security_name, dividend_amount, dividend_count
ORIENTLTD , 0.8 , 1
PODARPIGQ , 3.0 , 1
RADIXIND , 1.0 , 1
ROHLTD , 2.0 , 1
RUBFILA , 1.0 , 1
RUSHIL , 0.5 , 1
SANDUMA , 3.5 , 1
SHILPAMED , 1.0 , 1
SHREEPUSHK , 1.5 , 1
SUPERHOUSE , 1.0 , 1
SUYOG , 2.5 , 1
TREJHARA , 0.5 , 1
UNIDT , 0.6 , 1
VIPUL , 0.1 , 1
WATERBASE , 1.5 , 1
ZENTEC , 0.3 , 1
ARMANFIN , 1.4 , 1
AVL , 0.5 , 1
CGVAK , 0.8 , 1
DEEPIND , 1.5 , 1
DONEAR , 0.2 , 1
GODFRYPHLP , 10.0 , 1
KRL , 1.0 , 1
NIPPOBATRY , 20.0 , 1
ORIBEVER , 0.8 , 1
POLYMED , 2.0 , 1
SAKTHIFIN , 1.0 , 1
SAKUMA , 0.1 , 1
TALBROAUTO , 1.8 , 1
TIPSINDLTD , 1.0 , 1
TRITONV , 12.0 , 1
ACKNIT , 1.5 , 1
AMNPLST , 0.3 , 1
AXTEL , 1.5 , 1
DRAGARWQ , 1.5 , 1
FREDUN , 0.7 , 1
GARWARPOLY , 10.0 , 1
GOLDCORP , 0.5 , 1
HARLETH , 0.8 , 1
JKIL , 2.2 , 1
JUBLFOOD , 5.0 , 1
KAMADGIRI , 2.0 , 1
METALCO , 0.5 , 1
OAL , 1.0 , 1
PGIL , 3.0 , 1
RCF , 0.8 , 1
SAMKRG , 5.0 , 1
SHEMAROO , 1.6 , 1
WINDMACHIN , 1.0 , 1
WSFIN , 1.5 , 1
AHLUCONT , 0.3 , 1
AMRUTANJAN , 1.1 , 1
BALPHARMA , 1.0 , 1
BHARATRAS , 1.5 , 1
EMMBI , 0.5 , 1
FIBERWEB , 0.2 , 1
GATI , 0.8 , 1
HSCL , 0.1 , 1
HTMEDIA , 0.4 , 1
ITL , 1.0 , 1
JINDALPOLY , 1.0 , 1
KGDENIM , 0.8 , 1
KILPEST , 0.5 , 1
MARATHON , 0.5 , 1
MEDICAMEQ , 1.0 , 1
MIDHANI , 0.5 , 1
PHOENIXLTD , 3.0 , 1
PILANIINVS , 25.0 , 1
PRECAM , 1.0 , 1
PREMEXPLQ , 2.7 , 1
PRESTIGE , 1.5 , 1
RAMAPHO , 1.0 , 1
RIR , 1.0 , 1
RUCHIRA , 2.2 , 1
SADBHAV , 1.0 , 1
SADBHIN , 0.3 , 1
SDBL , 1.5 , 1
SHAWGELTIN , 10.0 , 1
SHYAM , 2.7 , 1
SKMEGGPROD , 0.5 , 1
TBZ , 0.8 , 1
VAMA , 0.0 , 1
ZEELEARN , 0.1 , 1
ACE* , 0.5 , 1
ALEMBICLTD , 0.2 , 1
ASL , 0.5 , 1
AUSTENG , 0.5 , 1
BHARAT , 0.6 , 1
BIL , 1.2 , 1
BLS , 1.0 , 1
CITADEL , 0.5 , 1
DENISCHEM , 1.0 , 1
EASTWEST , 0.1 , 1
ENGINERSIN , 0.8 , 1
FLUIDOM , 2.0 , 1
FOODSIN , 0.2 , 1
GALLANTT , 0.2 , 1
GENESYS , 0.1 , 1
HBLPOWER , 0.3 , 1
HPL , 0.2 , 1
INVPRECQ , 2.0 , 1
JAYUSH , 3.0 , 1
KIRIINDUS , 2.0 , 1
KPEL , 1.0 , 1
LAMBODHARA , 1.0 , 1
LOYALTEX , 1.5 , 1
MISHTANN , 0.0 , 1
NAVBLDR , 0.1 , 1
PATINTLOG , 0.5 , 1
PREMIERPOL , 0.5 , 1
PURVA , 1.0 , 1
RELAXO , 0.9 , 1
SARLAPOLY , 1.1 , 1
SHAKTIPUMP , 5.0 , 1
TRIGYN , 0.8 , 1
VHL , 5.0 , 1
VTL , 17.5 , 1
ZSOUTGAS , 40.0 , 1
7NR , 0.1 , 1
AINFRA , 0.1 , 1
ALPHAGEO , 8.0 , 1
AMBIKCO , 30.0 , 1
APLAPOLLO , 14.0 , 1
APMIN , 0.5 , 1
APOLLOPIPES , 1.0 , 1
ARIES , 1.8 , 1
ASAHISONG , 3.0 , 1
ASHCAP , 0.1 , 1
ASTAR , 1.5 , 1
BALASORE , 0.4 , 1
BAMBINO , 1.6 , 1
BANSWRAS , 1.0 , 1
BCLIL , 1.2 , 1
BDL , 1.7 , 1
BELLACASA , 1.0 , 1
BEML , 2.5 , 1
BENARA , 0.2 , 1
BEPL , 0.5 , 1
BHANDHOS , 0.0 , 1
CEEJAY , 1.5 , 1
CENLUB , 2.5 , 1
CHAMANSEQ , 0.5 , 1
CHANDRAP , 0.5 , 1
CIFL , 0.4 , 1
CORALAB , 2.0 , 1
CUPID , 3.0 , 1
CYBERTECH , 1.0 , 1
DIAMONDYD , 1.0 , 1
DIGISPICE , 0.5 , 1
DIVSHKT , 1.5 , 1
DYNPRO , 1.5 , 1
ELDEHSG , 17.5 , 1
FCL , 0.1 , 1
GEL , 1.0 , 1
GLENMARK , 2.0 , 1
GOLKUNDIA , 0.8 , 1
GRMOVER , 5.0 , 1
GUJALKALI , 8.0 , 1
GUJAPOLLO , 3.0 , 1
HFCL , 0.1 , 1
HIMTEK , 1.0 , 1
HINDTIN , 1.0 , 1
HITECHGEAR , 2.0 , 1
IGARASHI , 4.9 , 1
INCAP , 1.0 , 1
INDOTHAI , 1.0 , 1
INVENTURE , 0.2 , 1
JAGRAN , 3.5 , 1
JIGAR , 0.2 , 1
JINDWORLD , 0.1 , 1
JIYAECO , 0.2 , 1
KAYCEEI , 10.0 , 1
KIFS , 1.0 , 1
KKALPANAIND , 0.2 , 1
KMSMEDI , 0.1 , 1
KULKPOWT , 0.8 , 1
LAHOTIOV , 0.3 , 1
LINCOPH , 1.5 , 1
LOVABLE , 0.5 , 1
MANINDS , 1.5 , 1
MARKSANS , 0.1 , 1
MARVINY , 1.0 , 1
MERCURYLAB , 1.5 , 1
MINDACORP , 0.5 , 1
MITSU , 0.5 , 1
MMTC , 0.3 , 1
NCLIND , 2.5 , 1
NECLIFE , 0.1 , 1
NIKHILAD , 1.0 , 1
OCEANIC , 0.1 , 1
OMAXE , 0.7 , 1
OMMETALS , 0.2 , 1
ORIENTABRA , 0.2 , 1
PANACHE , 0.2 , 1
PATELSAI , 2.5 , 1
PCCOSMA , 3.0 , 1
POLYCHMP , 0.8 , 1
PORWAL , 0.8 , 1
POWERMECH , 1.0 , 1
RADICO , 1.2 , 1
RAJTV , 0.1 , 1
RAPICUT , 1.5 , 1
REFNOL , 1.0 , 1
REPCOHOME , 2.5 , 1
RESPONIND , 0.1 , 1
RJSHAH , 5.0 , 1
RODIUM , 1.0 , 1
ROTO , 0.5 , 1
SAHYOGMULT , 0.1 , 1
SALASAR , 1.5 , 1
SANGAMIND , 1.0 , 1
SETCO , 1.0 , 1
SEYAIND , 1.5 , 1
SHIVAEXPO , 0.2 , 1
SHRISTI , 0.2 , 1
SHRJAGP , 0.2 , 1
SHUKRAPHAR , 0.5 , 1
SIMPLEXINF , 0.5 , 1
SJVN , 0.7 , 1
SMLISUZU , 3.0 , 1
SMSLIFE , 1.5 , 1
SMSPHARMA , 0.2 , 1
SURYALA , 1.8 , 1
SVARTCORP , 0.2 , 1
SWASTIVI , 0.1 , 1
TIMETECHNO , 0.9 , 1
TPLPLAST , 3.5 , 1
UCALFUEL , 9.0 , 1
UNITDCR , 0.7 , 1
VADILALIND , 1.2 , 1
VADILENT , 0.8 , 1
VAKRANGEE , 0.2 , 1
VALIANTORG , 7.0 , 1
VENKYS , 8.0 , 1
VERITAS , 0.1 , 1
VIKASECO , 0.1 , 1
VIKRAMTH , 1.5 , 1
VISVEN , 0.2 , 1
ZENIFIB , 1.0 , 1
ZIMLAB , 0.5 , 1
AEL , 0.1 , 1
AGARIND , 1.8 , 1
AKSCHEM , 3.5 , 1
AMARJOTHI , 2.0 , 1
ANANTRAJ , 0.2 , 1
ARL , 0.5 , 1
ASIANTILES , 0.6 , 1
ATULAUTO , 1.2 , 1
BALFC , 1.0 , 1
CAPITALT , 0.5 , 1
CILSEC , 0.5 , 1
CMI , 1.0 , 1
COSYN , 0.5 , 1
CSLFINANCE , 2.0 , 1
DAAWAT , 0.1 , 1
ENERGYDEV , 0.5 , 1
FRONTSP , 1.0 , 1
GENCON , 0.1 , 1
GMDCLTD , 2.0 , 1
GROVY , 0.1 , 1
GUFICBIO , 0.1 , 1
HITECHCORP , 0.9 , 1
IFSL , 0.9 , 1
INANI , 0.0 , 1
INNOVTEC , 0.1 , 1
INTENTECH , 0.2 , 1
JAGSNPHARM , 0.2 , 1
JAICORPLTD , 0.5 , 1
KEMP , 0.5 , 1
KILITCH , 0.5 , 1
KNRCON , 0.4 , 1
MADHAV , 0.2 , 1
MANCREDIT , 0.5 , 1
MULTIIN , 0.2 , 1
NILE , 1.0 , 1
NITINCAST , 0.5 , 1
PANCHSHEEL , 1.0 , 1
PARAGMILK , 1.0 , 1
PBMPOLY , 0.6 , 1
PERVASIVE , 0.1 , 1
PFS , 0.8 , 1
PNCINFRA , 0.5 , 1
PODDAR , 1.5 , 1
PPL , 1.2 , 1
PRAKASH , 1.2 , 1
PRITIKAUTO , 0.5 , 1
PROFINC , 0.1 , 1
PTC , 4.0 , 1
RAJESHEXPO , 1.0 , 1
RICOAUTO , 0.4 , 1
RISHDIGA , 2.0 , 1
SAGARPROD , 0.0 , 1
SANTOSHIND , 1.0 , 1
SATIA , 1.5 , 1
SHASHIJIT , 0.1 , 1
SHIVALIK , 0.5 , 1
SIGNETIND , 0.5 , 1
SPENTA , 1.5 , 1
SRHHYPOLTD , 2.0 , 1
SSWL , 4.0 , 1
SUDTIND-B , 0.2 , 1
SUJALA , 0.1 , 1
SUNTECK , 1.5 , 1
TALBROSENG , 1.5 , 1
TANLA , 0.3 , 1
TIRUFOAM , 1.5 , 1
TYCHE , 0.5 , 1
UNIPLY , 0.2 , 1
VALSONQ , 1.0 , 1
VEDAVAAG , 1.0 , 1
VELJAN , 10.0 , 1
VIPULORG , 0.8 , 1
VIVIDIND , 0.5 , 1
ASHOKALC , 1.0 , 1
BEARDSELL , 0.2 , 1
IVC , 0.3 , 1
MEHAI , 0.1 , 1
AJMERA , 3.3 , 1
ICRA , 30.0 , 1
LANCORHOL , 0.2 , 1
SAHLIBHFI , 1.2 , 1
ADSDIAG , 0.9 , 1
BASANTGL , 0.1 , 1
KAMDHENU , 1.0 , 1
IDFC , 2.5 , 1
CCL , 1.8 & 1.8 , 2
COLPAL , 7.0 & 8.0 , 2
GALAXYSURF , 5.0 & 3.0 , 2
KOLTEPATIL , 1.4 & 1.0 , 2
FOSECOIND , 10.0 & 8.0 , 2
SCHAEFFLER , 20.0 & 10.0 , 2
MOLDTEK , 0.8 & 0.6 , 2
STOVACQ , 15.0 & 40.0 , 2
MACH , 0.5 & 0.3 , 2
SADHNANIQ , 1.2 & 0.8 , 2
CRISIL , 6.0 & 6.0 , 2
HEXAWARE , 2.5 & 1.5 , 2
IBULHSGFIN , 10.0 & 8.0 , 2
INFRATEL , 7.5 & 3.6 , 2
CASTROLIND , 2.8 & 2.5 , 2
HATSUN , 2.0 & 2.0 , 2
MOLDTKPAC , 2.0 & 2.0 , 2
GODREJCP , 2.0 & 2.0 , 2
HCLTECH , 2.0 & 2.0 , 2
ADVANIHOTR , 1.4 & 0.8 , 2
PGHL , 416.0 & 24.0 , 2
MANAPPURAM , 0.6 & 0.6 , 2
POLYPLEX , 31.0 & 10.0 , 2
TRIDENT , 0.6 & 0.9 , 2
PAGEIND , 41.0 & 51.0 , 2
TCS , 18.0 & 5.0 , 2
NATCOPHARM , 1.2 & 1.2 , 2
IMPAL , 10.0 & 8.0 , 2
RELCHEMQ , 1.0 & 0.5 , 2
HDFCBANK , 15.0 & 5.0 , 2
ANDHRAPET , 1.0 & 0.5 , 2
KKCL , 11.0 & 2.0 , 2
MAYURUNIQ , 0.2 & 0.5 , 2
SUNDARMFIN , 5.0 & 7.5 , 2
BALKRISIND , 2.0 & 2.0 , 2
BASF , 2.0 & 3.0 , 2
SYMPHONY , 1.5 & 1.0 , 2
SHREYANIND , 2.0 & 3.0 , 2
DLINKINDIA , 1.0 & 0.5 , 2
SWARAJENG , 25.0 & 25.0 , 2
M&MFIN , 4.0 & 2.5 , 2
DELTRON , 6.5 & 1.0 , 2
STAR , 3.0 & 12.0 , 2
BOMBCYC , 10.0 & 5.0 , 2
SUDARSCHEM , 3.5 & 2.5 , 2
VOLTAMP , 15.0 & 7.5 , 2
GMM , 1.5 & 1.0 , 2
GRANULES , 0.2 & 0.2 , 2
MAGNAELQ , 2.5 & 2.5 , 2
NICCOPAR , 0.2 & 0.2 , 2
ABBOTINDIA , 15.0 & 50.0 , 2
HGS , 2.5 & 2.5 , 2
FORBESCO , 2.5 & 2.5 , 2
CARERATING , 3.0 & 12.0 , 2
GOLDIAM , 2.0 & 1.0 , 2
AMRITCORP , 2.5 & 7.0 , 2
VIDHIING , 0.2 & 0.2 , 2
HIMATSEIDE , 3.5 & 1.5 , 2
MINDTREE , 3.0 & 4.0 & 20.0 , 3
UFO , 15.0 & 12.5 & 2.5 , 3
NESTLEIND , 25.0 & 23.0 & 180.0 & 23.0 , 4
