Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
531508,EVEREADY,EVEREADY INDUSTRIES INDIA LTD.,14 Jul 2016,Dividend - Rs. - 1.0000,-,18 Jul 2016,25 Jul 2016,11 Jul 2016,15 Jul 2016,-
500650,EXCELINDUS,EXCEL INDUSTRIES LTD.,14 Jul 2016,Dividend - Rs. - 4.5000,-,18 Jul 2016,26 Jul 2016,11 Jul 2016,15 Jul 2016,-
511676,GICHSGFIN,GIC HOUSING FINANCE LTD.,14 Jul 2016,Dividend - Rs. - 5.0000,-,16 Jul 2016,27 Jul 2016,11 Jul 2016,14 Jul 2016,-
504786,INVPREC,INVESTMENT & PRECISION CASTINGS LTD.,14 Jul 2016,Dividend - Rs. - 0.7000,-,18 Jul 2016,25 Jul 2016,11 Jul 2016,15 Jul 2016,-
523398,JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd,14 Jul 2016,Dividend - Rs. - 1.5000,-,18 Jul 2016,22 Jul 2016,11 Jul 2016,15 Jul 2016,-
532926,JYOTHYLAB,JYOTHY LABORATORIES LTD.,14 Jul 2016,Final Dividend - Rs. - 1.0000,-,16 Jul 2016,21 Jul 2016,11 Jul 2016,14 Jul 2016,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,14 Jul 2016,Dividend - Rs. - 0.5000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
532720,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,14 Jul 2016,Dividend - Rs. - 4.0000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
531595,MONEYMATF,Capri Global Capital Limited,14 Jul 2016,Final Dividend - Rs. - 1.5000,-,18 Jul 2016,26 Jul 2016,11 Jul 2016,15 Jul 2016,-
506579,ORIENTC,ORIENTAL CARBON & CHEMICALS LTD.-$,14 Jul 2016,Final Dividend - Rs. - 5.5000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
532163,SAREGAMA,SAREGAMA INDIA LTD.,14 Jul 2016,Dividend - Rs. - 1.5000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
502450,SESHAPAPER,SESHASAYEE PAPER & BOARDS LTD.,14 Jul 2016,Dividend - Rs. - 5.0000,-,16 Jul 2016,23 Jul 2016,11 Jul 2016,14 Jul 2016,-
521194,SILINV,SIL INVESTMENTS LTD.,14 Jul 2016,Dividend - Rs. - 1.2500,15 Jul 2016,-,-,08 Jul 2016,14 Jul 2016,-
532782,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LTD.,14 Jul 2016,Dividend - Rs. - 13.0000,15 Jul 2016,-,-,08 Jul 2016,14 Jul 2016,-
539353,SWARAJAUTO,Swaraj Automotives Ltd,14 Jul 2016,Dividend - Rs. - 3.5000,-,16 Jul 2016,22 Jul 2016,11 Jul 2016,14 Jul 2016,-
507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,14 Jul 2016,Final Dividend - Rs. - 1.4000,-,18 Jul 2016,28 Jul 2016,11 Jul 2016,15 Jul 2016,-
533269,WABAG,VA TECH WABAG LTD.,14 Jul 2016,Dividend - Rs. - 4.0000,-,16 Jul 2016,25 Jul 2016,11 Jul 2016,14 Jul 2016,-
505412,WENDT,WENDT (INDIA) LTD.,14 Jul 2016,Final Dividend - Rs. - 15.0000,-,16 Jul 2016,26 Jul 2016,11 Jul 2016,14 Jul 2016,-
505681,BIMETAL,BIMETAL BEARINGS LTD.-$,15 Jul 2016,Dividend - Rs. - 7.5000,-,19 Jul 2016,22 Jul 2016,12 Jul 2016,18 Jul 2016,-
523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,15 Jul 2016,Dividend - Rs. - 5.0000,-,19 Jul 2016,25 Jul 2016,12 Jul 2016,18 Jul 2016,-
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,15 Jul 2016,Dividend - Rs. - 50.0000,-,19 Jul 2016,28 Jul 2016,12 Jul 2016,18 Jul 2016,-
500010,HDFC,HOUSING DEVELOPMENT FINANCE CORP.LTD.,15 Jul 2016,Final Dividend - Rs. - 14.0000,-,19 Jul 2016,27 Jul 2016,12 Jul 2016,18 Jul 2016,-
521016,ICIL,INDO COUNT INDUSTRIES LTD.,15 Jul 2016,Final Dividend - Rs. - 1.0000,-,19 Jul 2016,26 Jul 2016,12 Jul 2016,18 Jul 2016,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,15 Jul 2016,Final Dividend - Rs. - 3.0000,-,19 Jul 2016,22 Jul 2016,12 Jul 2016,18 Jul 2016,-
532504,NAVINFLUOR,Navin Fluorine International Limited-$,15 Jul 2016,Final Dividend - Rs. - 11.0000,-,19 Jul 2016,22 Jul 2016,12 Jul 2016,18 Jul 2016,-
535754,ORIENTCEM,Orient Cement Ltd,15 Jul 2016,Final Dividend - Rs. - 1.0000,-,19 Jul 2016,23 Jul 2016,12 Jul 2016,18 Jul 2016,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,15 Jul 2016,Dividend - Rs. - 0.2000,-,19 Jul 2016,25 Jul 2016,12 Jul 2016,18 Jul 2016,-
532460,PONNIERODE,PONNI SUGARS (ERODE) LTD.,15 Jul 2016,Dividend - Rs. - 1.2000,-,19 Jul 2016,26 Jul 2016,12 Jul 2016,18 Jul 2016,-
500408,TATAELXSI,TATA ELXSI LTD.,15 Jul 2016,Dividend - Rs. - 14.0000,-,19 Jul 2016,26 Jul 2016,12 Jul 2016,18 Jul 2016,-
500215,ATFL,AGRO TECH FOODS LTD.,18 Jul 2016,Dividend - Rs. - 2.0000,-,20 Jul 2016,27 Jul 2016,13 Jul 2016,19 Jul 2016,-
500040,CENTURYTEX,CENTURY TEXTILES & INDUSTRIES LTD.,18 Jul 2016,Dividend - Rs. - 5.5000,-,20 Jul 2016,28 Jul 2016,13 Jul 2016,19 Jul 2016,-
500124,DRREDDY,DR.REDDY'S LABORATORIES LTD.,18 Jul 2016,Dividend - Rs. - 20.0000,-,20 Jul 2016,22 Jul 2016,13 Jul 2016,19 Jul 2016,-
505700,ELECON,ELECON ENGINEERING CO.LTD.,18 Jul 2016,Dividend - Rs. - 1.1000,-,20 Jul 2016,25 Jul 2016,13 Jul 2016,19 Jul 2016,-
522275,GET&D,GE T&D India Ltd,18 Jul 2016,Dividend - Rs. - 1.8000,-,20 Jul 2016,26 Jul 2016,13 Jul 2016,19 Jul 2016,-
505324,MANUGRAPH,MANUGRAPH INDIA LTD.-$,18 Jul 2016,Dividend - Rs. - 1.0000,-,20 Jul 2016,26 Jul 2016,13 Jul 2016,19 Jul 2016,-
517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE LTD.,18 Jul 2016,Dividend - Rs. - 1.2000,-,20 Jul 2016,26 Jul 2016,13 Jul 2016,19 Jul 2016,-
505827,SNL,SNL BEARINGS LTD.,18 Jul 2016,Dividend - Rs. - 2.0000,-,20 Jul 2016,27 Jul 2016,13 Jul 2016,19 Jul 2016,-
511218,SRTRANSFIN,SHRIRAM TRANSPORT FINANCE CO.LTD.,18 Jul 2016,Final Dividend - Rs. - 6.0000,-,20 Jul 2016,27 Jul 2016,13 Jul 2016,19 Jul 2016,-
522215,SWISSGLA,SWISS GLASCOAT EQUIPMENTS LTD.,18 Jul 2016,Dividend - Rs. - 2.2000,-,20 Jul 2016,25 Jul 2016,13 Jul 2016,19 Jul 2016,-
500570,TATAMOTORS,TATA MOTORS LTD.,18 Jul 2016,Dividend - Rs. - 0.2000,-,20 Jul 2016,09 Aug 2016,13 Jul 2016,19 Jul 2016,-
570001,TATAMTRDVR,Tata Motors  Ltd - DVR,18 Jul 2016,Dividend - Rs. - 0.3000,-,20 Jul 2016,09 Aug 2016,13 Jul 2016,19 Jul 2016,-
532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.,18 Jul 2016,Dividend - Rs. - 0.8000,-,20 Jul 2016,21 Jul 2016,13 Jul 2016,19 Jul 2016,-
532953,VGUARD,V-GUARD INDUSTRIES LTD.,18 Jul 2016,Final Dividend - Rs. - 2.5000,-,20 Jul 2016,26 Jul 2016,13 Jul 2016,19 Jul 2016,-
509055,VISAKAIND,VISAKA INDUSTRIES LTD.,18 Jul 2016,Dividend - Rs. - 2.0000,-,20 Jul 2016,26 Jul 2016,13 Jul 2016,19 Jul 2016,-
500710,AKZOINDIA,Akzo Nobel India Limited,19 Jul 2016,Dividend - Rs. - 20.0000,-,21 Jul 2016,26 Jul 2016,14 Jul 2016,20 Jul 2016,-
500710,AKZOINDIA,Akzo Nobel India Limited,19 Jul 2016,Special Dividend - Rs. - 50.0000,-,21 Jul 2016,26 Jul 2016,14 Jul 2016,20 Jul 2016,-
500043,BATAINDIA,BATA INDIA LTD.,19 Jul 2016,Dividend - Rs. - 3.5000,-,21 Jul 2016,04 Aug 2016,14 Jul 2016,20 Jul 2016,-
526612,BLUEDART,BLUE DART EXPRESS LTD.,19 Jul 2016,Special Dividend - Rs. - 5.0000,-,21 Jul 2016,28 Jul 2016,14 Jul 2016,20 Jul 2016,-
526612,BLUEDART,BLUE DART EXPRESS LTD.,19 Jul 2016,Dividend - Rs. - 25.0000,-,21 Jul 2016,28 Jul 2016,14 Jul 2016,20 Jul 2016,-
539437,IDFCBANK,IDFC Bank Ltd,19 Jul 2016,Dividend - Rs. - 0.2500,-,21 Jul 2016,27 Jul 2016,14 Jul 2016,20 Jul 2016,-
524731,JENBURPH,JENBURKT PHARMACEUTICALS LTD.,19 Jul 2016,Dividend - Rs. - 0.9000,-,21 Jul 2016,27 Jul 2016,14 Jul 2016,20 Jul 2016,-
532621,MORARJEE,MORARJEE TEXTILES LTD.,19 Jul 2016,Dividend - Rs. - 1.4000,-,21 Jul 2016,27 Jul 2016,14 Jul 2016,20 Jul 2016,-
500730,NOCIL,NOCIL LTD.,19 Jul 2016,Dividend - Rs. - 1.2000,-,21 Jul 2016,27 Jul 2016,14 Jul 2016,20 Jul 2016,-
532805,REDINGTON,REDINGTON (INDIA) LTD.,19 Jul 2016,Dividend - Rs. - 2.1000,-,21 Jul 2016,27 Jul 2016,14 Jul 2016,20 Jul 2016,-
506105,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,19 Jul 2016,Dividend - Rs. - 6.0000,-,21 Jul 2016,27 Jul 2016,14 Jul 2016,20 Jul 2016,-
533158,THANGAMAYL,Thangamayil Jewellery Ltd,19 Jul 2016,Dividend - Rs. - 1.0000,-,21 Jul 2016,27 Jul 2016,14 Jul 2016,20 Jul 2016,-
501370,WALCHCAP,WALCHAND PEOPLEFIRST LTD.,19 Jul 2016,Final Dividend - Rs. - 1.2500,-,21 Jul 2016,27 Jul 2016,14 Jul 2016,20 Jul 2016,-
533573,APLLTD,ALEMBIC PHARMACEUTICALS LTD.,20 Jul 2016,Dividend - Rs. - 4.0000,-,22 Jul 2016,29 Jul 2016,15 Jul 2016,21 Jul 2016,-
532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD.,20 Jul 2016,Dividend - Rs. - 1.2000,-,22 Jul 2016,29 Jul 2016,15 Jul 2016,21 Jul 2016,-
500166,GOODRICKE,GOODRICKE GROUP LTD.,20 Jul 2016,Dividend - Rs. - 4.0000,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
509675,HYDIND,HIL LTD.,20 Jul 2016,Final Dividend - Rs. - 10.0000,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
532612,INDOCO,INDOCO REMEDIES LTD.,20 Jul 2016,Final Dividend - Rs. - 0.2000,-,22 Jul 2016,29 Jul 2016,15 Jul 2016,21 Jul 2016,-
532652,KTKBANK,KARNATAKA BANK LTD.,20 Jul 2016,Dividend - Rs. - 5.0000,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
539524,LALPATHLAB,Dr. Lal PathLabs Ltd,20 Jul 2016,Dividend - Rs. - 2.4500,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
532313,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,20 Jul 2016,Dividend - Rs. - 6.0000,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,20 Jul 2016,Dividend - Rs. - 7.0000,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD.,20 Jul 2016,Final Dividend - Rs. - 10.0000,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
521200,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.,20 Jul 2016,Dividend - Rs. - 1.8000,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
532051,SWELECT,Swelect Energy Systems Limited-$,20 Jul 2016,Final Dividend - Rs. - 1.0000,-,22 Jul 2016,28 Jul 2016,15 Jul 2016,21 Jul 2016,-
504973,TIFHL,TI Financial Holdings Ltd,20 Jul 2016,Special Dividend - Rs. - 3.5000,-,22 Jul 2016,04 Aug 2016,15 Jul 2016,21 Jul 2016,-
517041,ADORWELD,ADOR WELDING LTD.,21 Jul 2016,Dividend - Rs. - 5.0000,-,23 Jul 2016,28 Jul 2016,18 Jul 2016,21 Jul 2016,-
533029,ALKALI,ALKALI METALS LTD.,21 Jul 2016,Final Dividend - Rs. - 0.4000,-,25 Jul 2016,30 Jul 2016,18 Jul 2016,22 Jul 2016,-
530999,BALAMINES,BALAJI AMINES LTD.-$,21 Jul 2016,Dividend - Rs. - 2.0000,-,24 Jul 2016,30 Jul 2016,18 Jul 2016,21 Jul 2016,-
511243,CHOLAINV,Cholamandalam Investment and Finance Company Ltd,21 Jul 2016,Final Dividend - Rs. - 2.0000,-,25 Jul 2016,29 Jul 2016,18 Jul 2016,22 Jul 2016,-
533288,CLARIS,CLARIS LIFESCIENCES LTD.,21 Jul 2016,Final Dividend - Rs. - 2.0000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
507543,CORAGRO,COROMANDEL AGRO PRODUCTS & OILS LTD.,21 Jul 2016,Dividend - Rs. - 1.2500,-,03 Aug 2016,10 Aug 2016,21 Jul 2016,08 Aug 2016,-
533146,DLINKINDIA,D-Link (India) Ltd,21 Jul 2016,Dividend - Rs. - 0.7000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
522074,ELGIEQUIP,ELGI EQUIPMENTS LTD.,21 Jul 2016,Dividend - Rs. - 1.0000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
509525,EMPIND,EMPIRE INDUSTRIES LTD.,21 Jul 2016,Dividend - Rs. - 4.0000,-,23 Jul 2016,30 Jul 2016,18 Jul 2016,21 Jul 2016,-
532511,EXCELCROP,EXCEL CROP CARE LTD.,21 Jul 2016,Dividend - Rs. - 12.5000,-,23 Jul 2016,28 Jul 2016,18 Jul 2016,21 Jul 2016,-
532511,EXCELCROP,EXCEL CROP CARE LTD.,21 Jul 2016,Interim Dividend - Rs. - 11.5000,-,23 Jul 2016,28 Jul 2016,18 Jul 2016,21 Jul 2016,-
505714,GABRIEL,GABRIEL INDIA LTD.-$,21 Jul 2016,Dividend - Rs. - 0.7500,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
524669,HESTERPH,HESTER BIOSCIENCES LTD.,21 Jul 2016,Final Dividend - Rs. - 1.1000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
513509,KALYANIFRG,KALYANI FORGE LTD.,21 Jul 2016,Dividend - Rs. - 2.0000,-,25 Jul 2016,02 Aug 2016,18 Jul 2016,22 Jul 2016,-
512597,KEYCORPSER,KEYNOTE CORPORATE SERVICES LTD.,21 Jul 2016,Dividend - Rs. - 1.0000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
500520,M&M,MAHINDRA & MAHINDRA LTD.,21 Jul 2016,Dividend - Rs. - 12.0000,-,23 Jul 2016,10 Aug 2016,18 Jul 2016,21 Jul 2016,-
526235,MERCATOR,MERCATOR LTD.-$,21 Jul 2016,Dividend - Rs. - 0.1000,-,23 Jul 2016,30 Jul 2016,18 Jul 2016,21 Jul 2016,-
533088,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,21 Jul 2016,Dividend - Rs. - 5.0000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
500672,NOVARTIND,NOVARTIS INDIA LTD.,21 Jul 2016,Dividend - Rs. - 10.0000,22 Jul 2016,-,-,15 Jul 2016,21 Jul 2016,-
590130,OKANCOTEA,KANCO TEA & INDUSTRIES LTD.,21 Jul 2016,Dividend - Rs. - 5.0000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
508941,PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$,21 Jul 2016,Dividend - Rs. - 10.0000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,21 Jul 2016,Dividend - Rs. - 2.2000,-,23 Jul 2016,23 Jul 2016,18 Jul 2016,21 Jul 2016,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,21 Jul 2016,Dividend - Rs. - 2.5000,-,25 Jul 2016,28 Jul 2016,18 Jul 2016,22 Jul 2016,-
532784,SOBHA,Sobha Limited,21 Jul 2016,Dividend - Rs. - 2.0000,-,23 Jul 2016,23 Jul 2016,18 Jul 2016,21 Jul 2016,-
533121,SQSBFSI,SQS India BFSI Limited,21 Jul 2016,Final Dividend - Rs. - 20.0000,-,23 Jul 2016,28 Jul 2016,18 Jul 2016,21 Jul 2016,-
532531,STAR,Strides Shasun Ltd,21 Jul 2016,Dividend - Rs. - 4.0000,-,23 Jul 2016,29 Jul 2016,18 Jul 2016,21 Jul 2016,-
500483,TATACOMM,TATA COMMUNICATIONS LTD.,21 Jul 2016,Dividend - Rs. - 4.3000,-,25 Jul 2016,01 Aug 2016,18 Jul 2016,22 Jul 2016,-
505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,21 Jul 2016,Dividend - Rs. - 2.2500,22 Jul 2016,-,-,15 Jul 2016,21 Jul 2016,-
530431,ADORFO,ADOR FONTECH LTD.-$,22 Jul 2016,Dividend - Rs. - 3.5000,-,26 Jul 2016,04 Aug 2016,19 Jul 2016,25 Jul 2016,-
532230,BENGALT,BENGAL TEA & FABRICS LTD.,22 Jul 2016,Dividend - Rs. - 0.5000,-,26 Jul 2016,01 Aug 2016,19 Jul 2016,25 Jul 2016,-
532541,NIITTECH,NIIT TECHNOLOGIES LTD.,22 Jul 2016,Dividend - Rs. - 10.0000,-,26 Jul 2016,01 Aug 2016,19 Jul 2016,25 Jul 2016,-
512527,SUPER,SUPER SALES INDIA LTD.-$,22 Jul 2016,Dividend - Rs. - 2.5000,-,26 Jul 2016,01 Aug 2016,19 Jul 2016,25 Jul 2016,-
500148,UFLEX,UFLEX LTD.,22 Jul 2016,Dividend - Rs. - 3.2000,-,26 Jul 2016,02 Aug 2016,19 Jul 2016,25 Jul 2016,-
538268,WONDERLA,Wonderla Holidays Ltd,22 Jul 2016,Final Dividend - Rs. - 0.5000,-,26 Jul 2016,01 Aug 2016,19 Jul 2016,25 Jul 2016,-
501423,ZANMOLTR,SHAILY ENGINEERING PLASTICS LTD.,22 Jul 2016,Dividend - Rs. - 4.0000,-,26 Jul 2016,02 Aug 2016,19 Jul 2016,25 Jul 2016,-
500493,BHARATFORG,BHARAT FORGE LTD.,25 Jul 2016,Final Dividend - Rs. - 0.5000,-,27 Jul 2016,05 Aug 2016,20 Jul 2016,26 Jul 2016,-
523127,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD.-$,25 Jul 2016,Final Dividend - Rs. - 1.0000,-,27 Jul 2016,29 Jul 2016,20 Jul 2016,26 Jul 2016,-
500133,ESABINDIA,ESAB INDIA LTD.,25 Jul 2016,Dividend - Rs. - 1.0000,-,27 Jul 2016,04 Aug 2016,20 Jul 2016,26 Jul 2016,-
533289,KTIL,KESAR TERMINALS & INFRASTRUCTURE LTD.,25 Jul 2016,Dividend - Rs. - 1.0000,-,27 Jul 2016,03 Aug 2016,20 Jul 2016,26 Jul 2016,-
500257,LUPIN$,LUPIN LTD.,25 Jul 2016,Dividend - Rs. - 7.5000,-,27 Jul 2016,03 Aug 2016,20 Jul 2016,26 Jul 2016,-
513023,NBVENTURES,NAVA BHARAT VENTURES LTD.,25 Jul 2016,Dividend - Rs. - 3.0000,-,27 Jul 2016,31 Jul 2016,20 Jul 2016,26 Jul 2016,-
532540,TCS,TATA CONSULTANCY SERVICES LTD.,25 Jul 2016,Interim Dividend - Rs. - 6.5000,26 Jul 2016,-,-,19 Jul 2016,25 Jul 2016,-
524200,VINATIORGA,VINATI ORGANICS LTD.-$,25 Jul 2016,Final Dividend - Rs. - 0.5000,-,27 Jul 2016,06 Aug 2016,20 Jul 2016,26 Jul 2016,-
533023,WABCOINDIA,WABCO INDIA LTD.,25 Jul 2016,Dividend - Rs. - 6.0000,-,27 Jul 2016,29 Jul 2016,20 Jul 2016,26 Jul 2016,-
509480,BERGEPAINT,BERGER PAINTS INDIA LTD.,26 Jul 2016,Final Dividend - Rs. - 1.0000,-,28 Jul 2016,03 Aug 2016,21 Jul 2016,27 Jul 2016,-
526731,BRIGHTBR,BRIGHT BROTHERS LTD.-$,26 Jul 2016,Final Dividend - Rs. - 2.0000,-,28 Jul 2016,03 Aug 2016,21 Jul 2016,27 Jul 2016,-
531162,EMAMILTD,EMAMI LTD.-$,26 Jul 2016,Dividend - Rs. - 7.0000,-,28 Jul 2016,03 Aug 2016,21 Jul 2016,27 Jul 2016,-
532700,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,26 Jul 2016,Dividend - Rs. - 1.0000,-,28 Jul 2016,03 Aug 2016,21 Jul 2016,27 Jul 2016,-
532345,GATI,GATI LTD.,26 Jul 2016,Final Dividend - Rs. - 1.0000,-,28 Jul 2016,04 Aug 2016,21 Jul 2016,27 Jul 2016,-
500676,GSKCONS,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,26 Jul 2016,Dividend - Rs. - 70.0000,-,28 Jul 2016,05 Aug 2016,21 Jul 2016,27 Jul 2016,-
508486,HAWKINCOOK,HAWKINS COOKERS LTD.-$,26 Jul 2016,Dividend - Rs. - 60.0000,-,28 Jul 2016,04 Aug 2016,21 Jul 2016,27 Jul 2016,-
532644,JKCEMENT,J.K.CEMENT LTD.,26 Jul 2016,Dividend - Rs. - 4.0000,-,28 Jul 2016,06 Aug 2016,21 Jul 2016,27 Jul 2016,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,26 Jul 2016,Dividend - Rs. - 2.0000,-,28 Jul 2016,08 Aug 2016,21 Jul 2016,27 Jul 2016,-
537092,MODEX,Modex International Securities Ltd,26 Jul 2016,Interim Dividend - Rs. - 0.6000,27 Jul 2016,-,-,20 Jul 2016,26 Jul 2016,-
506532,NITTAGELA,NITTA GELATIN INDIA LTD.-$,26 Jul 2016,Dividend - Rs. - 2.5000,-,28 Jul 2016,03 Aug 2016,21 Jul 2016,27 Jul 2016,-
509220,PTL,PTL ENTERPRISES LTD.-$,26 Jul 2016,Dividend - Rs. - 1.0000,-,28 Jul 2016,08 Aug 2016,21 Jul 2016,27 Jul 2016,-
537840,RAUNAQEPC,Raunaq EPC International Ltd,26 Jul 2016,Final Dividend - Rs. - 1.2000,27 Jul 2016,-,-,20 Jul 2016,26 Jul 2016,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,27 Jul 2016,Dividend - Rs. - 0.5000,-,29 Jul 2016,10 Aug 2016,22 Jul 2016,28 Jul 2016,-
523736,DPL,Dhunseri Petrochem Limited-$,27 Jul 2016,Dividend - Rs. - 4.0000,-,29 Jul 2016,04 Aug 2016,22 Jul 2016,28 Jul 2016,-
517380,IGARASHI,IGARASHI MOTORS INDIA LTD.,27 Jul 2016,Final Dividend - Rs. - 1.5000,-,29 Jul 2016,04 Aug 2016,22 Jul 2016,28 Jul 2016,-
524648,INDOAMIN,INDO AMINES LTD.-$,27 Jul 2016,Final Dividend - Rs. - 0.5000,-,29 Jul 2016,05 Aug 2016,22 Jul 2016,28 Jul 2016,-
509715,JAYSHREETEA,JAY SHREE TEA & INDUSTRIES LTD.,27 Jul 2016,Dividend - Rs. - 1.0000,-,29 Jul 2016,05 Aug 2016,22 Jul 2016,28 Jul 2016,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,27 Jul 2016,Dividend - Rs. - 40.0000,-,29 Jul 2016,05 Aug 2016,22 Jul 2016,28 Jul 2016,-
523248,MACPLAS,MACHINO PLASTICS LTD.-$,27 Jul 2016,Dividend - Rs. - 1.0000,-,29 Jul 2016,29 Jul 2016,22 Jul 2016,28 Jul 2016,-
524000,MAGMA,MAGMA FINCORP LTD.,27 Jul 2016,Dividend - Rs. - 0.8000,-,29 Jul 2016,04 Aug 2016,22 Jul 2016,28 Jul 2016,-
500298,NATPEROX,NATIONAL PEROXIDE LTD.,27 Jul 2016,Dividend - Rs. - 10.0000,-,29 Jul 2016,11 Aug 2016,22 Jul 2016,28 Jul 2016,-
523628,PODDAR,Poddar Housing and Development Ltd,27 Jul 2016,Dividend - Rs. - 1.5000,-,29 Jul 2016,05 Aug 2016,22 Jul 2016,28 Jul 2016,-
523756,SREINFRA,SREI INFRASTRUCTURE FINANCE LTD.,27 Jul 2016,Dividend - Rs. - 0.5000,-,29 Jul 2016,05 Aug 2016,22 Jul 2016,28 Jul 2016,-
531082,ALANKIT,Alankit Ltd,28 Jul 2016,Final Dividend - Rs. - 0.2000,-,01 Aug 2016,06 Aug 2016,25 Jul 2016,29 Jul 2016,-
523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.,28 Jul 2016,Dividend - Rs. - 4.5000,-,01 Aug 2016,09 Aug 2016,25 Jul 2016,29 Jul 2016,-
500101,ARVIND,ARVIND LTD.,28 Jul 2016,Dividend - Rs. - 2.4000,-,30 Jul 2016,04 Aug 2016,25 Jul 2016,28 Jul 2016,-
501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD.,28 Jul 2016,Dividend - Rs. - 1.0000,-,30 Jul 2016,05 Aug 2016,25 Jul 2016,28 Jul 2016,-
523019,BNRSEC,B.N.RATHI SECURITIES LTD.,28 Jul 2016,Dividend - Rs. - 0.8000,-,30 Jul 2016,06 Aug 2016,25 Jul 2016,28 Jul 2016,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,28 Jul 2016,Dividend - Rs. - 4.0000,-,30 Jul 2016,11 Aug 2016,25 Jul 2016,28 Jul 2016,-
517421,BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,28 Jul 2016,Dividend - Rs. - 1.2500,-,01 Aug 2016,05 Aug 2016,25 Jul 2016,29 Jul 2016,-
532834,CAMLINFINE,CAMLIN FINE SCIENCES LTD.,28 Jul 2016,Dividend - Rs. - 0.4500,-,01 Aug 2016,10 Aug 2016,25 Jul 2016,29 Jul 2016,-
501831,COASTCORP,COASTAL CORPORATION LTD.,28 Jul 2016,Dividend - Rs. - 1.5000,-,10 Aug 2016,17 Aug 2016,28 Jul 2016,11 Aug 2016,-
511413,CREST,CREST VENTURES LIMITED,28 Jul 2016,Final Dividend - Rs. - 0.5000,-,31 Jul 2016,06 Aug 2016,25 Jul 2016,28 Jul 2016,-
