Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500411,THERMAX,THERMAX LTD.,26 Jul 2018,Dividend - Rs. - 6.0000,-,30 Jul 2018,08 Aug 2018,23 Jul 2018,27 Jul 2018,-
505196,TIL,TIL LTD.,26 Jul 2018,Final Dividend - Rs. - 3.5000,-,30 Jul 2018,06 Aug 2018,23 Jul 2018,27 Jul 2018,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,26 Jul 2018,Final Dividend - Rs. - 4.2500,-,28 Jul 2018,06 Aug 2018,23 Jul 2018,26 Jul 2018,-
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,26 Jul 2018,Dividend - Rs. - 1.5000,-,28 Jul 2018,08 Aug 2018,23 Jul 2018,26 Jul 2018,-
526586,WIMPLAST,WIM PLAST LTD.-$,26 Jul 2018,Final Dividend - Rs. - 7.0000,-,30 Jul 2018,03 Aug 2018,23 Jul 2018,27 Jul 2018,-
512599,ADANIENT,ADANI ENTERPRISES LTD.,27 Jul 2018,Final Dividend - Rs. - 0.4000,-,31 Jul 2018,07 Aug 2018,24 Jul 2018,30 Jul 2018,-
523269,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA) LTD.,27 Jul 2018,Final Dividend - Rs. - 0.2000,-,31 Jul 2018,09 Aug 2018,24 Jul 2018,30 Jul 2018,-
506235,ALEMBICLTD,ALEMBIC LTD.,27 Jul 2018,Dividend - Rs. - 0.2000,-,31 Jul 2018,07 Aug 2018,24 Jul 2018,30 Jul 2018,-
506260,ANUHPHR,ANUH PHARMA LTD.,27 Jul 2018,Final Dividend - Rs. - 2.7500,-,31 Jul 2018,03 Aug 2018,24 Jul 2018,30 Jul 2018,-
500493,BHARATFORG,BHARAT FORGE LTD.,27 Jul 2018,Final Dividend - Rs. - 2.5000,-,31 Jul 2018,09 Aug 2018,24 Jul 2018,30 Jul 2018,-
500825,BRITANNIA,BRITANNIA INDUSTRIES LTD.,27 Jul 2018,Dividend - Rs. - 25.0000,-,31 Jul 2018,06 Aug 2018,24 Jul 2018,30 Jul 2018,-
500092,CRISIL,CRISIL LTD.,27 Jul 2018,Interim Dividend - Rs. - 6.0000,30 Jul 2018,-,-,23 Jul 2018,27 Jul 2018,-
500120,DIAMINESQ,DIAMINES & CHEMICALS LTD.-$,27 Jul 2018,Dividend - Rs. - 2.5000,-,31 Jul 2018,06 Aug 2018,24 Jul 2018,30 Jul 2018,-
509675,HIL,HIL LTD.,27 Jul 2018,Final Dividend - Rs. - 12.5000,-,31 Jul 2018,06 Aug 2018,24 Jul 2018,30 Jul 2018,-
517174,HONAUT,HONEYWELL AUTOMATION INDIA LTD.,27 Jul 2018,Dividend - Rs. - 32.0000,30 Jul 2018,-,-,23 Jul 2018,27 Jul 2018,-
532851,INSECTICID,INSECTICIDES (INDIA) LTD.,27 Jul 2018,Final Dividend - Rs. - 2.0000,-,31 Jul 2018,08 Aug 2018,24 Jul 2018,30 Jul 2018,-
500268,MANALIPETC,MANALI PETROCHEMICAL LTD.,27 Jul 2018,Dividend - Rs. - 0.5000,-,31 Jul 2018,06 Aug 2018,24 Jul 2018,30 Jul 2018,-
506261,MODISNME,MODISON METALS LTD.-$,27 Jul 2018,Final Dividend - Rs. - 0.5000,-,31 Jul 2018,07 Aug 2018,24 Jul 2018,30 Jul 2018,-
522205,PRAJIND,PRAJ INDUSTRIES LTD.,27 Jul 2018,Dividend - Rs. - 1.6200,-,31 Jul 2018,06 Aug 2018,24 Jul 2018,30 Jul 2018,-
503811,SIYSIL,SIYARAM SILK MILLS LTD.-$,27 Jul 2018,Final Dividend - Rs. - 2.0000,-,31 Jul 2018,03 Aug 2018,24 Jul 2018,30 Jul 2018,-
500251,TRENT,TRENT LTD.,27 Jul 2018,Dividend - Rs. - 1.1500,-,31 Jul 2018,02 Aug 2018,24 Jul 2018,30 Jul 2018,-
540980,YSL,The Yamuna Syndicate Ltd,27 Jul 2018,Final Dividend - Rs. - 30.0000,-,31 Jul 2018,07 Aug 2018,24 Jul 2018,30 Jul 2018,-
532633,ALLSEC,ALLSEC TECHNOLOGIES LTD.,30 Jul 2018,Final Dividend - Rs. - 5.0000,-,01 Aug 2018,09 Aug 2018,-,31 Jul 2018,-
515030,ASAHIINDIA,ASAHI INDIA GLASS LTD.,30 Jul 2018,Dividend - Rs. - 1.5000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
540611,AUBANK,AU Small Finance Bank Ltd,30 Jul 2018,Dividend - Rs. - 0.5000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
512573,AVANTI,AVANTI FEEDS LTD.-$,30 Jul 2018,Dividend - Rs. - 6.0000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,30 Jul 2018,Dividend - Rs. - 5.0000,-,01 Aug 2018,13 Aug 2018,25 Jul 2018,31 Jul 2018,-
523369,DCMSRMIND,DCM SHRIRAM INDUSTRIES LTD.-$,30 Jul 2018,Dividend - Rs. - 4.0000,-,01 Aug 2018,11 Aug 2018,25 Jul 2018,31 Jul 2018,-
507717,DHANUKA,DHANUKA AGRITECH LTD.,30 Jul 2018,Final Dividend - Rs. - 3.5000,-,01 Aug 2018,10 Aug 2018,25 Jul 2018,31 Jul 2018,-
538902,DHUNTEAIND,Dhunseri Tea & Industries Ltd,30 Jul 2018,Dividend - Rs. - 8.0000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
508486,HAWKINCOOK,HAWKINS COOKERS LTD.-$,30 Jul 2018,Dividend - Rs. - 70.0000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,30 Jul 2018,Dividend - Rs. - 3.0000,-,01 Aug 2018,06 Aug 2018,25 Jul 2018,31 Jul 2018,-
522287,KALPATPOWR,KALPATARU POWER TRANSMISSION LTD.,30 Jul 2018,Dividend - Rs. - 2.5000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
500257,LUPIN,LUPIN LTD.,30 Jul 2018,Dividend - Rs. - 5.0000,-,01 Aug 2018,08 Aug 2018,25 Jul 2018,31 Jul 2018,-
513023,NBVENTURES,NAVA BHARAT VENTURES LTD.,30 Jul 2018,Dividend - Rs. - 1.5000,-,01 Aug 2018,06 Aug 2018,25 Jul 2018,31 Jul 2018,-
500294,NCC,NCC Limited,30 Jul 2018,Dividend - Rs. - 1.0000,-,01 Aug 2018,03 Aug 2018,25 Jul 2018,31 Jul 2018,-
508875,NITINCAST,Nitin Castings Ltd,30 Jul 2018,Dividend - Rs. - 1.0000,-,01 Aug 2018,08 Aug 2018,25 Jul 2018,31 Jul 2018,-
523642,PIIND,PI Industries Ltd,30 Jul 2018,Final Dividend - Rs. - 2.5000,-,01 Aug 2018,06 Aug 2018,25 Jul 2018,31 Jul 2018,-
502175,SAURASHCEM,SAURASHTRA CEMENT LTD.,30 Jul 2018,Final Dividend - Rs. - 1.0000,-,01 Aug 2018,14 Aug 2018,25 Jul 2018,31 Jul 2018,-
540762,TIINDIA,Tube Investments of India Ltd,30 Jul 2018,Final Dividend - Rs. - 0.5000,-,01 Aug 2018,13 Aug 2018,25 Jul 2018,31 Jul 2018,-
500777,TNPETRO,TAMILNADU PETROPRODUCTS LTD.,30 Jul 2018,Dividend - Rs. - 0.5000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
506687,TRANSPEK,TRANSPEK INDUSTRY LTD.-$,30 Jul 2018,Dividend - Rs. - 9.0000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
533452,WEIZFOREX,WEIZMANN FOREX LTD.,30 Jul 2018,Dividend - Rs. - 1.0000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
523011,WEIZMANIND,WEIZMANN LTD.,30 Jul 2018,Dividend - Rs. - 0.5000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
538268,WONDERLA,Wonderla Holidays Ltd,30 Jul 2018,Final Dividend - Rs. - 1.5000,-,01 Aug 2018,07 Aug 2018,25 Jul 2018,31 Jul 2018,-
504067,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,30 Jul 2018,Final Dividend - Rs. - 7.0000,-,01 Aug 2018,08 Aug 2018,25 Jul 2018,31 Jul 2018,-
531161,ABMKNO,ABM KNOWLEDGEWARE LTD.,31 Jul 2018,Final Dividend - Rs. - 1.2500,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
532321,CADILAHC,CADILA HEALTHCARE LTD.,31 Jul 2018,Dividend - Rs. - 3.5000,-,02 Aug 2018,13 Aug 2018,26 Jul 2018,01 Aug 2018,-
526821,DAICHI,DAI-ICHI KARKARIA LTD.-$,31 Jul 2018,Dividend - Rs. - 2.5000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
500068,DISAQ,DISA INDIA LTD.,31 Jul 2018,Final Dividend - Rs. - 2.5000,-,02 Aug 2018,09 Aug 2018,26 Jul 2018,01 Aug 2018,-
505714,GABRIEL,GABRIEL INDIA LTD.-$,31 Jul 2018,Final Dividend - Rs. - 0.9000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
500168,GOODYEAR,GOODYEAR INDIA LTD.,31 Jul 2018,Final Dividend - Rs. - 13.0000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
500676,GSKCONS,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,31 Jul 2018,Dividend - Rs. - 75.0000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
524735,HIKAL,HIKAL LTD.,31 Jul 2018,Final Dividend - Rs. - 0.5000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
532732,KKCL,KEWAL KIRAN CLOTHING LTD.,31 Jul 2018,Interim Dividend - Rs. - 7.0000,01 Aug 2018,-,-,25 Jul 2018,31 Jul 2018,-
504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,31 Jul 2018,Dividend - Rs. - 10.0000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
523160,MORGANITE,MORGANITE CRUCIBLE (INDIA) LTD.,31 Jul 2018,Final Dividend - Rs. - 16.0000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
505355,NESCO,NESCO LTD.,31 Jul 2018,Final Dividend - Rs. - 2.3000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
508941,PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$,31 Jul 2018,Dividend - Rs. - 10.0000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,31 Jul 2018,Final Dividend - Rs. - 3.0000,-,02 Aug 2018,08 Aug 2018,26 Jul 2018,01 Aug 2018,-
524348,AARTIDRUGS,AARTI DRUGS LTD.,01 Aug 2018,Final Dividend - Rs. - 1.0000,-,03 Aug 2018,10 Aug 2018,27 Jul 2018,02 Aug 2018,-
500003,AEGISLOG,AEGIS LOGISTICS LTD.,01 Aug 2018,Final Dividend - Rs. - 0.7500,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
532259,APARINDS,APAR INDUSTRIES LTD.,01 Aug 2018,Dividend - Rs. - 9.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
523019,BNRSEC,B.N.RATHI SECURITIES LTD.,01 Aug 2018,Dividend - Rs. - 1.2000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
506390,CLNINDIA,CLARIANT CHEMICALS (INDIA) LTD.,01 Aug 2018,Final Dividend - Rs. - 5.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
533336,DHUNINV,DHUNSERI INVESTMENTS LTD.,01 Aug 2018,Dividend - Rs. - 1.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
533208,EMAMIPAP,EMAMI PAPER MILLS LTD.,01 Aug 2018,Dividend - Rs. - 1.2000,-,03 Aug 2018,10 Aug 2018,27 Jul 2018,02 Aug 2018,-
532737,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.,01 Aug 2018,Final Dividend - Rs. - 1.5000,-,03 Aug 2018,14 Aug 2018,27 Jul 2018,02 Aug 2018,-
532737,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.,01 Aug 2018,Special Dividend - Rs. - 0.5000,-,03 Aug 2018,14 Aug 2018,27 Jul 2018,02 Aug 2018,-
500133,ESABINDIA,ESAB INDIA LTD.,01 Aug 2018,Dividend - Rs. - 1.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
500650,EXCELINDUS,EXCEL INDUSTRIES LTD.,01 Aug 2018,Dividend - Rs. - 12.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
540935,GALAXYSURF,Galaxy Surfactants Ltd,01 Aug 2018,Final Dividend - Rs. - 7.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
505255,GMM,GMM PFAUDLER LTD.,01 Aug 2018,Final Dividend - Rs. - 1.9000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
533248,GPPL,GUJARAT PIPAVAV PORT LTD.,01 Aug 2018,Final Dividend - Rs. - 1.7000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
532482,GRANULES,GRANULES INDIA LTD.-$,01 Aug 2018,Interim Dividend - Rs. - 0.2500,02 Aug 2018,-,-,26 Jul 2018,01 Aug 2018,-
506222,INEOSSTYRO,INEOS Styrolution India Ltd,01 Aug 2018,Dividend - Rs. - 4.0000,-,03 Aug 2018,03 Aug 2018,27 Jul 2018,02 Aug 2018,-
504786,INVPRECQ,INVESTMENT & PRECISION CASTINGS LTD.,01 Aug 2018,Dividend - Rs. - 2.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
532947,IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.,01 Aug 2018,Interim Dividend - Rs. - 2.5000,02 Aug 2018,-,-,26 Jul 2018,01 Aug 2018,-
507580,IVP,IVP LTD.,01 Aug 2018,Dividend - Rs. - 2.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
507794,KHAICHEM,KHAITAN CHEMICALS & FERTILIZERS LTD.,01 Aug 2018,Dividend - Rs. - 0.0500,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,01 Aug 2018,Dividend - Rs. - 0.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
500290,MRF,MRF LTD.,01 Aug 2018,Final Dividend - Rs. - 54.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
540900,NEWGEN,Newgen Software Technologies Ltd,01 Aug 2018,Dividend - Rs. - 2.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
530367,NRBBEARING,NRB BEARINGS LTD.,01 Aug 2018,Final Dividend - Rs. - 1.2000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,01 Aug 2018,Final Dividend - Rs. - 6.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
590051,SAKSOFT,SAKSOFT LTD.,01 Aug 2018,Final Dividend - Rs. - 3.5000,-,03 Aug 2018,10 Aug 2018,27 Jul 2018,02 Aug 2018,-
539450,SHK,S H Kelkar and Company Ltd,01 Aug 2018,Final Dividend - Rs. - 1.7500,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
538562,SKIPPER,Skipper Ltd,01 Aug 2018,Dividend - Rs. - 1.6500,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
505192,SMLISUZU,SML ISUZU LIMITED,01 Aug 2018,Dividend - Rs. - 1.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
513517,STEELCAS,STEELCAST LTD.,01 Aug 2018,Dividend - Rs. - 1.3500,-,03 Aug 2018,07 Aug 2018,27 Jul 2018,02 Aug 2018,-
532051,SWELECTES,Swelect Energy Systems Limited-$,01 Aug 2018,Dividend - Rs. - 4.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
500483,TATACOMM,TATA COMMUNICATIONS LTD.,01 Aug 2018,Final Dividend - Rs. - 4.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
532513,TVSELECT,TVS ELECTRONICS LTD.,01 Aug 2018,Dividend - Rs. - 1.5000,02 Aug 2018,-,-,26 Jul 2018,01 Aug 2018,-
539141,UFO,UFO Moviez India Ltd,01 Aug 2018,Dividend - Rs. - 12.5000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
533269,WABAG,VA TECH WABAG LTD.,01 Aug 2018,Dividend - Rs. - 4.0000,-,03 Aug 2018,10 Aug 2018,27 Jul 2018,02 Aug 2018,-
504988,ZWELCAST,WELCAST STEELS LTD.,01 Aug 2018,Dividend - Rs. - 2.0000,-,03 Aug 2018,09 Aug 2018,27 Jul 2018,02 Aug 2018,-
517041,ADORWELD,ADOR WELDING LTD.,02 Aug 2018,Dividend - Rs. - 5.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
532749,ALLCARGO,ALLCARGO LOGISTICS LTD.,02 Aug 2018,Dividend - Rs. - 2.0000,-,06 Aug 2018,10 Aug 2018,30 Jul 2018,03 Aug 2018,-
500008,AMARAJABAT,AMARA RAJA BATTERIES LTD.,02 Aug 2018,Final Dividend - Rs. - 2.1500,-,06 Aug 2018,11 Aug 2018,30 Jul 2018,03 Aug 2018,-
505010,AUTOAXLES,AUTOMOTIVE AXLES LTD.,02 Aug 2018,Dividend - Rs. - 13.5000,-,04 Aug 2018,13 Aug 2018,30 Jul 2018,02 Aug 2018,-
500031,BAJAJELEC,BAJAJ ELECTRICALS LTD.-$,02 Aug 2018,Dividend - Rs. - 3.5000,-,04 Aug 2018,09 Aug 2018,30 Jul 2018,02 Aug 2018,-
532454,BHARTIARTL,BHARTI AIRTEL LTD.,02 Aug 2018,Final Dividend - Rs. - 2.5000,-,04 Aug 2018,08 Aug 2018,30 Jul 2018,02 Aug 2018,-
532929,BRIGADE,BRIGADE ENTERPRISES LTD.,02 Aug 2018,Final Dividend - Rs. - 2.0000,03 Aug 2018,-,-,27 Jul 2018,02 Aug 2018,-
530871,CHEMBOND,CHEMBOND CHEMICALS LTD.-$,02 Aug 2018,Dividend - Rs. - 1.8500,-,06 Aug 2018,10 Aug 2018,30 Jul 2018,03 Aug 2018,-
526817,CHEVIOT,CHEVIOT CO.LTD.-$,02 Aug 2018,Dividend - Rs. - 1.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
500480,CUMMINSIND,CUMMINS INDIA LTD.,02 Aug 2018,Final Dividend - Rs. - 10.0000,-,04 Aug 2018,09 Aug 2018,30 Jul 2018,02 Aug 2018,-
530825,DAIKAFFI,DAIKAFFIL CHEMICALS INDIA LTD.,02 Aug 2018,Dividend - Rs. - 1.2000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
502137,DECCANCE,DECCAN CEMENTS LTD.-$,02 Aug 2018,Final Dividend - Rs. - 3.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
505526,DOLAT,DOLAT INVESTMENTS LTD.,02 Aug 2018,Interim Dividend - Rs. - 0.1000,03 Aug 2018,-,-,27 Jul 2018,02 Aug 2018,-
523736,DVL,Dhunseri Ventures Ltd-$,02 Aug 2018,Dividend - Rs. - 3.5000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
505200,EICHERMOT,EICHER MOTORS LTD.,02 Aug 2018,Dividend - Rs. - 110.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
522074,ELGIEQUIP,ELGI EQUIPMENTS LTD.,02 Aug 2018,Dividend - Rs. - 1.2000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
530117,FAIRCHEM,Fairchem Speciality Ltd,02 Aug 2018,Dividend - Rs. - 1.5000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
500469,FEDERALBNK,FEDERAL BANK LTD.,02 Aug 2018,Final Dividend - Rs. - 1.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
503831,FOMEHOT,FOMENTO RESORTS & HOTELS LTD.,02 Aug 2018,Dividend - Rs. - 1.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,02 Aug 2018,Final Dividend - Rs. - 9.0000,-,04 Aug 2018,13 Aug 2018,30 Jul 2018,02 Aug 2018,-
500620,GESHIP*,GREAT EASTERN SHIPPING CO.LTD.,02 Aug 2018,Final Dividend - Rs. - 7.2000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
500164,GODREJIND,GODREJ INDUSTRIES LTD.,02 Aug 2018,Final Dividend - Rs. - 1.7500,-,06 Aug 2018,13 Aug 2018,30 Jul 2018,03 Aug 2018,-
532281,HCLTECH,HCL TECHNOLOGIES LTD.,02 Aug 2018,Interim Dividend - Rs. - 2.0000,-,06 Aug 2018,06 Aug 2018,30 Jul 2018,03 Aug 2018,-
505720,HERCULES,HERCULES HOISTS LTD.,02 Aug 2018,Dividend - Rs. - 1.2500,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
524669,HESTERBIO,HESTER BIOSCIENCES LTD.,02 Aug 2018,Final Dividend - Rs. - 6.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
532129,HEXAWARE,HEXAWARE TECHNOLOGIES LTD.,02 Aug 2018,Interim Dividend - Rs. - 2.5000,03 Aug 2018,-,-,27 Jul 2018,02 Aug 2018,-
517380,IGARASHI,IGARASHI MOTORS INDIA LTD.,02 Aug 2018,Dividend - Rs. - 6.0000,-,04 Aug 2018,08 Aug 2018,30 Jul 2018,02 Aug 2018,-
539448,INDIGO,InterGlobe Aviation Ltd,02 Aug 2018,Final Dividend - Rs. - 6.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
524494,IPCALAB,IPCA LABORATORIES LTD.,02 Aug 2018,Dividend - Rs. - 1.0000,-,04 Aug 2018,09 Aug 2018,30 Jul 2018,02 Aug 2018,-
520057,JTEKTINDIA,Jtekt India Ltd,02 Aug 2018,Dividend - Rs. - 0.5000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,02 Aug 2018,Dividend - Rs. - 2.0000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
512597,KEYFINSER,Keynote Financial Services Ltd,02 Aug 2018,Dividend - Rs. - 2.5000,-,04 Aug 2018,09 Aug 2018,30 Jul 2018,02 Aug 2018,-
533293,KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.,02 Aug 2018,Dividend - Rs. - 2.5000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
500243,KIRLOSIND,Kirloskar Industries Ltd,02 Aug 2018,Dividend - Rs. - 21.0000,-,06 Aug 2018,11 Aug 2018,30 Jul 2018,03 Aug 2018,-
532937,KUANTUM,KUANTUM PAPERS LTD.,02 Aug 2018,Dividend - Rs. - 2.5000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
526947,LAOPALA,LA OPALA RG LTD.,02 Aug 2018,Dividend - Rs. - 1.1000,-,04 Aug 2018,14 Aug 2018,30 Jul 2018,02 Aug 2018,-
515093,MADHAV,MADHAV MARBLES & GRANITES LTD.,02 Aug 2018,Dividend - Rs. - 0.2500,-,04 Aug 2018,11 Aug 2018,30 Jul 2018,02 Aug 2018,-
540704,MATRIMONY,Matrimony.com Ltd,02 Aug 2018,Final Dividend - Rs. - 1.5000,03 Aug 2018,-,-,27 Jul 2018,02 Aug 2018,-
524709,NACLIND,NACL Industries Ltd,02 Aug 2018,Final Dividend - Rs. - 0.1250,-,04 Aug 2018,06 Aug 2018,30 Jul 2018,02 Aug 2018,-
523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,02 Aug 2018,Dividend - Rs. - 2.5000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
500338,PRSMJOHNSN,Prism Johnson Ltd,02 Aug 2018,Interim Dividend - Rs. - 0.5000,-,04 Aug 2018,08 Aug 2018,30 Jul 2018,02 Aug 2018,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,02 Aug 2018,Dividend - Rs. - 4.0000,03 Aug 2018,-,-,27 Jul 2018,02 Aug 2018,-
523025,SAFARIND,SAFARI INDUSTRIES (INDIA) LTD.,02 Aug 2018,Dividend - Rs. - 0.5000,-,04 Aug 2018,13 Aug 2018,30 Jul 2018,02 Aug 2018,-
521240,SAMBANDAM,SAMBANDAM SPINNING MILLS LTD.-$,02 Aug 2018,Dividend - Rs. - 2.0000,-,05 Aug 2018,11 Aug 2018,30 Jul 2018,02 Aug 2018,-
540728,SAYAJIIND,Sayaji Industries Ltd,02 Aug 2018,Dividend - Rs. - 3.7500,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
501423,SHAILY,SHAILY ENGINEERING PLASTICS LTD.,02 Aug 2018,Dividend - Rs. - 7.5000,04 Aug 2018,-,-,-,-,-
531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,02 Aug 2018,Dividend - Rs. - 2.0000,-,06 Aug 2018,13 Aug 2018,30 Jul 2018,03 Aug 2018,-
516016,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,02 Aug 2018,Dividend - Rs. - 1.8000,-,04 Aug 2018,10 Aug 2018,30 Jul 2018,02 Aug 2018,-
530017,SIL,STANDARD INDUSTRIES LTD.,02 Aug 2018,Final Dividend - Rs. - 0.2500,-,06 Aug 2018,20 Aug 2018,30 Jul 2018,03 Aug 2018,-
532221,SONATSOFTW,SONATA SOFTWARE LTD.,02 Aug 2018,Final Dividend - Rs. - 6.7500,-,06 Aug 2018,13 Aug 2018,30 Jul 2018,03 Aug 2018,-
516022,STARPAPER,STAR PAPER MILLS LTD.,02 Aug 2018,Dividend - Rs. - 2.5000,-,06 Aug 2018,13 Aug 2018,30 Jul 2018,03 Aug 2018,-
524542,SUKHJITS,SUKHJIT STARCH & CHEMICALS LTD.-$,02 Aug 2018,Dividend - Rs. - 6.5000,-,04 Aug 2018,08 Aug 2018,30 Jul 2018,02 Aug 2018,-
517385,SYMPHONY,Symphony Limited,02 Aug 2018,Final Dividend - Rs. - 1.5000,-,04 Aug 2018,07 Aug 2018,30 Jul 2018,02 Aug 2018,-
