security_name, dividend_amount, dividend_count
PGFOIL , 1.0 & 1.1 & 1.2 , 3
SRFPOLY , 15.0 & 15.0 & 15.0 , 3
LOVABLE , 1.5 & 1.0 & 0.5 , 3
SHK , 1.5 & 1.8 & 1.8 , 3
PODARPIG , 2.5 & 2.5 & 1.0 , 3
SHREEPUSHK , 1.0 & 1.5 & 1.5 , 3
SIMPLEXCAS , 0.5 & 0.5 & 0.5 , 3
OBIL , 0.6 & 0.6 & 1.5 , 3
SAURASHCEM , 1.0 & 1.0 & 1.0 , 3
INDAGIV , 0.5 & 0.5 & 0.5 , 3
BALRAMCHIN , 3.5 & 2.5 & 2.5 , 3
CHENNPETRO , 4.0 & 21.0 & 18.5 , 3
SIKA , 0.8 & 0.8 & 0.8 , 3
SALONACOT , 0.8 & 0.6 & 0.6 , 3
ARROWTEX , 1.0 & 1.5 & 1.5 , 3
HUIL , 1.0 & 1.0 & 1.0 , 3
PRITHVIEXCH , 0.5 & 0.5 & 0.8 , 3
LUHARUKA , 0.0 & 0.0 & 0.0 , 3
KPEL , 1.0 & 0.2 & 1.0 , 3
SHBCL , 0.2 & 0.2 & 0.3 , 3
ROHLTD , 1.0 & 1.5 & 2.0 , 3
AINFRA , 0.5 & 0.1 & 0.1 , 3
ADVENZYMES , 0.4 & 0.5 & 0.6 , 3
BLACKROSE , 0.1 & 0.1 & 0.3 , 3
CENTRUM , 0.1 & 0.1 & 0.1 , 3
CHEMCRUX , 0.2 & 0.2 & 0.5 , 3
CITADEL , 1.0 & 0.5 & 0.5 , 3
COSYN , 1.0 & 1.0 & 0.5 , 3
CROMPTON , 1.5 & 1.8 & 2.0 , 3
DCBBANK , 0.5 & 0.8 & 1.0 , 3
DBL , 1.0 & 1.0 & 1.0 , 3
ENDURANCE , 2.5 & 4.0 & 5.5 , 3
GARWARPOLY , 1.0 & 2.0 & 10.0 , 3
GENCON , 0.1 & 0.1 & 0.1 , 3
GTPL , 1.0 & 1.0 & 1.0 , 3
HPL , 1.5 & 1.0 & 0.2 , 3
IFGLEXPOR , 2.0 & 2.0 & 2.5 , 3
INDIAGLYCO , 1.0 & 4.0 & 6.0 , 3
INDIAHOME , 0.1 & 0.2 & 0.2 , 3
ITDCEM , 0.3 & 0.4 & 0.4 , 3
KSL , 5.0 & 5.0 & 5.0 , 3
KILPEST , 0.3 & 0.5 & 0.5 , 3
KRL , 1.0 & 1.0 & 1.0 , 3
KMSMEDI , 0.1 & 0.1 & 0.1 , 3
LAURUSLABS , 1.5 & 1.5 & 1.5 , 3
MRPL , 6.0 & 3.0 & 1.0 , 3
MARVINY , 1.0 & 1.0 & 1.0 , 3
MITSU , 0.5 & 0.5 & 0.5 , 3
OCEANIC , 0.2 & 0.2 & 0.1 , 3
ORVENPR , 2.0 & 2.0 & 0.2 , 3
PARAGMILK , 0.5 & 0.8 & 1.0 , 3
PNBHOUSING , 6.0 & 9.0 & 9.0 , 3
POLYSPIN , 1.2 & 1.2 & 1.2 , 3
PORWAL , 0.5 & 0.8 & 0.8 , 3
PSPPROJECT , 2.5 & 5.0 & 5.0 , 3
RBLBANK , 1.8 & 2.1 & 2.7 , 3
RCIIND , 0.5 & 0.5 & 0.5 , 3
SAGARPROD , 0.0 & 0.0 & 0.0 , 3
SIS , 2.0 & 1.5 & 3.5 , 3
SHANKARA , 2.8 & 3.2 & 1.5 , 3
SHASHIJIT , 0.1 & 0.2 & 0.1 , 3
SHIVALIK , 1.0 & 0.5 & 0.5 , 3
STARPAPER , 2.0 & 2.5 & 2.5 , 3
STEELCAS , 0.6 & 1.4 & 2.0 , 3
SUJALA , 0.1 & 0.1 & 0.1 , 3
NIACL , 3.8 & 5.0 & 1.5 , 3
TIL , 3.0 & 3.5 & 1.8 , 3
TVSELECT , 0.5 & 1.5 & 1.5 , 3
VBL , 2.5 & 2.5 & 2.5 , 3
VEDAVAAG , 0.9 & 1.0 & 1.0 , 3
VLSFINANCE , 1.0 & 1.0 & 1.0 , 3
WELENT , 0.8 & 1.5 & 2.0 , 3
WHIRLPOOL , 3.0 & 4.0 & 5.0 , 3
WINDMACHIN , 0.8 & 1.0 & 1.0 , 3
STOVACQ , 36.0 & 15.0 & 40.0 , 3
PGHL , 15.0 & 416.0 & 24.0 , 3
ORIENTCQ , 7.0 & 4.0 & 8.0 , 3
SHILGRAVQ , 1.5 & 2.5 & 1.5 , 3
ORIENTELEC , 0.5 & 0.5 & 0.5 , 3
ADCINDIA , 4.0 & 20.0 & 4.0 , 3
CHOLAFIN , 2.0 & 4.5 & 0.4 , 3
CONTROLPR , 3.5 & 3.0 & 3.5 , 3
CMIFPE , 2.0 & 2.0 & 10.0 , 3
CHOLAHLDNG , 0.7 & 0.6 & 0.7 , 3
DIAMINESQ , 2.5 & 3.0 & 2.0 , 3
HIL , 12.5 & 12.5 & 12.5 , 3
GALAXYSURF , 7.0 & 5.0 & 3.0 , 3
ISEC , 3.9 & 3.7 & 5.7 , 3
RELCHEMQ , 1.0 & 1.0 & 0.5 , 3
AMRITCORP , 8.0 & 2.5 & 7.0 , 3
MAGNAELQ , 2.0 & 2.5 & 2.5 , 3
DHARAMSI , 0.5 & 0.5 & 1.0 , 3
BDL , 7.3 & 5.2 & 1.7 , 3
MISHTANN , 0.0 & 0.0 & 0.0 , 3
SAGARSOFT , 2.5 & 1.0 & 1.5 , 3
SHBCLQ , 0.3 & 0.3 & 0.3 , 3
MIDHANI , 2.1 & 1.7 & 0.5 , 3
KRONE , 29.0 & 1.0 & 2.5 & 3.0 , 4
RSYSTEMS , 0.4 & 0.9 & 3.3 & 0.2 , 4
DIANATEA , 0.2 & 0.2 & 0.2 & 0.2 , 4
DENORA , 1.5 & 4.0 & 2.0 & 1.0 , 4
VISHNU , 1.0 & 1.0 & 1.0 & 1.0 , 4
DAMOTH , 1.0 & 1.5 & 1.2 & 2.8 , 4
INDIANB , 4.2 & 1.5 & 6.0 & 6.0 , 4
LEEL , 1.3 & 1.3 & 20.0 & 1.5 , 4
AXISBANK , 4.6 & 5.0 & 5.0 & 1.0 , 4
JSWENERGY , 2.0 & 2.0 & 0.5 & 1.0 , 4
POLYCHEM , 2.5 & 2.5 & 2.5 & 2.5 , 4
GEPIL , 10.0 & 3.0 & 3.0 & 6.0 , 4
BIRLACABLE , 1.0 & 1.0 & 1.0 & 2.0 , 4
KELENRG , 2.5 & 2.5 & 2.5 & 2.5 , 4
MHRIL , 4.0 & 5.0 & 5.0 & 4.0 , 4
WABAG , 4.0 & 4.0 & 4.0 & 4.0 , 4
EASTRED , 0.5 & 0.5 & 0.5 & 0.5 , 4
IPCALAB , 1.0 & 1.0 & 1.0 & 3.0 , 4
SWELECT , 2.5 & 3.0 & 1.0 & 4.0 , 4
IDFC , 2.6 & 0.2 & 0.8 & 2.5 , 4
NIITTECH , 9.5 & 10.0 & 12.5 & 15.0 , 4
MCLEODRUSS , 3.0 & 2.0 & 0.2 & 0.5 , 4
MODRNSH , 1.0 & 0.5 & 0.5 & 0.5 , 4
TALBROSENG , 6.0 & 2.0 & 1.5 & 1.5 , 4
MANUGRAPH , 0.5 & 1.0 & 0.5 & 0.6 , 4
7TEC , 1.0 & 2.0 & 1.0 & 1.0 , 4
UNIABEXAL , 3.0 & 2.0 & 1.5 & 7.5 , 4
VIMTALABS , 1.0 & 1.0 & 2.0 & 2.0 , 4
HINDCOPPER , 0.1 & 0.2 & 0.2 & 0.5 , 4
KPIT , 1.1 & 1.1 & 1.1 & 2.2 , 4
PRIYALT , 1.0 & 1.0 & 1.0 & 1.0 , 4
FLEXFO , 2.2 & 2.5 & 2.5 & 1.0 , 4
KABRAEXTRU , 2.0 & 2.2 & 2.0 & 2.0 , 4
BOROSIL , 25.0 & 25.0 & 25.0 & 2.5 , 4
SINTEX , 0.7 & 0.7 & 0.2 & 0.1 , 4
LUDLOWJUT , 0.5 & 1.5 & 2.5 & 2.0 , 4
NILA , 0.1 & 0.1 & 0.1 & 0.1 , 4
GARWALLROP , 3.0 & 3.3 & 3.5 & 1.5 , 4
VIRAT , 1.8 & 2.5 & 2.5 & 1.5 , 4
SWISSGLA , 2.7 & 2.2 & 2.0 & 2.0 , 4
AROGRANITE , 1.0 & 1.0 & 1.0 & 1.0 , 4
ELECTCAST , 0.7 & 0.5 & 0.5 & 0.3 , 4
OFSS , 180.0 & 100.0 & 170.0 & 130.0 , 4
RASOI , 1.0 & 1.0 & 20.0 & 10.0 , 4
TALWALKARS , 1.5 & 1.5 & 1.5 & 0.5 , 4
WEIZFOREX , 7.5 & 7.5 & 3.0 & 1.0 , 4
RPPINFRA , 0.5 & 0.5 & 0.5 & 0.5 , 4
BGWTATO , 0.5 & 0.8 & 0.8 & 1.0 , 4
MANPASAND , 1.0 & 1.0 & 1.0 & 0.5 , 4
PCJEWELLER , 3.2 & 3.4 & 1.0 & 0.5 , 4
SHYAM , 2.4 & 2.7 & 1.8 & 2.7 , 4
VFL , 0.3 & 0.3 & 0.0 & 0.0 , 4
ZWELCAST , 2.0 & 2.0 & 2.0 & 2.5 , 4
AREXMIS , 0.9 & 2.0 & 2.0 & 2.0 , 4
BSL , 1.2 & 1.2 & 1.2 & 1.0 , 4
FLORENCE , 1.5 & 30.0 & 30.0 & 25.0 , 4
HOPFL , 2.2 & 2.5 & 0.5 & 3.0 , 4
JOONKTOLL , 3.0 & 1.0 & 1.0 & 0.5 , 4
ASTEC , 1.2 & 1.5 & 1.5 & 1.5 , 4
HIGHGROUND , 0.1 & 0.1 & 0.1 & 0.1 , 4
INDLMETER , 0.5 & 0.5 & 0.5 & 0.5 , 4
ITL , 0.5 & 0.5 & 0.5 & 1.0 , 4
KAMADGIRI , 1.5 & 1.5 & 2.0 & 2.0 , 4
SKMEGGPROD , 1.0 & 1.0 & 0.5 & 0.5 , 4
ZFSTEERING , 10.0 & 12.5 & 8.0 & 8.0 , 4
AMARJOTHI , 2.0 & 2.0 & 2.0 & 2.0 , 4
ARFIN , 1.0 & 1.5 & 2.0 & 2.0 , 4
ASHCAP , 0.1 & 0.0 & 0.1 & 0.1 , 4
COMFINCAP , 0.2 & 0.2 & 0.2 & 0.2 , 4
COX&KINGS , 1.0 & 1.0 & 1.0 & 1.0 , 4
INCAP , 1.0 & 1.0 & 1.0 & 1.0 , 4
JAGRAN , 3.5 & 3.0 & 3.0 & 3.5 , 4
KRIINFRA , 0.2 & 0.2 & 0.2 & 0.2 , 4
MANGCHEFER , 0.6 & 0.5 & 1.0 & 1.0 , 4
MERCURYLAB , 1.5 & 1.5 & 1.5 & 1.5 , 4
NACLIND , 0.1 & 0.1 & 0.1 & 0.1 , 4
RELCAPITAL , 9.0 & 10.0 & 10.5 & 11.0 , 4
RELINFRA , 8.0 & 8.5 & 9.0 & 9.5 , 4
RSWM , 10.0 & 12.5 & 12.5 & 2.0 , 4
SHRPREC , 1.7 & 1.7 & 0.8 & 3.0 , 4
SMIFS , 1.0 & 0.8 & 1.0 & 1.0 , 4
THEBYKE , 1.0 & 1.0 & 1.0 & 1.0 , 4
TIGLOB , 0.5 & 0.5 & 0.5 & 0.5 , 4
UMANGDAIR , 1.0 & 1.0 & 0.2 & 0.5 , 4
ZODJRDMKJ , 0.5 & 0.5 & 0.5 & 0.5 , 4
ARMANFIN , 1.2 & 1.4 & 1.0 & 1.4 , 4
ASHOKALC , 1.0 & 1.0 & 1.0 & 1.0 , 4
COMFINTE , 0.0 & 0.0 & 0.0 & 0.0 , 4
GOLKUNDIA , 0.5 & 0.6 & 0.3 & 0.8 , 4
KEMP , 1.0 & 0.5 & 1.0 & 0.5 , 4
PCCOSMA , 1.5 & 2.5 & 3.0 & 3.0 , 4
VIVIDIND , 5.0 & 0.4 & 0.5 & 0.5 , 4
BHANDHOS , 0.1 & 0.0 & 0.0 & 0.0 , 4
HARLETH , 0.7 & 0.8 & 0.8 & 0.8 , 4
JAGSNPHARM , 0.1 & 0.1 & 0.1 & 0.2 , 4
KAYCEEI , 5.0 & 5.0 & 10.0 & 10.0 , 4
MOHOTAIND , 0.1 & 0.1 & 0.1 & 0.1 , 4
MONTECARLO , 10.0 & 10.0 & 10.0 & 12.0 , 4
MUKESHB , 1.0 & 1.0 & 1.0 & 1.2 , 4
NANDAN , 1.0 & 0.8 & 0.8 & 1.6 , 4
RAJPACK , 0.5 & 0.5 & 0.5 & 0.5 , 4
SUCROSA , 0.5 & 0.6 & 0.7 & 0.1 , 4
DREDGECORP , 3.0 & 3.0 & 2.0 & 3.0 , 4
GARNETINT , 0.5 & 0.7 & 1.2 & 0.5 , 4
GOODLUCK , 0.8 & 0.8 & 0.8 & 0.8 , 4
INNOVTEC , 0.1 & 0.2 & 0.1 & 0.1 , 4
MANCREDIT , 0.5 & 0.2 & 0.1 & 0.5 , 4
PANCHSHEEL , 0.5 & 1.0 & 1.0 & 1.0 , 4
PRIMEPRO , 1.0 & 1.0 & 1.0 & 1.0 , 4
TIRSARJ , 0.3 & 0.6 & 0.3 & 0.3 , 4
TITANBIO , 0.8 & 0.8 & 0.8 & 0.8 , 4
WATERBASE , 0.5 & 1.0 & 1.5 & 1.5 , 4
INDIANVSH , 0.0 & 0.0 & 0.0 & 0.1 , 4
KWALITY , 0.1 & 0.1 & 0.1 & 0.1 , 4
SACHEMT , 0.1 & 0.1 & 0.2 & 0.2 , 4
SAHLIBHFI , 1.0 & 1.0 & 1.2 & 1.2 , 4
INDSILHYD , 1.2 & 0.6 & 0.8 & 0.7 , 4
CMI , 1.0 & 1.0 & 1.0 & 1.0 , 4
GANDHITUBE , 7.5 & 9.0 & 9.0 & 9.0 , 4
GAEL , 0.8 & 0.8 & 0.9 & 1.0 , 4
IIFL , 4.2 & 4.5 & 5.0 & 5.0 , 4
VRLLOG , 5.0 & 4.0 & 3.5 & 2.0 , 4
SELAN , 5.0 & 5.0 & 5.0 & 5.0 , 4
KRITIIND , 0.2 & 0.1 & 0.1 & 0.1 , 4
SYNGENE , 1.0 & 1.0 & 1.0 & 0.5 , 4
BEARDSELL , 1.2 & 1.5 & 0.2 & 0.2 , 4
DYNPRO , 1.5 & 1.5 & 1.5 & 1.5 , 4
EICHERMOT , 100.0 & 100.0 & 110.0 & 125.0 , 4
PRECAM , 1.0 & 1.5 & 1.0 & 1.0 , 4
TANLA , 0.2 & 0.2 & 0.3 & 0.3 , 4
POWERMECH , 1.0 & 1.0 & 1.0 & 1.0 , 4
FREDUN , 0.6 & 0.6 & 0.6 & 0.7 , 4
TATAMETALI , 2.0 & 2.5 & 3.0 & 3.5 , 4
MAANALU , 0.5 & 1.0 & 1.0 & 1.0 , 4
VOITHPAPR , 4.0 & 4.0 & 9.0 & 5.0 , 4
SOLIMAC , 1.0 & 1.2 & 1.1 & 1.1 , 4
MAHSHRE , 0.5 & 0.5 & 0.5 & 0.5 , 4
ONWARDTEC , 1.0 & 1.0 & 1.0 & 1.5 , 4
PONNIERODE , 1.2 & 2.5 & 1.0 & 2.0 , 4
SNL , 2.0 & 3.0 & 5.0 & 5.0 , 4
GOODRICKE , 4.0 & 4.5 & 4.5 & 4.0 , 4
KALYANIFRG , 2.0 & 3.0 & 3.5 & 4.0 , 4
QUICKHEAL , 2.5 & 2.5 & 3.0 & 2.0 , 4
TAJGVK , 0.4 & 0.4 & 0.6 & 0.6 , 4
NITINCAST , 0.8 & 1.0 & 1.0 & 0.5 , 4
ASAHIINDIA , 0.6 & 1.0 & 1.5 & 1.0 , 4
INDHOTEL , 0.3 & 0.3 & 0.4 & 0.5 , 4
WSTCSTPAPR , 1.0 & 2.5 & 4.0 & 5.0 , 4
INDIACEM , 1.0 & 1.0 & 0.8 & 0.8 , 4
CREATIVE , 3.0 & 10.0 & 10.0 & 10.0 , 4
GNFC , 2.0 & 5.0 & 7.5 & 7.0 , 4
AHMDSTE , 0.8 & 0.5 & 0.5 & 0.5 , 4
MALLCOM , 2.0 & 2.0 & 2.0 & 2.0 , 4
PDMJEPAPER , 0.1 & 0.1 & 0.1 & 0.1 , 4
JKPAPER , 0.5 & 1.5 & 2.5 & 3.5 , 4
PILANIINVS , 25.0 & 25.0 & 25.0 & 25.0 , 4
INDIGO , 15.0 & 34.0 & 6.0 & 5.0 , 4
KLBRENG-B , 2.0 & 2.0 & 1.0 & 1.0 , 4
BIGBLOC , 0.2 & 0.2 & 0.2 & 0.2 , 4
HSCL , 0.1 & 0.1 & 0.1 & 0.1 , 4
SEYAIND , 1.0 & 1.0 & 1.0 & 1.5 , 4
JAYUSH , 2.5 & 2.0 & 3.0 & 3.0 , 4
PANACHE , 1.0 & 0.5 & 0.5 & 0.2 , 4
PREMIERPOL , 0.5 & 0.5 & 0.5 & 0.5 , 4
BASANTGL , 0.1 & 0.1 & 0.1 & 0.1 , 4
RAMAPHO , 0.8 & 1.0 & 1.0 & 1.0 , 4
ACKNIT , 1.5 & 1.5 & 1.5 & 1.5 , 4
APCL , 1.0 & 1.0 & 2.0 & 2.5 , 4
SAHYOGMULT , 0.1 & 0.1 & 0.1 & 0.1 , 4
SUDTIND-B , 0.7 & 0.5 & 0.2 & 0.2 , 4
SIGNETIND , 0.1 & 0.1 & 0.5 & 0.5 , 4
WESTLEIRES , 0.1 & 0.1 & 0.1 & 0.1 , 4
ASIANTILES , 0.5 & 0.8 & 1.3 & 0.6 , 4
ZEELEARN , 0.1 & 0.1 & 0.1 & 0.1 , 4
BLS , 0.5 & 0.3 & 0.5 & 1.0 , 4
VIPUL , 0.0 & 0.0 & 0.1 & 0.1 , 4
FORBESCO , 2.5 & 2.5 & 2.5 & 2.5 , 4
HEIDELBERG , 2.0 & 2.5 & 1.0 & 3.0 , 4
HUDCO , 0.1 & 0.6 & 0.7 & 0.1 , 4
ICICIGI , 0.8 & 2.5 & 2.5 & 3.5 , 4
INDTONER , 1.5 & 1.5 & 1.5 & 1.5 , 4
KIOCL , 0.3 & 0.3 & 0.8 & 1.3 , 4
MASFIN , 1.5 & 2.2 & 1.5 & 3.6 , 4
MEERA , 1.0 & 1.0 & 1.2 & 3.0 , 4
RNAM , 5.0 & 1.0 & 3.0 & 3.0 , 4
SADBHIN , 0.2 & 0.3 & 0.2 & 0.3 , 4
SALASAR , 1.0 & 1.0 & 1.0 & 1.5 , 4
TIINDIA , 1.2 & 0.5 & 1.8 & 0.8 , 4
UNIDT , 1.2 & 1.2 & 0.6 & 0.6 , 4
HESTERBIO , 6.0 & 2.0 & 2.0 & 7.0 , 4
RITES , 2.0 & 4.8 & 4.0 & 4.0 , 4
SKFINDIA , 2.5 & 15.0 & 10.0 & 12.0 & 12.0 , 5
BIOCON , 5.0 & 5.0 & 1.0 & 1.0 & 0.5 , 5
PAPERPROD , 2.8 & 2.8 & 3.0 & 3.0 & 3.0 , 5
ELANTAS , 4.5 & 5.0 & 4.5 & 4.5 & 4.5 , 5
VESUVIUS , 6.0 & 6.2 & 6.5 & 6.8 & 7.0 , 5
ABB , 3.7 & 3.7 & 4.0 & 4.4 & 4.8 , 5
GMBREW , 2.5 & 2.5 & 3.0 & 3.0 & 3.0 , 5
HINDUJAVEN , 15.0 & 17.5 & 17.5 & 17.5 & 17.5 , 5
RELIANCE , 10.0 & 10.5 & 11.0 & 6.0 & 6.5 , 5
APTECHT , 1.8 & 1.0 & 3.0 & 3.5 & 3.5 , 5
YESBANK , 9.0 & 10.0 & 12.0 & 2.7 & 2.0 , 5
ADANIPORTS , 1.1 & 1.1 & 1.3 & 2.0 & 0.2 , 5
RAYMOND , 3.0 & 3.0 & 1.2 & 3.0 & 3.0 , 5
FEDERALBNK , 2.2 & 0.7 & 0.9 & 1.0 & 1.4 , 5
LKPFIN , 2.0 & 7.0 & 2.0 & 2.0 & 3.0 , 5
ITC , 6.2 & 8.5 & 4.8 & 5.2 & 5.8 , 5
VTMLTD , 0.6 & 0.8 & 0.8 & 0.8 & 0.9 , 5
ICICIBANK , 5.0 & 5.0 & 2.5 & 1.5 & 1.0 , 5
MANINFRA , 0.5 & 1.0 & 0.5 & 0.5 & 1.3 , 5
GOODYEAR , 10.0 & 12.0 & 12.5 & 13.0 & 13.0 , 5
TORNTPOWER , 1.5 & 4.5 & 2.2 & 5.0 & 5.0 , 5
GRUH , 2.0 & 2.3 & 2.8 & 3.3 & 2.0 , 5
ASHOKLEY , 0.5 & 0.9 & 1.6 & 2.4 & 3.1 , 5
ATUL , 8.5 & 10.0 & 10.0 & 12.0 & 15.0 , 5
KOTAKBANK , 0.9 & 0.5 & 0.6 & 0.7 & 0.8 , 5
BIRLACORPN , 6.0 & 6.0 & 6.5 & 6.5 & 7.5 , 5
ESSELPRO , 1.6 & 2.2 & 2.4 & 2.4 & 1.2 , 5
FAIRCHEM , 2.5 & 2.5 & 1.0 & 1.5 & 2.5 , 5
CANFINHOME , 7.0 & 10.0 & 10.0 & 2.0 & 2.0 , 5
AJANTPHARM , 6.0 & 8.0 & 6.0 & 7.0 & 9.0 , 5
ALKYLAMINE , 4.0 & 10.0 & 5.0 & 7.0 & 8.0 , 5
ELNET , 1.4 & 1.7 & 1.4 & 1.5 & 1.5 , 5
GOACARBON , 1.0 & 1.5 & 3.0 & 5.0 & 10.0 , 5
NUCLEUS , 5.0 & 5.0 & 5.0 & 8.0 & 9.0 , 5
RISHIROOP , 0.8 & 0.8 & 1.0 & 1.2 & 1.2 , 5
SOBHA , 7.0 & 2.0 & 2.5 & 7.0 & 7.0 , 5
UNICHEMLAB , 2.0 & 2.0 & 3.0 & 5.0 & 4.0 , 5
JSWSTEEL , 11.0 & 7.5 & 2.2 & 3.2 & 4.1 , 5
HONAUT , 12.5 & 10.0 & 10.0 & 32.0 & 45.0 , 5
SOUTHBANK , 0.6 & 0.5 & 0.4 & 0.4 & 0.2 , 5
GREENPLY , 3.0 & 0.6 & 0.6 & 0.6 & 0.4 , 5
KTKBANK , 5.0 & 5.0 & 4.0 & 3.0 & 3.5 , 5
BAJAJFINSV , 1.8 & 1.8 & 1.8 & 1.8 & 2.5 , 5
BHARATSE , 0.9 & 0.9 & 0.9 & 1.0 & 1.0 , 5
BNRSEC , 1.5 & 0.8 & 1.0 & 1.2 & 1.0 , 5
ECLERX , 35.0 & 1.0 & 1.0 & 1.0 & 1.0 , 5
GICHSGFIN , 5.0 & 5.0 & 5.0 & 5.5 & 5.5 , 5
MAHSCOOTER , 30.0 & 30.0 & 30.0 & 33.0 & 33.0 , 5
NOCIL , 1.0 & 1.2 & 1.8 & 2.5 & 2.5 , 5
PANAENERG , 7.0 & 7.0 & 5.5 & 7.0 & 4.0 , 5
SHREYAS , 1.3 & 1.3 & 1.0 & 1.5 & 1.2 , 5
SILINV , 1.2 & 1.2 & 1.5 & 1.5 & 1.5 , 5
SUTLEJTEX , 10.0 & 13.0 & 13.0 & 1.3 & 0.7 , 5
ZEEL , 2.2 & 2.2 & 2.5 & 2.9 & 3.5 , 5
ALFREDHE , 2.0 & 2.0 & 2.0 & 2.5 & 2.5 , 5
DRREDDY , 20.0 & 20.0 & 20.0 & 20.0 & 20.0 , 5
VOLTAS , 2.2 & 2.6 & 3.5 & 4.0 & 4.0 , 5
UFLEX , 2.7 & 3.2 & 3.5 & 2.0 & 2.0 , 5
ATFL , 2.0 & 2.0 & 2.0 & 2.5 & 2.5 , 5
BLUECHIPT , 1.2 & 1.5 & 1.5 & 1.8 & 1.8 , 5
NOVARTIND , 10.0 & 10.0 & 10.0 & 10.0 & 10.0 , 5
CENTURYTEX , 5.5 & 5.5 & 5.5 & 6.5 & 7.5 , 5
GET&D , 1.8 & 1.8 & 1.8 & 1.8 & 1.8 , 5
PANCARBON , 8.0 & 10.0 & 10.0 & 10.0 & 10.0 , 5
TATAELXSI , 11.0 & 14.0 & 16.0 & 11.0 & 13.5 , 5
VINDHYATEL , 5.0 & 6.0 & 7.0 & 10.0 & 12.0 , 5
BIMETAL , 7.5 & 7.5 & 7.5 & 9.0 & 10.0 , 5
CERA , 6.2 & 9.0 & 12.0 & 12.0 & 13.0 , 5
JCHAC , 1.5 & 1.5 & 1.5 & 1.5 & 1.5 , 5
KIRLOSBROS , 0.5 & 0.5 & 1.0 & 2.5 & 2.5 , 5
M&M , 12.0 & 12.0 & 13.0 & 7.5 & 8.5 , 5
SUBROS , 0.7 & 0.8 & 0.5 & 1.1 & 1.3 , 5
SUKHJITS , 5.0 & 5.0 & 5.0 & 6.5 & 7.5 , 5
THERMAX , 7.0 & 6.0 & 6.0 & 6.0 & 7.0 , 5
UPL , 5.0 & 5.0 & 7.0 & 8.0 & 8.0 , 5
ZYDUSWELL , 6.0 & 6.5 & 6.5 & 8.0 & 5.0 , 5
GRPLTD , 11.2 & 10.0 & 10.0 & 1.2 & 8.0 , 5
ORIENTCEM , 1.0 & 1.0 & 0.5 & 0.8 & 0.8 , 5
TITAN , 2.3 & 2.2 & 2.6 & 3.8 & 5.0 , 5
BATAINDIA , 6.5 & 3.5 & 3.5 & 4.0 & 6.2 , 5
JKCEMENT , 4.0 & 4.0 & 8.0 & 10.0 & 10.0 , 5
KEC , 0.9 & 1.0 & 1.6 & 2.4 & 2.7 , 5
RPGLIFE , 0.8 & 1.6 & 2.8 & 2.4 & 2.4 , 5
TATAPOWER , 1.3 & 1.3 & 1.3 & 1.3 & 1.3 , 5
THANGAMAYL , 1.0 & 1.0 & 2.0 & 3.5 & 5.0 , 5
ASTRAMICRO , 1.2 & 1.2 & 1.0 & 1.2 & 0.2 , 5
GATI , 0.8 & 1.0 & 0.8 & 0.9 & 0.8 , 5
SESHAPAPER , 4.0 & 5.0 & 10.0 & 15.0 & 20.0 , 5
ADORWELD , 5.0 & 5.0 & 5.0 & 5.0 & 6.5 , 5
APCOTEXIND , 7.0 & 4.5 & 4.5 & 6.0 & 7.5 , 5
APLLTD , 3.5 & 4.0 & 4.0 & 4.0 & 5.5 , 5
CESC , 9.0 & 10.0 & 10.0 & 12.0 & 17.5 , 5
EIDPARRY , 1.0 & 4.0 & 3.0 & 2.0 & 1.0 , 5
EIHOTEL , 1.1 & 1.1 & 0.9 & 0.9 & 0.9 , 5
MAHLIFE , 6.0 & 6.0 & 6.0 & 6.0 & 6.0 , 5
MENNPIS , 4.0 & 4.0 & 0.5 & 0.6 & 0.8 , 5
SAREGAMA , 1.5 & 1.5 & 1.5 & 3.0 & 3.0 , 5
SHOPERSTOP , 0.8 & 0.8 & 0.8 & 0.8 & 0.8 , 5
SREINFRA , 0.5 & 0.5 & 0.5 & 0.5 & 0.5 , 5
TIFHL , 0.5 & 1.5 & 3.5 & 1.2 & 0.6 , 5
AHLEAST , 2.0 & 2.0 & 2.0 & 2.5 & 2.5 , 5
BOMOXY-B1 , 10.0 & 10.0 & 20.0 & 10.0 & 10.0 , 5
COMPEAU , 1.0 & 1.0 & 1.0 & 1.0 & 1.0 , 5
DAICHI , 2.0 & 0.5 & 3.0 & 3.0 & 2.5 , 5
DFM , 2.5 & 5.0 & 5.0 & 5.0 & 1.2 , 5
ELGIEQUIP , 1.0 & 1.0 & 1.0 & 1.2 & 1.3 , 5
GLAXO , 62.5 & 50.0 & 30.0 & 35.0 & 20.0 , 5
MAGMA , 0.8 & 0.8 & 0.8 & 0.8 & 0.8 , 5
MODERN , 0.1 & 0.3 & 0.3 & 0.3 & 0.2 , 5
MOTHERSUMI , 3.0 & 2.5 & 2.0 & 2.2 & 1.5 , 5
NESCO , 6.5 & 8.5 & 11.0 & 2.3 & 2.5 , 5
SINCLAIR , 4.0 & 4.0 & 4.0 & 4.0 & 6.0 , 5
TATASTEEL , 8.0 & 8.0 & 10.0 & 10.0 & 13.0 , 5
GEOJITFSL , 1.8 & 1.0 & 1.2 & 2.0 & 1.0 , 5
GRINDWELL , 6.5 & 6.5 & 4.0 & 5.0 & 6.0 , 5
JAYSHREETEA , 1.0 & 1.0 & 0.5 & 0.5 & 0.3 , 5
