security_name, split_count, bonus_count, buyback_count, dividend_count, total_count
PCJEWELLER , - , 1 , - , 4 , 5
PEL , - , - , - , 5 , 5
PFS , - , - , - , 5 , 5
PNBGILTS , - , - , - , 5 , 5
PODDAR , - , - , - , 5 , 5
PONDYOXIDE , - , - , - , 5 , 5
PRESTIGE , - , - , - , 5 , 5
PTC , - , - , - , 5 , 5
PTL , - , - , - , 5 , 5
PURVA , - , - , - , 5 , 5
PVR , - , - , - , 5 , 5
QUICKHEAL , - , - , 1 , 4 , 5
RADICO , - , - , - , 5 , 5
RAIN , - , - , - , 5 , 5
RAJOOENG , - , - , - , 5 , 5
RAJPALAYAM , - , - , - , 5 , 5
RAMCOCEM , - , - , - , 5 , 5
RAMCOIND , - , - , - , 5 , 5
RAMRAT , - , - , - , 5 , 5
RAPICUT , - , - , - , 5 , 5
RATNAMANI , - , - , - , 5 , 5
RAYMOND , - , - , - , 5 , 5
RCF , - , - , - , 5 , 5
REPCOHOME , - , - , - , 5 , 5
RESPONIND , - , - , - , 5 , 5
RISHDIGA , - , - , - , 5 , 5
RISHIROOP , - , - , - , 5 , 5
RITES , - , 1 , - , 4 , 5
RJSHAH , - , - , - , 5 , 5
RKFORGE , - , - , - , 5 , 5
RODIUM , - , - , - , 5 , 5
ROTO , - , - , - , 5 , 5
RPGLIFE , - , - , - , 5 , 5
RUBFILA , - , - , - , 5 , 5
RUCHIRA , - , - , - , 5 , 5
RUPA , - , - , - , 5 , 5
RUSHIL , - , - , - , 5 , 5
SADBHAV , - , - , - , 5 , 5
SAKTHIFIN , - , - , - , 5 , 5
SALZER , - , - , - , 5 , 5
SAMBANDAM , - , - , - , 5 , 5
SAMKRG , - , - , - , 5 , 5
SANCTRN , - , - , - , 5 , 5
SANDESH , - , - , - , 5 , 5
SANGAMIND , - , - , - , 5 , 5
SAPPL , - , - , - , 5 , 5
SARDAEN , - , - , - , 5 , 5
SAREGAMA , - , - , - , 5 , 5
SCHAEFFLER , - , - , - , 5 , 5
SDBL , - , - , - , 5 , 5
SHAKTIPUMP , - , - , - , 5 , 5
SHARDUL , - , - , - , 5 , 5
SHAWGELTIN , - , - , - , 5 , 5
SHEMAROO , - , - , - , 5 , 5
SHIVALIK , 1 , 1 , - , 3 , 5
SHIVTEX , - , - , - , 5 , 5
SHOPERSTOP , - , - , - , 5 , 5
SHREYAS , - , - , - , 5 , 5
SHRIDINE , - , - , - , 5 , 5
SHRISTI , - , - , - , 5 , 5
SICAGEN , - , - , - , 5 , 5
SIGNETIND , 1 , - , - , 4 , 5
SIL , - , - , - , 5 , 5
SILINV , - , - , - , 5 , 5
SIMMOND , - , - , - , 5 , 5
SIMPLEXINF , - , - , - , 5 , 5
SINCLAIR , - , - , - , 5 , 5
SKIPPER , - , - , - , 5 , 5
SOMANYCERA , - , - , - , 5 , 5
SOUTHBANK , - , - , - , 5 , 5
SREINFRA , - , - , - , 5 , 5
SRHHYPOLTD , - , - , - , 5 , 5
SRIPIPES , - , - , - , 5 , 5
STANROS , - , - , - , 5 , 5
SUBROS , - , - , - , 5 , 5
SUCROSA , 1 , - , - , 4 , 5
SUMEDHA , - , - , - , 5 , 5
SUNILHITEC , 1 , 1 , - , 3 , 5
SUPER , - , - , - , 5 , 5
SUPERHOUSE , - , - , - , 5 , 5
SURYALA , - , - , - , 5 , 5
SURYAROSNI , - , - , - , 5 , 5
SVARTCORP , - , - , - , 5 , 5
SWANENERGY , - , - , - , 5 , 5
SWASTIKA , - , - , - , 5 , 5
SWASTIVI , - , - , - , 5 , 5
SYNGENE , - , 1 , - , 4 , 5
TALBROAUTO , - , - , - , 5 , 5
TALBROSENG , - , 1 , - , 4 , 5
TAMBOLI , - , - , - , 5 , 5
TASTYBIT , - , - , - , 5 , 5
TATAPOWER , - , - , - , 5 , 5
TATASTEEL , - , - , - , 5 , 5
TCPLPACK , - , - , - , 5 , 5
TDPOWERSYS , - , - , - , 5 , 5
TECHNO , - , 1 , 1 , 3 , 5
TEXRAIL , - , - , - , 5 , 5
THANGAMAYL , - , - , - , 5 , 5
THERMAX , - , - , - , 5 , 5
THOMASCOOK , - , - , - , 5 , 5
TIFHL , - , - , - , 5 , 5
TIMETECHNO , - , - , - , 5 , 5
TINPLATE , - , - , - , 5 , 5
TIPSINDLTD , - , - , - , 5 , 5
TITAN , - , - , - , 5 , 5
TNPL , - , - , - , 5 , 5
TORNTPOWER , - , - , - , 5 , 5
TPLPLAST , - , - , - , 5 , 5
TRANSPEK , - , - , - , 5 , 5
TRITONV , - , - , - , 5 , 5
TTKHEALTH , - , - , - , 5 , 5
TVTODAY , - , - , - , 5 , 5
TYCHE , - , - , - , 5 , 5
UBL , - , - , - , 5 , 5
UCALFUEL , - , - , - , 5 , 5
UFLEX , - , - , - , 5 , 5
UJJIVAN , - , - , - , 5 , 5
ULTRACEMCO , - , - , - , 5 , 5
ULTRAMAR , - , - , - , 5 , 5
UNIDT , - , 1 , - , 4 , 5
VADILALIND , - , - , - , 5 , 5
VADILENT , - , - , - , 5 , 5
VALIANTORG , - , - , - , 5 , 5
VERITAS , - , - , - , 5 , 5
VESUVIUS , - , - , - , 5 , 5
VETO , - , - , - , 5 , 5
VHL , - , - , - , 5 , 5
VICTMILL , - , - , - , 5 , 5
VIKASECO , - , - , - , 5 , 5
VINDHYATEL , - , - , - , 5 , 5
VINYLINDIA , - , - , - , 5 , 5
VIPULORG , - , - , - , 5 , 5
VIVIDIND , 1 , - , - , 4 , 5
VOLTAS , - , - , - , 5 , 5
VSTIND , - , - , - , 5 , 5
VTMLTD , - , - , - , 5 , 5
WABCOINDIA , - , - , - , 5 , 5
WEIZFOREX , - , - , 1 , 4 , 5
WEIZMANIND , - , - , - , 5 , 5
WIREFABR , - , - , - , 5 , 5
WPIL , - , - , - , 5 , 5
ZEEL , - , - , - , 5 , 5
ZENTEC , - , - , - , 5 , 5
ZODIACLOTH , - , - , - , 5 , 5
ZSOUTGAS , - , - , - , 5 , 5
ZSWASTSA , - , - , - , 5 , 5
ZUARIGLOB , - , - , - , 5 , 5
ZYDUSWELL , - , - , - , 5 , 5
AAIL , 1 , - , - , 5 , 6
ABMKNO , 1 , - , - , 5 , 6
ACRYSIL , 1 , - , - , 5 , 6
ADANIPORTS , - , - , 1 , 5 , 6
ADORFO , - , 1 , - , 5 , 6
AJANTPHARM , - , - , 1 , 5 , 6
ALEMBICLTD , - , - , 1 , 5 , 6
AMNPLST , - , 1 , - , 5 , 6
ARFIN , - , 2 , - , 4 , 6
ASALCBR , - , 1 , - , 5 , 6
AVANTEL , - , - , - , 6 , 6
BAJAJ-AUTO , - , - , - , 6 , 6
BAJAJHLDNG , - , - , - , 6 , 6
BALAJITELE , - , - , - , 6 , 6
BALMLAWRIE , - , 1 , - , 5 , 6
BALRAMCHIN , - , - , 3 , 3 , 6
BASF , - , - , - , 6 , 6
BATAINDIA , 1 , - , - , 5 , 6
BDH , - , - , - , 6 , 6
BEARDSELL , 1 , 1 , - , 4 , 6
BEML , - , - , - , 6 , 6
BHARAT , - , - , - , 6 , 6
BHARTIARTL , - , - , - , 6 , 6
BLUEDART , - , - , - , 6 , 6
BLUESTARCO , - , - , - , 6 , 6
BODALCHEM , - , - , - , 6 , 6
BRITANNIA , 1 , - , - , 5 , 6
CADILAHC , 1 , - , - , 5 , 6
CANFINHOME , 1 , - , - , 5 , 6
CEEJAY , - , - , - , 6 , 6
CEINSYSTECH , - , 1 , - , 5 , 6
CENTENKA , - , - , - , 6 , 6
CHOLAINV , - , - , - , 6 , 6
CLNINDIA , - , - , 1 , 5 , 6
CORALFINAC , 1 , - , - , 5 , 6
DAAWAT , 1 , - , - , 5 , 6
DCMSRMIND , - , - , - , 6 , 6
DECCANCE , 1 , - , - , 5 , 6
DELTACORP , - , - , - , 6 , 6
DFM , 1 , - , - , 5 , 6
DIVISLAB , - , 1 , - , 5 , 6
DLF , - , - , - , 6 , 6
DLINKINDIA , - , - , - , 6 , 6
EIHAHOTELS , - , - , - , 6 , 6
ELCIDIN , - , - , - , 6 , 6
EMPIND , - , - , - , 6 , 6
ESSELPRO , - , 1 , - , 5 , 6
FCL , 1 , - , - , 5 , 6
FEDERALBNK , - , 1 , - , 5 , 6
FINCABLES , - , - , - , 6 , 6
FINOLEXIND , - , - , - , 6 , 6
GALLISPAT , 1 , - , - , 5 , 6
GANDHITUBE , - , - , 2 , 4 , 6
GANESHHOUC , - , 1 , - , 5 , 6
GENUSPOWER , - , - , - , 6 , 6
GHCL , - , - , - , 6 , 6
GLAXO , - , 1 , - , 5 , 6
GRASIM , 1 , - , - , 5 , 6
GRAUWEIL , - , - , - , 6 , 6
GREENPLY , 1 , - , - , 5 , 6
GRINDWELL , - , 1 , - , 5 , 6
GRUH , - , 1 , - , 5 , 6
GUJGAS , 1 , - , - , 5 , 6
GULFPETRO , - , - , - , 6 , 6
HAVELLS , - , - , - , 6 , 6
HEG , - , - , 1 , 5 , 6
HESTERPH , - , - , - , 6 , 6
HIGHGROUND , 1 , 1 , - , 4 , 6
HISARMET , - , 1 , - , 5 , 6
HYDIND , - , - , - , 6 , 6
ICICIBANK , - , 1 , - , 5 , 6
IMFA , - , - , - , 6 , 6
INANI , 1 , - , - , 5 , 6
INDGELA , - , - , 1 , 5 , 6
INDOAMIN , - , - , - , 6 , 6
INDOCO , - , - , - , 6 , 6
INDPRUD , - , 1 , - , 5 , 6
INSECTICID , - , 1 , - , 5 , 6
ITC , - , 1 , - , 5 , 6
JAGRAN , - , - , 2 , 4 , 6
JKIL , 1 , - , - , 5 , 6
JMCPROJECT , 1 , - , - , 5 , 6
JSWSTEEL , 1 , - , - , 5 , 6
JUBLFOOD , - , 1 , - , 5 , 6
KAJARIACER , 1 , - , - , 5 , 6
KALECONSUL , - , - , - , 6 , 6
KGDENIM , - , - , 1 , 5 , 6
KIRLFER , - , - , - , 6 , 6
KNRCON , 1 , - , - , 5 , 6
KOLTEPATIL , - , - , - , 6 , 6
KOTAKBANK , - , 1 , - , 5 , 6
KOTHARIPRO , - , 1 , - , 5 , 6
KOVAI , - , - , - , 6 , 6
KTIL , - , 1 , - , 5 , 6
LAMBODHARA , 1 , - , - , 5 , 6
LANCORHOL , - , 1 , - , 5 , 6
LAOPALA , - , 1 , - , 5 , 6
LAXMIMACH , - , - , 1 , 5 , 6
LTI , - , - , - , 6 , 6
LTTS , - , - , - , 6 , 6
LUMAXTECH , 1 , - , - , 5 , 6
LUXIND , 1 , - , - , 5 , 6
M&M , - , 1 , - , 5 , 6
M&MFIN , - , - , - , 6 , 6
MAITHANALL , - , 1 , - , 5 , 6
MANCREDIT , 1 , 1 , - , 4 , 6
MENNPIS , 1 , - , - , 5 , 6
MEP , - , - , - , 6 , 6
MMTC , - , 1 , - , 5 , 6
MUNJALAU , - , 1 , - , 5 , 6
MUTHOOTFIN , - , - , - , 6 , 6
NBVENTURES , - , 1 , - , 5 , 6
NELCAST , - , - , - , 6 , 6
NESCO , 1 , - , - , 5 , 6
NRBBEARING , - , - , - , 6 , 6
NUCLEUS , - , - , 1 , 5 , 6
ORIENTC , - , - , - , 6 , 6
PANAMAPET , - , 1 , - , 5 , 6
PAUSHAKLTD , - , - , 1 , 5 , 6
PBMPOLY , - , - , 1 , 5 , 6
PFIZER , - , - , - , 6 , 6
PGHH , - , - , - , 6 , 6
PHOENIXLTD , - , - , - , 6 , 6
PIXTRANS , - , - , - , 6 , 6
PNCINFRA , 1 , - , - , 5 , 6
PRAJIND , - , - , - , 6 , 6
PREMCO , - , - , - , 6 , 6
PRIMAPLA , - , - , - , 6 , 6
RADIXIND , - , 1 , - , 5 , 6
RAJESHEXPO , - , - , - , 6 , 6
RAJGLOWIR , - , 1 , - , 5 , 6
RALLIS , - , - , - , 6 , 6
RELIANCE , - , 1 , - , 5 , 6
RUBYMILLS , - , 1 , - , 5 , 6
SAFARIND , 1 , - , - , 5 , 6
SAGCEM , - , - , - , 6 , 6
SAKSOFT , - , - , - , 6 , 6
SAKUMA , 1 , - , - , 5 , 6
SESHAPAPER , 1 , - , - , 5 , 6
SETCO , 1 , - , - , 5 , 6
SHANTIGEAR , - , - , 1 , 5 , 6
SHILCTECH , - , - , - , 6 , 6
SHILPAMED , 1 , - , - , 5 , 6
SHREYANIND , - , - , - , 6 , 6
SHRJAGP , 1 , - , - , 5 , 6
SIEMENS , - , - , - , 6 , 6
SMSPHARMA , 1 , - , - , 5 , 6
SQSBFSI , - , - , - , 6 , 6
SSWL , - , - , - , 6 , 6
STAR , - , - , - , 6 , 6
STRTECH , - , - , - , 6 , 6
SUKHJITS , - , 1 , - , 5 , 6
SUNPHARMA , - , - , 1 , 5 , 6
SUNTECK , 1 , - , - , 5 , 6
SUTLEJTEX , 1 , - , - , 5 , 6
SUVEN , - , - , - , 6 , 6
TATACOFFEE , - , - , - , 6 , 6
TATACOMM , - , - , - , 6 , 6
TATAELXSI , - , 1 , - , 5 , 6
TFCILTD , - , - , - , 6 , 6
THYROCARE , - , - , - , 6 , 6
TVSSRICHAK , - , - , - , 6 , 6
TWL , 1 , - , - , 5 , 6
UNICHEMLAB , - , - , 1 , 5 , 6
UPL , - , 1 , - , 5 , 6
VAMA , 1 , - , - , 5 , 6
VENKYS , - , 1 , - , 5 , 6
VFL , 1 , 1 , - , 4 , 6
VIRATCRA , - , - , - , 6 , 6
VISAKAIND , - , - , - , 6 , 6
VMART , - , - , - , 6 , 6
VOLTAMP , - , - , - , 6 , 6
VSTTILLERS , - , - , - , 6 , 6
VTL , - , - , 1 , 5 , 6
WIMPLAST , - , 1 , - , 5 , 6
WONDERLA , - , - , - , 6 , 6
YESBANK , 1 , - , - , 5 , 6
YUKEN , - , 1 , - , 5 , 6
ZENIFIB , - , - , 1 , 5 , 6
ABBOTINDIA , - , - , - , 7 , 7
ACC , - , - , - , 7 , 7
AIAENG , - , - , - , 7 , 7
AKZOINDIA , - , - , 1 , 6 , 7
ALICON , - , - , - , 7 , 7
ALKEM , - , - , - , 7 , 7
AMARAJABAT , - , - , - , 7 , 7
AMBUJACEM , - , - , - , 7 , 7
ANUHPHR , - , 1 , - , 6 , 7
APARINDS , - , - , 1 , 6 , 7
APCOTEXIND , 1 , 1 , - , 5 , 7
APMIN , - , - , - , 7 , 7
ARROWGREEN , - , - , - , 7 , 7
ASHOKA , - , 1 , - , 6 , 7
ASIIL , 1 , 1 , - , 5 , 7
BAYERCROP , - , - , 2 , 5 , 7
BERGEPAINT , - , 1 , - , 6 , 7
BIOCON , - , 2 , - , 5 , 7
BOMBCYC , - , 1 , - , 6 , 7
BOROSIL , 1 , 1 , 1 , 4 , 7
BRIGADE , - , 1 , - , 6 , 7
CAPPL , 1 , - , - , 6 , 7
CCL , - , - , - , 7 , 7
CHEMBOND , 1 , - , - , 6 , 7
CHEVIOT , - , 1 , 1 , 5 , 7
COASTCORP , - , 2 , - , 5 , 7
COMPUAGE , 1 , 1 , - , 5 , 7
CONTROLP , - , 1 , - , 6 , 7
COROMANDEL , - , - , - , 7 , 7
CPL , 1 , 1 , - , 5 , 7
DATAMATICS , - , - , - , 7 , 7
EMAMILTD , - , 1 , - , 6 , 7
FIEMIND , - , - , - , 7 , 7
FOODSIN , 1 , 1 , - , 5 , 7
GILLETTE , - , - , - , 7 , 7
GMBREW , - , 2 , - , 5 , 7
GPPL , - , - , - , 7 , 7
GRAPHITE , - , - , - , 7 , 7
HDFCBANK , 1 , - , - , 6 , 7
HERITGFOOD , 1 , - , - , 6 , 7
HIMATSEIDE , - , - , - , 7 , 7
HINDCOMPOS , 1 , 1 , - , 5 , 7
IBVENTURES , - , - , - , 7 , 7
IGARASHI , - , 1 , - , 6 , 7
IGL , 1 , - , - , 6 , 7
JINDWORLD , 2 , - , - , 5 , 7
JYOTHYLAB , - , 1 , - , 6 , 7
KALLAM , 1 , 1 , - , 5 , 7
KANPRPLA , - , 1 , - , 6 , 7
KANSAINER , - , - , - , 7 , 7
KIRLOSENG , - , - , - , 7 , 7
KIRLPNU , 1 , - , - , 6 , 7
KSCL , - , - , 2 , 5 , 7
LALPATHLAB , - , - , - , 7 , 7
LT , - , 1 , 1 , 5 , 7
MGL , - , - , - , 7 , 7
MODISNME , - , - , - , 7 , 7
MPHASIS , - , - , 2 , 5 , 7
NAVNETEDUL , - , - , 2 , 5 , 7
NCLIND , - , - , - , 7 , 7
NEAGI , - , - , - , 7 , 7
NILE , - , - , - , 7 , 7
NOVARTIND , - , - , 2 , 5 , 7
OAL , 1 , 1 , - , 5 , 7
ORBTEXP , - , 1 , 1 , 5 , 7
PETRONET , - , 1 , - , 6 , 7
PHILIPCARB , 1 , - , - , 6 , 7
PIDILITIND , - , - , 1 , 6 , 7
PLASTIBLEN , - , 1 , - , 6 , 7
POKARNA , 1 , - , - , 6 , 7
REDINGTON , - , - , 1 , 6 , 7
RELAXO , - , 2 , - , 5 , 7
SARLAPOLY , 1 , - , - , 6 , 7
SATIA , 1 , - , - , 6 , 7
SHARDA , - , - , - , 7 , 7
SINGER , 1 , - , - , 6 , 7
SKFINDIA , - , - , 2 , 5 , 7
SOBHA , - , - , 2 , 5 , 7
SOTL , - , - , 2 , 5 , 7
TATAINVEST , - , - , 1 , 6 , 7
TECHM , - , - , 1 , 6 , 7
TIRUMALCHM , 1 , - , - , 6 , 7
TRANSCOR , 1 , 1 , - , 5 , 7
TRENT , 1 , - , - , 6 , 7
UFO , - , - , - , 7 , 7
VEDL , - , - , - , 7 , 7
VINATIORGA , - , - , 1 , 6 , 7
AVANTI , 2 , 1 , - , 5 , 8
BAJFINANCE , 1 , 1 , - , 6 , 8
BOSCHLTD , - , - , 2 , 6 , 8
CENTUM , - , - , - , 8 , 8
COALINDIA , - , - , 2 , 6 , 8
CUB , - , 2 , - , 6 , 8
FRONTSEC , 1 , - , 2 , 5 , 8
GDL , - , - , - , 8 , 8
GPTINFRA , - , 1 , - , 7 , 8
ICIL , 1 , - , - , 7 , 8
IMPAL , - , - , - , 8 , 8
INDIANHUME , - , 1 , - , 7 , 8
IRB , - , - , - , 8 , 8
JENBURPH , - , - , 1 , 7 , 8
KARURVYSYA , 1 , 1 , - , 6 , 8
LGBBROSLTD , - , 1 , - , 7 , 8
MARATHON , 1 , 1 , 1 , 5 , 8
MOTHERSUMI , - , 3 , - , 5 , 8
ORIENTPPR , - , - , - , 8 , 8
PFC , - , 1 , - , 7 , 8
RANEHOLDIN , - , - , - , 8 , 8
RBL , - , - , - , 8 , 8
RICOAUTO , - , - , - , 8 , 8
RML , - , - , - , 8 , 8
SAVERA , - , - , - , 8 , 8
SHARDACROP , - , - , - , 8 , 8
SIYSIL , 1 , - , - , 7 , 8
SOLARINDS , 1 , - , - , 7 , 8
SUNCLAYLTD , - , - , - , 8 , 8
SUPPETRO , - , - , - , 8 , 8
TCIEXP , - , - , - , 8 , 8
TRITURBINE , - , - , 1 , 7 , 8
TTKPRESTIG , - , 1 , 1 , 6 , 8
VGUARD , 1 , 1 , - , 6 , 8
WELSPUNIND , 1 , - , - , 7 , 8
ADVANIHOTR , - , - , - , 9 , 9
ALLCARGO , - , 1 , 1 , 7 , 9
ASMTEC , - , - , - , 9 , 9
ATULAUTO , - , - , - , 9 , 9
AVTNPL , - , - , - , 9 , 9
BANCOINDIA , - , - , - , 9 , 9
BHAGIL , 1 , 1 , - , 7 , 9
CARBORUNIV , - , - , - , 9 , 9
CUMMINSIND , - , - , - , 9 , 9
DBCORP , - , - , 1 , 8 , 9
DHANUKA , - , - , 2 , 7 , 9
DHFL , - , 1 , - , 8 , 9
ECLERX , - , 1 , 3 , 5 , 9
EDELWEISS , - , - , - , 9 , 9
EXIDEIND , - , - , - , 9 , 9
GABRIEL , - , - , - , 9 , 9
GOLDIAM , - , - , - , 9 , 9
GREAVESCOT , - , - , 1 , 8 , 9
GULFOILLUB , - , - , - , 9 , 9
HARITASEAT , - , - , - , 9 , 9
HDFC , - , - , - , 9 , 9
HEROMOTOCO , - , - , - , 9 , 9
HINDUNILVR , - , - , - , 9 , 9
HINDZINC , - , - , - , 9 , 9
HITECHGEAR , - , - , - , 9 , 9
ICICIPRULI , - , - , - , 9 , 9
INFRATEL , - , - , 1 , 8 , 9
ISGEC , 1 , - , - , 8 , 9
JBCHEPHARM , - , - , 2 , 7 , 9
JMFINANCIL , - , - , - , 9 , 9
KITEX , - , 1 , - , 8 , 9
MASTEK , - , - , - , 9 , 9
MINDACORP , - , - , - , 9 , 9
MONSANTO , - , - , - , 9 , 9
MOTILALOFS , - , - , - , 9 , 9
NILKAMAL , - , - , - , 9 , 9
NMDC , - , - , 2 , 7 , 9
PIIND , - , - , - , 9 , 9
POLYMED , - , 1 , - , 8 , 9
POWERGRID , - , - , - , 9 , 9
PPAP , - , - , - , 9 , 9
RECLTD , - , 1 , - , 8 , 9
SANDUMA , - , - , - , 9 , 9
SHRIRAMCIT , - , - , - , 9 , 9
SONATSOFTW , - , - , - , 9 , 9
SRF , - , - , - , 9 , 9
SRTRANSFIN , - , - , - , 9 , 9
SUDARSCHEM , - , - , - , 9 , 9
SUNDRMFAST , - , - , - , 9 , 9
SUPRAJIT , - , - , - , 9 , 9
TATACHEM , - , - , - , 9 , 9
TCI , - , - , - , 9 , 9
TORNTPHARM , - , - , - , 9 , 9
TVSMOTOR , - , - , - , 9 , 9
VIPIND , - , - , - , 9 , 9
WENDT , - , - , - , 9 , 9
AARTIDRUGS , - , - , 3 , 7 , 10
ACGL , - , - , 1 , 9 , 10
ALANKIT , 2 , 1 , - , 7 , 10
ASIANPAINT , - , - , - , 10 , 10
ASTRAL , - , 1 , - , 9 , 10
BHEL , - , 1 , 1 , 8 , 10
DABUR , - , - , - , 10 , 10
GULPOLY , 1 , - , - , 9 , 10
INDAG , 1 , - , - , 9 , 10
INDNIPPON , 1 , - , - , 9 , 10
INGERRAND , - , - , - , 10 , 10
JAMNAAUTO , 2 , - , - , 8 , 10
MARICO , - , 1 , - , 9 , 10
MENONBE , 1 , 1 , - , 8 , 10
MMFL , - , 1 , - , 9 , 10
MOLDTKPAC , 1 , - , - , 9 , 10
NATCOPHARM , 1 , - , - , 9 , 10
NATIONALUM , - , - , 2 , 8 , 10
NBCC , 2 , 1 , - , 7 , 10
NLCINDIA , - , - , 2 , 8 , 10
NTPC , - , 1 , - , 9 , 10
PERSISTENT , - , - , - , 10 , 10
POLYPLEX , - , - , - , 10 , 10
SHREECEM , - , - , - , 10 , 10
SJVN , - , - , 1 , 9 , 10
STERTOOLS , 1 , - , - , 9 , 10
SUPREMEIND , - , - , - , 10 , 10
WHEELS , - , 1 , - , 9 , 10
ZENSARTECH , 1 , - , - , 9 , 10
AARTIIND , - , 1 , 2 , 8 , 11
AEGISLOG , 1 , - , - , 10 , 11
BHARATFORG , - , 1 , - , 10 , 11
CONCOR , 1 , 2 , - , 8 , 11
CYIENT , - , - , - , 11 , 11
ENGINERSIN , - , 1 , 1 , 9 , 11
HIKAL , - , 1 , - , 10 , 11
JAYAGROGN , - , 1 , - , 10 , 11
KPRMILL , 1 , - , 3 , 7 , 11
MINDAIND , 1 , 1 , - , 9 , 11
MOLDTEK , 1 , - , - , 10 , 11
NHPC , - , - , 2 , 9 , 11
PRECWIRE , 1 , - , - , 10 , 11
SANOFI , - , - , - , 11 , 11
SUNDARMFIN , - , - , - , 11 , 11
SWARAJENG , - , - , 1 , 10 , 11
WIPRO , - , 2 , 3 , 6 , 11
AUROPHARMA , - , 1 , - , 11 , 12
CASTROLIND , - , 1 , - , 11 , 12
CUPID , - , 1 , - , 11 , 12
GAIL , - , 3 , - , 9 , 12
HATSUN , - , 1 , - , 11 , 12
KUSHAL , 1 , 1 , - , 10 , 12
MOIL , - , 1 , 2 , 9 , 12
MRF , - , - , - , 12 , 12
NAUKRI , - , - , - , 12 , 12
NAVINFLUOR , 1 , - , - , 11 , 12
NICCOPAR , - , - , - , 12 , 12
TIDEWATER , 1 , 1 , - , 10 , 12
AMRUTANJAN , 1 , - , - , 12 , 13
BPCL , - , 2 , - , 11 , 13
DCMSHRIRAM , - , - , - , 13 , 13
HINDPETRO , - , 2 , - , 11 , 13
OIL , - , 2 , 2 , 9 , 13
FOSECOIND , - , - , - , 14 , 14
INFY , - , 2 , 1 , 11 , 14
IOC , - , 2 , 1 , 11 , 14
SASKEN , - , - , 3 , 11 , 14
SUNTV , - , - , - , 14 , 14
TAKE , - , - , - , 14 , 14
COLPAL , - , 1 , - , 14 , 15
ONGC , - , 1 , 1 , 13 , 15
TRIDENT , 1 , - , - , 14 , 15
BALKRISIND , - , 1 , - , 16 , 17
BEL , 1 , 2 , 2 , 12 , 17
SYMPHONY , - , 1 , - , 16 , 17
GMM , - , - , - , 18 , 18
GRANULES , - , - , - , 18 , 18
HGS , - , - , - , 18 , 18
IBULHSGFIN , - , - , - , 18 , 18
MANAPPURAM , - , - , - , 18 , 18
VIDHIING , - , - , - , 18 , 18
CARERATING , - , - , - , 19 , 19
CRISIL , - , - , - , 19 , 19
HEXAWARE , - , - , 1 , 18 , 19
NESTLEIND , - , - , - , 19 , 19
GODREJCP , - , 2 , - , 18 , 20
HCLTECH , - , - , 2 , 18 , 20
PAGEIND , - , - , - , 20 , 20
KKCL , - , - , - , 21 , 21
MAYURUNIQ , - , - , 2 , 19 , 21
TCS , - , 1 , 2 , 18 , 21
MINDTREE , - , 1 , 1 , 20 , 22
