GOODYEAR,1,13
NIACL,1,13
HAT,3,12
ARVIND,1,12
KAVERI SEED COMPANY,1,12
AUROBINDO PHARMA,2,12
EID PARRY,1,11
BASF,1,10
CHOLAMANDALAM INVEST,3,10
ZYDUS WELLNESS,2,10
WHIRLPOOL,1,10
PAPERPROD,1,9
TRENT,1,9
WABCO,1,9
PI INDUSTRIES,2,9
INDRAPRASTHA GAS,1,9
SBILIFE,1,8
FLFL,1,8
ADANI GAS,2,8
SOMANY CERAMICS,1,8
GLENMARK,1,8
SIS,2,7
V GUARD INDUSTRIES,1,7
BAJAJ FINSERV,2,7
INDUSIND BANK,1,7
UBL,1,7
BOROSIL GLASS WORKS,1,7
BANDHAN BANK,1,6
ENDURANCE TECHNOLOGI,1,5
THOMASCOOK,1,5
RAJESHEXPO,1,5
AXIS BANK,1,4
CHOLAMANDALAM FINANC,2,4
GODREJ INDUSTRIES,1,4
ASIAN GRANITO ,1,4
IIFLSEC,1,4
MAHINDRA LOGISTICS,1,3
BIOCON,1,2
FUTURE SUPPLY CHAIN,1,2
ENTERTAINMENT NETWOR,1,2
GREENPLY INDUSTRIES,1,2
KOTAK MAHINDRA BANK,1,1
JCHAC,1,1
