Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500800,TATATEA,Tata Global Beverages Limited,30 Jul 2015,Dividend - Rs. - 2.2500,-,01 Aug 2015,14 Aug 2015,27 Jul 2015,30 Jul 2015,-
523301,TCPLPACK,TCPL PACKAGING LTD.-$,30 Jul 2015,Dividend - Rs. - 6.0000,-,01 Aug 2015,07 Aug 2015,27 Jul 2015,30 Jul 2015,-
533281,TECHNO,TECHNO ELECTRIC AND ENGINEERING CO. LTD.,30 Jul 2015,Final Dividend - Rs. - 1.5000,-,01 Aug 2015,07 Aug 2015,27 Jul 2015,30 Jul 2015,-
521064,TRIDENT,TRIDENT LTD.,30 Jul 2015,Interim Dividend - Rs. - 0.3000,-,03 Aug 2015,03 Aug 2015,27 Jul 2015,31 Jul 2015,-
507747,TTKHEALTH,TTK HEALTHCARE LTD.-$,30 Jul 2015,Dividend - Rs. - 4.5000,-,03 Aug 2015,07 Aug 2015,27 Jul 2015,31 Jul 2015,-
532757,VOLTAMP,VOLTAMP TRANSFORMERS LTD.,30 Jul 2015,Dividend - Rs. - 10.0000,-,03 Aug 2015,14 Aug 2015,27 Jul 2015,31 Jul 2015,-
590073,WHEELS,WHEELS INDIA LTD.,30 Jul 2015,Final Dividend - Rs. - 4.5000,-,01 Aug 2015,13 Aug 2015,27 Jul 2015,30 Jul 2015,10 Sep 2015
501423,ZANMOLTR,SHAILY ENGINEERING PLASTICS LTD.,30 Jul 2015,Dividend - Rs. - 2.0000,-,01 Aug 2015,08 Aug 2015,27 Jul 2015,30 Jul 2015,-
534742,ZUARI,ZUARI AGRO CHEMICALS LTD.,30 Jul 2015,Dividend - Rs. - 2.0000,-,03 Aug 2015,10 Aug 2015,27 Jul 2015,31 Jul 2015,-
500780,ZUARIGLOB,ZUARI GLOBAL LTD.,30 Jul 2015,Dividend - Rs. - 1.0000,-,03 Aug 2015,10 Aug 2015,27 Jul 2015,31 Jul 2015,-
512599,ADANIENT,ADANI ENTERPRISES LTD.,31 Jul 2015,Final Dividend - Rs. - 1.4000,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,-
531082,ALANKIT,Alankit Ltd,31 Jul 2015,Dividend - Rs. - 1.0000,-,04 Aug 2015,10 Aug 2015,28 Jul 2015,03 Aug 2015,-
532749,ALLCARGO,ALLCARGO LOGISTICS LTD.,31 Jul 2015,Final Dividend - Rs. - 1.4000,-,04 Aug 2015,10 Aug 2015,28 Jul 2015,03 Aug 2015,-
500425,AMBUJACEM,AMBUJA CEMENTS LTD.,31 Jul 2015,Interim Dividend - Rs. - 1.6000,03 Aug 2015,-,-,27 Jul 2015,31 Jul 2015,-
503681,ELCIDIN,ELCID INVESTMENTS LTD.,31 Jul 2015,Dividend - Rs. - 10.0000,-,14 Aug 2015,28 Aug 2015,31 Jul 2015,19 Aug 2015,-
533208,EMAMIPAP,EMAMI PAPER MILLS LTD.,31 Jul 2015,Dividend - Rs. - 0.6000,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,-
506803,FULFORD,FULFORD (INDIA) LTD.-$,31 Jul 2015,Final Dividend - Rs. - 1.5000,-,04 Aug 2015,10 Aug 2015,28 Jul 2015,03 Aug 2015,09 Sep 2015
500164,GODREJIND,GODREJ INDUSTRIES LTD.,31 Jul 2015,Final Dividend - Rs. - 1.7500,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,07 Sep 2015
505720,HERCULES,HERCULES HOISTS LTD.,31 Jul 2015,Dividend - Rs. - 1.5000,-,04 Aug 2015,10 Aug 2015,28 Jul 2015,03 Aug 2015,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,31 Jul 2015,Dividend - Rs. - 37.5000,-,04 Aug 2015,10 Aug 2015,28 Jul 2015,03 Aug 2015,-
506261,MODISNME,MODISON METALS LTD.-$,31 Jul 2015,Dividend - Rs. - 0.7500,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,-
532486,POKARNA,POKARNA LTD.,31 Jul 2015,Dividend - Rs. - 3.0000,-,04 Aug 2015,10 Aug 2015,28 Jul 2015,03 Aug 2015,-
517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE LTD.,31 Jul 2015,Dividend - Rs. - 1.0000,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,-
532841,SAHYADRI,SAHYADRI INDUSTRIES LTD.,31 Jul 2015,Dividend - Rs. - 1.5000,-,04 Aug 2015,07 Aug 2015,30 Jul 2015,03 Aug 2015,-
500770,TATACHEM,TATA CHEMICALS LTD.,31 Jul 2015,Special Dividend - Rs. - 2.5000,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,-
500770,TATACHEM,TATA CHEMICALS LTD.,31 Jul 2015,Special Dividend - Rs. - 2.5000,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,10 Sep 2015
500770,TATACHEM,TATA CHEMICALS LTD.,31 Jul 2015,Dividend - Rs. - 10.0000,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,-
500770,TATACHEM,TATA CHEMICALS LTD.,31 Jul 2015,Dividend - Rs. - 10.0000,-,04 Aug 2015,11 Aug 2015,28 Jul 2015,03 Aug 2015,10 Sep 2015
513010,TATASPONGE,TATA SPONGE IRON LTD.,31 Jul 2015,Dividend - Rs. - 10.0000,-,04 Aug 2015,06 Aug 2015,28 Jul 2015,03 Aug 2015,-
533655,TRITURBINE,TRIVENI TURBINE LTD.,31 Jul 2015,Final Dividend - Rs. - 0.6000,-,04 Aug 2015,06 Aug 2015,28 Jul 2015,03 Aug 2015,25 Aug 2015
505872,WPIL,WPIL LTD.,31 Jul 2015,Dividend - Rs. - 2.0000,-,04 Aug 2015,10 Aug 2015,28 Jul 2015,03 Aug 2015,-
506235,ALEMBICLTD,ALEMBIC LTD.,03 Aug 2015,Dividend - Rs. - 0.1500,-,05 Aug 2015,12 Aug 2015,29 Jul 2015,04 Aug 2015,-
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.,03 Aug 2015,Final Dividend - Rs. - 0.2250,-,05 Aug 2015,11 Aug 2015,29 Jul 2015,04 Aug 2015,-
500878,CEATLTD,CEAT LTD.,03 Aug 2015,Dividend - Rs. - 10.0000,-,05 Aug 2015,12 Aug 2015,29 Jul 2015,04 Aug 2015,-
517544,CENTUM,CENTUM ELECTRONICS LTD.,03 Aug 2015,Final Dividend - Rs. - 2.0000,-,05 Aug 2015,07 Aug 2015,29 Jul 2015,04 Aug 2015,-
538902,DHUNTEAIND,Dhunseri Tea & Industries Ltd,03 Aug 2015,Dividend - Rs. - 7.5000,-,05 Aug 2015,14 Aug 2015,29 Jul 2015,04 Aug 2015,-
523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,03 Aug 2015,Dividend - Rs. - 5.0000,-,05 Aug 2015,13 Aug 2015,29 Jul 2015,04 Aug 2015,17 Aug 2015
500133,ESABINDIA,ESAB INDIA LTD.,03 Aug 2015,Dividend - Rs. - 1.0000,-,05 Aug 2015,07 Aug 2015,29 Jul 2015,04 Aug 2015,-
509488,GRAPHITE,GRAPHITE INDIA LTD.,03 Aug 2015,Dividend - Rs. - 2.0000,-,05 Aug 2015,11 Aug 2015,29 Jul 2015,04 Aug 2015,-
534816,INFRATEL,BHARTI INFRATEL LTD.,03 Aug 2015,Final Dividend - Rs. - 6.5000,-,05 Aug 2015,11 Aug 2015,29 Jul 2015,04 Aug 2015,-
517344,MINDTECK,MINDTECK (INDIA) LTD.,03 Aug 2015,Dividend - Rs. - 1.0000,-,05 Aug 2015,11 Aug 2015,29 Jul 2015,04 Aug 2015,-
505800,RANEHOLDIN,RANE HOLDINGS LTD.,03 Aug 2015,Dividend - Rs. - 7.5000,-,05 Aug 2015,12 Aug 2015,29 Jul 2015,04 Aug 2015,17 Aug 2015
532713,SAKUMA,SAKUMA EXPORTS LTD.,03 Aug 2015,Dividend - Rs. - 1.0000,-,05 Aug 2015,11 Aug 2015,29 Jul 2015,04 Aug 2015,-
506105,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,03 Aug 2015,Dividend - Rs. - 6.0000,-,05 Aug 2015,12 Aug 2015,29 Jul 2015,04 Aug 2015,-
538987,TALBROSENG,Talbros Engineering Ltd,03 Aug 2015,Dividend - Rs. - 6.0000,-,05 Aug 2015,12 Aug 2015,29 Jul 2015,04 Aug 2015,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,03 Aug 2015,Dividend - Rs. - 15.0000,-,05 Aug 2015,11 Aug 2015,29 Jul 2015,04 Aug 2015,-
500877,APOLLOTYRE,APOLLO TYRES LTD.,04 Aug 2015,Dividend - Rs. - 2.0000,-,06 Aug 2015,11 Aug 2015,30 Jul 2015,05 Aug 2015,-
500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,04 Aug 2015,Final Dividend - Rs. - 7.0000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
524735,HIKAL,HIKAL LTD.,04 Aug 2015,Final Dividend - Rs. - 0.5000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
522064,HONDAPOWER,HONDA SIEL POWER PRODUCTS LTD.,04 Aug 2015,Dividend - Rs. - 6.0000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
500116,IDBI,IDBI BANK LTD.,04 Aug 2015,Dividend - Rs. - 0.7500,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
504840,KAIRA,KAIRA CAN CO.LTD.,04 Aug 2015,Dividend - Rs. - 5.0000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
590066,KCP,K.C.P.LTD.,04 Aug 2015,Dividend - Rs. - 0.7500,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
500264,MAFATIND,MAFATLAL INDUSTRIES LTD.-$,04 Aug 2015,Dividend - Rs. - 3.0000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
505594,MULTIIN,MULTIPLUS HOLDINGS LTD.,04 Aug 2015,Dividend - Rs. - 0.2000,-,06 Aug 2015,08 Aug 2015,30 Jul 2015,05 Aug 2015,-
532742,PAUSHAKLTD,PAUSHAK LTD.,04 Aug 2015,Dividend - Rs. - 3.0000,-,06 Aug 2015,13 Aug 2015,30 Jul 2015,05 Aug 2015,-
532687,REPRO,REPRO INDIA LTD.,04 Aug 2015,Final Dividend - Rs. - 10.0000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
526807,SEAMECLTD,SEAMEC LTD.,04 Aug 2015,Dividend - Rs. - 1.0000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
524552,SHASUNPHAR,SHASUN PHARMACEUTICALS LTD.,04 Aug 2015,Interim Dividend - Rs. - 1.0000,-,06 Aug 2015,06 Aug 2015,30 Jul 2015,05 Aug 2015,-
523236,SHRENUJ,SHRENUJ & CO.LTD.,04 Aug 2015,Final Dividend - Rs. - 0.2000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
516016,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,04 Aug 2015,Dividend - Rs. - 1.2000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
512527,SUPER,SUPER SALES INDIA LTD.-$,04 Aug 2015,Dividend - Rs. - 2.5000,-,06 Aug 2015,12 Aug 2015,04 Aug 2015,05 Aug 2015,-
509966,VSTIND,VST INDUSTRIES LTD.,04 Aug 2015,Final Dividend - Rs. - 70.0000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
507817,WIREFABR,WIRES & FABRIKS (SA) LTD.,04 Aug 2015,Dividend - Rs. - 1.8000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
538268,WONDERLA,Wonderla Holidays Ltd,04 Aug 2015,Final Dividend - Rs. - 1.5000,-,06 Aug 2015,12 Aug 2015,30 Jul 2015,05 Aug 2015,-
524348,AARTIDRUGS,AARTI DRUGS LTD.,05 Aug 2015,Final Dividend - Rs. - 3.0000,-,07 Aug 2015,14 Aug 2015,31 Jul 2015,06 Aug 2015,-
505665,ABCBEARS,ABC BEARINGS LTD.-$,05 Aug 2015,Dividend - Rs. - 2.0000,-,07 Aug 2015,11 Aug 2015,31 Jul 2015,06 Aug 2015,-
526849,BANARBEADS,BANARAS BEADS LTD.,05 Aug 2015,Dividend - Rs. - 1.0000,-,07 Aug 2015,13 Aug 2015,31 Jul 2015,06 Aug 2015,05 Sep 2015
531508,EVEREADY,EVEREADY INDUSTRIES INDIA LTD.,05 Aug 2015,Interim Dividend - Rs. - 1.0000,-,07 Aug 2015,07 Aug 2015,31 Jul 2015,06 Aug 2015,-
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,05 Aug 2015,Interim Dividend - Rs. - 1.0000,06 Aug 2015,-,-,30 Jul 2015,05 Aug 2015,-
532482,GRANULES,GRANULES INDIA LTD.-$,05 Aug 2015,Final Dividend - Rs. - 0.5000,-,07 Aug 2015,13 Aug 2015,31 Jul 2015,06 Aug 2015,-
532482,GRANULES,GRANULES INDIA LTD.-$,05 Aug 2015,Interim Dividend - Rs. - 0.1500,-,07 Aug 2015,13 Aug 2015,31 Jul 2015,06 Aug 2015,-
509162,INDAG,INDAG RUBBER LTD.-$,05 Aug 2015,Final Dividend - Rs. - 1.5000,-,07 Aug 2015,14 Aug 2015,31 Jul 2015,06 Aug 2015,-
511208,IVC,IL&FS INVESTMENT MANAGERS LTD.,05 Aug 2015,Dividend - Rs. - 1.3000,-,07 Aug 2015,11 Aug 2015,31 Jul 2015,06 Aug 2015,-
507779,KANPRPLA,KANPUR PLASTIPACK LTD.,05 Aug 2015,Dividend - Rs. - 1.2000,-,07 Aug 2015,13 Aug 2015,31 Jul 2015,06 Aug 2015,-
504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,05 Aug 2015,Dividend - Rs. - 7.0000,-,07 Aug 2015,13 Aug 2015,31 Jul 2015,06 Aug 2015,12 Sep 2015
515093,MADHAV,MADHAV MARBLES & GRANITES LTD.,05 Aug 2015,Dividend - Rs. - 1.5000,-,07 Aug 2015,14 Aug 2015,31 Jul 2015,06 Aug 2015,-
505324,MANUGRAPH,MANUGRAPH INDIA LTD.-$,05 Aug 2015,Dividend - Rs. - 0.5000,-,07 Aug 2015,13 Aug 2015,31 Jul 2015,06 Aug 2015,-
531289,NATFIT,National Fittings Limited,05 Aug 2015,Dividend - Rs. - 1.0000,-,07 Aug 2015,14 Aug 2015,31 Jul 2015,06 Aug 2015,-
532827,PAGEIND,PAGE INDUSTRIES LTD.,05 Aug 2015,Final Dividend - Rs. - 20.0000,-,07 Aug 2015,13 Aug 2015,31 Jul 2015,06 Aug 2015,-
532503,RAJPALAYAM,RAJAPALAYAM MILLS LTD.-$,05 Aug 2015,Dividend - Rs. - 2.5000,-,07 Aug 2015,12 Aug 2015,31 Jul 2015,06 Aug 2015,-
532515,TVTODAY,TV TODAY NETWORK LTD.,05 Aug 2015,Dividend - Rs. - 1.5000,-,07 Aug 2015,20 Aug 2015,31 Jul 2015,06 Aug 2015,-
500439,VHL,VARDHMAN HOLDINGS LTD.,05 Aug 2015,Dividend - Rs. - 3.0000,-,07 Aug 2015,04 Sep 2015,31 Jul 2015,06 Aug 2015,-
502986,VTL,VARDHMAN TEXTILES LTD.,05 Aug 2015,Dividend - Rs. - 10.0000,-,07 Aug 2015,04 Sep 2015,31 Jul 2015,06 Aug 2015,-
532404,7TEC,SAVEN TECHNOLOGIES LTD.,06 Aug 2015,Final Dividend - Rs. - 1.0000,-,10 Aug 2015,17 Aug 2015,03 Aug 2015,07 Aug 2015,-
500710,AKZOINDIA,Akzo Nobel India Limited,06 Aug 2015,Dividend - Rs. - 20.0000,-,10 Aug 2015,14 Aug 2015,03 Aug 2015,07 Aug 2015,-
500008,AMARAJABAT,AMARA RAJA BATTERIES LTD.,06 Aug 2015,Dividend - Rs. - 3.6100,-,08 Aug 2015,14 Aug 2015,03 Aug 2015,06 Aug 2015,-
500870,CASTROLIND,CASTROL INDIA LTD.,06 Aug 2015,Interim Dividend - Rs. - 4.0000,08 Aug 2015,-,-,03 Aug 2015,06 Aug 2015,-
526817,CHEVIOT,CHEVIOT CO.LTD.-$,06 Aug 2015,Dividend - Rs. - 17.0000,-,08 Aug 2015,13 Aug 2015,03 Aug 2015,06 Aug 2015,18 Aug 2015
509472,CRAVATEX,CRAVATEX LTD.,06 Aug 2015,Dividend - Rs. - 2.0000,-,08 Aug 2015,14 Aug 2015,03 Aug 2015,06 Aug 2015,-
532488,DIVISLAB,DIVI'S LABORATORIES LTD.,06 Aug 2015,Dividend - Rs. - 20.0000,-,10 Aug 2015,14 Aug 2015,03 Aug 2015,07 Aug 2015,-
505700,ELECON,ELECON ENGINEERING CO.LTD.,06 Aug 2015,Dividend - Rs. - 1.1000,-,08 Aug 2015,13 Aug 2015,03 Aug 2015,06 Aug 2015,-
505255,GMM,GMM PFAUDLER LTD.,06 Aug 2015,Interim Dividend - Rs. - 0.7000,07 Aug 2015,-,-,31 Jul 2015,06 Aug 2015,-
532835,ICRA,ICRA LTD.,06 Aug 2015,Dividend - Rs. - 24.0000,-,08 Aug 2015,12 Aug 2015,03 Aug 2015,06 Aug 2015,20 Aug 2015
506943,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,06 Aug 2015,Special Dividend - Rs. - 10.0000,-,08 Aug 2015,19 Aug 2015,03 Aug 2015,06 Aug 2015,-
506943,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,06 Aug 2015,Dividend - Rs. - 4.0000,-,08 Aug 2015,19 Aug 2015,03 Aug 2015,06 Aug 2015,-
502157,MANGLMCEM,MANGALAM CEMENT LTD.,06 Aug 2015,Dividend - Rs. - 2.0000,-,10 Aug 2015,17 Aug 2015,03 Aug 2015,07 Aug 2015,-
523704,MASTEK,MASTEK LTD.,06 Aug 2015,Final Dividend - Rs. - 1.0000,-,10 Aug 2015,17 Aug 2015,03 Aug 2015,07 Aug 2015,-
500290,MRF,MRF LTD.,06 Aug 2015,Interim Dividend - Rs. - 3.0000,07 Aug 2015,-,-,31 Jul 2015,06 Aug 2015,-
520043,MUNJALSHOW,MUNJAL SHOWA LTD.,06 Aug 2015,Dividend - Rs. - 4.0000,-,08 Aug 2015,26 Aug 2015,03 Aug 2015,06 Aug 2015,-
524558,NEULANDLAB,NEULAND LABORATORIES LTD.,06 Aug 2015,Dividend - Rs. - 1.5000,-,08 Aug 2015,14 Aug 2015,03 Aug 2015,06 Aug 2015,-
512626,ORBTEXP,ORBIT EXPORTS LTD.,06 Aug 2015,Final Dividend - Rs. - 2.2500,-,08 Aug 2015,10 Aug 2015,03 Aug 2015,06 Aug 2015,-
504614,SARDAEN,SARDA ENERGY & MINERALS LTD.-$,06 Aug 2015,Dividend - Rs. - 3.0000,-,10 Aug 2015,14 Aug 2015,03 Aug 2015,07 Aug 2015,-
531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,06 Aug 2015,Dividend - Rs. - 1.5000,-,08 Aug 2015,14 Aug 2015,03 Aug 2015,06 Aug 2015,-
532375,TIPSINDLTD,TIPS INDUSTRIES LTD.,06 Aug 2015,Final Dividend - Rs. - 1.0000,-,08 Aug 2015,14 Aug 2015,03 Aug 2015,06 Aug 2015,-
505978,TRITONV,TRITON VALVES LTD.,06 Aug 2015,Dividend - Rs. - 12.0000,-,10 Aug 2015,19 Aug 2015,03 Aug 2015,07 Aug 2015,-
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,06 Aug 2015,Dividend - Rs. - 3.0000,-,10 Aug 2015,20 Aug 2015,03 Aug 2015,07 Aug 2015,-
524394,VIMTALABS,VIMTA LABS LTD.-$,06 Aug 2015,Dividend - Rs. - 1.0000,-,10 Aug 2015,21 Aug 2015,03 Aug 2015,07 Aug 2015,-
532281,HCLTECH,HCL TECHNOLOGIES LTD.,07 Aug 2015,Interim Dividend - Rs. - 5.0000,10 Aug 2015,-,-,03 Aug 2015,07 Aug 2015,-
513599,HINDCOPPER,HINDUSTAN COPPER LTD.,07 Aug 2015,Dividend - Rs. - 0.1500,-,11 Aug 2015,17 Aug 2015,04 Aug 2015,10 Aug 2015,-
500199,IGPL,I G PETROCHEMICALS LTD.,07 Aug 2015,Dividend - Rs. - 1.0000,-,11 Aug 2015,17 Aug 2015,04 Aug 2015,10 Aug 2015,-
532187,INDUSINDBK,INDUSIND BANK LTD.,07 Aug 2015,Dividend - Rs. - 4.0000,-,11 Aug 2015,17 Aug 2015,04 Aug 2015,10 Aug 2015,-
520066,JAYBARMARU,JAY BHARAT MARUTI LTD.,07 Aug 2015,Dividend - Rs. - 2.0000,-,11 Aug 2015,24 Aug 2015,04 Aug 2015,10 Aug 2015,-
505750,JOSTS,JOST'S ENGINEERING CO.LTD.,07 Aug 2015,Dividend - Rs. - 5.0000,-,11 Aug 2015,14 Aug 2015,04 Aug 2015,10 Aug 2015,-
500253,LICHSGFIN,LIC HOUSING FINANCE LTD.,07 Aug 2015,Dividend - Rs. - 5.0000,-,11 Aug 2015,19 Aug 2015,04 Aug 2015,10 Aug 2015,-
523248,MACPLAS,MACHINO PLASTICS LTD.-$,07 Aug 2015,Dividend - Rs. - 1.0000,-,11 Aug 2015,11 Aug 2015,04 Aug 2015,10 Aug 2015,-
530759,STERTOOLS,STERLING TOOLS LTD.-$,07 Aug 2015,Interim Dividend - Rs. - 5.0000,10 Aug 2015,-,-,03 Aug 2015,07 Aug 2015,-
530459,VALSON,VALSON INDUSTRIES LTD.-$,07 Aug 2015,Dividend - Rs. - 1.0000,-,11 Aug 2015,14 Aug 2015,04 Aug 2015,10 Aug 2015,-
500049,BEL,BHARAT ELECTRONICS LTD.,10 Aug 2015,Final Dividend - Rs. - 23.2000,-,12 Aug 2015,14 Aug 2015,05 Aug 2015,11 Aug 2015,-
502820,DCM,DCM LTD.,10 Aug 2015,Final Dividend - Rs. - 1.5000,-,12 Aug 2015,18 Aug 2015,05 Aug 2015,11 Aug 2015,-
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,10 Aug 2015,Dividend - Rs. - 5.5000,-,12 Aug 2015,19 Aug 2015,05 Aug 2015,11 Aug 2015,-
500294,NAGARCON,NCC Limited,10 Aug 2015,Dividend - Rs. - 0.4000,-,12 Aug 2015,14 Aug 2015,05 Aug 2015,11 Aug 2015,-
526433,ASMTEC,ASM TECHNOLOGIES LTD.,11 Aug 2015,Final Dividend - Rs. - 0.8000,-,13 Aug 2015,14 Aug 2015,06 Aug 2015,12 Aug 2015,-
500087,CIPLA,CIPLA LTD.,11 Aug 2015,Dividend - Rs. - 2.0000,-,13 Aug 2015,27 Aug 2015,06 Aug 2015,12 Aug 2015,-
524818,DYNAMIND,DYNAMIC INDUSTRIES LTD.-$,11 Aug 2015,Dividend - Rs. - 1.0000,-,13 Aug 2015,14 Aug 2015,06 Aug 2015,12 Aug 2015,-
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,11 Aug 2015,Dividend - Rs. - 0.1000,-,13 Aug 2015,20 Aug 2015,06 Aug 2015,12 Aug 2015,-
532400,KPIT,KPIT Technologies Limited,11 Aug 2015,Dividend - Rs. - 1.1000,-,13 Aug 2015,19 Aug 2015,06 Aug 2015,12 Aug 2015,-
524580,PRIYALT,PRIYA LTD.-$,11 Aug 2015,Dividend - Rs. - 1.0000,-,13 Aug 2015,20 Aug 2015,06 Aug 2015,12 Aug 2015,-
532735,RSYSTEMS,R Systems International Limited,11 Aug 2015,Interim Dividend - Rs. - 3.3000,12 Aug 2015,-,-,11 Aug 2015,11 Aug 2015,-
500113,SAIL,STEEL AUTHORITY OF INDIA LTD.,11 Aug 2015,Final Dividend - Rs. - 0.2500,-,13 Aug 2015,31 Aug 2015,06 Aug 2015,12 Aug 2015,-
523116,SANCTRN,SANCO TRANS LTD.,11 Aug 2015,Dividend - Rs. - 2.7000,-,13 Aug 2015,19 Aug 2015,06 Aug 2015,12 Aug 2015,-
531161,ABMKNO,ABM KNOWLEDGEWARE LTD.,12 Aug 2015,Final Dividend - Rs. - 2.0000,-,14 Aug 2015,20 Aug 2015,07 Aug 2015,13 Aug 2015,-
500042,BASF,BASF INDIA LTD.,12 Aug 2015,Dividend - Rs. - 4.0000,-,14 Aug 2015,20 Aug 2015,07 Aug 2015,13 Aug 2015,-
509438,BENARAS,BENARES HOTELS LTD.,12 Aug 2015,Dividend - Rs. - 20.0000,-,14 Aug 2015,27 Aug 2015,07 Aug 2015,13 Aug 2015,-
524342,INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,12 Aug 2015,Final Dividend - Rs. - 1.5000,-,14 Aug 2015,22 Aug 2015,07 Aug 2015,13 Aug 2015,-
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,12 Aug 2015,Dividend - Rs. - 7.0000,-,14 Aug 2015,21 Aug 2015,07 Aug 2015,13 Aug 2015,-
526235,MERCATOR,MERCATOR LTD.-$,12 Aug 2015,Dividend - Rs. - 0.2000,-,14 Aug 2015,21 Aug 2015,07 Aug 2015,13 Aug 2015,-
502420,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,12 Aug 2015,Dividend - Rs. - 0.1000,-,14 Aug 2015,20 Aug 2015,07 Aug 2015,13 Aug 2015,-
526881,63MOONS,63 Moons Technologies Ltd,13 Aug 2015,Interim Dividend - Rs. - 5.0000,14 Aug 2015,-,-,07 Aug 2015,13 Aug 2015,-
533758,APLAPOLLO,APL APOLLO TUBES LTD.,13 Aug 2015,Dividend - Rs. - 6.0000,-,17 Aug 2015,21 Aug 2015,10 Aug 2015,13 Aug 2015,-
532454,BHARTIARTL,BHARTI AIRTEL LTD.,13 Aug 2015,Final Dividend - Rs. - 2.2200,-,15 Aug 2015,21 Aug 2015,10 Aug 2015,13 Aug 2015,-
523672,FLEXFO,FLEX FOODS LTD.-$,13 Aug 2015,Dividend - Rs. - 2.2500,-,17 Aug 2015,22 Aug 2015,10 Aug 2015,13 Aug 2015,-
505710,GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$,13 Aug 2015,Dividend - Rs. - 0.2200,-,15 Aug 2015,20 Aug 2015,10 Aug 2015,13 Aug 2015,-
532129,HEXAWARE,HEXAWARE TECHNOLOGIES LTD.,13 Aug 2015,Interim Dividend - Rs. - 2.0000,14 Aug 2015,-,-,07 Aug 2015,13 Aug 2015,-
532209,J&KBANK,JAMMU & KASHMIR BANK LTD.,13 Aug 2015,Dividend - Rs. - 2.1000,-,17 Aug 2015,22 Aug 2015,10 Aug 2015,13 Aug 2015,-
532054,KDDL,KDDL LTD.-$,13 Aug 2015,Dividend - Rs. - 2.0000,-,16 Aug 2015,24 Aug 2015,10 Aug 2015,13 Aug 2015,-
523792,MAZDALTD,MAZDA LTD.-$,13 Aug 2015,Dividend - Rs. - 6.0000,-,15 Aug 2015,22 Aug 2015,10 Aug 2015,13 Aug 2015,-
520059,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.,13 Aug 2015,Dividend - Rs. - 2.5000,-,17 Aug 2015,22 Aug 2015,10 Aug 2015,13 Aug 2015,-
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,13 Aug 2015,Dividend - Rs. - 5.0000,-,15 Aug 2015,21 Aug 2015,13 Aug 2015,13 Aug 2015,-
