sr_no,name,isin,bse_symbol,nse_symbol,avg_mcap,captype
607,RattanIndia Power Limited,INE399K01017,RTNPOWER,RTNPOWER,1962,Small Cap
608,J. Kumar Infraprojects Limited,INE576I01022,JKIL,JKIL,1955,Small Cap
609,Claris Lifesciences Limited,INE562G01018,CLARIS,,1954,Small Cap
610,McLeod Russel India Limited,INE942G01012,MCLEODRUSS,MCLEODRUSS,1951,Small Cap
611,Emrald Commercial Limited,INE162D01014,,,1949,Small Cap
612,Bodal Chemicals Ltd,INE338D01028,BODALCHEM,BODALCHEM,1945,Small Cap
613,Mirza International  Limited,INE771A01026,MIRZAINT,MIRZAINT,1926,Small Cap
614,Vaibhav Global Ltd,INE884A01019,VAIBHAVG,VAIBHAVGBL,1923,Small Cap
615,T.V.Today Network Limited,INE038F01029,TVTODAY,TVTODAY,1921,Small Cap
616,JBM Auto Limited,INE927D01028,JBMA,JBMA,1914,Small Cap
617,8K Miles Software Services Limited,INE650K01021,8KMILES,8KMILES,1907,Small Cap
618,Merck Ltd.,INE199A01012,MERCK,MERCK,1903,Small Cap
619,Sonata Software Ltd.,INE269A01021,SONATSOFTW,SONATSOFTW,1901,Small Cap
620,V.S.T.Tillers Tractors Ltd.,INE764D01017,VSTTILLERS,VSTTILLERS,1894,Small Cap
621,Gujarat Ambuja Exports Ltd.,INE036B01022,GAEL,GAEL,1887,Small Cap
622,Hindustan Media Ventures Limited,INE871K01015,HMVL,HMVL,1887,Small Cap
623,IG Petrochemicals Ltd,INE204A01010,IGPL,IGPL,1877,Small Cap
624,JK Paper Ltd.,INE789E01012,JKPAPER,JKPAPER,1876,Small Cap
625,Kama Holdings Limited,INE411F01010,SRFPOLY,,1873,Small Cap
626,Tata Metaliks Ltd,INE056C01010,TATAMETALI,TATAMETALI,1870,Small Cap
627,Mayur Uniquoters ltd.,INE040D01038,MAYURUNIQ,MAYURUNIQ,1867,Small Cap
628,"Unitech Ltd.,",INE694A01020,UNITECH,UNITECH,1866,Small Cap
629,"Bhansali Engineering Polymers Ltd.,",INE922A01025,BEPL,BEPL,1858,Small Cap
630,LT Foods Limited,INE818H01020,DAAWAT,DAAWAT,1857,Small Cap
631,Hikal Ltd.,INE475B01022,HIKAL,HIKAL,1855,Small Cap
632,Zee Media Corporation Limited,INE966H01019,ZEEMEDIA,ZEEMEDIA,1855,Small Cap
633,Savita Oil Technologies Limited,INE035D01012,SOTL,SOTL,1836,Small Cap
634,Orient Refractories Ltd.,INE743M01012,ORIENTREF,ORIENTREF,1829,Small Cap
635,Global Infratech & Finance limited,INE377M01035,GBLINFRA,,1816,Small Cap
636,Ashiana Housing Limited,INE365D01021,ASHIANA,ASHIANA,1805,Small Cap
637,Bliss GVS Pharma Limited,INE416D01022,BLISSGVS,BLISSGVS,1799,Small Cap
638,Kalyani Steels Ltd,INE907A01026,KSL,KSL,1786,Small Cap
639,Novartis India Limited.,INE234A01025,NOVARTIND,,1769,Small Cap
640,Kolte-Patil Developers Ltd,INE094I01018,KOLTEPATIL,KOLTEPATIL,1761,Small Cap
641,Anant Raj Limited,INE242C01024,ANANTRAJ,ANANTRAJ,1759,Small Cap
642,DEN Networks Limited,INE947J01015,DEN,DEN,1747,Small Cap
643,MEP Infrastructure Developers Limited,INE776I01010,MEP,MEP,1745,Small Cap
644,"Dredging Corporation of India Ltd.,",INE506A01018,DREDGECORP,DREDGECORP,1744,Small Cap
645,"Dhampur Sugar Mills Ltd.,",INE041A01016,DHAMPURSUG,DHAMPURSUG,1736,Small Cap
646,Capri Global Capital Limited,INE180C01026,MONEYMATF,CGCL,1731,Small Cap
647,Kitex Garmenets Ltd.,INE602G01020,KITEX,KITEX,1725,Small Cap
648,INEOS Styrolution India Limited,INE189B01011,INEOSSTYRO,INEOSSTYRO,1719,Small Cap
649,Marksans Pharma Ltd.,INE750C01026,MARKSANS,MARKSANS,1712,Small Cap
650,"JBF Industries Ltd.,",INE187A01017,JBFIND,JBFIND,1705,Small Cap
651,Jindal Poly Films Ltd.,INE197D01010,JINDALPOLY,JINDALPOLY,1704,Small Cap
652,Kesoram Industries Ltd,INE087A01019,KESORAMIND,KESORAMIND,1696,Small Cap
653,Wim Plast Ltd.,INE015B01018,WIMPLAST,,1690,Small Cap
654,Sagar Cements Ltd,INE229C01013,SAGCEM,SAGCEM,1690,Small Cap
655,GTPL Hathway Limited,INE869I01013,GTPL,GTPL,1689,Small Cap
656,Insecticides India Ltd.,INE070I01018,INSECTICID,INSECTICID,1689,Small Cap
657,Bajaj Hindusthan Sugar Limited,INE306A01021,BAJAJHIND,BAJAJHIND,1684,Small Cap
658,S Chand And Company Limited,INE807K01035,SCHAND,SCHAND,1684,Small Cap
659,Maithan Alloys Limited,INE683C01011,MAITHANALL,MAITHANALL,1683,Small Cap
660,Indian Metals & Ferro Alloys Limited,INE919H01018,IMFA,IMFA,1658,Small Cap
661,Bengal & Assam Company Limited,INE083K01017,BENGALASM,,1642,Small Cap
662,DFM Foods Ltd.,INE456C01012,DFM,DFMFOODS,1637,Small Cap
663,"Thirumalai Chemicals Ltd.,",INE338A01016,TIRUMALCHM,TIRUMALCHM,1628,Small Cap
664,Fairchem Speciality Limited,INE959A01019,FAIRCHEM,FAIRCHEM,1618,Small Cap
665,"NIIT Ltd.,",INE161A01038,NIITLTD,NIITLTD,1615,Small Cap
666,Apex Frozen Foods Limited,INE346W01013,APEX ,APEX,1612,Small Cap
667,"Banco Products (India) Ltd.,",INE213C01025,BANCOINDIA,BANCOINDIA,1608,Small Cap
668,Sintex Industries Ltd,INE429C01035,SINTEX,SINTEX,1595,Small Cap
669,MAN INFRACONSTRUCTION LIMITED,INE949H01023, MANINFRA,MANINFRA,1579,Small Cap
670,Elantas Beck India Ltd,INE280B01018,ELANTAS,,1573,Small Cap
671,"Polyplex Corporation Ltd.,",INE633B01018,POLYPLEX,POLYPLEX,1571,Small Cap
672,BF Utilities Ltd.,INE243D01012,BFUTILITIE,BFUTILITIE,1563,Small Cap
673,INTELLECT DESIGN ARENA LIMITED,INE306R01017,INTELLECT,INTELLECT,1560,Small Cap
674,Bharat Road Network Limited,INE727S01012,BRNL,BRNL,1558,Small Cap
675,Sharda Motor Industries Ltd,INE597I01010,SHARDA,SHARDAMOTR,1545,Small Cap
676,Titagarh Wagons Ltd,INE615H01020,TWL,TWL,1542,Small Cap
677,Shree Renuka Sugars Ltd.,INE087H01022,RENUKA,RENUKA,1520,Small Cap
678,Bhushan Steel Limited,INE824B01021,BHUSANSTL,BHUSANSTL,1515,Small Cap
679,SUTLEJ TEXTILES & INDUSTRIES LIMITED,INE645H01027,SUTLEJTEX,SUTLEJTEX,1507,Small Cap
680,K.C.P. LTD,INE805C01028,KCP,KCP,1500,Small Cap
681,Andrew Yule & Company Ltd,INE449C01025,ANDREWYU,,1498,Small Cap
682,"Subros Ltd.,",INE287B01021,SUBROS,SUBROS,1495,Small Cap
683,Hawkins Cooker Ltd.,INE979B01015,HAWKINCOOK,,1495,Small Cap
684,"Lumax Industries Ltd.,",INE162B01018,LUMAXIND,LUMAXIND,1493,Small Cap
685,Sarda Energy & Minerals Ltd,INE385C01013,SARDAEN,SARDAEN,1490,Small Cap
686,"Tasty Bite Eatables Ltd.,",INE488B01017,TASTYBIT,TASTYBITE,1489,Small Cap
687,Quick Heal Technologies Limited,INE306L01010,QUICKHEAL,QUICKHEAL,1482,Small Cap
688,Genus Power Infrastructures Ltd,INE955D01029,GENUSPOWER,GENUSPOWER,1477,Small Cap
689,Fertilizers and Chemicals Travancore Limited,INE188A01015,FACT,FACT,1473,Small Cap
690,Kennametal India Limtied,INE717A01029,WIDIA,,1472,Small Cap
691,Prabhat Dairy Limited,INE302M01033,PRABHAT,PRABHAT,1465,Small Cap
692,Asian Star Co. Ltd.,INE194D01017,ASTAR,,1464,Small Cap
693,Praj Industries Ltd.,INE074A01025,PRAJIND,PRAJIND,1459,Small Cap
694,JMC Projects (india) Ltd.,INE890A01016,JMCPROJECT,JMCPROJECT,1456,Small Cap
695,Balaji Telefilms Ltd.,INE794B01026,BALAJITELE,BALAJITELE,1445,Small Cap
696,Srikalahasthi Pipes Limited,INE943C01027,SRIPIPES,SRIPIPES,1442,Small Cap
697,"Automotive Axles Ltd.,",INE449A01011,AUTOAXLES,AUTOAXLES,1442,Small Cap
698,Fortune Financial Services (India),INE924D01017,FORTUNEF,FORTUNEFIN,1435,Small Cap
699,Balaji Amines Ltd.,INE050E01027,BALAMINES,BALAMINES,1426,Small Cap
700,ZEE LEARN LIMITED,INE565L01011,ZEELEARN,ZEELEARN,1424,Small Cap
701,HBL Power Systems Ltd.,INE292B01021,HBLPOWER,HBLPOWER,1420,Small Cap
702,Kirloskar Industries Ltd,INE250A01039,KIRLOSIND,KIRLOSIND,1417,Small Cap
703,"Surya Roshni Ltd.,",INE335A01012,SURYAROSNI,SURYAROSNI,1416,Small Cap
704,ASIAN GRANITO INDIA LIMITED,INE022I01019,ASIANTILES,ASIANTILES,1415,Small Cap
705,SML ISUZU LIMITED,INE294B01019,SWARAJMAZD,SMLISUZU,1411,Small Cap
706,"Vindhya Telelinks Ltd.,",INE707A01012,VINDHYATEL,VINDHYATEL,1404,Small Cap
707,"Dynamatic Technologies Ltd.,",INE221B01012,DYNAMATECH,DYNAMATECH,1399,Small Cap
708,Steel Strips & Wheels Ltd,INE802C01017,SSWL,SSWL,1396,Small Cap
709,Clariant Chemicals (India) Limited,INE492A01029,CLNINDIA,CLNINDIA,1390,Small Cap
710,Honda Siel Power Products Ltd.,INE634A01018,HONDAPOWER,HONDAPOWER,1388,Small Cap
711,Tata Teleservices (Maharashtra) Ltd.,INE517B01013,TTML,TTML,1371,Small Cap
712,PSP Projects Limited,INE488V01015,PSPPROJECT,PSPPROJECT,1371,Small Cap
713,West Coast Paper Mills Limited,INE976A01021,WSTCSTPAPR,WSTCSTPAPR,1370,Small Cap
714,SATIN CREDITCARE NETWORK LIMITED,INE836B01017,SATIN,SATIN,1369,Small Cap
715,Tata Sponge Iron Ltd,INE674A01014,TATASPONGE,TATASPONGE,1367,Small Cap
716,Gromo Trade & Consultancy Ltd,INE286N01010,GROMOTRADE,,1362,Small Cap
717,Jayant Agro-Organics Limited.,INE785A01026,JAYAGROGN,JAYAGROGN,1351,Small Cap
718,Kovai Medical Center & Hospital Ltd,INE177F01017,KOVAI,,1347,Small Cap
719,"Ballarpur Industries Ltd.,",INE294A01037,BALLARPUR,BALLARPUR,1343,Small Cap
720,Bharat Rasayan Limited,INE838B01013,BHARATRAS,BHARATRAS,1343,Small Cap
721,Agro Tech Foods Ltd,INE209A01019,ATFL,ATFL,1333,Small Cap
722,"Mahanagar Telephone Nigam Ltd.,",INE153A01019,MTNL,MTNL,1309,Small Cap
723,L.g.Balkrishnan & Bros. Ltd.,INE337A01034,LGBBROSLTD,LGBBROSLTD,1301,Small Cap
724,"Oriental Carbon & Chemicals Ltd.,",INE321D01016,ORIENTC,OCCL,1296,Small Cap
725,NRB Bearings Ltd.,INE349A01021,NRBBEARING,NRBBEARING,1296,Small Cap
726,Responsive Industries Ltd,INE688D01026,RESPONIND,RESPONIND,1293,Small Cap
727,Aarti Drugs Limited,INE767A01016,AARTIDRUGS,AARTIDRUGS,1290,Small Cap
728,V2 Retail Limited,INE945H01013,V2RETAIL,V2RETAIL,1287,Small Cap
729,"Empire Industries Ltd.,",INE515H01014,EMPIND,,1281,Small Cap
730,Sical Logistics Limited,INE075B01012,SICAL,SICAL,1280,Small Cap
731,"Grauer & Weil (India) Ltd.,",INE266D01021,GRAUWEIL,,1279,Small Cap
732,Rushil Decor Limited,INE573K01017,RUSHIL,RUSHIL,1277,Small Cap
733,Dalmia Bharat Sugar and Industries Ltd,INE495A01022,DALMIACEM,DALMIASUG,1274,Small Cap
734,LS Industries Limited,INE345D01031,LSIND,,1273,Small Cap
735,Hindustan Oil Exploration Co. Ltd.,INE345A01011,HINDOILEXP,HINDOILEXP,1269,Small Cap
736,Arshiya Limited,INE968D01022,ARSHIYA,ARSHIYA,1268,Small Cap
737,"Jay Bharat Maruti Ltd.,",INE571B01028,JAYBARMARU,JAYBARMARU,1264,Small Cap
738,Hinduja Global Solutions Limited,INE170I01016,HGS,HGS,1256,Small Cap
739,Panacea Biotec Ltd.,INE922B01023,PANACEABIO,PANACEABIO,1254,Small Cap
740,"Mukand Ltd.,",INE304A01026,MUKANDLTD,MUKANDLTD,1251,Small Cap
741,Ramco Systems Ltd,INE246B01019,RAMCOSYS,RAMCOSYS,1241,Small Cap
742,Kirloskar Pneumatic Co.Ltd.,INE811A01012,KIRLPNU,,1236,Small Cap
743,Patel Engineering Ltd,INE244B01030,PATELENG,PATELENG,1235,Small Cap
744,Gati Limited,INE152B01027,GATI,GATI,1227,Small Cap
745,The Andhra Sugars Ltd.,INE715B01013,ANDHRSUGAR,ANDHRSUGAR,1221,Small Cap
746,Khadim India Limited,INE834I01025,KHADIM,KHADIM,1220,Small Cap
747,Kirloskar Ferrous Industries Ltd.,INE884B01025,KIRLFER,,1220,Small Cap
748,FIEM INDUSTRIES LIMITED,INE737H01014,FIEMIND,FIEMIND,1211,Small Cap
749,Esab India Ltd.,INE284A01012,ESABINDIA,ESABINDIA,1207,Small Cap
750,HCL Infosystems Ltd,INE236A01020,HCL-INSYS,HCL-INSYS,1206,Small Cap
751,Kelvin Fincap Ltd,INE232N01022,KELVINFIN,,1200,Small Cap
752,RICO Auto Industries Ltd.,INE209B01025,RICOAUTO,RICOAUTO,1192,Small Cap
753,Technocraft Industries (India) Ltd.,INE545H01011,TIIL,TIIL,1189,Small Cap
754,"Sunflag Iron & Steel Co. Ltd.,",INE947A01014,SUNFLAG,SUNFLAG,1189,Small Cap
755,Kaya Limited,INE587G01015,KAYA,KAYA,1188,Small Cap
756,International Paper APPM Limited,INE435A01028,IPAPPM,IPAPPM,1188,Small Cap
757,Religare Enterprises Ltd,INE621H01010,RELIGARE,RELIGARE,1177,Small Cap
758,KIRI INDUSTRIES LIMITED,INE415I01015,KIRIDYES,KIRIINDUS,1174,Small Cap
759,Electrosteel Steels Ltd,INE481K01013,ESL,ESL,1166,Small Cap
760,Aptech Ltd.,INE266F01018,APTECHT,APTECHT,1163,Small Cap
761,"Shanthi Gears Ltd.,",INE631A01022,SHANTIGEAR,SHANTIGEAR,1151,Small Cap
762,VOLTAMP TRANSFORMERS LIMITED,INE540H01012,VOLTAMP,VOLTAMP,1150,Small Cap
763,Dwarikesh Sugar Industries Ltd.,INE366A01041,DWARKESH,DWARKESH,1146,Small Cap
764,IFGL Refractories Limited,INE133Y01011,IFGLEXPOR,IFGLEXPOR,1146,Small Cap
765,Z.F. Steering Gear (India) Limited,INE116C01012,ZFSTEERING,,1141,Small Cap
766,UFO Moviez India Limited,INE527H01019,UFO,UFO,1138,Small Cap
767,Orissa Minerals Development Company Limited,INE725E01024,ORISSAMINE,ORISSAMINE,1136,Small Cap
768,Vardhman Holdings Limited,INE701A01023,VHL,VHL,1119,Small Cap
769,Monte Carlo Fashions Limited,INE950M01013,MONTECARLO,MONTECARLO,1115,Small Cap
770,Precision Camshafts Limited,INE484I01029,PRECAM,PRECAM,1114,Small Cap
771,Mercator Limited,INE934B01028,MERCATOR,MERCATOR,1114,Small Cap
772,Seya Industries Ltd,INE573R01012,SEYAIND,,1099,Small Cap
773,"Aban  Offshore Ltd.,",INE421A01028,ABAN,ABAN,1098,Small Cap
774,Nucleus Software Exports Ltd,INE096B01018,NUCLEUS,NUCLEUS,1097,Small Cap
775,ASTEC LIFESCIENCES LIMITED,INE563J01010,ASTEC,ASTEC,1093,Small Cap
776,Alembic  Ltd,INE426A01027,ALEMBICLTD,ALEMBICLTD,1093,Small Cap
777,National Peroxide Ltd.,INE585A01020,NATPEROX,,1092,Small Cap
778,India Nippon Electricals Ltd,INE092B01017,INDNIPPON,INDNIPPON,1087,Small Cap
779,"EIH Associated Hotels Ltd.,",INE276C01014,EIHAHOTELS,EIHAHOTELS,1085,Small Cap
780,Astra Microwave Products Ltd.,INE386C01029,ASTRAMICRO,ASTRAMICRO,1078,Small Cap
781,"Electrosteel Castings Ltd.,",INE086A01029,ELECTCAST,ELECTCAST,1075,Small Cap
782,Vishal Fabrics Limited,INE755Q01025,VISHAL,,1072,Small Cap
783,Tourism Finance Corpn. Of India Ltd,INE305A01015,TFCILTD,TFCILTD,1071,Small Cap
784,Hinduja Ventures Ltd,INE353A01023,HINDUJAVEN,HINDUJAVEN,1071,Small Cap
785,Kokuyo Camlin Ltd,INE760A01029,KOKUYOCMLN,KOKUYOCMLN,1058,Small Cap
786,MAJESCO LIMITED,INE898S01029,MJCO,MAJESCO,1057,Small Cap
787,WEIZMANN FOREX LIMITED,INE726L01019,WEIZFOREX,WEIZFOREX,1057,Small Cap
788,State Trading Corporation of India,INE655A01013,STCINDIA,STCINDIA,1056,Small Cap
789,Taj GVK Hotels & Resorts Ltd.,INE586B01026,TAJGVK,TAJGVK,1044,Small Cap
790,MPS Limited,INE943D01017,MPSLTD,MPSLTD,1042,Small Cap
791,SHEMAROO ENTERTAINMENT LIMITED,INE363M01019,SHEMAROO,SHEMAROO,1038,Small Cap
792,Sterling Tools Ltd.,INE334A01023,STERTOOLS,STERTOOLS,1036,Small Cap
793,"Premier Capital Services Ltd.,",INE946K01023,PREMCAP,,1035,Small Cap
794,S.P. Apparels Limited,INE212I01016,SPAL,SPAL,1028,Small Cap
795,Marathon Nextgen Realty Ltd,INE182D01012,MARATHON,MARATHON,1026,Small Cap
796,Neuland Laboratories Limited.,INE794A01010,NEULANDLAB,NEULANDLAB,1025,Small Cap
797,Action Construction Equipments Ltd.,INE731H01025,ACE,ACE,1021,Small Cap
798,B L Kashyap and Sons Ltd,INE350H01032,BLKASHYAP,BLKASHYAP,1018,Small Cap
799,Leel Electricals Limited,INE245C01019,LEEL,LEEL,1018,Small Cap
800,"Alkyl Amines Chemicals Ltd.,",INE150B01021,ALKYLAMINE,ALKYLAMINE,1015,Small Cap
801,Vipul Limited,INE946H01037,VIPUL,VIPULLTD,1012,Small Cap
802,"Munjal Showa Ltd.,",INE577A01027,MUNJALSHOW,MUNJALSHOW,1007,Small Cap
803,SANWARIA CONSUMER LIMITED,INE890C01046,SANWARIA,SANWARIA,1006,Small Cap
804,BGR ENERGY SYSTEMS LIMITED,INE661I01014,BGRENERGY,BGRENERGY,1004,Small Cap
805,Hind Ispat Limited,INE951E01018,,,1002,Small Cap
806,Parsvnath Developers Ltd.,INE561H01026,PARSVNATH,PARSVNATH,1001,Small Cap
807,Panama Petrochem Ltd.,INE305C01029,PANAMAPET,PANAMAPET,993,Small Cap
808,"Hotel Leela Venture Ltd.,",INE102A01024,HOTELEELA,HOTELEELA,992,Small Cap
809,Saregama India Ltd.,INE979A01017,SAREGAMA,SAREGAMA,992,Small Cap
810,Emami Paper Mills Ltd.,INE830C01026,EMAMIPAP,,985,Small Cap
811,Rane Brake Lining Limited,INE244J01017,RBL,RBL,975,Small Cap
812,Atul Auto Limited,INE951D01028,ATULAUTO,ATULAUTO,973,Small Cap
813,Shreyas Shipping And Logistics Limited,INE757B01015,SHREYAS,SHREYAS,972,Small Cap
814,AVADH SUGAR & ENERGY LIMITED,INE349W01017,AVADHSUGAR,AVADHSUGAR,972,Small Cap
815,"Mangalam Cement Ltd.,",INE347A01017,MANGLMCEM,MANGLMCEM,972,Small Cap
816,PS IT Infrastructure & Services Limited,INE953M01033,PSITINFRA,,970,Small Cap
817,Vivimed Labs Ltd.,INE526G01021,VIVIMEDLAB,VIVIMEDLAB,967,Small Cap
818,Camlin Fine Sciences Ltd,INE052I01032,CAMLNFINE,CAMLINFINE,966,Small Cap
819,"Seshasayee Paper & Boards Ltd.,",INE630A01016,SESHAPAPER,SESHAPAPER,961,Small Cap
820,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,INE454M01024,NAGARFERT,NAGAFERT,960,Small Cap
821,RattanIndia Infrastructure Limited,INE834M01019,RTNINFRA,RTNINFRA,958,Small Cap
822,"Visaka Industries Ltd.,",INE392A01013,VISAKAIND,VISAKAIND,957,Small Cap
823,Sasken Technologies Limited,INE231F01020,SASKEN,SASKEN,945,Small Cap
824,Hindusthan National Glass & Industr,INE952A01022,HINDNATGLS,HINDNATGLS,942,Small Cap
825,Balmer Lawrie Investments Ltd.,INE525F01017,BLIL,,941,Small Cap
826,Oricon Enterprises Ltd.,INE730A01022,ORICON,ORICONENT,940,Small Cap
827,Hester Biosciences Ltd,INE782E01017,HESTERPH,HESTERBIO,939,Small Cap
828,BF Investment Limited,INE878K01010,BFINVEST,BFINVEST,933,Small Cap
829,Genesys International Corporation Ltd.,INE727B01026,GENESYS,GENESYS,928,Small Cap
830,D B REALTY LIMITED,INE879I01012,DBREALTY,DBREALTY,927,Small Cap
831,"Rolta India Ltd.,",INE293A01013,ROLTA,ROLTA,927,Small Cap
832,Apcotex Industries Limited,INE116A01024,APCOTEXIND,APCOTEXIND,923,Small Cap
833,M.M.Forgings Ltd.,INE227C01017,MMFL,MMFL,919,Small Cap
834,Kingfa Science & Technology (India) Ltd,INE473D01015,KINGFA,KINGFA,917,Small Cap
835,Amrutanjan Health Care Limited,INE098F01023,AMRUTANJAN,AMRUTANJAN,915,Small Cap
836,Dhanlaxmi Bank Limited,INE680A01011,DHANBANK,DHANBANK,915,Small Cap
837,Power Mech Projects Limited,INE211R01019,POWERMECH,POWERMECH,913,Small Cap
838,SNOWMAN LOGISTICS LIMITED,INE734N01019,SNOWMAN,SNOWMAN,912,Small Cap
839,Foseco India Ltd,INE519A01011,FOSECOIND,FOSECOIND,908,Small Cap
840,MIDEAST INTEGRATED STEELS LIMITED,INE170N01016,MESCON,,905,Small Cap
841,Gold Line International Finvest Limited,INE204P01026,GOLDLINE,,905,Small Cap
842,HIL Limited,INE557A01011,HYDIND,HIL,903,Small Cap
843,PNB Gilts Ltd,INE859A01011,PNBGILTS,PNBGILTS,903,Small Cap
844,GMM Pfaudler Ltd.,INE541A01023,GMM,,902,Small Cap
845,ASHAPURA INTIMATES FASHION LIMITED,INE428O01016,AIFL,AIFL,902,Small Cap
846,India Glycols Ltd,INE560A01015,INDIAGLYCO,INDIAGLYCO,900,Small Cap
847,Udaipur Cement Works Limited,INE225C01029,JKUDAI,,900,Small Cap
848,Ajmera Realty & Infra India Limited,INE298G01027,SHRPREC,AJMERA,895,Small Cap
849,GRAVITA INDIA LIMITED,INE024L01027,GRAVITA,GRAVITA,895,Small Cap
850,Morepen Laboratories Ltd.,INE083A01026,MOREPENLAB,MOREPENLAB,891,Small Cap
851,Pricol Limited,INE726V01018,PRICOLLTD,PRICOLLTD,889,Small Cap
852,Kalyani Investment Company Limited,INE029L01018,KICL,KICL,881,Small Cap
853,Sangam (India) Ltd,INE495C01010,SANGAMIND,SANGAMIND,879,Small Cap
854,HPL Electric & Power Limited,INE495S01016,HPL,HPL,877,Small Cap
855,Shakti Pumps (India) Ltd.,INE908D01010,SHAKTIPUMP,SHAKTIPUMP,869,Small Cap
856,G.M. Breweries Ltd.,INE075D01018,GMBREW,GMBREW,868,Small Cap
857,Hubtown Limited,INE703H01016,ACKRUTI,HUBTOWN,867,Small Cap
858,"DCW Ltd.,",INE500A01029,DCW,DCW,867,Small Cap
859,"Exdon Trading Co. Ltd.,",INE204I01013,ZEXDONTR,,866,Small Cap
860,TALWALKARS BETTER VALUE FITNESS LIMITED,INE502K01016,TALWALKARS,TALWALKARS,865,Small Cap
861,Yamini Investments Company Limited,INE457N01025,YAMNINV,,848,Small Cap
862,Mangalore Chemicals & Fertilisers L,INE558B01017,MANGCHEFER,MANGCHEFER,848,Small Cap
863,"NCL Industries Limited,",INE732C01016,NCLIND,NCLIND,847,Small Cap
864,Chandni Textiles Engineering Ind. Ltd,INE713D01055,CHANDNI,,840,Small Cap
865,Mold-Tek Packaging Limited,INE893J01029,MOLDTKPAC,MOLDTKPAC,840,Small Cap
866,RSWM Limited,INE611A01016,RSWM,RSWM,838,Small Cap
867,Mukta Agriculture Limited,INE160O01031,MUKTA,,836,Small Cap
868,Disa India Ltd.,INE131C01011,DISA,,832,Small Cap
869,Prozone Intu Properties Limited,INE195N01013,PROZONINTU,PROZONINTU,827,Small Cap
870,"Safari Industries (India) Ltd.,",INE429E01023,SAFARIND,,827,Small Cap
871,Centum Electronics Ltd,INE320B01020,CENTUM,CENTUM,826,Small Cap
872,Muthoot Capital Services Ltd.,INE296G01013,MUTHTFN,MUTHOOTCAP,816,Small Cap
873,Deep Industries Limited,INE677H01012,DEEPIND,DEEPIND,814,Small Cap
874,SUMMIT SECURITIES LTD.,INE519C01017,SUMMITSEC,SUMMITSEC,814,Small Cap
875,Jaybharat Textiles And Real Estate Limited,INE091E01039,JAYSA,,812,Small Cap
876,"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,SANDUMA,,811,Small Cap
877,Gitanjali Gems Ltd.,INE346H01014,GITANJALI,GITANJALI,807,Small Cap
878,Ramky Infrastructure Limited,INE874I01013,RAMKY,RAMKY,804,Small Cap
879,Artemis Global Life Sciences Limited,INE517U01013,ARTEMIS,AGLSL,804,Small Cap
880,Atlanta Limited,INE285H01022,ATLANTA,ATLANTA,802,Small Cap
881,Intrasoft Technologies Limited,INE566K01011,ISFT,ISFT,801,Small Cap
882,Infinite Computer Solutions (India) Ltd,INE486J01014,INFINITE,INFINITE,798,Small Cap
883,"Deccan Cements Ltd.,",INE583C01021,DECCANCE,DECCANCE,797,Small Cap
884,Capital Trust Ltd.,INE707C01018,CAPITALT,CAPTRUST,796,Small Cap
885,Rajapalayam Mills Limited,INE296E01026,RAJPALAYAM,,794,Small Cap
886,Lumax Auto Technologies Ltd.,INE872H01019,LUMAXTECH,LUMAXTECH,792,Small Cap
887,"Monotype India Ltd.,",INE811D01024,MONOT,,792,Small Cap
888,Millitoons Entertainment Limited,INE621I01018,MIENT,,792,Small Cap
889,S E Investments Ltd.,INE420C01042,SEINV,SEINV,791,Small Cap
890,Media Matrix Worldwide Ltd.,INE200D01020,MMWL,,787,Small Cap
891,SMS Pharmaceuticals Ltd,INE812G01025,SMSPHARMA,SMSPHARMA,784,Small Cap
892,SHIVAM AUTOTECH LIMITED,INE637H01024,SHIVAMAUTO,SHIVAMAUTO,784,Small Cap
893,Poddar Housing and Development Limited,INE888B01018,PODDAR,PODDARHOUS,784,Small Cap
894,Filatex India Ltd.,INE816B01019,FILATEX,FILATEX,779,Small Cap
895,Indian Terrain Fashions Limited,INE611L01021,INDTERRAIN,INDTERRAIN,775,Small Cap
896,Arcotech Limited (Formerly SKS Ltd),INE574I01035,ARCOTECH,ARCOTECH,774,Small Cap
897,Tribhovandas Bhimji Zaveri Limited,INE760L01018,TBZ,TBZ,771,Small Cap
898,Ricoh India Ltd.,INE291B01015,RICOH,,769,Small Cap
899,Mystic Electronics Limited,INE159O01033,MYSTICELE,,769,Small Cap
900,Nila Infrastructures Ltd,INE937C01029,NILA,NILAINFRA,767,Small Cap
901,Hindustan Composites Ltd,INE310C01029,HINDCOMPOS,HINDCOMPOS,764,Small Cap
902,Sanghvi Movers Ltd.,INE989A01024,SANGHVIMOV,SANGHVIMOV,761,Small Cap
903,Munjal Auto Industries Ltd.,INE672B01032,MUNJALAU,MUNJALAU,760,Small Cap
904,Ion Exchange (India) Ltd,INE570A01014,IONEXCHANG,,760,Small Cap
905,Uniply Industries Ltd.,INE950G01015,UNIPLY,UNIPLY,759,Small Cap
906,Mastek Limited,INE759A01021,MASTEK,MASTEK,759,Small Cap
907,Esteem Bio Organic Food Processing  Limited,INE209O01028,EBFL,,757,Small Cap
908,Ruchi Soya Industries ltd.,INE619A01027,RUCHISOYA,RUCHISOYA,757,Small Cap
909,Ambika Cotton Mills Ltd.,INE540G01014,AMBIKCO,AMBIKCO,753,Small Cap
