sr_no,name,isin,bse_symbol,nse_symbol,avg_mcap,captype
552,GHCL LTD.,INE539A01019,GHCL,GHCL,1355,Small Cap
553,"BOMBAY DYEING & MFG. CO. LTD.,",INE032A01023,BOMDYEING,BOMDYEING,1354,Small Cap
554,HERITAGE FOODS LIMITED,INE978A01027,HERITGFOOD,HERITGFOOD,1353,Small Cap
555,H.G. INFRA ENGINEERING LIMITED,INE926X01010,HGINFRA,HGINFRA,1350,Small Cap
556,PTC INDIA LTD,INE877F01012,PTC,PTC,1340,Small Cap
557,RAMCO INDUSTRIES LTD,INE614A01028,RAMCOIND,RAMCOIND,1336,Small Cap
558,SHRIRAM PISTONS & RINGS LTD.,INE526E01018,,SHRIPISTON,1317,Small Cap
559,HINDUJA GLOBAL SOLUTIONS LIMITED,INE170I01016,HGS,HGS,1315,Small Cap
560,DISHMAN CARBOGEN AMCIS LIMITED,INE385W01011,DCAL*,DCAL,1312,Small Cap
561,IIFL SECURITIES LIMITED,INE489L01022,IIFLSEC,IIFLSEC,1307,Small Cap
562,"SUBROS LTD.,",INE287B01021,SUBROS,SUBROS,1305,Small Cap
563,APAR INDUSTRIES LTD,INE372A01015,APARINDS,APARINDS,1304,Small Cap
564,MAITHAN ALLOYS LIMITED,INE683C01011,MAITHANALL,MAITHANALL,1303,Small Cap
565,MEGHMANI ORGANICS LTD.,INE974H01013,MEGH,MEGH,1301,Small Cap
566,FORCE MOTORS LIMITED,INE451A01017,FORCEMOT,,1300,Small Cap
567,"JAMNA AUTO INDUSTRIES LTD.,",INE039C01032,JAMNAAUTO,JAMNAAUTO,1300,Small Cap
568,CHENNAI PETROLEUM CORPORATION LTD.,INE178A01016,CHENNPETRO,CHENNPETRO,1298,Small Cap
569,GABRIEL INDIA LTD.,INE524A01029,GABRIEL,GABRIEL,1289,Small Cap
570,"NIIT LTD.,",INE161A01038,NIITLTD,NIITLTD,1283,Small Cap
571,ORIENT CEMENT LIMITED,INE876N01018,ORIENTCEM,ORIENTCEM,1275,Small Cap
572,LS INDUSTRIES LIMITED,INE345D01031,LSIND,,1273,Small Cap
573,BALAJI AMINES LTD.,INE050E01027,BALAMINES,BALAMINES,1254,Small Cap
574,REPCO HOME FINANCE LIMITED,INE612J01015,REPCOHOME,REPCOHOME,1251,Small Cap
575,SHREE RENUKA SUGARS LTD.,INE087H01022,RENUKA,RENUKA,1248,Small Cap
576,"NATIONAL FERTILIZERS LTD.,",INE870D01012,NFL,NFL,1225,Small Cap
577,T.V.TODAY NETWORK LIMITED,INE038F01029,TVTODAY,TVTODAY,1222,Small Cap
578,SANDHAR TECHNOLOGIES LIMITED,INE278H01035,SANDHAR,SANDHAR,1219,Small Cap
579,S H KELKAR AND COMPANY LIMITED,INE500L01026,SHK,SHK,1202,Small Cap
580,KELVIN FINCAP LTD,INE232N01022,KELVINFIN,,1200,Small Cap
581,AMRUTANJAN HEALTH CARE LIMITED,INE098F01031,AMRUTANJAN,AMRUTANJAN,1196,Small Cap
582,BLISS GVS PHARMA LIMITED,INE416D01022,BLISSGVS,BLISSGVS,1177,Small Cap
583,SADBHAV ENGINEERING LTD.,INE226H01026,SADBHAV,SADBHAV,1165,Small Cap
584,DFM FOODS LTD.,INE456C01020,DFM,DFMFOODS,1165,Small Cap
585,WHEELS INDIA LTD,INE715A01015,WHEELS,WHEELS,1162,Small Cap
586,WEST COAST PAPER MILLS LIMITED,INE976A01021,WSTCSTPAPR,WSTCSTPAPR,1161,Small Cap
587,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,INE417C01014,PILANIINVS,PILANIINVS,1158,Small Cap
588,INEOS STYROLUTION INDIA LIMITED,INE189B01011,INEOSSTYRO,INEOSSTYRO,1155,Small Cap
589,"TINPLATE COMPANY OF INDIA LTD.,",INE422C01014,TINPLATE,TINPLATE,1151,Small Cap
590,NEWGEN SOFTWARE TECHNOLOGIES LIMITED,INE619B01017,NEWGEN,NEWGEN,1146,Small Cap
591,KIRI INDUSTRIES LIMITED,INE415I01015,KIRIINDUS,KIRIINDUS,1143,Small Cap
592,ASIAN STAR CO. LTD.,INE194D01017,ASTAR,,1138,Small Cap
593,JINDAL POLY FILMS LTD.,INE197D01010,JINDALPOLY,JINDALPOLY,1127,Small Cap
594,GATEWAY DISTRIPARKS LTD.,INE852F01015,GDL,GDL,1124,Small Cap
595,ION EXCHANGE (INDIA) LTD,INE570A01014,IONEXCHANG,,1120,Small Cap
596,PUNJAB & SIND BANK,INE608A01012,PSB,PSB,1109,Small Cap
597,PURAVANKARA LIMITED,INE323I01011,PURVA,PURVA,1108,Small Cap
598,GFL LIMITED,INE538A01037,GFLLIMITED,GFLLIMITED,1108,Small Cap
599,FUTURE SUPPLY CHAIN SOLUTIONS LIMITED,INE935Q01015,FSC,FSC,1107,Small Cap
600,VOLTAMP TRANSFORMERS LIMITED,INE540H01012,VOLTAMP,VOLTAMP,1102,Small Cap
601,HESTER BIOSCIENCES LTD,INE782E01017,HESTERBIO,HESTERBIO,1098,Small Cap
602,JAMMU AND KASHMIR BANK LTD.,INE168A01041,J&KBANK,J&KBANK,1092,Small Cap
603,"HINDUSTAN FOODS LTD.,",INE254N01018,HNDFDS,,1079,Small Cap
604,"LUMAX INDUSTRIES LTD.,",INE162B01018,LUMAXIND,LUMAXIND,1076,Small Cap
605,"SAFARI INDUSTRIES (INDIA) LTD.,",INE429E01023,SAFARIND,SAFARI,1069,Small Cap
606,APOLLO TRICOAT TUBES LIMITED,INE919P01029,APOLLOTRI,,1063,Small Cap
607,BF INVESTMENT LIMITED,INE878K01010,BFINVEST,BFINVEST,1049,Small Cap
608,"HINDUSTAN CONSTRUCTION CO. LTD.,",INE549A01026,HCC,HCC,1044,Small Cap
609,KEWAL KIRAN CLOTHING LTD.,INE401H01017,KKCL,KKCL,1041,Small Cap
610,TAKE SOLUTIONS LTD,INE142I01023,TAKE,TAKE,1039,Small Cap
611,"TVS SRICHAKRA LTD.,",INE421C01016,TVSSRICHAK,TVSSRICHAK,1036,Small Cap
612,"PREMIER CAPITAL SERVICES LTD.,",INE946K01023,PREMCAP,,1035,Small Cap
613,SAVITA OIL TECHNOLOGIES LIMITED,INE035D01012,SOTL,SOTL,1032,Small Cap
614,R SYSTEMS INTERNATIONAL LIMITED,INE411H01032,RSYSTEMINT,RSYSTEMS,1030,Small Cap
615,JMC PROJECTS (INDIA) LTD.,INE890A01024,JMCPROJECT,JMCPROJECT,1024,Small Cap
616,ASTEC LIFESCIENCES LIMITED,INE563J01010,ASTEC,ASTEC,1019,Small Cap
617,HONDA SIEL POWER PRODUCTS LTD.,INE634A01018,HONDAPOWER,HONDAPOWER,1017,Small Cap
618,NATIONAL PEROXIDE LTD.,INE585A01020,NATPEROX,,1015,Small Cap
619,"UNICHEM LABORATORIES LTD.,",INE351A01035,UNICHEMLAB,UNICHEMLAB,1008,Small Cap
620,PRIME FOCUS LIMITED,INE367G01038,PFOCUS,PFOCUS,1003,Small Cap
621,GOCL CORPORATION LIMITED,INE077F01035,GOCLCORP,GOCLCORP,998,Small Cap
622,WONDERLA HOLIDAYS LIMITED,INE066O01014,WONDERLA,WONDERLA,996,Small Cap
623,NEOGEN CHEMICALS LIMITED,INE136S01016,NEOGEN,NEOGEN,989,Small Cap
624,PAISALO DIGITAL LIMITED,INE420C01042,PAISALO,PAISALO,973,Small Cap
625,VISHAL FABRICS LIMITED,INE755Q01025,VISHAL,,973,Small Cap
626,GUJARAT INDUSTRIES POWER CO. LTD,INE162A01010,GIPCL,GIPCL,970,Small Cap
627,TANLA SOLUTIONS LTD.,INE483C01032,TANLA,TANLA,961,Small Cap
628,WELSPUN ENTERPRISES LIMITED,INE625G01013,WELENT,WELENT,960,Small Cap
629,"KIRLOSKAR BROTHERS LTD.,",INE732A01036,KIRLOSBROS,KIRLOSBROS,952,Small Cap
630,"GRAUER & WEIL (INDIA) LTD.,",INE266D01021,GRAUWEIL,,951,Small Cap
631,MAJESCO LIMITED,INE898S01029,MJCO,MAJESCO,951,Small Cap
632,"DHAMPUR SUGAR MILLS LTD.,",INE041A01016,DHAMPURSUG,DHAMPURSUG,949,Small Cap
633,NAVA BHARAT VENTURES LTD,INE725A01022,NBVENTURES,NBVENTURES,944,Small Cap
634,IFCI LTD.,INE039A01010,IFCI,IFCI,939,Small Cap
635,SEAMEC LTD,INE497B01018,SEAMECLTD,SEAMECLTD,935,Small Cap
636,ORISSA MINERALS DEVELOPMENT COMPANY LIMITED,INE725E01024,ORISSAMINE,ORISSAMINE,933,Small Cap
637,HIND ISPAT LIMITED,INE951E01018,,,929,Small Cap
638,V.S.T.TILLERS TRACTORS LTD.,INE764D01017,VSTTILLERS,VSTTILLERS,927,Small Cap
639,UGRO CAPITAL LIMITED,INE583D01011,UGROCAP,,926,Small Cap
640,TIME TECHNOPLAST LIMITED,INE508G01029,TIMETECHNO,TIMETECHNO,926,Small Cap
641,"AUTOMOTIVE AXLES LTD.,",INE449A01011,AUTOAXLES,AUTOAXLES,909,Small Cap
642,TAJ GVK HOTELS & RESORTS LTD.,INE586B01026,TAJGVK,TAJGVK,906,Small Cap
643,TAMIL NADU NEWSPRINT AND PAPERS LTD,INE107A01015,TNPL,TNPL,903,Small Cap
644,HEALTHCARE GLOBAL ENTERPRISES LIMITED,INE075I01017,HCG,HCG,900,Small Cap
645,MAGMA FINCORP  LIMITED,INE511C01022,MAGMA,MAGMA,895,Small Cap
646,SESHASAYEE PAPER & BOARDS LTD.,INE630A01016,,SESHAPAPER,895,Small Cap
647,"SESHASAYEE PAPER & BOARDS LTD.,",INE630A01024,SESHAPAPER,,894,Small Cap
648,INSECTICIDES INDIA LTD.,INE070I01018,INSECTICID,INSECTICID,892,Small Cap
649,ANDHRA PAPER LIMITED,INE435A01028,ANDHRAPAP,ANDHRAPAP,889,Small Cap
650,JINDAL WORLDWIDE LTD.,INE247D01039,JINDWORLD,JINDWORLD,881,Small Cap
651,"EXCELL INDUSTRIES LTD.,",INE369A01029,EXCELINDUS,EXCELINDUS,877,Small Cap
652,DEEPAK FERTILIZERS &PETROCHEMICALS,INE501A01019,DEEPAKFERT,DEEPAKFERT,873,Small Cap
653,HINDUSTAN OIL EXPLORATION CO. LTD.,INE345A01011,HINDOILEXP,HINDOILEXP,870,Small Cap
654,"EXDON TRADING CO. LTD.,",INE204I01013,ZEXDONTR,,866,Small Cap
655,JBM AUTO LIMITED,INE927D01028,JBMA,JBMA,865,Small Cap
656,"INDIAN HUME PIPE CO. LTD.,",INE323C01030,INDIANHUME,INDIANHUME,865,Small Cap
657,PANACEA BIOTEC LTD.,INE922B01023,PANACEABIO,PANACEABIO,865,Small Cap
658,"TRANSPEK INDUSTRY LTD.,",INE687A01016,TRANSPEK,,863,Small Cap
659,MATRIMONY.COM LIMITED,INE866R01028,MATRIMONY,MATRIMONY,862,Small Cap
660,SAGAR CEMENTS LTD,INE229C01013,SAGCEM,SAGCEM,860,Small Cap
661,MAYUR UNIQUOTERS LTD.,INE040D01038,MAYURUNIQ,MAYURUNIQ,856,Small Cap
662,CAPACIT'E INFRAPROJECTS LIMITED,INE264T01014,CAPACITE,CAPACITE,856,Small Cap
663,BF UTILITIES LTD.,INE243D01012,BFUTILITIE,BFUTILITIE,854,Small Cap
664,ENTERTAINMENT NETWORK (INDIA) LTD,INE265F01028,ENIL,ENIL,852,Small Cap
665,KIRLOSKAR FERROUS INDUSTRIES LTD.,INE884B01025,KIRLFER,,851,Small Cap
666,MSTC LIMITED,INE255X01014,MSTC,MSTCLTD,848,Small Cap
667,MARKSANS PHARMA LTD.,INE750C01026,MARKSANS,MARKSANS,847,Small Cap
668,INDIA GLYCOLS LTD,INE560A01015,INDIAGLYCO,INDIAGLYCO,845,Small Cap
669,APEX FROZEN FOODS LIMITED,INE346W01013,APEX ,APEX,844,Small Cap
670,"ARVIND LTD.,",INE034A01011,ARVIND,ARVIND,840,Small Cap
671,RELIGARE ENTERPRISES LTD,INE621H01010,RELIGARE,RELIGARE,840,Small Cap
672,STEEL STRIPS & WHEELS LTD,INE802C01017,SSWL,SSWL,839,Small Cap
673,SADBHAV INFRASTRUCTURE PROJECT LIMITED,INE764L01010,SADBHIN,SADBHIN,838,Small Cap
674,PARAG MILK FOODS LIMITED,INE883N01014,PARAGMILK,PARAGMILK,836,Small Cap
675,IGARASHI MOTORS INDIA LTD.,INE188B01013,IGARASHI,IGARASHI,834,Small Cap
676,JAIPRAKASH POWER VENTURES LIMITED,INE351F01018,JPPOWER,JPPOWER,830,Small Cap
677,CAPITAL INDIA FINANCE LIMITED,INE345H01016,CIFL,,828,Small Cap
678,OLECTRA GREENTECH LIMITED,INE260D01016,OLECTRA,OLECTRA,828,Small Cap
679,"VINDHYA TELELINKS LTD.,",INE707A01012,VINDHYATEL,VINDHYATEL,827,Small Cap
680,FUTURE ENTERPRISES LIMITED,INE623B01027,FEL,FEL,822,Small Cap
681,HLE GLASCOAT LIMITED,INE461D01010,HLEGLAS,,821,Small Cap
682,SHALBY LIMITED,INE597J01018,SHALBY,SHALBY,818,Small Cap
683,J. KUMAR INFRAPROJECTS LIMITED,INE576I01022,JKIL,JKIL,818,Small Cap
684,LT FOODS LIMITED,INE818H01020,DAAWAT,DAAWAT,814,Small Cap
685,"DOLAT INVESTMENTS LTD.,",INE966A01022,DOLAT,,814,Small Cap
686,SUNDARAM FINANCE HOLDINGS LTD.,INE202Z01029,,SUNDARMHLD,813,Small Cap
687,SATIA INDUSTRIES LIMITED,INE170E01023,SATIA,SATIA,811,Small Cap
688,BOROSIL RENEWABLES LIMITED,INE666D01022,BORORENEW,BORORENEW,808,Small Cap
689,KALYANI STEELS LTD,INE907A01026,KSL,KSL,806,Small Cap
690,VA TECH WABAG LIMITED,INE956G01038,WABAG,WABAG,804,Small Cap
691,"HIMATSINGKA SEIDE LTD.,",INE049A01027,HIMATSEIDE,HIMATSEIDE,804,Small Cap
692,AGC NETWORKS LIMITED,INE676A01019,AGCNET,AGCNET,799,Small Cap
693,MASTEK LIMITED,INE759A01021,MASTEK,MASTEK,795,Small Cap
694,CLARIANT CHEMICALS (INDIA) LIMITED,INE492A01029,CLNINDIA,CLNINDIA,794,Small Cap
695,RAMKRISHNA FORGINGS LTD.,INE399G01015,RKFORGE*,RKFORGE,794,Small Cap
696,"SIYARAM SILK MILLS LTD.,",INE076B01028,SIYSIL,SIYSIL,793,Small Cap
697,ITD CEMENTATION INDIA LTD,INE686A01026,ITDCEM,ITDCEM,793,Small Cap
698,BALMER LAWRIE INVESTMENTS LTD.,INE525F01017,BLIL,,792,Small Cap
699,INDO COUNT INDUSTRIES LTD,INE483B01026,ICIL,ICIL,791,Small Cap
700,PDS MULTINATIONAL FASHIONS LIMITED,INE111Q01013,PDSMFL,PDSMFL,790,Small Cap
701,SRIKALAHASTHI PIPES LIMITED,INE943C01027,SRIPIPES,SRIPIPES,785,Small Cap
702,"ORIENTAL CARBON & CHEMICALS LTD.,",INE321D01016,ORIENTCQ,OCCL,777,Small Cap
703,SHANKARA BUILDING PRODUCTS LIMITED,INE274V01019,SHANKARA,SHANKARA,775,Small Cap
704,RATTANINDIA POWER LIMITED,INE399K01017,RTNPOWER,RTNPOWER,774,Small Cap
705,KIRLOSKAR PNEUMATIC CO.LTD.,INE811A01020,KIRLPNU,,769,Small Cap
706,SOMANY HOME INNOVATION LIMITED,INE05AN01011,SHIL,SHIL,768,Small Cap
707,JAYBHARAT TEXTILES AND REAL ESTATE LIMITED,INE091E01039,JAYTEX,,765,Small Cap
708,HIL LIMITED,INE557A01011,HIL,HIL,762,Small Cap
709,DOLLAR INDUSTRIES LIMITED,INE325C01035,DOLLAR,DOLLAR,756,Small Cap
710,NRB BEARINGS LTD.,INE349A01021,NRBBEARING,NRBBEARING,754,Small Cap
711,DPSC LTD.,INE360C01024,,DPSCLTD,750,Small Cap
712,FERMENTA BIOTECH LIMITED,INE225B01021,FERMENTA,,750,Small Cap
713,"EIH ASSOCIATED HOTELS LTD.,",INE276C01014,EIHAHOTELS,EIHAHOTELS,749,Small Cap
714,CIGNITI TECHNOLOGIES LTD,INE675C01017,CIGNITI,CIGNITITEC,748,Small Cap
715,L.G.BALKRISHNAN & BROS. LTD.,INE337A01034,LGBBROSLTD,LGBBROSLTD,744,Small Cap
716,KITEX GARMENETS LTD.,INE602G01020,KITEX,KITEX,743,Small Cap
717,FOSECO INDIA LTD,INE519A01011,FOSECOIND,FOSECOIND,743,Small Cap
718,KOVAI MEDICAL CENTER & HOSPITAL LTD,INE177F01017,KOVAI,,743,Small Cap
719,ASHIANA HOUSING LIMITED,INE365D01021,ASHIANA,ASHIANA,741,Small Cap
720,POWER MECH PROJECTS LIMITED,INE211R01019,POWERMECH,POWERMECH,740,Small Cap
721,RANE HOLDINGS LTD.,INE384A01010,RANEHOLDIN,RANEHOLDIN,738,Small Cap
722,NUCLEUS SOFTWARE EXPORTS LTD,INE096B01018,NUCLEUS,NUCLEUS,737,Small Cap
723,TEXMACO RAIL & ENGINEERING LIMITED,INE621L01012,TEXRAIL,TEXRAIL,735,Small Cap
724,SASKEN TECHNOLOGIES LIMITED,INE231F01020,SASKEN,SASKEN,733,Small Cap
725,ANANT RAJ LIMITED,INE242C01024,ANANTRAJ,ANANTRAJ,730,Small Cap
726,PTC INDIA FINANCIAL SERVICES LIMITED,INE560K01014,PFS,PFS,729,Small Cap
727,BODAL CHEMICALS LTD,INE338D01028,BODALCHEM,BODALCHEM,724,Small Cap
728,HMT LIMITED,INE262A01018,HMT,HMT,721,Small Cap
729,MOREPEN LABORATORIES LTD.,INE083A01026,MOREPENLAB,MOREPENLAB,712,Small Cap
730,"DREDGING CORPORATION OF INDIA LTD.,",INE506A01018,DREDGECORP,DREDGECORP,711,Small Cap
731,QUICK HEAL TECHNOLOGIES LIMITED,INE306L01010,QUICKHEAL,QUICKHEAL,710,Small Cap
732,PINE ANIMATION LIMITED,INE452N01026,PINEANIM,,709,Small Cap
733,G.M. BREWERIES LTD.,INE075D01018,GMBREW,GMBREW,706,Small Cap
734,NXTDIGITAL LIMITED ,INE353A01023,NXTDIGITAL,NXTDIGITAL,704,Small Cap
735,FILATEX INDIA LTD.,INE816B01027,FILATEX,FILATEX,703,Small Cap
736,PAUSHAK LIMITED (FORMERLY KNOWN AS DARSHAK LIMITED),INE111F01016,PAUSHAKLTD,,698,Small Cap
737,DALMIA BHARAT SUGAR AND INDUSTRIES LTD,INE495A01022,DALMIASUG,DALMIASUG,698,Small Cap
738,PRABHAT DAIRY LIMITED,INE302M01033,PRABHAT,PRABHAT,690,Small Cap
739,INOX WIND LIMITED,INE066P01011,INOXWIND,INOXWIND,688,Small Cap
740,"BHANSALI ENGINEERING POLYMERS LTD.,",INE922A01025,BEPL,BEPL,687,Small Cap
741,THE ANDHRA SUGARS LTD.,INE715B01013,ANDHRSUGAR,ANDHRSUGAR,683,Small Cap
742,PORSCHE CAPITAL MARKET LIMITED,INE939Q01017,,,678,Small Cap
743,ASTRA MICROWAVE PRODUCTS LTD.,INE386C01029,ASTRAMICRO,ASTRAMICRO,675,Small Cap
744,SANGHI INDUSTRIES LTD.,INE999B01013,SANGHIIND,SANGHIIND,674,Small Cap
745,CAMLIN FINE SCIENCES LTD,INE052I01032,CAMLINFINE,CAMLINFINE,674,Small Cap
746,MUTHOOT CAPITAL SERVICES LTD.,INE296G01013,MUTHTFN,MUTHOOTCAP,668,Small Cap
747,ACTION CONSTRUCTION EQUIPMENTS LTD.,INE731H01025,ACE,ACE,668,Small Cap
748,INDIA NIPPON ELECTRICALS LTD,INE092B01025,INDNIPPON,INDNIPPON,666,Small Cap
749,K.C.P. LTD,INE805C01028,KCP,KCP,666,Small Cap
750,SATIN CREDITCARE NETWORK LIMITED,INE836B01017,SATIN,SATIN,664,Small Cap
751,"SHANTHI GEARS LTD.,",INE631A01022,SHANTIGEAR,SHANTIGEAR,664,Small Cap
752,GALLANTT ISPAT LIMITED,INE528K01029, GALLISPAT,GALLISPAT,664,Small Cap
753,M.M.FORGINGS LTD.,INE227C01017,MMFL,MMFL,662,Small Cap
754,"SURYA ROSHNI LTD.,",INE335A01012,SURYAROSNI,SURYAROSNI,659,Small Cap
755,SUVEN LIFE SCIENCES LTD.,INE495B01038,SUVEN,SUVEN,658,Small Cap
756,GTPL HATHWAY LIMITED,INE869I01013,GTPL,GTPL,655,Small Cap
757,CENTRUM CAPITAL LIMITED,INE660C01027,CENTRUM,CENTRUM,654,Small Cap
758,INDIA MOTOR PARTS & ACCESSORIES LTD,INE547E01014,IMPAL,IMPAL,649,Small Cap
759,GRANDEUR PRODUCTS LIMITED,INE545R01010,GPL,,646,Small Cap
760,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,INE545H01011,TIIL,TIIL,643,Small Cap
761,"ELPRO INTERNATIONAL LTD.,",INE579B01039,ELPROINTL,,640,Small Cap
762,SIRCA PAINTS INDIA LTD.,INE792Z01011,,SIRCA,640,Small Cap
763,SPENCER'S RETAIL LIMITED,INE020801028,SPENCER,SPENCERS,639,Small Cap
764,SML ISUZU LIMITED,INE294B01019,SMLISUZU,SMLISUZU,637,Small Cap
765,SOMANY CERAMICS LIMITED,INE355A01028,SOMANYCERA,SOMANYCERA,632,Small Cap
766,"TTK HEALTHCARE LTD.,",INE910C01018,TTKHEALTH,TTKHLTCARE,627,Small Cap
767,"PRAKASH INDUSTRIES LTD.,",INE603A01013,PRAKASH,PRAKASH,625,Small Cap
768,ORISSA SPONGE IRON AND STEEL LIMITED,INE228D01013,ORISSASP,,625,Small Cap
769,STERLING TOOLS LTD.,INE334A01023,STERTOOLS,STERTOOLS,623,Small Cap
770,SARDA ENERGY & MINERALS LTD,INE385C01013,SARDAEN,SARDAEN,622,Small Cap
771,EFFINGO TEXTILE & TRADING LIMITED,INE907N01029,EFFTXT,,620,Small Cap
772,PC JEWELLER LIMITED,INE785M01013,PCJEWELLER,PCJEWELLER,618,Small Cap
773,INDIABULLS INTEGRATED SERVICES LIMITED,INE126M01010,IBULISL,IBULISL,617,Small Cap
774,KOKUYO CAMLIN LTD,INE760A01029,KOKUYOCMLN,KOKUYOCMLN,615,Small Cap
775,MONNET ISPAT & ENERGY LIMITED,INE743C01021,MONNETISPA,AIONJSW,614,Small Cap
776,APCOTEX INDUSTRIES LIMITED,INE116A01032,APCOTEXIND,APCOTEXIND,610,Small Cap
777,KINGFA SCIENCE & TECHNOLOGY (INDIA) LTD,INE473D01015,KINGFA,KINGFA,607,Small Cap
778,GATI LIMITED,INE152B01027,GATI,GATI,604,Small Cap
779,MUSIC BROADCAST LIMITED,INE919I01024,RADIOCITY,RADIOCITY,602,Small Cap
780,HINDUSTAN PHOTO FILMS MFG. CO. LTD.,NA          ,HINPHOT,,602,Small Cap
781,MOLD-TEK PACKAGING LIMITED,INE893J01029,MOLDTKPAC,MOLDTKPAC,602,Small Cap
782,"SUNFLAG IRON & STEEL CO. LTD.,",INE947A01014,SUNFLAG,SUNFLAG,600,Small Cap
783,CONFIDENCE PETROLEUM INDIA LIMITED,INE552D01024,CONFIPET,CONFIPET,596,Small Cap
784,BAJAJ HINDUSTHAN SUGAR LIMITED,INE306A01021,BAJAJHIND,BAJAJHIND,594,Small Cap
785,USHA MARTIN LTD.,INE228A01035,USHAMART,USHAMART,593,Small Cap
786,SAREGAMA INDIA LTD.,INE979A01017,SAREGAMA,SAREGAMA,592,Small Cap
787,KALYANI INVESTMENT COMPANY LIMITED,INE029L01018,KICL,KICL,587,Small Cap
788,SNOWMAN LOGISTICS LIMITED,INE734N01019,SNOWMAN,SNOWMAN,583,Small Cap
789,"BANCO PRODUCTS (INDIA) LTD.,",INE213C01025,BANCOINDIA,BANCOINDIA,582,Small Cap
790,RELIANCE POWER LIMITED,INE614G01033,RPOWER,RPOWER,580,Small Cap
791,MAX VENTURES AND INDUSTRIES LIMITED,INE154U01015,MAXVIL,MAXVIL,577,Small Cap
792,ORIENTAL AROMATICS LIMITED,INE959C01023,OAL,OAL,573,Small Cap
793,"MANGALAM CEMENT LTD.,",INE347A01017,MANGLMCEM,MANGLMCEM,573,Small Cap
794,MIRZA INTERNATIONAL  LIMITED,INE771A01026,MIRZAINT,MIRZAINT,572,Small Cap
795,LUMAX AUTO TECHNOLOGIES LTD.,INE872H01027,LUMAXTECH,LUMAXTECH,570,Small Cap
796,GEOJIT FINANCIAL SERVICES LIMITED,INE007B01023,GEOJITFSL,GEOJITFSL,569,Small Cap
797,DISA INDIA LTD.,INE131C01011,DISAQ,,567,Small Cap
798,PATEL ENGINEERING LTD,INE244B01030,PATELENG,PATELENG,566,Small Cap
799,CESC VENTURES LIMITED,INE425Y01011,CESCVENTURE,CESCVENT,565,Small Cap
800,ASIAN GRANITO INDIA LIMITED,INE022I01019,ASIANTILES,ASIANTILES,564,Small Cap
801,GODAWARI POWER AND ISPAT LTD.,INE177H01013,GPIL,GPIL,562,Small Cap
802,BLACK ROSE INDUSTRIES LTD,INE761G01016,BLACKROSE,,561,Small Cap
803,MAN INFRACONSTRUCTION LIMITED,INE949H01023, MANINFRA,MANINFRA,555,Small Cap
804,ANDREW YULE & COMPANY LTD,INE449C01025,ANDREWYU,,555,Small Cap
805,MAA JAGDAMBE TRADELINKS LIMITED,INE403N01029,MAAJTL,,552,Small Cap
806,NATH BIOGENE INDIA LTD.,INE448G01010,NATHBIOGEN,NATHBIOGEN,552,Small Cap
807,REPRO INDIA LTD.,INE461B01014,REPRO,REPRO,550,Small Cap
808,KIRLOSKAR INDUSTRIES LTD,INE250A01039,KIRLOSIND,KIRLOSIND,550,Small Cap
809,KAVIT INDUSTRIES LIMITED,INE313M01014,KAVITIND,,548,Small Cap
810,"THIRUMALAI CHEMICALS LTD.,",INE338A01024,TIRUMALCHM,TIRUMALCHM,546,Small Cap
811,BALAJI TELEFILMS LTD.,INE794B01026,BALAJITELE,BALAJITELE,545,Small Cap
812,MPS LIMITED,INE943D01017,MPSLTD,MPSLTD,545,Small Cap
813,PUNJAB CHEMICALS AND CROP PROTECTION LTD.,INE277B01014,PUNJABCHEM,PUNJABCHEM,544,Small Cap
814,RENAISSANCE GLOBAL LIMITED,INE722H01016,RGL,RGL,540,Small Cap
815,"MAHANAGAR TELEPHONE NIGAM LTD.,",INE153A01019,MTNL,MTNL,539,Small Cap
816,GAYATRI PROJECTS LIMITED,INE336H01023,GAYAPROJ,GAYAPROJ,538,Small Cap
817,FINKURVE FINANCIAL SERVICES LIMITED,INE734I01027,FINKURVE,,536,Small Cap
818,GENUS POWER INFRASTRUCTURES LTD,INE955D01029,GENUSPOWER,GENUSPOWER,535,Small Cap
819,ALBA POLYMERS LIMITED,INE314S01019,,,529,Small Cap
820,TATA TELESERVICES (MAHARASHTRA) LTD.,INE517B01013,TTML,TTML,529,Small Cap
821,"ELECTROSTEEL CASTINGS LTD.,",INE086A01029,ELECTCAST,ELECTCAST,529,Small Cap
822,"COSMO FILMS LTD.,",INE757A01017,COSMOFILMS,COSMOFILMS,523,Small Cap
823,THE INVESTMENT TRUST OF INDIA LIMITED,INE924D01017,THEINVEST,THEINVEST,522,Small Cap
824,"SANDUR MANGANESE & IRON ORES LTD.,",INE149K01016,SANDUMA,,522,Small Cap
825,RELIANCE INFRASTRUCTURE LTD,INE036A01016,RELINFRA,RELINFRA,521,Small Cap
826,GVK POWER & INFRASTRUCTURE LTD,INE251H01024,GVKPIL,GVKPIL,520,Small Cap
827,GIC HOUSING FINANCE LTD.,INE289B01019,GICHSGFIN,GICHSGFIN,520,Small Cap
828,HBL POWER SYSTEMS LTD.,INE292B01021,HBLPOWER,HBLPOWER,519,Small Cap
829,COFFEE DAY ENTERPRISES LIMITED,INE335K01011,COFFEEDAY,COFFEEDAY,518,Small Cap
