sr_no,name,isin,bse_symbol,nse_symbol,avg_mcap,captype
863,PAUSHAK LTD.,INE111F01016,PAUSHAKLTD,,682,Small Cap
864,KITEX GARMENTS LTD.,INE602G01020,KITEX,KITEX,681,Small Cap
865,SAKUMA EXPORTS LTD.,INE190H01024,SAKUMA,SAKUMA,676,Small Cap
866,VARDHMAN HOLDINGS LTD.,INE701A01023,VHL,VHL,676,Small Cap
867,ULTRAMARINE & PIGMENTS LTD.,INE405A01021,ULTRAMAR,,676,Small Cap
868,Max Ventures and Industries Li,INE154U01015,MAXVIL,MAXVIL,673,Small Cap
869,SKIPPER LTD,INE439E01022,SKIPPER,SKIPPER,672,Small Cap
870,WIM PLAST LTD.,INE015B01018,WIMPLAST,,672,Small Cap
871,Prabhat Dairy Limited,INE302M01033,PRABHAT,PRABHAT,672,Small Cap
872,Niyogin Fintech Limited,INE480D01010,NIYOGIN,,671,Small Cap
873,REPRO INDIA LTD.,INE461B01014,REPRO,REPRO,667,Small Cap
874,G N A Axles Limited,INE934S01014,GNA,GNA,667,Small Cap
875,RAMKY INFRASTRUCTURE LTD.,INE874I01013,RAMKY,RAMKY,662,Small Cap
876,EROS INTERNATIONAL MEDIA LTD.,INE416L01017,EROSMEDIA,EROSMEDIA,660,Small Cap
877,TATA TELESERVICES (MAHARASHTRA,INE517B01013,TTML,TTML,660,Small Cap
878,APTECH LTD.,INE266F01018,APTECHT,APTECHT,658,Small Cap
879,ELECON ENGINEERING CO.LTD.,INE205B01023,ELECON,ELECON,658,Small Cap
880,UFO Moviez India Limited,INE527H01019,UFO,UFO,655,Small Cap
881,SINDHU TRADE LINKS LIMITED,INE325D01017,SINDHUTRAD,,654,Small Cap
882,MUNJAL SHOWA LTD.,INE577A01027,MUNJALSHOW,MUNJALSHOW,652,Small Cap
883,MANGALAM CEMENT LTD.,INE347A01017,MANGLMCEM,MANGLMCEM,651,Small Cap
884,AMBIKA COTTON MILLS LTD.,INE540G01014,AMBIKCO,AMBIKCO,642,Small Cap
885,SANWARIA CONSUMER LIMITED,INE890C01046,SANWARIA,SANWARIA,640,Small Cap
886,GANESHA ECOSPHERE LTD.,INE845D01014,GANECOS,GANECOS,637,Small Cap
887,GUJARAT BOROSIL LTD.,INE059C01022,GUJBOROS,,631,Small Cap
888,R SYSTEMS INTERNATIONAL LTD.,INE411H01032,RSYSTEMINT,RSYSTEMS,628,Small Cap
889,NELCO LTD.,INE045B01015,NELCO,NELCO,625,Small Cap
890,FIEM INDUSTRIES LTD.,INE737H01014,FIEMIND,FIEMIND,625,Small Cap
891,ORISSA SPONGE IRON & STEEL LTD,INE228D01013,ORISSASP,,625,Small Cap
892,SUTLEJ TEXTILES & INDUSTRIES L,INE645H01027,SUTLEJTEX,SUTLEJTEX,624,Small Cap
893,SATIA INDUSTRIES LIMITED,INE170E01015,SATIA,,620,Small Cap
894,EFFINGO TEXTILE & TRADING LIMI,INE907N01029,EFFTXT,,620,Small Cap
895,INDIAN METALS & FERRO ALLOYS L,INE919H01018,IMFA,IMFA,620,Small Cap
896,VISAKA INDUSTRIES LTD.,INE392A01013,VISAKAIND,VISAKAIND,620,Small Cap
897,GUFIC BIOSCIENCES LTD.,INE742B01025,GUFICBIO,GUFICBIO,619,Small Cap
898,SHAILY ENGINEERING PLASTICS LT,INE151G01010,SHAILY,,617,Small Cap
899,ENKEI WHEELS (INDIA) LTD.,INE130L01014,ENKEIWHEL,,614,Small Cap
900,AJMERA REALTY & INFRA INDIA LT,INE298G01027,AJMERA,AJMERA,612,Small Cap
901,ION EXCHANGE (INDIA) LTD.,INE570A01014,IONEXCHANG,,611,Small Cap
902,ASIAN GRANITO INDIA LTD.,INE022I01019,ASIANTILES,ASIANTILES,609,Small Cap
903,NCL INDUSTRIES LTD.,INE732C01016,NCLIND,NCLIND,609,Small Cap
904,BHARAT BIJLEE LTD.,INE464A01028,BBL,BBL,608,Small Cap
905,Beekay Steel Industries Ltd.,INE213D01015,BEEKAY,,603,Small Cap
906,WATERBASE LTD.,INE054C01015,WATERBASE,,602,Small Cap
907,HINDUSTAN PHOTO FILMS MFG.CO.L,NA          ,HINPHOT,,602,Small Cap
908,HCL INFOSYSTEMS LTD.,INE236A01020,HCL-INSYS,HCL-INSYS,598,Small Cap
909,SUMMIT SECURITIES LTD.,INE519C01017,SUMMITSEC,SUMMITSEC,595,Small Cap
910,NELCAST LTD.,INE189I01024,NELCAST,NELCAST,594,Small Cap
911,DATAMATICS GLOBAL SERVICES LTD,INE365B01017,DATAMATICS,DATAMATICS,593,Small Cap
912,JAYANT AGRO-ORGANICS LTD.,INE785A01026,JAYAGROGN,JAYAGROGN,592,Small Cap
913,Z.F.STEERING GEAR (INDIA) LTD.,INE116C01012,ZFSTEERING,,592,Small Cap
914,Camlin Fine Sciences Ltd,INE052I01032,CAMLINFINE,CAMLINFINE,592,Small Cap
915,Navkar Corporation Limited,INE278M01019,NAVKARCORP,NAVKARCORP,589,Small Cap
916,S Chand And Company Limited,INE807K01035,SCHAND,SCHAND,589,Small Cap
917,BMW INDUSTRIES LIMITED,INE374E01021,BMW,,586,Small Cap
918,RAJAPALAYAM MILLS LTD.,INE296E01026,RAJPALAYAM,,580,Small Cap
919,3I INFOTECH LTD.,INE748C01020,3IINFOTECH,3IINFOTECH,574,Small Cap
920,RMG ALLOY STEEL LIMITED,INE731F01037,RMGALLOY,,574,Small Cap
921,WENDT (INDIA) LTD.,INE274C01019,WENDT,WENDT,574,Small Cap
922,RELIGARE ENTERPRISES LTD.,INE621H01010,RELIGARE,RELIGARE,572,Small Cap
923,ZEN TECHNOLOGIES LTD.,INE251B01027,ZENTEC,ZENTEC,572,Small Cap
924,WEIZMANN FOREX LTD.,INE726L01019,WEIZFOREX,WEIZFOREX,572,Small Cap
925,PNB GILTS LTD.,INE859A01011,PNBGILTS,PNBGILTS,571,Small Cap
926,CMI FPE LTD.,INE515A01019,CMIFPE,,570,Small Cap
927,CENTUM ELECTRONICS LTD.,INE320B01020,CENTUM,CENTUM,568,Small Cap
928,INDO RAMA SYNTHETICS (INDIA) L,INE156A01020,INDORAMA,INDORAMA,567,Small Cap
929,STYLAM INDUSTRIES LIMITED,INE239C01012,STYLAMIND,,567,Small Cap
930,RENAISSANCE GLOBAL LIMITED,INE722H01016,RGL,RGL,564,Small Cap
931,Bhageria Industries Limited,INE354C01027,BHAGIL,BHAGERIA,564,Small Cap
932,Grandeur Products Limited,INE545R01010,GPL,,558,Small Cap
933,DECCAN CEMENTS LTD.,INE583C01021,DECCANCE,DECCANCE,557,Small Cap
934,Precision Camshafts Limited,INE484I01029,PRECAM,PRECAM,553,Small Cap
935,MAA JAGDAMBE TRADELINKS LIMITE,INE403N01029,MAAJTL,,552,Small Cap
936,ALOK INDUSTRIES LTD.,INE270A01011,ALOKTEXT,ALOKTEXT,550,Small Cap
937,SNOWMAN LOGISTICS LTD,INE734N01019,SNOWMAN,SNOWMAN,548,Small Cap
938,SANDESH LTD.,INE583B01015,SANDESH,SANDESH,547,Small Cap
939,JAY BHARAT MARUTI LTD.,INE571B01028,JAYBARMARU,JAYBARMARU,545,Small Cap
940,MEDICAMEN BIOTECH LTD.,INE646B01010,MEDICAMEQ,,545,Small Cap
941,SADHANA NITROCHEM LTD.,INE888C01032,SADHNANIQ,,542,Small Cap
942,The Hi-Tech Gears Ltd,INE127B01011,HITECHGEAR,HITECHGEAR,539,Small Cap
943,SMS PHARMACEUTICALS LTD.,INE812G01025,SMSPHARMA,SMSPHARMA,534,Small Cap
944,SREELEATHERS LTD.,INE099F01013,SREEL,SREEL,530,Small Cap
945,NALWA SONS INVESTMENTS LTD.,INE023A01030,NSIL,NSIL,530,Small Cap
946,MARATHON NEXTGEN REALTY LTD.,INE182D01020,MARATHON,MARATHON,530,Small Cap
947,N.R.AGARWAL INDUSTRIES LTD.,INE740D01017,NRAGRINDQ,NRAIL,527,Small Cap
948,EMPIRE INDUSTRIES LTD.,INE515H01014,EMPIND,,525,Small Cap
949,MEDIA MATRIX WORLDWIDE LTD.,INE200D01020,MMWL,,525,Small Cap
950,Polo Queen Industrial and Fint,INE689M01017,PQIF,,524,Small Cap
951,MUNJAL AUTO INDUSTRIES LTD.,INE672B01032,MUNJALAU,MUNJALAU,523,Small Cap
952,CENTURY ENKA LTD.,INE485A01015,CENTENKA,CENTENKA,522,Small Cap
953,Gloster Ltd,INE350Z01018,GLOSTERLTD,,522,Small Cap
954,GARWARE POLYESTER LTD.,INE291A01017,GARWARPOLY,,521,Small Cap
955,ALBA POLYMERS LIMITED,INE314S01019,,,520,Small Cap
956,HINDUSTAN FOODS LTD.,INE254N01018,HNDFDS,,519,Small Cap
957,POKARNA LTD.,INE637C01025,POKARNA,POKARNA,519,Small Cap
958,KDDL LTD.,INE291D01011,KDDL,KDDL,519,Small Cap
959,Generic Engineering Constructi,INE854S01022,GENCON,,515,Small Cap
960,ADF FOODS LTD.,INE982B01019,ADFFOODS,ADFFOODS,511,Small Cap
961,The Anup Engineering Ltd,INE294Z01018,ANUP,ANUP,509,Small Cap
962,XCHANGING SOLUTIONS LTD.,INE692G01013,XCHANGING,XCHANGING,507,Small Cap
963,GANDHI SPECIAL TUBES LTD.,INE524B01027,GANDHITUBE,GANDHITUBE,505,Small Cap
964,SOUTHERN PETROCHEMICALS LTD.,INE147A01011,SPIC,SPIC,504,Small Cap
965,DWARIKESH SUGAR INDUSTRIES LTD,INE366A01041,DWARKESH,DWARKESH,501,Small Cap
966,ORISSA MINERALS DEVELOPMENT CO,INE725E01024,ORISSAMINE,ORISSAMINE,500,Small Cap
967,TIMEX GROUP INDIA LTD.,INE064A01026,TIMEX,,500,Small Cap
968,STOVEC INDUSTRIES LTD.,INE755D01015,STOVACQ,,494,Small Cap
969,Astron Paper & Board Mill Limi,INE646X01014,ASTRON,ASTRON,493,Small Cap
970,EXPLEO SOLUTIONS LIMITED,INE201K01015,EXPLEOSOL,EXPLEOSOL,493,Small Cap
971,MIRC ELECTRONICS LTD.,INE831A01028,MIRCELECTR,MIRCELECTR,492,Small Cap
972,HPC BIOSCIENCES LTD.,INE507O01025,HPCBL,,492,Small Cap
973,GRAVITA INDIA LTD.,INE024L01027,GRAVITA,GRAVITA,491,Small Cap
974,MT EDUCARE LTD.,INE472M01018,MTEDUCARE,MTEDUCARE,490,Small Cap
975,SAINT-GOBAIN SEKURIT INDIA LTD,INE068B01017,SAINTGOBAIN,,489,Small Cap
976,The Indian Wood Products Co. L,INE586E01020,IWP,,489,Small Cap
977,LIFELINE DRUGS & PHARMA LTD.,INE776N01028,LIFELINE,,487,Small Cap
978,VIKAS PROPPANT & GRANITE LTD.,INE767B01022,VIKASPROP,,486,Small Cap
979,VIPUL LTD.,INE946H01037,VIPUL,VIPULLTD,486,Small Cap
980,SINTEX INDUSTRIES LTD.,INE429C01035,SINTEX,SINTEX,485,Small Cap
981,TRIVENI ENTERPRISES LTD,INE916P01025,TRIVENIENT,,484,Small Cap
982,AVADH SUGAR & ENERGY LIMITED,INE349W01017,AVADHSUGAR,AVADHSUGAR,483,Small Cap
983,ANDHRA PETROCHEMICALS LTD.,INE714B01016,ANDHRAPET,,482,Small Cap
984,PLASTIBLENDS INDIA LTD.,INE083C01022,PLASTIBLEN,PLASTIBLEN,481,Small Cap
985,APOLLO PIPES LIMITED,INE126J01016,APOLLOPIPES,,479,Small Cap
986,GOODRICKE GROUP LTD.,INE300A01016,GOODRICKE,,478,Small Cap
987,63 Moons Technologies Limited,INE111B01023,63MOONS,63MOONS,478,Small Cap
988,MULTIBASE INDIA LTD.,INE678F01014,MULTIBASE,,477,Small Cap
989,INDIAN TERRAIN FASHIONS LTD.,INE611L01021,INDTERRAIN,INDTERRAIN,476,Small Cap
990,SANGHVI MOVERS LTD.,INE989A01024,SANGHVIMOV,SANGHVIMOV,474,Small Cap
991,D B REALTY LTD,INE879I01012,DBREALTY,DBREALTY,474,Small Cap
992,GKW LTD.,INE528A01020,,GKWLIMITED,474,Small Cap
993,RELIANCE INDUSTRIAL INFRASTRUC,INE046A01015,RIIL,RIIL,474,Small Cap
994,TANLA SOLUTIONS LTD.,INE483C01032,TANLA,TANLA,472,Small Cap
995,PRECISION WIRES INDIA LTD.,INE372C01029,PRECWIRE,PRECWIRE,471,Small Cap
996,VIMTA LABS LTD.,INE579C01029,VIMTALABS,VIMTALABS,468,Small Cap
997,RANE BRAKE LINING LTD.,INE244J01017,RBL,RBL,466,Small Cap
998,NACL Industries Limited,INE295D01020,NACLIND,NACLIND,466,Small Cap
999,ADOR WELDING LTD.,INE045A01017,ADORWELD,ADORWELD,462,Small Cap
1000,KSE LTD.,INE953E01014,KSE,,459,Small Cap
