Kaveri seed company , 1 , 6
Tech mahindra , 1 , 84
Hindustan zinc , 1 , 48
Icra , 1 , 30
Ongc , 1 , 34
Cox&kings , 1 , 8
Rallis , 1 , 25
Lichsgfin , 1 , 20
Dcm shriram , 1 , 12
Interglobe aviation , 1 , 12
Jsw steel , 1 , 32
Marico , 1 , 14
Bel , 1 , 5
Hdfcbank , 1 , 234
Asahiindia , 1 , 10
Somany ceramics , 1 , 2
Asianpaint , 1 , 48
Greenply industries , 1 , 3
Apollohosp , 1 , 30
General insurance co , 1 , 27
Krbl , 1 , 11
Adani ports , 1 , 12
Eid parry , 1 , 18
Mahlog , 1 , 3
Bhel , 1 , 28
Bata , 1 , 16
Ksb pumps , 1 , 18
Pghh , 1 , 40
Tatacoffe , 1 , 22
Hindustan petroleum , 1 , 15
Dish tv , 1 , 14
Reliance industries , 1 , 90
Sbilife , 1 , 4
Flfl , 1 , 7
Eicher motors , 1 , 110
Emami , 1 , 14
Arvind , 1 , 14
Gillette , 1 , 23
Vrl logistics , 1 , 21
Cummins , 1 , 30
Hsil , 1 , 24
Lt , 1 , 112
Honeywell , 1 , 32
Avanti feeds , 1 , 36
Bluedart , 1 , 12
Aegis logistics , 1 , 3
Vst industries , 1 , 77
Hcil , 1 , 8
Venkys , 1 , 8
Jk tyre and industri , 1 , 21
Godrej agrovet , 1 , 9
Talwalkars lifestyle , 1 , 11
Berger paints , 1 , 14
Ubl , 1 , 4
Kotak mahindra bank , 1 , 1
Acc , 1 , 30
Piramal enterprises , 1 , 50
Talwalkars , 1 , 4
Zee learn , 1 , 4
Johnson controlshit , 1 , 1
Icici bank , 1 , 24
Jublfood , 1 , 10
Eveready industries , 1 , 9
Glaxo consumer , 1 , 75
Kajaria ceramics , 1 , 9
Cera sanitaryware , 1 , 12
Itc , 1 , 206
Adani enterprises , 1 , 6
Tiindia , 1 , 3
Ttk prestige , 1 , 30
Apollo tyres , 1 , 27
Relaxo footwears , 1 , 6
Pi industries , 2 , 4
Sanofi , 2 , 71
Icicipruli , 2 , 28
Dabur , 2 , 53
Oil india ltd , 2 , 123
Icici lombard , 2 , 20
Bharti airtel , 2 , 134
Icici securities , 2 , 29
Monsanto , 2 , 80
Coromandel , 2 , 32
Naukri , 2 , 11
Amarajabat , 2 , 12
Lti , 2 , 27
Petronet lng , 2 , 89
Castrol , 2 , 57
Exide industries , 2 , 12
Lalpathlab , 2 , 11
Ltts , 2 , 19
Abb , 2 , 63
Supreme industries , 2 , 26
Srtransfin , 2 , 11
Gail , 2 , 229
Bse , 2 , 118
Mrf , 2 , 57
Mahindra & mahindra , 2 , 42
Nilkamal , 2 , 17
Ibulhsgfin , 3 , 30
Colpal , 3 , 43
Hdfclife , 3 , 0
Page industries , 3 , 227
Tcs , 3 , 360
Care ratings , 3 , 98
Balkrisind , 3 , 11
Godrej consumer prod , 3 , 23
Hcl technologies , 3 , 40
Nestle , 3 , 113
Mfl q fy , 3 , 15
Crisil , 4 , 48
total dividend amount:  ,  0 , 7331
total dividend entries: ,  0 , 255
total companies count:  ,  0 , 204
