amfi_rank, amfi_cname, amfi_isin, amfi_ticker, amfi_mcap, amfi_captype
3763, Alka, INE061B01020, ALKASP, 5, Small Cap
3764, Azure exim services, INE837F01016, AZUREEXIM, 5, Small Cap
3765, Megri soft, INE756R01013, MEGRISOFT, 5, Small Cap
3766, Thomas scott, INE480M01011, THOMASCOTT, 5, Small Cap
3767, Dhenu buildcon infra, INE758D01027, DHENUBUILD, 5, Small Cap
3768, Gujarat credit corporation, INE034B01019, GUJCRED, 5, Small Cap
3769, York exports, INE057Q01018, YORKEXP, 5, Small Cap
3770, Wellness noni, INE571H01017, WELLNESS, 5, Small Cap
3771, Ashish polyplast, INE831C01016, ASHISHPO, 5, Small Cap
3772, Inani securities, INE224C01014, INANISEC, 5, Small Cap
3773, Aar commercial company, INE184K01013, AARCOM, 5, Small Cap
3775, Hemo organic, INE422G01015, HEMORGANIC, 5, Small Cap
3776, Jindal capital, INE356F01017, JINDCAP, 5, Small Cap
3777, Hktrade international, INE725P01012, HKT, 5, Small Cap
3778, Sharanam infraproject trading, INE104S01022, SIPTL, 5, Small Cap
3779, Uss global, INE277F01015, , 5, Small Cap
3780, Jaihind projects, INE343D01010, JAIHINDPRO, 5, Small Cap
3781, Cura technologies, INE117B01012, CURATECH, 5, Small Cap
3782, Modern shares stockbrokers, INE370A01019, MODRNSH, 5, Small Cap
3783, Gulshan chemfill, INE256D01014, GULCHEM, 5, Small Cap
3784, Gcm capital advisors, INE191P01017, GCMCAPI, 5, Small Cap
3785, Sm energy teknik electronics lt, INE540D01011, SMENER, 5, Small Cap
3786, Io system, INE502D01011, IOSYSTEM, 5, Small Cap
3787, St services, INE907D01012, STSERV, 5, Small Cap
3788, Tiaan ayurvedic herbs, INE864T01011, TAHL, 5, Small Cap
3789, Sri narayan raj kumar merchants, INE063F01019, , 5, Small Cap
3790, Omega interactive technologies, INE113B01029, OMEGAIN, 5, Small Cap
3791, Yashraj containeurs, INE095C01018, YASHRAJC, 5, Small Cap
3792, Saffron industries, INE474D01013, SAFFRON, 5, Small Cap
3793, Sun finlease, INE098D01010, , 5, Small Cap
3794, Som datt finance corporation, INE754C01010, SODFC, 5, Small Cap
3795, Atcom technologies, INE834A01014, ATCOM, 5, Small Cap
3796, Abhishek corporation, INE004I01017, ABHISHEK, 5, Small Cap
3797, Asia capital, INE131Q01011, ASIACAP, 5, Small Cap
3798, Indu engineering textiles, INE022S01018, , 5, Small Cap
3799, Sterling powergensys, INE067E01013, STERPOW, 5, Small Cap
3800, Jotindra steel tubes, INE173F01016, , 5, Small Cap
3801, Bonanza industries, INE143N01021, BONINDL, 5, Small Cap
3802, Aravali securities finance, INE068C01015, ARAVALIS, 5, Small Cap
3803, Mahalaxmi seamless, INE257F01017, MAHALXSE, 5, Small Cap
3804, Zyden gentec, INE622B01045, OVERSECA, 5, Small Cap
3805, Gaurav mercantile, INE641R01017, GMLM, 5, Small Cap
3806, Nyssa corporation, INE812K01027, NYSSACORP, 5, Small Cap
3807, Abc gas, INE173M01012, ABCGAS, 5, Small Cap
3808, Radhey trade holding, INE204S01012, RADHEY, 5, Small Cap
3809, Rama petrochemicals, INE783A01013, RAMAPETRO, 5, Small Cap
3810, Nouritrans exim, INE555X01017, NEL, 5, Small Cap
3811, Jalpac, INE976B01011, JALPAC, 5, Small Cap
3812, Lords ishwar hotels, INE689J01013, LORDSHOTL, 5, Small Cap
3813, Yogya enterprises, INE904R01019, YOGYA, 5, Small Cap
3814, Meglon infra real, INE218B01018, MEGLON, 5, Small Cap
3815, Datapro information technology, INE873A01020, DATAPRO, 5, Small Cap
3816, Saamya biotech, INE320H01019, SAAMYA, 5, Small Cap
3817, Sea tv network, INE351L01016, SEATV, 5, Small Cap
3818, Gujarat lease financing, INE540A01017, GLFL, 5, Small Cap
3819, Neelkanth rockminerals, INE741D01015, NEELKAN, 5, Small Cap
3820, Dcm financial services, INE891B01012, DCMFINSERV, 5, Small Cap
3821, Melstar information technologies, INE817A01019, MELSTAR, 5, Small Cap
3822, Asahi infrastructure projects, INE933C01036, ASAHINFRA, 5, Small Cap
3823, Twinstar industries, INE070B01013, TWINSOFT, 5, Small Cap
3824, Shangar decor, INE118R01016, SHANGAR, 5, Small Cap
3825, Vsf projects, INE923K01014, VSFPROJ, 5, Small Cap
3826, Bagadia colourchem, INE365H01014, BAGADIA, 5, Small Cap
3827, Navigant corporate advisors, INE364T01012, NAVIGANT, 5, Small Cap
3828, Monica electronics, INE568C01014, MONEL, 5, Small Cap
3829, Pariksha fin invest lease, INE270F01010, PARIKSHA, 5, Small Cap
3830, Manipal finance corporation, INE798E01013, MNPLFIN, 5, Small Cap
3831, Parnami credits, INE837C01013, PARNAMI, 5, Small Cap
3832, Jayabharat credit, INE998D01011, JAYBHCR, 5, Small Cap
3833, Pratiksha chemicals, INE530D01012, PRATIKSH, 5, Small Cap
3834, Abirami financial services, INE195I01013, ABIRAFN, 5, Small Cap
3835, Redex protech, INE823D01011, REDEXPR, 5, Small Cap
3836, Ganesh foundry castings, INE449U01019, GANFNDR, 5, Small Cap
3837, Sharad fibers yarn processors, INE638N01012, SHARDFI, 5, Small Cap
3838, Worth investment trading co, INE114O01012, WORTH, 5, Small Cap
3839, Jpt securities, INE630C01012, JPTSEC, 5, Small Cap
3840, Amforge industries, INE991A01020, AMFORG, 5, Small Cap
3841, Lords chemicals, INE554C01014, LORDSCH, 5, Small Cap
3842, Encore software, INE103B01012, ENCORE, 5, Small Cap
3843, Fruition venture, INE836C01015, FRUTION, 5, Small Cap
3844, Kd leisures, INE081R01016, KDLL, 5, Small Cap
3845, Integrated hi tech, INE934A01012, INTEGHIT, 5, Small Cap
3846, Relic technologies, INE452B01013, RELICTEC, 5, Small Cap
3847, Emmsons international, INE073C01015, EMMSONS, 5, Small Cap
3848, Delta industrial resources, INE681Q01015, DELTA, 5, Small Cap
3849, Auroma coke, INE662I01012, AUROCOK, 5, Small Cap
3850, Zenith health care, INE812B01026, ZENITHHE, 5, Small Cap
3851, Jain marmo industries, INE780Q01015, JAINMARMO, 5, Small Cap
3852, Madhusudan securities, INE856D01011, MADHUSE, 5, Small Cap
3853, Ankush finstock, INE784D01015, ANKUSHFI, 5, Small Cap
3854, Amarkantak traders, INE326V01017, , 5, Small Cap
3855, Balaxi ventures, INE618N01014, BALAXI, 5, Small Cap
3856, Smart capital services, INE980S01017, , 5, Small Cap
3857, Containerway international, INE319U01014, CONTAINER, 5, Small Cap
3858, Sarnimal investment, INE464R01022, , 5, Small Cap
3859, Macro, INE307N01014, MACINTR, 4, Small Cap
3860, Crown tours, INE969E01010, CROWNTOURS, 4, Small Cap
3861, Prakash steelage, INE696K01024, PRAKASHSTL, 4, Small Cap
3862, Alka diamond industries, INE963D01015, ALKADIA, 4, Small Cap
3863, Superior finlease, INE574R01010, SUPERIOR, 4, Small Cap
3864, Alora trading company, INE527R01018, ALORA, 4, Small Cap
3865, Kilburn office automation, INE793E01014, KILBURN, 4, Small Cap
3866, Indo city infotech, INE456B01014, INDOCITY, 4, Small Cap
3867, Hytone texstyles, INE926D01012, HYTONE, 4, Small Cap
3868, Interface financial services, INE778C01027, INTERFAC, 4, Small Cap
3869, Green fire agri commodities, INE217G01027, GREENFIRE, 4, Small Cap
3870, Turbotech engineering, INE764M01018, TURBO, 4, Small Cap
3871, Kore foods, INE601A01017, KORE, 4, Small Cap
3872, Madhur industries, INE110C01015, MADHURIND, 4, Small Cap
3873, Prithvi information solutions, INE700C01013, PRITHVI, 4, Small Cap
3874, Adcon capital services, INE805Q01010, ADCON, 4, Small Cap
3875, Chothani foods, INE344X01016, CHOTHANI, 4, Small Cap
3876, Standard batteries, INE502C01039, STDBAT, 4, Small Cap
3877, Amani trading exports, INE886D01018, AMANITRA, 4, Small Cap
3878, Chhabra spinners, INE420D01016, CHABRASP, 4, Small Cap
3879, Sharat industries, INE220Z01013, SHINDL, 4, Small Cap
3880, Baroda extrusion, INE927K01023, BAROEXT, 4, Small Cap
3881, Raaj medisafe, INE548H01015,  RAAJMEDI, 4, Small Cap
3882, Yuvraaj hygiene products, INE139D01020, INTENSIV, 4, Small Cap
3883, Sword edge commercials, INE093G01014, SWORDEDGE, 4, Small Cap
3884, Vardhman concrete, INE115C01014, VARDHMAN, 4, Small Cap
3885, Sand plast, INE122K01013, SANDPLAST, 4, Small Cap
3886, Garg furnace, INE194E01015, GARGFUR, 4, Small Cap
3887, Winy commercial fiscal services, INE111C01013, WINYCOMM, 4, Small Cap
3888, Shashank traders, INE508R01018, SHASHANK, 4, Small Cap
3889, Parshwanath corporation, INE635I01018, PARHOUS, 4, Small Cap
3890, Isf, INE973B01026, INTSTFIN, 4, Small Cap
3891, Swarna securities, INE595G01018, SWRNASE, 4, Small Cap
3892, Sarthak industries, INE074H01012, SARTHAKIND, 4, Small Cap
3893, Rsl textiles, INE259F01013, RSLTEXTIL, 4, Small Cap
3894, Yuranus infrastructure, INE156M01017, YURANUS, 4, Small Cap
3895, Panafic industrials, INE655P01029, PANAFIC, 4, Small Cap
3897, Step two corporation, INE623D01015, STEP2COR, 4, Small Cap
3898, Shailja commercial trade frenzy, INE195R01014, SHAILJA, 4, Small Cap
3900, Flora textiles, INE161F01011, FLORATX, 4, Small Cap
3901, Max alert systems, INE253N01010, MASL, 4, Small Cap
3902, Gcm commodity derivatives, INE200P01016, GCMCOMM, 4, Small Cap
3903, Nicco corporation, INE241C01026, NICCO, 4, Small Cap
3904, Galada power communication, INE255C01018, GALADA, 4, Small Cap
3905, Ventura guaranty, INE139J01019, SHYAM, 4, Small Cap
3906, Grovy, INE343C01012, GROVY, 4, Small Cap
3907, Shree pacetronix, INE847D01010, SHREEPAC, 4, Small Cap
3908, Emporis projects, INE742D01013, EMPORIS, 4, Small Cap
3909, Electrex, INE167A01019, ELEXT, 4, Small Cap
3910, Sudev industries, INE670C01018, SUDIN, 4, Small Cap
3912, Daulat securities, INE108C01019, DAULAT, 4, Small Cap
3913, First custodian fund, INE609B01018, 1STCUS, 4, Small Cap
3914, Chandrima mercantiles, INE371F01016, CHANDRIMA, 4, Small Cap
3915, Surya fun city, INE122F01013, SURFUNC, 4, Small Cap
3916, Apunka invest commercial, INE258R01010, APUNKA, 4, Small Cap
3917, Epsom properties, INE601F01016, EPSOMPRO, 4, Small Cap
3918, Shree metalloys, INE914B01012, VALLI, 4, Small Cap
3919, Midwest gold, INE519N01014, MIDWEST, 4, Small Cap
3920, Trishakti electronics industries, INE238C01014, TRISHAKT, 4, Small Cap
3921, Sai moh auto links, INE345U01019, SAIMOH, 4, Small Cap
3922, Nda securities, INE026C01013, NDASEC, 4, Small Cap
3923, Munoth financial services, INE348D01019, MUNOTHFI, 4, Small Cap
3924, Sidh management corporate services, INE482E01014, , 4, Small Cap
3925, Vintron informatics, INE043B01028, VINTRON, 4, Small Cap
3926, Symbiox investment trading co, INE653R01012, SYMBIOX, 4, Small Cap
3927, Futuristic offshore services chemical, INE418A01016, FOSCL, 4, Small Cap
3928, Vallabh poly plast international lt, INE862K01014, VALLABH, 4, Small Cap
3929, Emkay aromatics, INE180D01016, EMKAR, 4, Small Cap
3930, Trans medicare, INE358P01012, TRAMEDI, 4, Small Cap
3931, Franklin industries, INE789R01014, FRANKLININD, 4, Small Cap
3932, Chamak holdings, INE049R01013, CHAMAK, 4, Small Cap
3933, Jjexporters, INE408B01015, JJEXPO, 4, Small Cap
3934, Thirdwave financial intermediaries, INE528C01018, THIRDFIN, 4, Small Cap
3935, Kabra commercial, INE926E01010, KCL, 4, Small Cap
3936, Integrated finance company, INE787E01016, INTEGFIN, 4, Small Cap
3937, Gagan gases, INE076D01016, GAGAN, 4, Small Cap
3938, Mukat pipes, INE862C01029, MUKATPIP, 4, Small Cap
3939, Shukra bullions, INE561E01015, SKRACAP, 4, Small Cap
3940, Pawansut holdings, INE260M01017, PAWANSUT, 4, Small Cap
3941, Bgil films technologies, INE443D01018, BGIL, 4, Small Cap
3942, Progressive extractions exports l, INE421E01012, PROGRESV, 4, Small Cap
3943, Alka securities, INE921C01031, ALKASEC, 4, Small Cap
3944, Mewat zinc, INE235U01012, MEWATZI, 4, Small Cap
3945, Acil cotton industries, INE066C01035, ACIL, 4, Small Cap
3946, Santaram spinners, INE250D01017, SANTASPN, 4, Small Cap
3947, Advent computer services, INE101C01022, ADVENT, 4, Small Cap
3948, Dalal street investments, INE422D01012, DSINVEST, 4, Small Cap
3949, Katare spinning mills, INE498G01015, KATRSPG, 4, Small Cap
3951, Avon mercantile, INE471D01019, AVONMERC, 4, Small Cap
3952, Nikki global finance, INE526C01012, NIKKIGL, 4, Small Cap
3954, Kamron laboratories, INE276T01018, KAMRLAB, 4, Small Cap
3955, Neogem, INE552E01014, NOGMIND, 4, Small Cap
3956, Deep diamond, INE005G01018, DDIL, 4, Small Cap
3957, Omega ag seeds, INE112B01013, OMEAG, 4, Small Cap
3958, Regaliaa realty, INE098H01011, REGALIAA, 4, Small Cap
3959, Lloyd rockfibres, INE640D01019, LLORF, 4, Small Cap
3960, Vinayak polycon international, INE581M01016, VINAYAKPOL, 4, Small Cap
3961, Spectacle ventures, INE409H01028, KHTNWVG, 4, Small Cap
3962, Rtexports, INE581D01015, RTEXPO, 4, Small Cap
3963, Wisec global, INE638C01015, WISEC, 4, Small Cap
3964, Golkonda aluminium extrusions, INE327C01023, GOLKONDA, 4, Small Cap
3965, Srm energy, INE173J01018, SRMENERGY, 4, Small Cap
3966, Ashoka refineries, INE760M01016, ASHOKRE, 4, Small Cap
3967, Sword shield pharma, INE722B01019, SWORDNSH, 4, Small Cap
3968, Maharashtra corporation, INE272E01027, MAHACORP, 4, Small Cap
3969, Sonal adhesives, INE344I01017, SONALAD, 4, Small Cap
3970, Fe, INE708C01016, FINEYE, 4, Small Cap
3971, Sophia exports, INE948E01014, , 4, Small Cap
3972, Kemistar corporation, INE971L01029, KEMISTAR, 4, Small Cap
3973, Vikalp securities, INE186E01011, VIKALPS, 4, Small Cap
3974, Decillion finance, INE848N01017, DFL, 4, Small Cap
3975, Asis logistics, INE888E01020, ZPARANLT, 4, Small Cap
3976, Anjani finance, INE283D01018, ANJANIFIN, 4, Small Cap
3977, Maxplus logistics, INE961R01019, , 4, Small Cap
3978, Cj gelatine products, INE557D01015, CJGEL, 4, Small Cap
3979, Mfs intercorp, INE614F01019, MUSKFER, 4, Small Cap
3980, Arihants securities, INE190D01015, ARISE, 4, Small Cap
3981, Stanpacks, INE457D01018, STANPACK, 4, Small Cap
3982, Sspn finance, INE820R01017, SSPNFIN, 4, Small Cap
3983, Winsome diamonds jewellery, INE664A01015, SURAJDIAMO, 4, Small Cap
3984, Crestchem, INE293N01016, CRSTCHM, 4, Small Cap
3985, Shri bholanath carpets, INE151F01012, SHRIBCL, 4, Small Cap
3986, Bridge securities, INE958C01017, BRIDGESE, 4, Small Cap
3987, Gravity, INE995A01013, GRAVITY, 4, Small Cap
3988, Millennium online solutions, INE570N01025, MILLENNIUM, 4, Small Cap
3989, Mahasagar travels, INE007G01014, MHSGRMS, 4, Small Cap
3990, Avi polymers, INE897N01014, AVI, 4, Small Cap
3991, Kiduja, INE845A01010, KIDUJA, 4, Small Cap
3992, Klg capital services, INE929C01018, KLGCAP, 4, Small Cap
3994, Ambar protein industries, INE072V01017, AMBARPIL, 4, Small Cap
3995, Iykot hitech toolroom, INE079L01013, IYKOTHITE, 4, Small Cap
3996, Kreon finnancial services, INE302C01018, KREONFIN, 4, Small Cap
3997, Infra industries, INE287D01019, INFRAIND, 4, Small Cap
3998, Orient tradelink, INE681D01013, ORIENTTR, 4, Small Cap
3999, Disha resources, INE193D01019, DRL, 4, Small Cap
4000, Indo asian finance, INE807A01010, INDOASIAF, 4, Small Cap
4001, Royal corporation, INE510H01015, ROYALIND, 4, Small Cap
4002, Alang industrial gases, INE848C01010, ALANGIND, 4, Small Cap
4003, Km capital, INE339T01014, KMCAPIT, 4, Small Cap
4004, Garodia chemicals, INE236P01010, GARODCH, 4, Small Cap
4005, Sidh automobiles, INE403L01015, SIDH, 4, Small Cap
4006, Mipco seamless rings, INE860N01012, MPCOSEM-B, 4, Small Cap
4007, Rbgupta financials, INE056J01015, RBGUPTA, 4, Small Cap
4008, Rajputana investment finance, INE751R01014, RAJPUTANA, 4, Small Cap
4009, Hotel rugby, INE275F01019, HOTELRUGBY, 4, Small Cap
4010, Pioneer agro extracts, INE062E01014, PIONAGR, 4, Small Cap
4011, Adinath textiles, INE207C01019, ADINATH, 4, Small Cap
4012, Gagan polycot, INE297L01011, GAGANPO, 4, Small Cap
4013, Stewarts lloyds of, INE356D01012, STEWART, 4, Small Cap
4014, Ifl promoters, INE326D01031, IFLPROMOT, 4, Small Cap
4016, Kwality credit leasing, INE577C01015, KWALITYCL, 4, Small Cap
4017, Gratex industries, INE915E01013, GRATEXI, 4, Small Cap
4018, Abhishek finlease, INE723C01015, ABHIFIN, 4, Small Cap
4019, Oswal overseas, INE906K01019, OSWALOR, 4, Small Cap
4020, Monnet industries, INE407E01029, MONNETIN, 4, Small Cap
4021, Gccl construction realities, INE775C01015, GCCL, 4, Small Cap
4022, Senthil infotek, INE564B01015, SENINFO, 4, Small Cap
4023, Bpcapital, INE947C01010, BPCAP, 4, Small Cap
4024, Universal office automation, INE951C01012, UNIOFFICE, 4, Small Cap
4025, Alchemist corporation, INE057D01016, ALCHCORP, 4, Small Cap
4026, Gkconsultants, INE131D01019, GKCONS, 4, Small Cap
4027, Fraser company, INE184Q01010, FRASER, 4, Small Cap
4028, Skyline, INE773X01016, , 4, Small Cap
4029, Trivikrama industries, INE641Q01019, TRIVIKRAMA, 4, Small Cap
4030, Hypersoft technologies, INE039D01014, HYPERSOFT, 4, Small Cap
4031, Zel jewellers, INE513F01013, , 4, Small Cap
4032, Enterprise international, INE439G01019, ENTRINT, 4, Small Cap
4034, Devika proteins, INE248C01013, DEVIKA, 4, Small Cap
4035, Kcl infra projects, INE469F01026, KCLINFRA, 4, Small Cap
4036, Gi engineering solutions, INE065J01016, GISOLUTION, 4, Small Cap
4037, Patidar buildcon, INE637N01014, TELSTLB, 4, Small Cap
4038, Xo infotech, INE490B01013, XOINFO, 4, Small Cap
4039, Foundry fuel products, INE617C01027, FFPL, 4, Small Cap
4041, Roadways, INE518C01019, , 4, Small Cap
4042, S kumarscom, INE827A01018, SKUMAR, 4, Small Cap
4043, Thambbi modern spinning mills, INE830D01016, THAMBBI, 4, Small Cap
4044, Nimbus industries, INE470M01020, NIMBUSI, 4, Small Cap
4045, Kmf builders developers, INE580H01026, KMFBLDR, 4, Small Cap
4046, Hindustan auto finance, INE806Q01018, , 4, Small Cap
4047, Teem laboratories, INE202D01018, TEEM, 4, Small Cap
4048, Yogi sung won, INE429B01011, YOGISUNG, 4, Small Cap
4049, Flawless diamond, INE345E01021, FLAWLESD, 4, Small Cap
4050, Devine impex, INE455C01014, DEVINE, 4, Small Cap
4051, Zenith infotech, INE899A01017, ZENITHINFO, 3, Small Cap
4052, Ghushine fintrrade ocean, INE009U01011, GHUSHINE, 3, Small Cap
4053, Excel castronics, INE501O01036, EXCAST, 3, Small Cap
4054, Jhaveri credits capital, INE865D01012, JHACC, 3, Small Cap
4055, Trinity league, INE884X01011, TRINITYLEA, 3, Small Cap
4056, Shamken spinners, INE626B01012, SHAMKNSPIN, 3, Small Cap
4057, Gaekwar mills, INE837X01027, ZGAEKWAR, 3, Small Cap
4058, Shree manufacturing co, INE632A01012, SHRMFGC, 3, Small Cap
4059, Ennore coke, INE755H01016, ENNORE, 3, Small Cap
4060, Mini diamonds, INE281E01010, MINID, 3, Small Cap
4061, Balaji galvanising industries, INE892G01019, BLJIGAL, 3, Small Cap
4062, Seven hill industries, INE518D01017, SEVENHILL, 3, Small Cap
4063, Super bakers, INE897A01011, SUPERBAK, 3, Small Cap
4064, Ggautomotive gears, INE493B01017, GGAUTO, 3, Small Cap
4065, Quest softech, INE989J01017, QUEST, 3, Small Cap
4066, Shalimar agencies, INE631E01016, SAGL, 3, Small Cap
4067, Advance petrochemicals, INE334N01018, ADVPETR-B, 3, Small Cap
4068, Regency trust, INE425F01028, REGTRUS, 3, Small Cap
4069, Abhimanu exports, INE076R01016, , 3, Small Cap
4070, Indian link chain mnfrs, INE359D01016, INLCM, 3, Small Cap
4071, Santosh fine fab, INE612D01018, SANTOSHF, 3, Small Cap
4072, Kbs, INE883D01015, KBSINDIA, 3, Small Cap
4073, United interactive, INE706D01018, UNITEDINT, 3, Small Cap
4075, Sanjivani paranteral, INE860D01013, SANJIVIN, 3, Small Cap
4076, Golden carpets, INE595D01015, GOLCA, 3, Small Cap
4077, Agrimony commodities, INE567P01018, AGRIMONY, 3, Small Cap
4078, Usha martin education solutions, INE240C01028, UMESLTD, 3, Small Cap
4079, Malwa cotton spg mills, INE272B01015, MALWACOTT, 3, Small Cap
4080, Accel transmatic, INE258C01020, ACCEL, 3, Small Cap
4081, Shelter infra projects, INE413C01013, SIPL, 3, Small Cap
4082, Positive electronics, INE813P01016, PELTD, 3, Small Cap
4083, Rotographics, INE364S01014, RGIL, 3, Small Cap
4084, Amit securities, INE137E01014, AMITSEC, 3, Small Cap
4085, International data managements, INE649R01010, IDM, 3, Small Cap
4086, Toyama electric, INE081D01016, TOYAMA, 3, Small Cap
4087, Dynamic microsteppers, INE443N01017, DYNMICR, 3, Small Cap
4088, Focus industrial resources, INE603E01023, FOCUSIRL, 3, Small Cap
4089, Quintegra solutions, INE033B01011, QUINTEGRA, 3, Small Cap
4090, Frontier informatics, INE547B01028, FRONTIER, 3, Small Cap
4091, Jain farms palm oil, INE379Y01010, , 3, Small Cap
4092, Sree chem resins, INE377C01010, SRECR, 3, Small Cap
4093, Hitkari industries, INE553B01018, HITKARIIN, 3, Small Cap
4094, Avinash information technologies, INE452C01011, AVINF, 3, Small Cap
4095, Telesys software, INE042B01012, TELESYS, 3, Small Cap
4096, Khoobsurat, INE731G01027, KHOOBSURAT, 3, Small Cap
4097, Kzleasing finance, INE006C01015, KZLFIN, 3, Small Cap
4098, Chambal breweries distilleries li, INE417N01011, CHMBBRW, 3, Small Cap
4099, Aditya ispat, INE570B01012, ADIGLOB, 3, Small Cap
4100, Money masters leasing finance, INE340O01013, MMLF, 3, Small Cap
4102, Quest financial services, INE064D01012, QFSL, 3, Small Cap
4103, Parijat paper mills, INE447K01014, , 3, Small Cap
4104, Pasari spinning mills, INE604F01010, PASARI, 3, Small Cap
4105, Netvista information tech, INE738A01017, NETVISTAIT, 3, Small Cap
4106, New era alkaloids export, INE166V01017, , 3, Small Cap
4107, Nitu trading company, INE406T01011, , 3, Small Cap
4108, Savani financials, INE304E01010, SAVFI, 3, Small Cap
4109, Gallops enterprise, INE755J01012, GALLOPENT, 3, Small Cap
4110, Advanced micronic devices, INE903C01013, ADVNCMIC, 3, Small Cap
4111, Advance powerinfra tech, INE009D01017, MARSONS, 3, Small Cap
4112, Rahul merchandising, INE149D01011, RAHME, 3, Small Cap
4113, Timbor home, INE346L01016, TIMBOR, 3, Small Cap
4114, Kashyap tele medicines, INE108B01029, KASHYAP, 3, Small Cap
4115, Minda finance, INE197E01018, MINDAFIN, 3, Small Cap
4116, Fiber plus industries, INE804R01011, , 3, Small Cap
4117, Bilpower, INE952D01018, BILPOWER, 3, Small Cap
4118, Rakan steels, INE773R01018, , 3, Small Cap
4119, Suryo foods industries, INE565E01016, SURFI, 3, Small Cap
4120, Kkalpana plastick, INE465K01016, KKPLASTICK, 3, Small Cap
4121, Sheetal diamonds, INE786J01017, SHEETAL, 3, Small Cap
4122, Regal entertainment consultants, INE101E01010, REGAL, 3, Small Cap
4123, Nutech global, INE960H01012, NUTECGLOB, 3, Small Cap
4124, Response informatics, INE401B01010, RESPONSINF, 3, Small Cap
4125, Miven machine tools, INE338P01014, MIVENMACH, 3, Small Cap
4126, Amraworld agrico, INE735C01027, AMRAAGRI, 3, Small Cap
4127, Rlf, INE629C01014, RLF, 3, Small Cap
4128, Market creators, INE944C01017, MKTCREAT, 3, Small Cap
4129, Bharat textiles proofing industri, INE201N01019, BHATEXT, 3, Small Cap
4130, Peeti securities, INE328D01011, PEETISEC, 3, Small Cap
4131, City gold credit capital, INE868D01016, , 3, Small Cap
4132, Computer point, INE607B01012, COMPUPN, 3, Small Cap
4133, R r corporate securities, INE441F01017, , 3, Small Cap
4134, Ritman infra, INE393C01017, , 3, Small Cap
4135, Palsoft infosystems, INE969B01016, PALSOFT, 3, Small Cap
4136, Crimson metal engineering company, INE318P01016, CRIMSON, 3, Small Cap
4137, Objectone information systems, INE860E01011, OONE, 3, Small Cap
4138, Gajanan securities services, INE868G01019, GAJANANSEC, 3, Small Cap
4139, Bhoruka aluminium, INE866G01013, BHRKALM, 3, Small Cap
4140, Asian films production distribution, INE581B01035, ASIANFILMS, 3, Small Cap
4141, Regal enterprises, INE384R01014, , 3, Small Cap
4143, Dalmia refractories, INE200F01017, , 3, Small Cap
4144, Rekvina laboratories, INE092O01028, VINRKLB, 3, Small Cap
4145, Kansal fibres, INE179O01015, KANSAFB, 3, Small Cap
4146, Citiport financial services, INE494D01011, CITIPOR, 3, Small Cap
4147, Suryavanshi spinning mills, INE431C01023, SURYVANSP, 3, Small Cap
4148, Shree worstex, INE926R01012, , 3, Small Cap
4149, Prabhat securities, INE774R01016, , 3, Small Cap
4150, Klk electrical, INE125G01014, KLKELEC, 3, Small Cap
4151, Credence sound vision, INE406C01025, CREDENCE, 3, Small Cap
4152, Integrated thermoplastics, INE038N01015, INTETHR, 3, Small Cap
4153, Mym technologies, INE378B01010, MYMTECH, 3, Small Cap
4154, Haria exports, INE772B01014, HARIAEXPO, 3, Small Cap
4156, Aurum capital projects, INE050F01016, , 3, Small Cap
4157, P k leasing finance, INE061D01018, , 3, Small Cap
4158, Apple credit corporation, INE212A01013, APPLECREDT, 3, Small Cap
4159, Chennai ferrous industries, INE777O01016, CHENFERRO, 3, Small Cap
4160, Tarangini investments, INE356R01020, , 3, Small Cap
4161, Oswal yarns, INE670H01017, OSWAYRN, 3, Small Cap
4162, Rane computers consultancy, INE749C01010, RANCC, 3, Small Cap
4163, Unistar multimedia, INE808C01014, UNISTRMU, 3, Small Cap
4164, Navketan merchants, INE365G01016, NAVKETAN, 3, Small Cap
4165, River front hotels, INE970W01010, , 3, Small Cap
4166, Encore business system, INE572B01018, , 3, Small Cap
4167, Rich universe network, INE652D01014, RICHUNV, 3, Small Cap
4168, Kinetic trust, INE674M01019, KINETRU, 3, Small Cap
4169, Gracious vanijya, INE405T01013, , 3, Small Cap
4170, Valuemart retail solutions, INE800F01014, VALUEMAR, 3, Small Cap
4171, Mehta securities, INE241B01010, MEHSECU, 3, Small Cap
4172, Shree precoated steels, INE318K01017, SPSL, 3, Small Cap
4173, Nicco uco alliance credit, INE917B01023, NICCOUCO, 3, Small Cap
4174, Desh rakshak aushdhalaya, INE971E01016, DESHRAK, 3, Small Cap
4175, P b films, INE212Q01019, PBFL, 3, Small Cap
4176, Kiranglobal business investment, INE764Y01013, , 3, Small Cap
4177, Dhampur sugar, INE735A01013, DHAMSUGR, 3, Small Cap
4178, Birla shloka edutech, INE814E01018, BIRSHLEDU, 3, Small Cap
4179, Shivagrico implements, INE092H01014, SHIVAGR, 3, Small Cap
4180, Shri kalyan holdings, INE079N01019, SHKALYN, 3, Small Cap
4181, Slesha commercial, INE205S01019, , 3, Small Cap
4182, Superstar distilleries foods lt, INE543D01015, SUPDF, 3, Small Cap
4183, Mount shivalik industries, INE410C01019, MOUNTSHI, 3, Small Cap
4185, Gopal iron steels co, INE641H01018, GOPAIST, 3, Small Cap
4186, Samyak corporation, INE237S01012, , 3, Small Cap
4187, Tecil chemicals hydro power limit, INE014B01011, TRELCHE-B, 3, Small Cap
