security_name, dividend_amount, dividend_count
PGFOIL , 1.1 , 1
CADILAHC , 3.2 , 1
NMDC , 4.2 , 1
SHILPAMED , 0.6 , 1
BEARDSELL , 1.5 , 1
PHL , 7.5 , 1
ASAHISONG , 3.0 , 1
AUDICH , 3.5 , 1
NILE , 3.0 , 1
SANDESH , 5.0 , 1
IBVENTURES , 1.0 , 1
MUTHOOTFIN , 6.0 , 1
CENTUM , 2.0 & 2.0 , 2
INDNIPPON , 5.0 & 4.0 , 2
KPIT , 1.1 & 1.1 , 2
PIXTRANS , 1.0 & 0.5 , 2
DICIND , 4.0 & 4.0 , 2
GDL , 3.0 & 3.0 , 2
INDAG , 1.5 & 0.9 , 2
JMFINANCIL , 0.8 & 0.7 , 2
KITEX , 0.8 & 0.8 , 2
AUROPHARMA , 0.7 & 1.2 , 2
BOSCHLTD , 85.0 & 75.0 , 2
INFY , 14.2 & 11.0 , 2
KANSAINER , 1.8 & 1.2 , 2
ASIANPAINT , 5.3 & 2.6 , 2
GULPOLY , 1.8 & 2.0 , 2
HINDUNILVR , 9.5 & 7.0 , 2
MAANALU , 0.5 & 1.0 , 2
DABUR , 1.0 & 1.2 , 2
CENTENKA , 1.5 & 6.0 , 2
ACGL , 12.5 & 5.0 , 2
SUNDARMFIN , 1.0 & 5.0 , 2
SWARAJENG , 15.0 & 18.0 , 2
DHFL , 2.0 & 1.0 , 2
EXIDEIND , 0.8 & 1.6 , 2
GHCL , 3.5 & 1.5 , 2
WIPRO , 1.0 & 2.0 , 2
PHILIPCARB , 2.5 & 6.0 , 2
ORIENTC , 5.5 & 3.0 , 2
VIPIND , 1.4 & 0.8 , 2
WENDT , 15.0 & 10.0 , 2
HDFC , 14.0 & 3.0 , 2
ICIL , 1.0 & 0.4 , 2
INGERRAND , 3.0 & 3.0 , 2
SNL , 2.0 & 3.0 , 2
SRTRANSFIN , 6.0 & 4.0 , 2
AKZOINDIA , 20.0 & 50.0 , 2
BLUEDART , 5.0 & 25.0 , 2
REDINGTON , 2.1 & 2.0 , 2
HYDIND , 10.0 & 10.0 , 2
LALPATHLAB , 2.5 & 1.3 , 2
SHRIRAMCIT , 10.0 & 5.0 , 2
TIFHL , 3.5 & 1.2 , 2
CHOLAINV , 2.0 & 3.5 , 2
EXCELCROP , 12.5 & 11.5 , 2
GABRIEL , 0.8 & 0.5 , 2
HESTERPH , 1.1 & 3.0 , 2
SQSBFSI , 20.0 & 4.0 , 2
BHARATFORG , 0.5 & 2.5 , 2
EMAMILTD , 7.0 & 1.8 , 2
ALANKIT , 0.2 & 0.1 , 2
CUMMINSIND , 9.0 & 5.0 , 2
FINOLEXIND , 7.5 & 2.5 , 2
ISGEC , 10.0 & 15.0 , 2
MEP , 0.1 & 0.1 , 2
NICCOPAR , 0.1 & 0.1 , 2
SUDARSCHEM , 0.5 & 2.5 , 2
TECHM , 6.0 & 6.0 , 2
WHEELS , 5.5 & 5.0 , 2
CONTROLP , 2.0 & 2.5 , 2
ACC , 11.0 & 6.0 , 2
AMBUJACEM , 1.6 & 1.2 , 2
AVTNPL , 0.2 & 0.2 , 2
DCMSRMIND , 3.0 & 3.5 , 2
GPPL , 1.9 & 2.0 , 2
MINDAIND , 4.0 & 1.2 , 2
NATFIT , 1.0 & 2.0 , 2
DBCORP , 4.2 & 4.0 , 2
JAMNAAUTO , 2.8 & 1.5 , 2
ADVANIHOTR , 0.2 & 0.4 , 2
CUPID , 1.0 & 1.0 , 2
INFRATEL , 3.0 & 12.0 , 2
PFC , 0.6 & 5.0 , 2
SIEMENS , 27.5 & 6.0 , 2
STERTOOLS , 5.0 & 1.0 , 2
SRF , 6.0 & 6.0 , 2
NATCOPHARM , 0.8 & 6.0 , 2
RECLTD , 5.1 & 7.0 , 2
SHREECEM , 16.0 & 100.0 , 2
CREATIVE , 3.0 & 10.0 , 2
STRTECH , 1.0 & 0.5 , 2
FINCABLES , 2.0 & 0.5 , 2
PPAP , 1.0 & 1.2 , 2
SHARDA , 6.2 & 6.2 , 2
GENUSPOWER , 0.2 & 0.1 , 2
GULFOILLUB , 4.0 & 3.5 , 2
BANCOINDIA , 4.0 & 5.0 , 2
THYROCARE , 2.5 & 5.0 , 2
CONCOR , 5.5 & 9.6 , 2
SANDUMA , 3.0 & 2.0 , 2
ENGINERSIN , 2.0 & 2.5 , 2
MOIL , 2.0 & 5.0 , 2
NLCINDIA , 1.2 & 7.3 , 2
ORBTEXP , 1.5 & 2.0 , 2
ATULAUTO , 2.5 & 2.8 , 2
CYIENT , 2.5 & 3.0 , 2
GAIL , 3.0 & 8.5 , 2
NBCC , 2.0 & 0.5 , 2
NHPC , 0.6 & 1.7 , 2
NTPC , 1.8 & 2.6 , 2
POKARNA , 7.0 & 3.0 , 2
POWERGRID , 1.5 & 1.0 , 2
NCLIND , 1.0 & 1.0 , 2
BHEL , 0.4 & 0.8 , 2
MINDACORP , 0.3 & 0.2 , 2
SJVN , 0.5 & 2.2 , 2
BIGBLOC , 0.2 & 0.2 , 2
GOLDIAM , 0.5 & 2.0 , 2
HEROMOTOCO , 32.0 & 55.0 , 2
HITECHGEAR , 1.5 & 1.2 , 2
MGL , 17.5 & 8.0 , 2
OIL , 8.0 & 9.5 , 2
PRECWIRE , 1.2 & 1.2 , 2
GREAVESCOT , 1.0 & 4.0 , 2
IGL , 6.0 & 3.5 , 2
SUPRAJIT , 0.6 & 0.5 , 2
MIENT , 0.0 & 0.0 , 2
TIDEWATER , 87.5 & 50.0 , 2
POLYPLEX , 3.0 & 3.0 , 2
VETO , 1.5 & 1.0 , 2
KALECONSUL , 30.0 & 11.0 , 2
NATIONALUM , 0.8 & 2.8 , 2
TVSMOTOR , 1.2 & 1.2 , 2
NAUKRI , 1.5 & 1.5 , 2
AJANTPHARM , 6.0 & 7.0 , 2
HARITASEAT , 2.0 & 3.0 , 2
SUNCLAYLTD , 15.0 & 16.5 , 2
TCI , 0.6 & 0.5 , 2
AEGISLOG , 0.3 & 0.3 , 2
MARICO , 1.5 & 2.0 , 2
AMRUTANJAN , 1.1 & 1.1 , 2
SHARDACROP , 2.0 & 2.0 , 2
SUNTV , 5.0 & 5.0 , 2
COALINDIA , 18.8 & 1.1 , 2
COLPAL , 3.0 & 4.0 & 3.0 , 3
HINDZINC , 24.0 & 1.9 & 27.5 , 3
SANOFI , 25.0 & 22.0 & 18.0 , 3
FOSECOIND , 7.0 & 10.0 & 6.0 , 3
CASTROLIND , 5.0 & 4.5 & 2.0 , 3
HIKAL , 0.5 & 0.5 & 0.6 , 3
TRIDENT , 0.3 & 0.6 & 0.6 , 3
INDIANCARD , 12.0 & 2.5 & 10.0 , 3
KUSHAL , 0.6 & 0.6 & 0.6 , 3
BPCL , 15.0 & 19.5 & 12.0 , 3
NAVINFLUOR , 11.0 & 11.0 & 7.5 , 3
HINDPETRO , 16.0 & 22.5 & 6.4 , 3
DCMSHRIRAM , 0.8 & 2.2 & 2.8 , 3
SYMPHONY , 1.5 & 1.0 & 1.0 , 3
MRF , 94.0 & 3.0 & 3.0 , 3
IBULHSGFIN , 9.0 & 9.0 & 9.0 , 3
BEL , 14.5 & 3.0 & 0.9 , 3
TAKE , 0.4 & 0.3 & 0.3 , 3
MANAPPURAM , 0.5 & 0.5 & 0.5 , 3
KKCL , 1.5 & 9.0 & 8.5 , 3
ONGC , 3.2 & 4.5 & 2.2 , 3
IOC , 8.5 & 13.5 & 4.5 , 3
BALKRISIND , 1.5 & 2.0 & 2.0 , 3
POLYMED , 0.5 & 1.0 & 1.0 , 3
MINDTREE , 2.0 & 3.0 & 3.0 & 2.0 , 4
CRISIL , 5.0 & 6.0 & 7.0 & 9.0 , 4
HCLTECH , 6.0 & 6.0 & 6.0 & 6.0 , 4
GODREJCP , 2.8 & 1.0 & 1.0 & 1.0 , 4
HEXAWARE , 2.5 & 1.0 & 1.0 & 1.0 , 4
NESTLEIND , 12.0 & 18.5 & 12.0 & 16.0 , 4
PAGEIND , 22.0 & 24.0 & 25.0 & 25.0 , 4
TCS , 27.0 & 6.5 & 6.5 & 6.5 , 4
MAYURUNIQ , 0.2 & 0.2 & 0.2 & 0.2 , 4
GRANULES , 0.2 & 0.2 & 0.2 & 0.2 , 4
GMM , 0.7 & 0.9 & 0.7 & 0.7 , 4
CARERATING , 6.0 & 10.0 & 6.0 & 6.0 , 4
HGS , 2.5 & 1.2 & 2.5 & 2.5 , 4
VIDHIING , 0.2 & 0.2 & 0.2 & 0.2 , 4
JAYAGROGN , 1.2 & 1.2 & 2.5 & 1.2 & 5.0 , 5
