+ , AMARAJ , 18.12
+ , DLFLIM , 18.12
+ , PROGAM , 18.37
+ , BALCHI , 18.97
+ , INDHOT , 19.71
+ , WIPRO , 19.85
+ , STABAN , 20.42
+ , BAYIND , 20.49
+ , SOLIN , 20.56
+ , ICIPRU , 22.85
+ , INTAVI , 24.85
+ , HDFGOL , 24.86
+ , BAJHOL , 25.05
+ , BLUSTA , 25.20
+ , MINLIM , 25.92
+ , SBIGOL , 25.94
+ , VOLTAS , 27.72
+ , UNISPI , 28.40
+ , DRREDD , 28.53
+ , UTGOLD , 29.24
+ , GOLDEX , 30.67
+ , KOTGOL , 31.32
+ , NARHRU , 33.24
+ , CORINT , 34.15
+ , PREEST , 34.38
+ , SBILIF , 34.70
+ , MANAFI , 34.93
+ , PVRLIM , 34.98
+ , GRINOR , 37.20
+ , APOHOS , 37.38
+ , SHRCEM , 37.73
+ , INFTEC , 37.90
+ , HCLTEC , 40.72
+ , VSTIND , 43.24
+ , DABIND , 44.10
+ , ICISEC , 44.57
+ , HEICEM , 44.99
+ , HDFC , 45.45
+ , BHAAIR , 45.92
+ , HINLEV , 48.29
+ , BRIIND , 48.86
+ , HONAUT , 50.06
+ , TCS , 50.41
+ , ESSPRO , 50.64
+ , BAJFI , 50.96
+ , HDFSTA , 51.25
+ , MCX , 51.61
+ , BRIENT , 53.54
+ , VIPIND , 54.16
+ , TECMAH , 58.50
+ , ADAENT , 58.88
+ , KOTMAH , 59.56
+ , SANOFI , 62.40
+ , AVESUP , 63.09
+ , PFIZER , 64.61
+ , GODPHI , 64.96
+ , WESDEV , 64.98
+ , BAFINS , 68.38
+ , VARBEV , 69.01
+ , MUTFIN , 69.03
+ , PIIND , 70.52
+ , ASIPAI , 73.75
+ , WHIIND , 76.54
+ , PIDIND , 79.46
+ , INDGAS , 80.07
+ , TUBIN , 81.08
+ , GLACON , 82.11
+ , HDFBAN , 82.48
+ , TITIND , 84.54
+ , ICILOM , 88.36
+ , DRLAL , 91.59
+ , ICIBAN , 96.47
+ , TATGLO , 97.87
+ , TRENT , 98.27
+ , BERPAI , 106.13
+ , IIFSEC , 124.77
+ , RELFOO , 135.30
+ , ADAGAS , 140.21
+ , NESIND , 143.50
+ , JUBFOO , 151.38
+ , BATIND , 153.78
+ , INFEDG , 157.65
+ , RELIND , 160.87
+ , HDFAMC , 191.36
+ , ABBIND , 217.16

+,all_positive, 129
-,all_negative, 119
?,all_hit_rate, 52 %

+,more_than_10p_positive, 105
-,more_than_10p_negative, 84
?,more_than_10p_hit_rate, 55 %

+,more_than_20p_positive, 79
-,more_than_20p_negative, 55
?,more_than_20p_hit_rate, 58 %

+,more_than_30p_positive, 65
-,more_than_30p_negative, 36
?,more_than_30p_hit_rate, 64 %
