sr_no,name,isin,bse_symbol,nse_symbol,avg_mcap,captype
553,GVK POWER & INFRASTRUCTURE LTD,INE251H01024,GVKPIL,GVKPIL,2512,Small Cap
554,EVEREADY INDUSTRIES INDIA LTD.,INE128A01029,EVEREADY,EVEREADY,2509,Small Cap
555,MEGHMANI ORGANICS LTD.,INE974H01013,MEGH,MEGH,2509,Small Cap
556,SHRIRAM EPC LIMITED,INE964H01014,SEPC,SHRIRAMEPC,2508,Small Cap
557,MAHINDRA LIFESPACE DEVELOPERS LTD.,INE813A01018,MAHLIFE,MAHLIFE,2505,Small Cap
558,"UNICHEM LABORATORIES LTD.,",INE351A01035,UNICHEMLAB,UNICHEMLAB,2502,Small Cap
559,MAX INDIA LTD.,INE153U01017,MAXINDIA,MAXINDIA,2501,Small Cap
560,TAMIL NADU NEWSPRINT AND PAPERS LTD,INE107A01015,TNPL,TNPL,2494,Small Cap
561,"KIRLOSKAR BROTHERS LTD.,",INE732A01036,KIRLOSBROS,KIRLOSBROS,2494,Small Cap
562,WELSPUN ENTERPRISES LIMITED,INE625G01013,WELENT,WELENT,2479,Small Cap
563,PARAG MILK FOODS LIMITED,INE883N01014,PARAGMILK,PARAGMILK,2478,Small Cap
564,CENTRUM CAPITAL LIMITED,INE660C01027,CENTRUM,CENTRUM,2477,Small Cap
565,IGARASHI MOTORS INDIA LTD.,INE188B01013,IGARASHI,IGARASHI,2467,Small Cap
566,SUVEN LIFE SCIENCES LTD.,INE495B01038,SUVEN,SUVEN,2464,Small Cap
567,HUHTAMAKI PPL LIMITED,INE275B01026,PAPERPROD,PAPERPROD,2461,Small Cap
568,JINDAL WORLDWIDE LTD.,INE247D01021,JINDWORLD,JINDWORLD,2455,Small Cap
569,TATA COFFEE LTD,INE493A01027,TATACOFFEE,TATACOFFEE,2448,Small Cap
570,KOLTE-PATIL DEVELOPERS LTD,INE094I01018,KOLTEPATIL,KOLTEPATIL,2447,Small Cap
571,SWARAJ ENGINES LTD.,INE277A01016,SWARAJENG,SWARAJENG,2442,Small Cap
572,JK PAPER LTD.,INE789E01012,JKPAPER,JKPAPER,2432,Small Cap
573,SUNDARAM FINANCE HOLDINGS LTD.,INE202Z01029,,SUNDARMHLD,2405,Small Cap
574,INTELLECT DESIGN ARENA LIMITED,INE306R01017,INTELLECT,INTELLECT,2356,Small Cap
575,MAITHAN ALLOYS LIMITED,INE683C01011,MAITHANALL,MAITHANALL,2355,Small Cap
576,GEOJIT FINANCIAL SERVICES LIMITED,INE007B01023,GEOJITFSL,GEOJITFSL,2348,Small Cap
577,VISHAL FABRICS LIMITED,INE755Q01025,VISHAL,,2347,Small Cap
578,"TINPLATE COMPANY OF INDIA LTD.,",INE422C01014,TINPLATE,TINPLATE,2338,Small Cap
579,SANDHAR TECHNOLOGIES LIMITED,INE278H01035,SANDHAR,SANDHAR,2317,Small Cap
580,V.S.T.TILLERS TRACTORS LTD.,INE764D01017,VSTTILLERS,VSTTILLERS,2289,Small Cap
581,SHALBY LIMITED,INE597J01018,SHALBY,SHALBY,2285,Small Cap
582,VAIBHAV GLOBAL LTD,INE884A01019,VAIBHAVG,VAIBHAVGBL,2281,Small Cap
583,GABRIEL INDIA LTD.,INE524A01029,GABRIEL,GABRIEL,2266,Small Cap
584,"AUTOMOTIVE AXLES LTD.,",INE449A01011,AUTOAXLES,AUTOAXLES,2265,Small Cap
585,RAMCO INDUSTRIES LTD,INE614A01028,RAMCOIND,RAMCOIND,2260,Small Cap
586,CAPACIT'E INFRAPROJECTS LIMITED,INE264T01014,CAPACITE,CAPACITE,2258,Small Cap
587,OPTIEMUS INFRACOM LIMITED,INE350C01017,OPTIEMUS,OPTIEMUS,2256,Small Cap
588,RELIANCE NAVAL AND ENGINEERING LIMITED,INE542F01012,RNAVAL,RNAVAL,2255,Small Cap
589,SKIPPER LIMITED,INE439E01022,SKIPPER,SKIPPER,2240,Small Cap
590,INGERSOLL-RAND (INDIA) LTD.,INE177A01018,INGERRAND,INGERRAND,2236,Small Cap
591,TIDE WATER OIL (INDIA) LTD.,INE484C01022,TIDEWATER,TIDEWATER,2230,Small Cap
592,MAYUR UNIQUOTERS LTD.,INE040D01038,MAYURUNIQ,MAYURUNIQ,2210,Small Cap
593,J. KUMAR INFRAPROJECTS LIMITED,INE576I01022,JKIL,JKIL,2209,Small Cap
594,UNITED BANK OF INDIA,INE695A01019,UNITEDBNK,UNITEDBNK,2209,Small Cap
595,POLY MEDICURE LTD,INE205C01021,POLYMED,POLYMED,2189,Small Cap
596,"GARWARE WALL ROPES LTD.,",INE276A01018,GARWALLROP,GARWALLROP,2189,Small Cap
597,QUICK HEAL TECHNOLOGIES LIMITED,INE306L01010,QUICKHEAL,QUICKHEAL,2180,Small Cap
598,"BANNARI AMMAN SUGARS LTD.,",INE459A01010,BANARISUG,BANARISUG,2179,Small Cap
599,GIC HOUSING FINANCE LTD.,INE289B01019,GICHSGFIN,GICHSGFIN,2171,Small Cap
600,DOLLAR INDUSTRIES LIMITED ,INE325C01035,DOLLAR,DOLLAR,2159,Small Cap
601,SHREE RENUKA SUGARS LTD.,INE087H01022,RENUKA,RENUKA,2159,Small Cap
602,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,INE417C01014,PILANIINVS,PILANIINVS,2156,Small Cap
603,SURABHI CHEMICALS & INVESTMENTS LTD,INE401F01037,SURCHIN,,2150,Small Cap
604,IL&FS TRANSPORTATION NETWORKS LIMITED,INE975G01012,IL&FSTRANS,IL&FSTRANS,2143,Small Cap
605,TRANSPORT CORPORATION OF INDIA LTD,INE688A01022,TCI,TCI,2143,Small Cap
606,BHARAT RASAYAN LIMITED,INE838B01013,BHARATRAS,BHARATRAS,2139,Small Cap
607,BALRAMPUR CHINI MILLS LTD.,INE119A01028,BALRAMCHIN,BALRAMCHIN,2136,Small Cap
608,8K MILES SOFTWARE SERVICES LIMITED,INE650K01021,8KMILES,8KMILES,2132,Small Cap
609,GATEWAY DISTRIPARKS LTD.,INE852F01015,GDL,GDL,2129,Small Cap
610,INDOCO REMEDIES LTD.,INE873D01024,INDOCO,INDOCO,2128,Small Cap
611,"TASTY BITE EATABLES LTD.,",INE488B01017,TASTYBIT,TASTYBITE,2113,Small Cap
612,MUSIC BROADCAST LIMITED,INE919I01016,RADIOCITY,RADIOCITY,2096,Small Cap
613,IG PETROCHEMICALS LTD,INE204A01010,IGPL,IGPL,2094,Small Cap
614,JTEKT INDIA LIMITED,INE643A01035,JTEKTINDIA,JTEKTINDIA,2093,Small Cap
615,"BOROSIL GLASS WORKS LTD.,",INE666D01022,BOROSIL,BOROSIL,2072,Small Cap
616,HT MEDIA LTD,INE501G01024,HTMEDIA,HTMEDIA,2065,Small Cap
617,FUTURE ENTERPRISES LIMITED,INE623B01027,FEL,FEL,2060,Small Cap
618,BALAJI AMINES LTD.,INE050E01027,BALAMINES,BALAMINES,2059,Small Cap
619,"SURYA ROSHNI LTD.,",INE335A01012,SURYAROSNI,SURYAROSNI,2053,Small Cap
620,WONDERLA HOLIDAYS LIMITED,INE066O01014,WONDERLA,WONDERLA,2050,Small Cap
621,"LUMAX INDUSTRIES LTD.,",INE162B01018,LUMAXIND,LUMAXIND,2047,Small Cap
622,BENGAL & ASSAM COMPANY LIMITED,INE083K01017,BENGALASM,,2042,Small Cap
623,SAVITA OIL TECHNOLOGIES LIMITED,INE035D01012,SOTL,SOTL,2036,Small Cap
624,TATA METALIKS LTD,INE056C01010,TATAMETALI,TATAMETALI,2029,Small Cap
625,H.G. INFRA ENGINEERING LIMITED,INE926X01010,HGINFRA,HGINFRA,2026,Small Cap
626,ORIENT REFRACTORIES LTD.,INE743M01012,ORIENTREF,ORIENTREF,2020,Small Cap
627,JSW HOLDINGS LIMITED,INE824G01012,JSWHL,JSWHL,2011,Small Cap
628,JMC PROJECTS (INDIA) LTD.,INE890A01016,JMCPROJECT,JMCPROJECT,2007,Small Cap
629,APEX FROZEN FOODS LIMITED,INE346W01013,APEX ,APEX,2006,Small Cap
630,BLISS GVS PHARMA LIMITED,INE416D01022,BLISSGVS,BLISSGVS,2004,Small Cap
631,TCI EXPRESS LIMITED,INE586V01016,TCIEXP,TCIEXP,1999,Small Cap
632,DEN NETWORKS LIMITED,INE947J01015,DEN,DEN,1994,Small Cap
633,ACCELYA KALE SOLUTIONS LIMITD,INE793A01012,KALECONSUL,ACCELYA,1991,Small Cap
634,ZUARI AGRO CHEMICALS LIMITED,INE840M01016,ZUARI,ZUARI,1987,Small Cap
635,ACTION CONSTRUCTION EQUIPMENTS LTD.,INE731H01025,ACE,ACE,1967,Small Cap
636,"SUBROS LTD.,",INE287B01021,SUBROS,SUBROS,1966,Small Cap
637,KEWAL KIRAN CLOTHING LTD.,INE401H01017,KKCL,KKCL,1959,Small Cap
638,SATIN CREDITCARE NETWORK LIMITED,INE836B01017,SATIN,SATIN,1951,Small Cap
639,EMRALD COMMERCIAL LIMITED,INE162D01014,,,1948,Small Cap
640,"THIRUMALAI CHEMICALS LTD.,",INE338A01016,TIRUMALCHM,TIRUMALCHM,1942,Small Cap
641,TEXMACO RAIL & ENGINEERING LIMITED,INE621L01012,TEXRAIL,TEXRAIL,1934,Small Cap
642,HMT LIMITED,INE262A01018,HMT,HMT,1930,Small Cap
643,SAGAR CEMENTS LTD,INE229C01013,SAGCEM,SAGCEM,1918,Small Cap
644,HIKAL LTD.,INE475B01022,HIKAL,HIKAL,1907,Small Cap
645,INDIABULLS INTEGRATED SERVICES LIMITED,INE126M01010,IBULISL,IBULISL,1867,Small Cap
646,PSP PROJECTS LIMITED,INE488V01015,PSPPROJECT,PSPPROJECT,1859,Small Cap
647,MATRIMONY.COM LIMITED,INE866R01028,MATRIMONY,MATRIMONY,1858,Small Cap
648,HINDUJA GLOBAL SOLUTIONS LIMITED,INE170I01016,HGS,HGS,1849,Small Cap
649,WEST COAST PAPER MILLS LIMITED,INE976A01021,WSTCSTPAPR,WSTCSTPAPR,1843,Small Cap
650,INDO COUNT INDUSTRIES LTD,INE483B01026,ICIL,ICIL,1838,Small Cap
651,"NIRLON LIMITED,",INE910A01012,NIRLON,,1837,Small Cap
652,STEEL STRIPS & WHEELS LTD,INE802C01017,SSWL,SSWL,1821,Small Cap
653,ASIAN STAR CO. LTD.,INE194D01017,ASTAR,,1817,Small Cap
654,"DREDGING CORPORATION OF INDIA LTD.,",INE506A01018,DREDGECORP,DREDGECORP,1817,Small Cap
655,BLS INTERNATIONAL SERVICES LTD,INE153T01027,BLS,BLS,1808,Small Cap
656,ZEE MEDIA CORPORATION LIMITED,INE966H01019,ZEEMEDIA,ZEEMEDIA,1802,Small Cap
657,FERTILIZERS AND CHEMICALS TRAVANCORE LIMITED,INE188A01015,FACT,FACT,1789,Small Cap
658,HOUSING DEVELOPMENT & INFRASTRUCTURE  LTD,INE191I01012,HDIL,HDIL,1786,Small Cap
659,L.G.BALKRISHNAN & BROS. LTD.,INE337A01034,LGBBROSLTD,LGBBROSLTD,1780,Small Cap
660,SEQUENT SCIENTIFIC LIMITED,INE807F01027,SEQUENT,SEQUENT,1776,Small Cap
661,PUNJAB & SIND BANK,INE608A01012,PSB,PSB,1772,Small Cap
662,JBM AUTO LIMITED,INE927D01028,JBMA,JBMA,1766,Small Cap
663,PRABHAT DAIRY LIMITED,INE302M01033,PRABHAT,PRABHAT,1752,Small Cap
664,MCLEOD RUSSEL INDIA LIMITED,INE942G01012,MCLEODRUSS*,MCLEODRUSS,1751,Small Cap
665,ARSHIYA LIMITED,INE968D01022,ARSHIYA,ARSHIYA,1748,Small Cap
666,"BALLARPUR INDUSTRIES LTD.,",INE294A01037,BALLARPUR,BALLARPUR,1748,Small Cap
667,KENNAMETAL INDIA LIMTIED,INE717A01029,WIDIA,,1737,Small Cap
668,PTC INDIA FINANCIAL SERVICES LIMITED,INE560K01014,PFS,PFS,1728,Small Cap
669,CAPRI GLOBAL CAPITAL LIMITED,INE180C01026,MONEYMATF,CGCL,1708,Small Cap
670,PRAJ INDUSTRIES LTD.,INE074A01025,PRAJIND,PRAJIND,1708,Small Cap
671,HCL INFOSYSTEMS LTD,INE236A01020,HCL-INSYS,HCL-INSYS,1700,Small Cap
672,GODAWARI POWER AND ISPAT LTD.,INE177H01013,GPIL,GPIL,1697,Small Cap
673,PANACEA BIOTEC LTD.,INE922B01023,PANACEABIO,PANACEABIO,1694,Small Cap
674,"NIIT LTD.,",INE161A01038,NIITLTD,NIITLTD,1692,Small Cap
675,SARDA ENERGY & MINERALS LTD,INE385C01013,SARDAEN,SARDAEN,1692,Small Cap
676,NEWGEN SOFTWARE TECHNOLOGIES LIMITED,INE619B01017,NEWGEN,NEWGEN,1690,Small Cap
677,"UNITECH LTD.,",INE694A01020,UNITECH,UNITECH,1687,Small Cap
678,BODAL CHEMICALS LTD,INE338D01028,BODALCHEM,BODALCHEM,1685,Small Cap
679,HINDUSTAN MEDIA VENTURES LIMITED,INE871K01015,HMVL,HMVL,1680,Small Cap
680,ASHIANA HOUSING LIMITED,INE365D01021,ASHIANA,ASHIANA,1680,Small Cap
681,"INDIAN HUME PIPE CO. LTD.,",INE323C01030,INDIANHUME,INDIANHUME,1678,Small Cap
682,ELANTAS BECK INDIA LTD,INE280B01018,ELANTAS,,1676,Small Cap
683,GTPL HATHWAY LIMITED,INE869I01013,GTPL,GTPL,1671,Small Cap
684,EROS INTERNATIONAL MEDIA LIMITED,INE416L01017,EROSMEDIA,EROSMEDIA,1668,Small Cap
685,K.C.P. LTD,INE805C01028,KCP,KCP,1658,Small Cap
686,AGRO TECH FOODS LTD,INE209A01019,ATFL,ATFL,1655,Small Cap
687,NOVARTIS INDIA LIMITED.,INE234A01025,NOVARTIND,,1646,Small Cap
688,RATTANINDIA POWER LIMITED,INE399K01017,RTNPOWER,RTNPOWER,1639,Small Cap
689,TATA SPONGE IRON LTD,INE674A01014,TATASPONGE,TATASPONGE,1637,Small Cap
690,KWALITY LIMITED,INE775B01025,KWALITY,KWALITY,1636,Small Cap
691,"BANCO PRODUCTS (INDIA) LTD.,",INE213C01025,BANCOINDIA,BANCOINDIA,1628,Small Cap
692,GUJARAT INDUSTRIES POWER CO. LTD,INE162A01010,GIPCL,GIPCL,1624,Small Cap
693,HINDUSTAN OIL EXPLORATION CO. LTD.,INE345A01011,HINDOILEXP,HINDOILEXP,1624,Small Cap
694,NRB BEARINGS LTD.,INE349A01021,NRBBEARING,NRBBEARING,1602,Small Cap
695,INEOS STYROLUTION INDIA LIMITED,INE189B01011,INEOSSTYRO,INEOSSTYRO,1594,Small Cap
696,SRIKALAHASTHI PIPES LIMITED,INE943C01027,SRIPIPES,SRIPIPES,1585,Small Cap
697,MIRZA INTERNATIONAL  LIMITED,INE771A01026,MIRZAINT,MIRZAINT,1585,Small Cap
698,BF UTILITIES LTD.,INE243D01012,BFUTILITIE,BFUTILITIE,1585,Small Cap
699,"POLYPLEX CORPORATION LTD.,",INE633B01018,POLYPLEX,POLYPLEX,1564,Small Cap
700,INSECTICIDES INDIA LTD.,INE070I01018,INSECTICID,INSECTICID,1564,Small Cap
701,ANANT RAJ LIMITED,INE242C01024,ANANTRAJ,ANANTRAJ,1561,Small Cap
702,KITEX GARMENETS LTD.,INE602G01020,KITEX,KITEX,1560,Small Cap
703,INDIA GLYCOLS LTD,INE560A01015,INDIAGLYCO,INDIAGLYCO,1555,Small Cap
704,RESPONSIVE INDUSTRIES LTD,INE688D01026,RESPONIND,RESPONIND,1552,Small Cap
705,FAIRCHEM SPECIALITY LIMITED,INE959A01019,FAIRCHEM,FAIRCHEM,1550,Small Cap
706,"EIH ASSOCIATED HOTELS LTD.,",INE276C01014,EIHAHOTELS,EIHAHOTELS,1548,Small Cap
707,HINDUJA VENTURES LTD,INE353A01023,HINDUJAVEN,HINDUJAVEN,1546,Small Cap
708,HAWKINS COOKER LTD.,INE979B01015,HAWKINCOOK,,1536,Small Cap
709,DFM FOODS LTD.,INE456C01012,DFM,DFMFOODS,1534,Small Cap
710,SITI NETWORKS LIMITED,INE965H01011,SITINET,SITINET,1534,Small Cap
711,MOREPEN LABORATORIES LTD.,INE083A01026,MOREPENLAB,MOREPENLAB,1530,Small Cap
712,BOMBAY RAYON FASHIONS LTD.,INE589G01011,BRFL,BRFL,1517,Small Cap
713,INFINITE COMPUTER SOLUTIONS (INDIA) LTD,INE486J01014,INFINITE,INFINITE,1512,Small Cap
714,BHARAT ROAD NETWORK LIMITED,INE727S01012,BRNL,BRNL,1505,Small Cap
715,KIRI INDUSTRIES LIMITED,INE415I01015,KIRIDYES,KIRIINDUS,1502,Small Cap
716,NATIONAL PEROXIDE LTD.,INE585A01020,NATPEROX,,1493,Small Cap
717,GENUS POWER INFRASTRUCTURES LTD,INE955D01029,GENUSPOWER,GENUSPOWER,1491,Small Cap
718,KESORAM INDUSTRIES LTD,INE087A01019,KESORAMIND,KESORAMIND,1489,Small Cap
719,ALEMBIC  LTD,INE426A01027,ALEMBICLTD,ALEMBICLTD,1478,Small Cap
720,G.M. BREWERIES LTD.,INE075D01018,GMBREW,GMBREW,1478,Small Cap
721,ANDREW YULE & COMPANY LTD,INE449C01025,ANDREWYU,,1474,Small Cap
722,S CHAND AND COMPANY LIMITED,INE807K01035,SCHAND,SCHAND,1472,Small Cap
723,"SUNFLAG IRON & STEEL CO. LTD.,",INE947A01014,SUNFLAG,SUNFLAG,1458,Small Cap
724,V2 RETAIL LIMITED,INE945H01013,V2RETAIL,V2RETAIL,1451,Small Cap
725,JAYPEE INFRATECH LIMITED,INE099J01015,JPINFRATEC,JPINFRATEC,1442,Small Cap
726,SASKEN TECHNOLOGIES LIMITED,INE231F01020,SASKEN,SASKEN,1441,Small Cap
727,SEYA INDUSTRIES LTD,INE573R01012,SEYAIND,,1438,Small Cap
728,HONDA SIEL POWER PRODUCTS LTD.,INE634A01018,HONDAPOWER,HONDAPOWER,1433,Small Cap
729,MARKSANS PHARMA LTD.,INE750C01026,MARKSANS,MARKSANS,1428,Small Cap
730,TITAGARH WAGONS LTD,INE615H01020,TWL,TWL,1427,Small Cap
731,SANWARIA CONSUMER LIMITED,INE890C01046,SANWARIA,SANWARIA,1426,Small Cap
732,ASIAN GRANITO INDIA LIMITED,INE022I01019,ASIANTILES,ASIANTILES,1425,Small Cap
733,"GRAUER & WEIL (INDIA) LTD.,",INE266D01021,GRAUWEIL,,1419,Small Cap
734,STERLING TOOLS LTD.,INE334A01023,STERTOOLS,STERTOOLS,1405,Small Cap
735,AARTI DRUGS LIMITED,INE767A01016,AARTIDRUGS,AARTIDRUGS,1404,Small Cap
736,MEP INFRASTRUCTURE DEVELOPERS LIMITED,INE776I01010,MEP,MEP,1402,Small Cap
737,MUTHOOT CAPITAL SERVICES LTD.,INE296G01013,MUTHTFN,MUTHOOTCAP,1390,Small Cap
738,INDIAN METALS & FERRO ALLOYS LIMITED,INE919H01018,IMFA,IMFA,1383,Small Cap
739,HIL LIMITED,INE557A01011,HYDIND,HIL,1381,Small Cap
740,BALAJI TELEFILMS LTD.,INE794B01026,BALAJITELE,BALAJITELE,1378,Small Cap
741,KALYANI STEELS LTD,INE907A01026,KSL,KSL,1374,Small Cap
742,MAN INFRACONSTRUCTION LIMITED,INE949H01023, MANINFRA,MANINFRA,1374,Small Cap
743,JINDAL POLY FILMS LTD.,INE197D01010,JINDALPOLY,JINDALPOLY,1372,Small Cap
744,M.M.FORGINGS LTD.,INE227C01017,MMFL,MMFL,1369,Small Cap
745,D B REALTY LIMITED,INE879I01012,DBREALTY,DBREALTY,1364,Small Cap
746,KOVAI MEDICAL CENTER & HOSPITAL LTD,INE177F01017,KOVAI,,1363,Small Cap
747,"EXCELL INDUSTRIES LTD.,",INE369A01029,EXCELINDUS,EXCELINDUS,1362,Small Cap
748,GROMO TRADE & CONSULTANCY LTD,INE286N01010,GROMOTRADE,,1362,Small Cap
749,MAJESCO LIMITED,INE898S01029,MJCO,MAJESCO,1353,Small Cap
750,WIM PLAST LTD.,INE015B01018,WIMPLAST,,1352,Small Cap
751,SHEMAROO ENTERTAINMENT LIMITED,INE363M01019,SHEMAROO,SHEMAROO,1347,Small Cap
752,POWER MECH PROJECTS LIMITED,INE211R01019,POWERMECH,POWERMECH,1346,Small Cap
753,RAMCO SYSTEMS LTD,INE246B01019,RAMCOSYS,RAMCOSYS,1341,Small Cap
754,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,INE545H01011,TIIL,TIIL,1338,Small Cap
755,KHADIM INDIA LIMITED,INE834I01025,KHADIM,KHADIM,1329,Small Cap
756,"ALKYL AMINES CHEMICALS LTD.,",INE150B01021,ALKYLAMINE,ALKYLAMINE,1328,Small Cap
757,KAYA LIMITED,INE587G01015,KAYA,KAYA,1319,Small Cap
758,HESTER BIOSCIENCES LTD,INE782E01017,HESTERPH,HESTERBIO,1318,Small Cap
759,"VINDHYA TELELINKS LTD.,",INE707A01012,VINDHYATEL,VINDHYATEL,1315,Small Cap
760,CAMLIN FINE SCIENCES LTD,INE052I01032,CAMLINFINE,CAMLINFINE,1315,Small Cap
761,VARDHMAN HOLDINGS LIMITED,INE701A01023,VHL,VHL,1314,Small Cap
762,TRIVENI ENGINEERING & INDUSTRIES LTD,INE256C01024,TRIVENI,TRIVENI,1311,Small Cap
763,"MAHANAGAR TELEPHONE NIGAM LTD.,",INE153A01019,MTNL,MTNL,1305,Small Cap
764,KIRLOSKAR FERROUS INDUSTRIES LTD.,INE884B01025,KIRLFER,,1301,Small Cap
765,"SAFARI INDUSTRIES (INDIA) LTD.,",INE429E01023,SAFARIND,,1296,Small Cap
766,INTERNATIONAL PAPER APPM LIMITED,INE435A01028,IPAPPM,IPAPPM,1293,Small Cap
767,SAREGAMA INDIA LTD.,INE979A01017,SAREGAMA,SAREGAMA,1290,Small Cap
768,HBL POWER SYSTEMS LTD.,INE292B01021,HBLPOWER,HBLPOWER,1285,Small Cap
769,EMAMI PAPER MILLS LTD.,INE830C01026,EMAMIPAP,,1278,Small Cap
770,LS INDUSTRIES LIMITED,INE345D01031,LSIND,,1273,Small Cap
771,ZEE LEARN LIMITED,INE565L01011,ZEELEARN,ZEELEARN,1259,Small Cap
772,SUTLEJ TEXTILES & INDUSTRIES LIMITED,INE645H01027,SUTLEJTEX,SUTLEJTEX,1258,Small Cap
773,TOURISM FINANCE CORPN. OF INDIA LTD,INE305A01015,TFCILTD,TFCILTD,1256,Small Cap
774,SHARDA MOTOR INDUSTRIES LTD,INE597I01010,SHARDA,SHARDAMOTR,1252,Small Cap
775,"EMPIRE INDUSTRIES LTD.,",INE515H01014,EMPIND,,1246,Small Cap
776,NUCLEUS SOFTWARE EXPORTS LTD,INE096B01018,NUCLEUS,NUCLEUS,1245,Small Cap
777,CLARIANT CHEMICALS (INDIA) LIMITED,INE492A01029,CLNINDIA,CLNINDIA,1244,Small Cap
778,THE ANDHRA SUGARS LTD.,INE715B01013,ANDHRSUGAR,ANDHRSUGAR,1244,Small Cap
779,KIRLOSKAR INDUSTRIES LTD,INE250A01039,KIRLOSIND,KIRLOSIND,1244,Small Cap
780,KINGFA SCIENCE & TECHNOLOGY (INDIA) LTD,INE473D01015,KINGFA,KINGFA,1226,Small Cap
781,ASTEC LIFESCIENCES LIMITED,INE563J01010,ASTEC,ASTEC,1220,Small Cap
782,MASTEK LIMITED,INE759A01021,MASTEK,MASTEK,1219,Small Cap
783,FORTUNE FINANCIAL SERVICES (INDIA),INE924D01017,FORTUNEF,FORTUNEFIN,1216,Small Cap
784,TAJ GVK HOTELS & RESORTS LTD.,INE586B01026,TAJGVK,TAJGVK,1210,Small Cap
785,"HOTEL LEELA VENTURE LTD.,",INE102A01024,HOTELEELA,HOTELEELA,1206,Small Cap
786,PANAMA PETROCHEM LTD.,INE305C01029,PANAMAPET,PANAMAPET,1206,Small Cap
787,KELVIN FINCAP LTD,INE232N01022,KELVINFIN,,1200,Small Cap
788,"YUKEN INDIA LTD.,",INE384C01016,YUKEN,,1197,Small Cap
789,BAJAJ HINDUSTHAN SUGAR LIMITED,INE306A01021,BAJAJHIND,BAJAJHIND,1195,Small Cap
790,SHREYAS SHIPPING AND LOGISTICS LIMITED,INE757B01015,SHREYAS,SHREYAS,1193,Small Cap
791,RUSHIL DECOR LIMITED,INE573K01017,RUSHIL,RUSHIL,1191,Small Cap
792,"ORIENTAL CARBON & CHEMICALS LTD.,",INE321D01016,ORIENTC,OCCL,1184,Small Cap
793,SICAL LOGISTICS LIMITED,INE075B01012,SICAL,SICAL,1184,Small Cap
794,KOKUYO CAMLIN LTD,INE760A01029,KOKUYOCMLN,KOKUYOCMLN,1183,Small Cap
795,KIRLOSKAR PNEUMATIC CO.LTD.,INE811A01012,KIRLPNU,,1181,Small Cap
796,GATI LIMITED,INE152B01027,GATI,GATI,1175,Small Cap
797,BF INVESTMENT LIMITED,INE878K01010,BFINVEST,BFINVEST,1175,Small Cap
798,WEIZMANN FOREX LIMITED,INE726L01019,WEIZFOREX,WEIZFOREX,1175,Small Cap
799,INDIA NIPPON ELECTRICALS LTD,INE092B01025,INDNIPPON,INDNIPPON,1175,Small Cap
800,PAISALO DIGITAL LIMITED,INE420C01042,PAISALO,PAISALO,1173,Small Cap
801,FIEM INDUSTRIES LIMITED,INE737H01014,FIEMIND,FIEMIND,1172,Small Cap
802,SML ISUZU LIMITED,INE294B01019,SWARAJMAZD,SMLISUZU,1164,Small Cap
803,SINTEX INDUSTRIES LTD,INE429C01035,SINTEX,SINTEX,1162,Small Cap
804,"DYNAMATIC TECHNOLOGIES LTD.,",INE221B01012,DYNAMATECH,DYNAMATECH,1162,Small Cap
805,"SESHASAYEE PAPER & BOARDS LTD.,",INE630A01016,SESHAPAPER,SESHAPAPER,1161,Small Cap
806,TATA TELESERVICES (MAHARASHTRA) LTD.,INE517B01013,TTML,TTML,1158,Small Cap
807,UFO MOVIEZ INDIA LIMITED,INE527H01019,UFO,UFO,1153,Small Cap
808,APTECH LTD.,INE266F01018,APTECHT,APTECHT,1150,Small Cap
809,GRAVITA INDIA LIMITED,INE024L01027,GRAVITA,GRAVITA,1142,Small Cap
810,WATERBASE LIMITED,INE054C01015,WATERBASE,,1141,Small Cap
811,ASHAPURA INTIMATES FASHION LIMITED,INE428O01016,AIFL,AIFL,1140,Small Cap
812,GREENCREST FINANCIAL SERVICES LIMITED,INE414C01029,GREENCREST,,1139,Small Cap
813,"SHANTHI GEARS LTD.,",INE631A01022,SHANTIGEAR,SHANTIGEAR,1137,Small Cap
814,ESAB INDIA LTD.,INE284A01012,ESABINDIA,ESABINDIA,1132,Small Cap
815,MONTE CARLO FASHIONS LIMITED,INE950M01013,MONTECARLO,MONTECARLO,1132,Small Cap
816,GMM PFAUDLER LTD.,INE541A01023,GMM,GMMPFAUDLR,1129,Small Cap
817,LUMAX AUTO TECHNOLOGIES LTD.,INE872H01027,LUMAXTECH,LUMAXTECH,1112,Small Cap
818,VOLTAMP TRANSFORMERS LIMITED,INE540H01012,VOLTAMP,VOLTAMP,1107,Small Cap
819,RICO AUTO INDUSTRIES LTD.,INE209B01025,RICOAUTO,RICOAUTO,1102,Small Cap
820,"VISAKA INDUSTRIES LTD.,",INE392A01013,VISAKAIND,VISAKAIND,1100,Small Cap
821,RAMKY INFRASTRUCTURE LIMITED,INE874I01013,RAMKY,RAMKY,1098,Small Cap
822,MARATHON NEXTGEN REALTY LTD,INE182D01020,MARATHON,MARATHON,1072,Small Cap
823,APCOTEX INDUSTRIES LIMITED,INE116A01024,APCOTEXIND,APCOTEXIND,1072,Small Cap
824,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,INE454M01024,NAGARFERT,NAGAFERT,1066,Small Cap
825,"ELECTROSTEEL CASTINGS LTD.,",INE086A01029,ELECTCAST,ELECTCAST,1063,Small Cap
