security_name, dividend_amount, dividend_count
RASRESOR , 1.0 , 1
SHREEPUSHK , 1.0 , 1
SIMPLEXCAS , 0.5 , 1
TANLA , 0.2 , 1
DEEPAKSP , 2.0 , 1
POWERMECH , 1.0 , 1
KRONE , 29.0 & 1.0 , 2
BIOCON , 5.0 & 5.0 , 2
MAYUR , 0.5 & 0.5 , 2
MYSOREBANK , 5.0 & 1.0 , 2
GDL , 3.0 & 4.0 , 2
CASTROLIND , 4.0 & 4.0 , 2
HINDUJAVEN , 15.0 & 17.5 , 2
RELIANCE , 10.0 & 10.5 , 2
APTECHT , 1.8 & 1.0 , 2
HIKAL , 0.5 & 0.5 , 2
ADANIPORTS , 1.1 & 1.1 , 2
CMC , 27.5 & 4.3 , 2
KITEX , 1.2 & 0.8 , 2
HEROMOTOCO , 30.0 & 40.0 , 2
LKPFIN , 2.0 & 7.0 , 2
VTMLTD , 0.6 & 0.8 , 2
MANINFRA , 0.5 & 1.0 , 2
TIIL , 5.0 & 3.0 , 2
JMFINANCIL , 0.8 & 0.6 , 2
TORNTPOWER , 1.5 & 4.5 , 2
KOVAI , 1.0 & 1.5 , 2
INFY , 29.5 & 10.0 , 2
VISHNU , 1.0 & 1.0 , 2
HINDUNILVR , 9.0 & 6.5 , 2
NAVINFLUOR , 8.5 & 10.0 , 2
DAMOTH , 1.0 & 1.5 , 2
ASIANPAINT , 4.3 & 2.2 , 2
AJANTPHARM , 6.0 & 8.0 , 2
OBEROIREAL , 2.0 & 2.0 , 2
ALKYLAMINE , 4.0 & 10.0 , 2
SIYSIL , 10.0 & 11.0 , 2
AMRTCORP , 5.0 & 6.0 , 2
DABUR , 0.8 & 1.2 , 2
HAVELLS , 3.0 & 3.0 , 2
NUCLEUS , 5.0 & 5.0 , 2
ANUHPHR , 5.0 & 2.0 , 2
UNICHEMLAB , 2.0 & 2.0 , 2
MENONBE , 0.8 & 1.0 , 2
VEDL , 2.4 & 3.5 , 2
ELEMARB , 2.0 & 2.0 , 2
BAJAJ-AUTO , 50.0 & 50.0 , 2
BAJAJFINSV , 1.8 & 1.8 , 2
BAJAJHLDNG , 32.5 & 25.0 , 2
BAJFINANCE , 18.0 & 18.0 , 2
EMPIND , 24.0 & 20.0 , 2
MAHSCOOTER , 30.0 & 30.0 , 2
RBL , 7.0 & 10.0 , 2
SWARAJENG , 15.0 & 18.0 , 2
WENDT , 15.0 & 10.0 , 2
BLUESTARCO , 5.0 & 6.5 , 2
CCL , 1.5 & 1.5 , 2
KARURVYSYA , 13.0 & 10.0 , 2
VIPIND , 1.0 & 0.6 , 2
ACGL , 12.5 & 2.5 , 2
IGARASHI , 4.4 & 4.0 , 2
TIDEWATER , 250.0 & 150.0 , 2
HDFC , 13.0 & 3.0 , 2
JYOTHYLAB , 4.0 & 4.0 , 2
GULPOLY , 1.8 & 1.8 , 2
KIRLFER , 1.2 & 1.2 , 2
KIRLOSBROS , 0.5 & 0.5 , 2
NRBBEARING , 1.5 & 1.4 , 2
SQSBFSI , 20.0 & 4.0 , 2
SUKHJITS , 5.0 & 5.0 , 2
VISAKAIND , 5.0 & 3.0 , 2
ZYDUSWELL , 6.0 & 6.5 , 2
GEOMETRIC , 2.5 & 3.0 , 2
TITAN , 2.3 & 2.2 , 2
TTKPRESTIG , 22.0 & 27.0 , 2
GABRIEL , 0.6 & 0.5 , 2
KEC , 0.9 & 1.0 , 2
RPGLIFE , 0.8 & 1.6 , 2
SHRIRAMCIT , 10.5 & 5.0 , 2
WIPRO , 7.0 & 5.0 , 2
EASTRED , 0.5 & 0.5 , 2
INDOCO , 1.6 & 1.4 , 2
KIRLPNU , 5.0 & 7.0 , 2
ACC , 11.0 & 6.0 , 2
CESC , 9.0 & 10.0 , 2
EIHAHOTELS , 3.0 & 3.0 , 2
EIHOTEL , 1.1 & 1.1 , 2
HYDIND , 10.0 & 7.5 , 2
MENNPIS , 4.0 & 4.0 , 2
RML , 4.5 & 4.5 , 2
ROSSELLIND , 0.5 & 0.5 , 2
SHOPERSTOP , 0.8 & 0.8 , 2
SRTRANSFIN , 6.0 & 4.0 , 2
SWELECT , 2.5 & 3.0 , 2
TIFHL , 0.5 & 1.5 , 2
CHOLAINV , 1.0 & 2.5 , 2
EXIDEIND , 0.7 & 1.6 , 2
MOTHERSUMI , 3.0 & 2.5 , 2
NESCO , 6.5 & 8.5 , 2
ORIENTC , 5.5 & 3.0 , 2
SINCLAIR , 4.0 & 4.0 , 2
BERGEPAINT , 0.7 & 0.7 , 2
BHAGIL , 2.5 & 2.5 , 2
GEOJITFSL , 1.8 & 1.0 , 2
GRINDWELL , 6.5 & 6.5 , 2
VGUARD , 4.5 & 4.5 , 2
BANCOINDIA , 2.5 & 0.6 , 2
DEEPAKFERT , 4.0 & 5.0 , 2
NUCENTFI , 1.1 & 1.2 , 2
PEL , 20.0 & 17.5 , 2
TATAINVEST , 17.0 & 17.0 , 2
VINATIORGA , 3.5 & 3.5 , 2
BAJAJELEC , 1.5 & 2.8 , 2
PRAJIND , 1.6 & 1.6 , 2
RAMCOCEM , 1.5 & 3.0 , 2
ULTRAMAR , 3.0 & 3.5 , 2
APOLLOHOSP , 5.8 & 6.0 , 2
ARIHCAPM , 0.8 & 0.8 , 2
CADILAHC , 12.0 & 3.2 , 2
COSMOFILMS , 3.5 & 10.0 , 2
CUMMINSIND , 9.0 & 5.0 , 2
GREAVESCOT , 1.1 & 4.5 , 2
ISGEC , 10.0 & 10.0 , 2
KIRLOSENG , 5.0 & 5.0 , 2
MINDAIND , 3.5 & 3.0 , 2
MTEDUCARE , 2.0 & 0.6 , 2
NELCAST , 0.7 & 0.4 , 2
SKPSEC , 1.0 & 1.0 , 2
SUDARSCHEM , 1.8 & 2.5 , 2
TECHNO , 1.5 & 3.0 , 2
TRIDENT , 0.3 & 0.3 , 2
WHEELS , 4.5 & 3.5 , 2
ADANIENT , 1.4 & 0.4 , 2
ALANKIT , 1.0 & 0.2 , 2
AMBUJACEM , 1.6 & 1.2 , 2
ELCIDIN , 10.0 & 10.0 , 2
GODREJIND , 1.8 & 1.8 , 2
MODISNME , 0.8 & 1.0 , 2
CEATLTD , 10.0 & 11.5 , 2
CENTUM , 2.0 & 1.0 , 2
GRAPHITE , 2.0 & 2.0 , 2
RANEHOLDIN , 7.5 & 10.0 , 2
SAKUMA , 1.0 & 1.0 , 2
VSTTILLERS , 15.0 & 15.0 , 2
KCP , 0.8 & 1.0 , 2
WONDERLA , 1.5 & 1.5 , 2
BANARBEADS , 1.0 & 2.5 , 2
INDAG , 1.5 & 0.9 , 2
KANPRPLA , 1.2 & 1.2 , 2
NATFIT , 1.0 & 2.0 , 2
RAJPALAYAM , 2.5 & 3.0 , 2
VTL , 10.0 & 15.0 , 2
7TEC , 1.0 & 2.0 , 2
AMARAJABAT , 3.6 & 4.2 , 2
CHEVIOT , 17.0 & 17.0 , 2
DIVISLAB , 20.0 & 10.0 , 2
MRF , 3.0 & 3.0 , 2
MUNJALSHOW , 4.0 & 4.0 , 2
ORBTEXP , 2.2 & 2.2 , 2
SARDAEN , 3.0 & 2.0 , 2
SHILCTECH , 1.5 & 2.0 , 2
BEL , 23.2 & 2.5 , 2
DCM , 1.5 & 1.5 , 2
LUMAXIND , 5.5 & 12.0 , 2
LUMAXTECH , 7.0 & 4.7 , 2
63MOONS , 5.0 & 5.0 , 2
GRAUWEIL , 0.2 & 0.2 , 2
KDDL , 2.0 & 1.5 , 2
MUNJALAU , 2.5 & 1.4 , 2
MUTHTFN , 5.0 & 5.5 , 2
WIMPLAST , 10.0 & 12.0 , 2
ASHIANA , 0.5 & 0.5 , 2
AVTNPL , 0.3 & 0.2 , 2
CUB , 1.1 & 1.0 , 2
ENGINERSIN , 2.0 & 2.0 , 2
IFGLREFRAC , 2.0 & 2.0 , 2
METALCO , 1.0 & 1.0 , 2
PIDILITIND , 2.9 & 3.6 , 2
DLF , 2.0 & 2.0 , 2
ELIXIR , 1.2 & 1.2 , 2
KABRAEXTRU , 2.0 & 2.2 , 2
SHARDA , 5.0 & 6.2 , 2
AMNPLST , 0.2 & 0.2 , 2
CENTURYPLY , 1.2 & 1.0 , 2
INDNIPPON , 4.5 & 4.0 , 2
KIRLOSIND , 20.0 & 20.0 , 2
BODALCHEM , 0.2 & 0.4 , 2
BOROSIL , 25.0 & 25.0 , 2
DATAMATICS , 0.7 & 0.5 , 2
DUKEOFS , 0.2 & 0.2 , 2
MOIL , 3.5 & 3.0 , 2
ALBERTDA , 5.5 & 5.5 , 2
ATULAUTO , 2.5 & 2.8 , 2
KSCL , 2.5 & 2.5 , 2
PREMCO , 2.7 & 2.5 , 2
CONCOR , 5.4 & 8.0 , 2
GAIL , 3.0 & 2.5 , 2
SRF , 5.0 & 5.0 , 2
JENBURPH , 6.3 & 6.3 , 2
MAITHANALL , 2.0 & 2.0 , 2
MINDACORP , 0.2 & 0.2 , 2
PHOENIXLTD , 2.2 & 1.8 , 2
PRADPME , 1.2 & 0.6 , 2
ADVANIHOTR , 0.1 & 0.5 , 2
ECOPLAST , 1.2 & 1.5 , 2
GEECEE , 1.5 & 1.5 , 2
GINISILK , 0.5 & 0.5 , 2
NTPC , 1.8 & 1.6 , 2
SHARDUL , 0.8 & 0.6 , 2
SOTL , 2.5 & 5.0 , 2
HIMATSEIDE , 2.0 & 1.0 , 2
IOC , 6.6 & 5.5 , 2
WEIZFOREX , 7.5 & 7.5 , 2
WEIZMANIND , 0.5 & 0.5 , 2
POWERGRID , 1.3 & 0.8 , 2
RUPA , 2.8 & 2.8 , 2
SANGHVIMOV , 0.5 & 3.0 , 2
INGERRAND , 3.0 & 3.0 , 2
ORICON , 0.4 & 0.5 , 2
RECLTD , 2.7 & 12.0 , 2
VICTMILL , 50.0 & 50.0 , 2
DISHMAN , 2.0 & 2.0 , 2
HESTERPH , 3.1 & 3.0 , 2
INSECTICID , 2.5 & 2.0 , 2
MANPASAND , 1.0 & 1.0 , 2
NHPC , 0.4 & 0.9 , 2
OCL , 4.0 & 4.0 , 2
PREMEXPL , 2.0 & 2.0 , 2
RAJOOENG , 0.2 & 0.2 , 2
SHARDACROP , 2.5 & 3.0 , 2
SUPRAJIT , 0.5 & 0.5 , 2
TFCILTD , 0.8 & 1.0 , 2
BENGALASM , 7.0 & 10.0 , 2
HOPFL , 2.2 & 2.5 , 2
IFCI , 0.5 & 1.0 , 2
RAMRAT , 1.0 & 0.8 , 2
SAMKRG , 3.0 & 4.0 , 2
SIMMOND , 0.5 & 0.5 , 2
ANDHRSUGAR , 3.0 & 5.0 , 2
DECCANCE , 2.5 & 5.0 , 2
GULFOILLUB , 3.5 & 3.0 , 2
RJL , 1.0 & 2.0 , 2
SJVN , 0.4 & 0.6 , 2
ACE , 0.2 & 0.2 , 2
AMBIKCO , 14.0 & 15.0 , 2
BRIGADE , 2.0 & 2.0 , 2
CONTROLP , 2.0 & 4.0 , 2
INDOAMIN , 0.5 & 0.5 , 2
KOTHARIPRO , 6.5 & 3.0 , 2
KRBL , 1.7 & 1.9 , 2
KRITINUT , 0.1 & 0.1 , 2
MFSL , 1.0 & 1.8 , 2
RAMCOIND , 0.3 & 0.5 , 2
RATNAMANI , 5.5 & 5.5 , 2
RESPONIND , 0.1 & 0.1 , 2
SAGCEM , 2.5 & 5.0 , 2
SKMEGGPROD , 1.0 & 1.0 , 2
UJAAS , 0.1 & 0.1 , 2
ZFSTEERING , 10.0 & 12.5 , 2
ELDEHSG , 2.0 & 10.0 , 2
FIEMIND , 7.0 & 5.0 , 2
FORCEMOT , 5.0 & 10.0 , 2
OIL , 10.0 & 8.0 , 2
RUBYMILLS , 2.5 & 1.2 , 2
SHILPAMED , 1.1 & 0.6 , 2
SHRPREC , 1.7 & 1.7 , 2
SUPPETRO , 1.5 & 1.5 , 2
TWL , 0.8 & 0.8 , 2
GALLISPAT , 1.0 & 1.0 , 2
AUDICH , 3.5 & 3.5 , 2
BDH , 0.3 & 1.4 , 2
GOLCRSFI , 1.2 & 1.2 , 2
GOLDIAM , 1.5 & 2.0 , 2
MOLDTKPAC , 2.0 & 2.0 , 2
NATIONALUM , 0.5 & 1.2 , 2
POLYMED , 2.5 & 2.5 , 2
PPAP , 1.0 & 1.0 , 2
RADIXIND , 1.0 & 1.0 , 2
SAVERA , 1.2 & 1.2 , 2
CHAMANSE , 2.0 & 0.4 , 2
DENISON , 10.0 & 10.0 , 2
FCL , 0.1 & 0.2 , 2
GUJFLUORO , 3.5 & 3.5 , 2
HITECHGEAR , 1.5 & 1.5 , 2
KALPATPOWR , 1.5 & 1.5 , 2
LAHOTIOV , 0.4 & 0.4 , 2
NAVNETEDUL , 2.2 & 2.2 , 2
NOIDATOLL , 1.0 & 1.5 , 2
RICOAUTO , 2.0 & 0.5 , 2
VMART , 1.5 & 1.1 , 2
DALMIABHA , 1.5 & 2.0 , 2
GOODLUCK , 0.8 & 0.8 , 2
GULFPETRO , 0.1 & 0.4 , 2
KALECONSUL , 25.0 & 15.0 , 2
NILE , 3.0 & 3.0 , 2
SARLAPOLY , 8.0 & 0.8 , 2
SSWL , 2.0 & 1.5 , 2
ARROWGREEN , 2.5 & 3.0 , 2
ASAHISONG , 3.5 & 2.0 , 2
FDC , 2.2 & 2.2 , 2
KNRCON , 1.0 & 1.0 , 2
MCCHRLS-B , 8.0 & 10.0 , 2
OMMETALS , 0.2 & 0.3 , 2
PRESTIGE , 1.5 & 1.2 , 2
RAJESHEXPO , 1.0 & 0.9 , 2
SANDESH , 4.0 & 5.0 , 2
VIRATCRA , 1.0 & 0.5 , 2
GILLETTE , 19.5 & 15.0 , 2
CAPPL , 5.0 & 2.5 , 2
SIEMENS , 6.0 & 4.0 , 2
KUSHAL , 0.8 & 1.2 , 2
GPTINFRA , 1.0 & 1.0 , 2
COLPAL , 8.0 & 4.0 & 3.0 , 3
APMIN , 1.7 & 1.5 & 2.0 , 3
SANOFI , 24.0 & 11.0 & 18.0 , 3
MOLDTEK , 2.0 & 1.5 & 0.6 , 3
SUNTV , 6.0 & 2.0 & 7.5 , 3
TVSMOTOR , 1.1 & 1.0 & 1.5 , 3
FOSECOIND , 3.5 & 8.0 & 8.0 , 3
HINDZINC , 2.5 & 1.9 & 1.9 , 3
SUNCLAYLTD , 6.0 & 21.0 & 20.0 , 3
NESTLEIND , 12.5 & 14.0 & 16.0 , 3
HARITASEAT , 2.5 & 2.5 & 3.5 , 3
MMFL , 3.0 & 3.0 & 3.0 , 3
IRB , 2.0 & 2.0 & 2.0 , 3
IMPAL , 10.0 & 2.5 & 6.5 , 3
SUNDRMFAST , 0.9 & 0.8 & 1.3 , 3
TORNTPHARM , 6.2 & 20.0 & 15.0 , 3
WELSPUNIND , 7.5 & 6.5 & 6.0 , 3
ZENSARTECH , 6.5 & 5.0 & 7.0 , 3
BALKRISIND , 2.4 & 2.5 & 3.0 , 3
SUNDARMFIN , 6.0 & 4.5 & 5.5 , 3
CYIENT , 5.0 & 3.0 & 4.0 , 3
EDELWEISS , 0.2 & 1.0 & 0.2 , 3
DHFL , 2.0 & 3.0 & 3.0 , 3
NAUKRI , 2.0 & 1.0 & 2.0 , 3
BHARATFORG , 4.5 & 3.0 & 4.0 , 3
CARBORUNIV , 0.5 & 1.0 & 0.5 , 3
DCMSHRIRAM , 0.4 & 1.2 & 1.2 , 3
INDIANHUME , 3.0 & 0.2 & 3.0 , 3
NICCOPAR , 0.1 & 0.1 & 0.1 , 3
SONATSOFTW , 4.2 & 3.5 & 5.5 , 3
CHEMBOND , 3.0 & 6.0 & 3.0 , 3
DAICHI , 2.0 & 0.5 & 3.0 , 3
DBCORP , 4.2 & 3.5 & 3.2 , 3
MONSANTO , 18.0 & 15.0 & 15.0 , 3
SUVEN , 0.6 & 1.0 & 1.0 , 3
TCI , 0.9 & 0.6 & 0.9 , 3
TIRUMALCHM , 4.0 & 4.0 & 6.0 , 3
NILKAMAL , 4.5 & 2.5 & 4.5 , 3
TRENT , 7.5 & 2.5 & 9.0 , 3
APARINDS , 3.5 & 5.5 & 1.0 , 3
MOTILALOFS , 1.0 & 2.0 & 1.5 , 3
MPSLTD , 7.0 & 7.0 & 8.0 , 3
ALLCARGO , 1.4 & 1.0 & 1.0 , 3
TRITURBINE , 0.6 & 0.4 & 0.7 , 3
ASTRAL , 0.2 & 0.1 & 0.2 , 3
GESHIP , 7.0 & 6.0 & 7.5 , 3
JBCHEPHARM , 10.0 & 4.0 & 4.5 , 3
MASTEK , 1.0 & 1.5 & 1.0 , 3
STERTOOLS , 5.0 & 5.0 & 5.0 , 3
ASMTEC , 0.8 & 1.8 & 6.0 , 3
KPRMILL , 5.0 & 5.0 & 4.0 , 3
PLASTIBLEN , 5.5 & 1.2 & 5.8 , 3
PRECWIRE , 2.5 & 2.5 & 1.5 , 3
NEAGI , 20.0 & 20.0 & 20.0 , 3
TAKE , 0.4 & 0.3 & 0.3 , 3
BALAJITELE , 0.6 & 0.8 & 0.4 , 3
SOLARINDS , 9.0 & 9.0 & 13.5 , 3
ASHOKA , 0.7 & 0.7 & 0.8 , 3
BPCL , 22.5 & 12.5 & 3.5 , 3
HINDPETRO , 24.5 & 11.5 & 7.0 , 3
LGBBROSLTD , 3.8 & 2.5 & 2.5 , 3
ONGC , 0.5 & 4.5 & 0.8 , 3
NLCINDIA , 1.0 & 1.5 & 0.3 , 3
PIIND , 1.3 & 1.2 & 1.9 , 3
SUPREMEIND , 7.0 & 2.5 & 5.0 , 3
AIAENG , 8.0 & 8.0 & 10.0 , 3
AMRUTANJAN , 2.4 & 1.2 & 2.6 , 3
TVSSRICHAK , 33.8 & 30.0 & 30.0 , 3
PFC , 0.6 & 8.8 & 4.5 , 3
CUPID , 0.5 & 1.0 & 2.0 , 3
PRIMAPLA , 1.5 & 1.0 & 1.0 , 3
NANDAN , 1.0 & 0.8 & 0.8 , 3
NMDC , 1.3 & 9.5 & 1.5 , 3
MUTHOOTFIN , 2.0 & 4.0 & 2.0 , 3
SYMPHONY , 10.0 & 5.0 & 20.0 , 3
SHREECEM , 14.0 & 12.0 & 12.0 , 3
AEGISLOG , 0.3 & 0.3 & 0.3 , 3
MARICO , 1.8 & 1.5 & 1.0 , 3
DHANUKA , 4.5 & 2.5 & 4.0 , 3
HCLTECH , 4.0 & 5.0 & 5.0 & 6.0 , 4
RSYSTEMS , 0.4 & 0.9 & 3.3 & 0.2 , 4
GODREJCP , 2.5 & 1.0 & 1.0 & 1.0 , 4
HEXAWARE , 2.0 & 2.0 & 2.2 & 2.4 , 4
IBVENTURES , 1.0 & 1.0 & 0.5 & 0.5 , 4
HATSUN , 1.2 & 1.5 & 1.0 & 1.5 , 4
PAGEIND , 19.0 & 20.0 & 21.0 & 21.0 , 4
TCS , 24.0 & 5.5 & 5.5 & 5.5 , 4
AUROPHARMA , 1.0 & 0.5 & 0.6 & 0.7 , 4
MINDTREE , 10.0 & 3.0 & 4.0 & 4.0 , 4
PERSISTENT , 2.5 & 2.5 & 5.0 & 3.0 , 4
CARERATING , 6.0 & 8.0 & 6.0 & 6.0 , 4
TATACHEM , 2.5 & 2.5 & 10.0 & 10.0 , 4
AARTIDRUGS , 3.0 & 2.2 & 1.5 & 3.0 , 4
GRANULES , 0.5 & 0.1 & 0.1 & 0.1 , 4
GMM , 0.7 & 0.9 & 0.7 & 0.7 , 4
HGS , 5.0 & 5.0 & 5.0 & 3.8 , 4
VIDHIING , 0.2 & 0.2 & 0.2 & 0.2 , 4
SASKEN , 4.5 & 3.0 & 25.0 & 4.0 , 4
AARTIIND , 1.8 & 3.0 & 2.0 & 3.5 , 4
CRISIL , 4.0 & 4.0 & 5.0 & 7.0 & 3.0 , 5
IBULHSGFIN , 9.0 & 9.0 & 9.0 & 9.0 & 9.0 , 5
MANAPPURAM , 0.5 & 0.5 & 0.5 & 0.5 & 0.5 , 5
MAYURUNIQ , 0.8 & 0.8 & 0.8 & 0.8 & 0.8 , 5
KKCL , 3.0 & 35.0 & 1.5 & 8.5 & 8.0 & 7.0 , 6
