security_name, dividend_amount, dividend_count
SKFINDIA , 10.0 , 1
SKIPPER , 1.6 , 1
DLINK , 2.0 , 1
SMIFS , 1.0 , 1
SWARAJMAZD , 8.0 , 1
SMSPHARMA , 0.2 , 1
SOBHA , 2.5 , 1
SOLARINDS , 3.0 , 1
SOLIMAC , 1.2 , 1
SDBL , 1.5 , 1
SOMANYCERA , 2.7 , 1
STHINPA-B , 1.5 , 1
SIPROJECTS , 0.5 , 1
SOUTHBANK , 0.4 , 1
ZSOUTGAS , 35.0 , 1
SRHHYPOLTD , 1.5 , 1
SREINFRA , 0.5 , 1
SABTN , 0.6 , 1
BWPL , 1.0 , 1
SRIPIPES , 6.0 , 1
SIL , 0.8 , 1
STANROS , 6.0 , 1
STARPAPER , 2.0 , 1
SBIN , 2.6 , 1
SSWL , 3.0 , 1
STEELCAS , 0.6 , 1
STRTECH , 0.8 , 1
STOVAC , 31.0 , 1
STAR , 4.5 , 1
SUBROS , 0.5 , 1
SUCHITRA , 1.0 , 1
SUDTIND-B , 0.5 , 1
SUJALA , 0.1 , 1
SUKHJITS , 5.0 , 1
SUMEDHA , 1.0 , 1
SUNPHARMA , 3.5 , 1
SUNDARMFIN , 6.5 , 1
SUNCLAYLTD , 15.0 , 1
SUNILHITEC , 0.1 , 1
SUNTECK , 1.5 , 1
SUCROSA , 0.7 , 1
SUPER , 2.5 , 1
SUPERHOUSE , 1.0 , 1
SURYAROSNI , 1.5 , 1
SURYALAXMI , 1.0 , 1
SURYALA , 1.5 , 1
SUTLEJTEX , 13.0 , 1
SUVEN , 1.5 , 1
SWANENERGY , 0.1 , 1
SWARAJAUTO , 4.0 , 1
SVARTCORP , 0.2 , 1
SWASTIVI , 0.1 , 1
ZSWASTSA , 1.0 , 1
SWASTIKA , 1.0 , 1
SWELECT , 4.0 , 1
SWISSGLA , 2.0 , 1
SYNCOMF , 0.0 , 1
SYNGENE , 1.0 , 1
TIGLOB , 0.5 , 1
TDPOWERSYS , 1.8 , 1
TAJGVK , 0.4 , 1
TALBROAUTO , 1.5 , 1
TALBROSENG , 2.0 , 1
TALWALKARS , 1.5 , 1
TAMBOLI , 0.7 , 1
TNPL , 7.5 , 1
TANLA , 0.2 , 1
TASTYBIT , 2.0 , 1
TATACHEM , 11.0 , 1
TATAELXSI , 16.0 , 1
TATATEA , 2.4 , 1
TATAINVEST , 18.0 , 1
TATAMETALI , 2.5 , 1
TATAPOWER , 1.3 , 1
TATASPONGE , 11.0 , 1
TATASTEEL , 10.0 , 1
TCPLPACK , 6.2 , 1
TECHM , 9.0 , 1
TEXMACO , 0.2 , 1
TEXRAIL , 0.2 , 1
THANGAMAYL , 2.0 , 1
THEBYKE , 1.0 , 1
NIACL , 3.8 , 1
PHOENIXLTD , 2.4 , 1
RAMCOCEM , 3.0 , 1
THERMAX , 6.0 , 1
TIRUMALCHM , 18.8 , 1
THOMASCOOK , 0.4 , 1
TIFHL , 0.6 , 1
TIL , 3.0 , 1
TIMETECHNO , 0.7 , 1
TATATIMKEN , 1.0 , 1
TINPLATE , 1.6 , 1
TIPSINDLTD , 1.0 , 1
TIRSARJ , 0.3 , 1
TWL , 0.8 , 1
TITANBIO , 0.8 , 1
TITAN , 2.6 , 1
TOKYOPLAST , 0.5 , 1
TORNTPOWER , 2.2 , 1
TFCILTD , 2.0 , 1
TPLPLAST , 3.0 , 1
TRANSCOR , 0.2 , 1
TRANSPEK , 9.0 , 1
TRENT , 1.0 , 1
TRITONV , 15.0 , 1
TRIVENI , 0.2 , 1
TTKHEALTH , 5.0 , 1
TIINDIA , 1.2 , 1
TVTODAY , 2.0 , 1
TVSELECT , 0.5 , 1
TVSSRICHAK , 50.7 , 1
TYCHE , 0.5 , 1
UCALFUEL , 5.0 , 1
UFLEX , 3.5 , 1
UFO , 10.0 , 1
UGARSUGAR , 0.2 , 1
UJAAS , 0.1 , 1
UJJIVAN , 0.8 , 1
ULTRACAB , 0.1 , 1
ULTRAMAR , 4.0 , 1
ULTRACEMCO , 10.0 , 1
UNICHEMLAB , 3.0 , 1
UBL , 1.1 , 1
UNIDT , 1.2 , 1
UPL , 7.0 , 1
VSTTILLERS , 15.0 , 1
WABAG , 4.0 , 1
VADILENT , 0.8 , 1
VADILALIND , 1.2 , 1
VAKRANG , 2.0 , 1
VALSON , 1.0 , 1
VAMA , 0.1 , 1
VHL , 5.0 , 1
VTL , 15.0 , 1
VBL , 2.5 , 1
VEDAVAAG , 0.9 , 1
VOL , 0.2 , 1
DENISON , 10.0 , 1
VENKYS , 6.0 , 1
SHYAM , 2.7 , 1
VERITAS , 0.1 , 1
VETO , 1.0 , 1
VGUARD , 0.7 , 1
VICTMILL , 50.0 , 1
VIDLI , 0.5 , 1
VIJAYABANK , 1.5 , 1
VFL , 0.0 , 1
VIKASECO , 0.1 , 1
VIKRAMTH , 1.6 , 1
VINATIORGA , 0.5 , 1
VINDHYATEL , 7.0 , 1
VINYLINDIA , 1.8 , 1
VIPUL , 0.0 , 1
VIPULORG , 0.8 , 1
VIRAT , 2.5 , 1
VISAKAIND , 6.0 , 1
VISHALBL , 0.5 , 1
VIVIMEDLAB , 0.4 , 1
VLSFINANCE , 1.0 , 1
VMART , 1.2 , 1
VOITHPAPR , 4.0 , 1
VOLTAMP , 15.0 , 1
VOLTAS , 3.5 , 1
VSTIND , 75.0 , 1
VTMLTD , 0.8 , 1
WABCOINDIA , 7.0 , 1
WSFIN , 4.2 , 1
WATERBASE , 1.0 , 1
WEIZFOREX , 3.0 , 1
WEIZMANIND , 0.5 , 1
ZWELCAST , 2.0 , 1
WELSPUNGUJR , 0.5 , 1
WELENT , 0.8 , 1
WELSPUNIND , 0.7 , 1
WSTCSTPAPR , 2.5 , 1
WESTLEIRES , 0.1 , 1
WHIRLPOOL , 3.0 , 1
WIMPLAST , 7.0 , 1
WINDMACHIN , 0.8 , 1
WIPRO , 1.0 , 1
WIREFABR , 0.6 , 1
WONDERLA , 1.0 , 1
WPIL , 2.0 , 1
YASHCHEM , 0.3 , 1
YESBANK , 12.0 , 1
YUKEN , 1.0 , 1
ZFSTEERING , 8.0 , 1
ZEEL , 2.5 , 1
ZEELEARN , 0.1 , 1
ZENTEC , 0.1 , 1
ZENIFIB , 2.0 , 1
ZENLABS , 0.2 , 1
ZODIACLOTH , 1.0 , 1
MONEYMAST , 0.0 , 1
ZODJRDMKJ , 0.5 , 1
ZUARI , 1.0 , 1
ZUARIGLOB , 1.0 , 1
KALECONSUL , 40.0 & 14.0 , 2
AEGISLOG , 0.3 & 0.5 , 2
ALANKIT , 0.1 & 0.2 , 2
ALICON , 4.2 & 2.0 , 2
ALKEM , 9.0 & 6.0 , 2
AMARAJABAT , 4.2 & 2.0 , 2
ARROWGREEN , 4.5 & 1.1 , 2
ASHOKA , 0.8 & 0.8 , 2
ASMTEC , 2.5 & 2.5 , 2
ASTRAL , 0.3 & 0.2 , 2
ATULAUTO , 1.5 & 2.8 , 2
ACGL , 12.5 & 5.0 , 2
AVTNPL , 0.2 & 0.2 , 2
BALFC , 0.5 & 0.5 , 2
BANCOINDIA , 4.0 & 4.2 , 2
BEL , 1.1 & 1.6 , 2
BHARATFORG , 5.0 & 2.0 , 2
BHEL , 0.8 & 0.8 , 2
BPCL , 1.0 & 14.0 , 2
BHARTIARTL , 1.0 & 2.8 , 2
BRIGADE , 2.0 & 0.5 , 2
CARBORUNIV , 0.8 & 1.0 , 2
CASTROLIND , 4.5 & 4.5 , 2
CENTRUM , 0.1 & 0.1 , 2
CENTUM , 3.0 & 1.0 , 2
CHOLAINV , 2.0 & 4.5 , 2
CONCOR , 7.5 & 9.6 , 2
CONTROLP , 3.5 & 3.0 , 2
COROMANDEL , 5.0 & 3.0 , 2
CUMMINSIND , 9.0 & 5.0 , 2
CUPID , 2.0 & 2.0 , 2
DABUR , 1.0 & 1.2 , 2
DATAMATICS , 0.8 & 0.5 , 2
DHFL , 3.0 & 3.0 , 2
DHAMPURSUG , 3.5 & 3.0 , 2
DHANUKA , 0.6 & 2.0 , 2
DLF , 2.0 & 1.2 , 2
LALPATHLAB , 1.7 & 1.5 , 2
EDELWEISS , 0.3 & 1.1 , 2
ENGINERSIN , 0.5 & 2.5 , 2
EXIDEIND , 0.8 & 1.6 , 2
FLORENCE , 30.0 & 30.0 , 2
GABRIEL , 0.8 & 0.5 , 2
GAIL , 2.7 & 7.7 , 2
GARWALLROP , 3.5 & 1.5 , 2
GDL , 4.0 & 3.0 , 2
GILLETTE , 154.0 & 10.0 , 2
GOACARBON , 3.0 & 5.0 , 2
GRAPHITE , 2.0 & 5.0 , 2
GREAVESCOT , 1.5 & 4.0 , 2
GPPL , 1.8 & 1.7 , 2
GULFOILLUB , 5.0 & 4.0 , 2
GULPOLY , 0.3 & 0.4 , 2
HARITASEAT , 2.0 & 4.0 , 2
HATSUN , 3.0 & 1.0 , 2
HERITGFOOD , 3.0 & 1.0 , 2
HEROMOTOCO , 30.0 & 55.0 , 2
HESTERPH , 2.3 & 4.0 , 2
HIKAL , 0.6 & 0.7 , 2
HYDIND , 10.0 & 10.0 , 2
HINDPETRO , 1.1 & 14.5 , 2
HINDUNILVR , 10.0 & 8.0 , 2
HINDZINC , 2.0 & 6.0 , 2
HUDCO , 0.1 & 0.6 , 2
HDFC , 15.0 & 3.5 , 2
INDAG , 1.5 & 0.9 , 2
INDNIPPON , 6.0 & 6.0 , 2
IMFA , 10.0 & 5.0 , 2
IOC , 1.0 & 19.0 , 2
ICIL , 0.4 & 0.4 , 2
INFY , 14.8 & 13.0 , 2
INGERRAND , 3.0 & 3.0 , 2
ISGEC , 15.0 & 16.0 , 2
JAMNAAUTO , 2.0 & 0.3 , 2
JAYAGROGN , 1.2 & 0.7 , 2
JENBURPH , 8.1 & 3.0 , 2
JMFINANCIL , 0.8 & 0.7 , 2
KANSAINER , 2.5 & 0.5 , 2
KIOCL , 0.3 & 0.3 , 2
KIRLOSENG , 5.0 & 2.5 , 2
KITEX , 0.8 & 0.8 , 2
LTTS , 4.0 & 4.0 , 2
LTI , 9.7 & 8.0 , 2
LEEL , 20.0 & 1.5 , 2
MMFL , 1.0 & 5.0 , 2
MGL , 11.0 & 8.0 , 2
MANINFRA , 0.5 & 0.5 , 2
MARICO , 1.8 & 2.5 , 2
MASTEK , 2.5 & 2.0 , 2
MEERA , 1.0 & 1.0 , 2
MENONBE , 0.8 & 0.5 , 2
MINDACORP , 0.3 & 0.2 , 2
MINDAIND , 1.0 & 1.2 , 2
MOIL , 6.0 & 3.0 , 2
MOLDTKPAC , 2.0 & 1.6 , 2
MOLDTEK , 0.3 & 0.3 , 2
MONSANTO , 15.0 & 15.0 , 2
MOTILALOFS , 3.0 & 4.0 , 2
NATCOPHARM , 1.2 & 7.0 , 2
NAVINFLUOR , 13.0 & 3.4 , 2
NBCC , 1.1 & 0.6 , 2
NCLIND , 1.5 & 1.0 , 2
NHPC , 0.1 & 1.1 , 2
NICCOPAR , 0.1 & 0.1 , 2
NILE , 3.0 & 2.0 , 2
NILKAMAL , 7.0 & 4.0 , 2
NMDC , 1.0 & 4.3 , 2
NTPC , 2.2 & 2.7 , 2
OIL , 4.8 & 14.0 , 2
OMMETALS , 0.2 & 0.3 , 2
ORIENTC , 7.0 & 3.0 , 2
PERSISTENT , 3.0 & 7.0 , 2
PFIZER , 15.0 & 5.0 , 2
PIIND , 2.5 & 1.5 , 2
POLYPLEX , 4.0 & 5.0 , 2
PFC , 6.0 & 1.8 , 2
POWERGRID , 3.4 & 2.5 , 2
PPAP , 1.8 & 2.0 , 2
PRECWIRE , 2.2 & 2.0 , 2
PGHH , 362.0 & 27.0 , 2
RALLIS , 2.5 & 1.2 , 2
RML , 4.0 & 4.5 , 2
RBL , 9.0 & 6.5 , 2
RANEHOLDIN , 5.0 & 5.5 , 2
RICOAUTO , 0.8 & 0.4 , 2
RECLTD , 2.6 & 7.4 , 2
SAGCEM , 1.5 & 2.5 , 2
SANOFI , 50.0 & 18.0 , 2
SANWARIA , 0.1 & 0.1 , 2
SATIA , 2.0 & 1.0 , 2
SAVERA , 1.5 & 1.2 , 2
SHANTIGEAR , 0.8 & 1.0 , 2
SHARDA , 6.2 & 6.2 , 2
SHBCL , 0.2 & 0.3 , 2
SHREECEM , 24.0 & 20.0 , 2
SHRIRAMCIT , 10.0 & 6.0 , 2
SRTRANSFIN , 6.0 & 5.0 , 2
SIYSIL , 15.0 & 2.2 , 2
SJVN , 0.5 & 1.9 , 2
SONATSOFTW , 5.5 & 3.8 , 2
SQSBFSI , 20.0 & 4.0 , 2
SRF , 6.0 & 6.0 , 2
STERTOOLS , 1.0 & 1.0 , 2
SUDARSCHEM , 1.0 & 2.5 , 2
SUNDRMFAST , 2.8 & 1.9 , 2
SUPRAJIT , 0.6 & 0.6 , 2
SUPPETRO , 3.5 & 1.0 , 2
SWARAJENG , 18.0 & 25.0 , 2
TATACOFFEE , 1.5 & 0.2 , 2
TATACOMM , 4.5 & 1.5 , 2
HITECHGEAR , 1.2 & 1.5 , 2
THYROCARE , 5.0 & 5.0 , 2
TIDEWATER , 100.0 & 75.0 , 2
TORNTPHARM , 4.0 & 9.0 , 2
TCI , 0.6 & 1.0 , 2
TRITURBINE , 0.8 & 0.5 , 2
TTKPRESTIG , 15.0 & 12.0 , 2
TVSMOTOR , 2.0 & 1.3 , 2
VIPIND , 1.6 & 1.0 , 2
VALIANTORG , 5.0 & 2.5 , 2
VEDL , 17.7 & 21.2 , 2
VESUVIUS , 6.5 & 6.8 , 2
VIRATCRA , 0.5 & 0.5 , 2
WENDT , 15.0 & 10.0 , 2
WHEELS , 8.0 & 6.0 , 2
ZENSARTECH , 7.0 & 5.0 , 2
AMRUTANJAN , 1.6 & 1.1 & 1.1 , 3
ASIANPAINT , 5.7 & 2.0 & 2.6 , 3
AUROPHARMA , 1.2 & 1.5 & 1.0 , 3
CYIENT , 5.0 & 5.0 & 4.0 , 3
DCMSHRIRAM , 0.8 & 4.0 & 3.4 , 3
FOSECOIND , 7.0 & 6.0 & 7.0 , 3
GPTINFRA , 1.5 & 1.0 & 1.0 , 3
NAUKRI , 1.5 & 2.5 & 1.5 , 3
IRB , 3.0 & 2.5 & 2.5 , 3
MRF , 54.0 & 3.0 & 3.0 , 3
ONGC , 0.8 & 3.0 & 2.2 , 3
ORIENTPPR , 0.5 & 0.5 & 0.4 , 3
SANDUMA , 1.0 & 2.0 & 5.0 , 3
SASKEN , 4.5 & 2.5 & 3.0 , 3
SUPREMEIND , 7.0 & 5.0 & 3.0 , 3
TAKE , 0.4 & 0.3 & 0.3 , 3
TCIEXP , 0.8 & 1.0 & 1.0 , 3
TRIDENT , 0.3 & 0.6 & 0.6 , 3
BALKRISIND , 2.5 & 2.5 & 2.5 & 1.5 , 4
CARERATING , 10.0 & 6.0 & 6.0 & 6.0 , 4
COLPAL , 3.0 & 4.0 & 4.0 & 5.0 , 4
CRISIL , 6.0 & 6.0 & 6.0 & 10.0 , 4
GMM , 0.7 & 1.9 & 0.7 & 0.7 , 4
GODREJCP , 12.0 & 1.0 & 1.0 & 1.0 , 4
GRANULES , 0.2 & 0.2 & 0.2 & 0.2 , 4
HCLTECH , 6.0 & 2.0 & 2.0 & 2.0 , 4
HEXAWARE , 1.0 & 1.0 & 1.0 & 1.0 , 4
HGS , 2.5 & 2.5 & 2.5 & 2.5 , 4
ICICIPRULI , 2.3 & 1.2 & 2.3 & 1.1 , 4
IBULHSGFIN , 9.0 & 9.0 & 9.0 & 14.0 , 4
KUSHAL , 0.3 & 0.2 & 0.5 & 0.1 , 4
MANAPPURAM , 0.5 & 0.5 & 0.5 & 0.5 , 4
MAYURUNIQ , 0.2 & 0.5 & 0.2 & 0.4 , 4
NESTLEIND , 23.0 & 15.0 & 15.0 & 33.0 , 4
PAGEIND , 26.0 & 25.0 & 35.0 & 35.0 , 4
SUNTV , 2.5 & 2.5 & 2.5 & 2.5 , 4
SYMPHONY , 1.0 & 1.0 & 1.0 & 1.0 , 4
TCS , 27.5 & 7.0 & 7.0 & 7.0 , 4
VIDHIING , 0.2 & 0.2 & 0.2 & 0.2 , 4
KKCL , 7.0 & 1.5 & 10.0 & 9.5 & 5.0 , 5
MINDTREE , 2.0 & 3.0 & 2.0 & 2.0 & 2.0 , 5
