Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
511196,CANFINHOME,CAN FIN HOMES LTD.,09 Jul 2019,Dividend - Rs. - 2.0000,-,11 Jul 2019,17 Jul 2019,04 Jul 2019,10 Jul 2019,-
511288,GRUH,GRUH FINANCE LTD.,09 Jul 2019,Dividend - Rs. - 2.0000,-,11 Jul 2019,19 Jul 2019,04 Jul 2019,10 Jul 2019,-
540133,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,09 Jul 2019,Final Dividend - Rs. - 1.5500,-,11 Jul 2019,17 Jul 2019,04 Jul 2019,10 Jul 2019,-
532218,SOUTHBANK,SOUTH INDIAN BANK LTD.,09 Jul 2019,Dividend - Rs. - 0.2500,-,11 Jul 2019,17 Jul 2019,04 Jul 2019,10 Jul 2019,-
506285,BAYERCROP,BAYER CROPSCIENCE LTD.,10 Jul 2019,Final Dividend - Rs. - 18.0000,-,12 Jul 2019,24 Jul 2019,05 Jul 2019,11 Jul 2019,-
506395,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,10 Jul 2019,Final Dividend - Rs. - 3.5000,-,12 Jul 2019,22 Jul 2019,05 Jul 2019,11 Jul 2019,-
590003,KARURVYSYA,KARUR VYSYA BANK LTD.,10 Jul 2019,Dividend - Rs. - 0.6000,-,12 Jul 2019,18 Jul 2019,05 Jul 2019,11 Jul 2019,-
500250,LGBBROSLTD,L.G.BALAKRISHNAN & BROS.LTD.,10 Jul 2019,Dividend - Rs. - 5.0000,-,12 Jul 2019,18 Jul 2019,05 Jul 2019,11 Jul 2019,-
502420,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,10 Jul 2019,Final Dividend - Rs. - 0.6000,-,12 Jul 2019,19 Jul 2019,05 Jul 2019,11 Jul 2019,-
526492,RISHIROOP,Rishiroop Ltd,10 Jul 2019,Final Dividend - Rs. - 1.2000,-,12 Jul 2019,18 Jul 2019,05 Jul 2019,11 Jul 2019,-
541556,RITES,RITES Ltd,10 Jul 2019,Final Dividend - Rs. - 4.0000,11 Jul 2019,-,-,04 Jul 2019,10 Jul 2019,-
532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,10 Jul 2019,Dividend - Rs. - 11.5000,-,12 Jul 2019,18 Jul 2019,05 Jul 2019,11 Jul 2019,-
500008,AMARAJABAT,AMARA RAJA BATTERIES LTD.,11 Jul 2019,Final Dividend - Rs. - 5.0800,-,15 Jul 2019,20 Jul 2019,08 Jul 2019,12 Jul 2019,-
500027,ATUL,ATUL LTD.,11 Jul 2019,Dividend - Rs. - 15.0000,-,13 Jul 2019,19 Jul 2019,08 Jul 2019,11 Jul 2019,-
532977,BAJAJ-AUTO,BAJAJ AUTO LTD.,11 Jul 2019,Dividend - Rs. - 60.0000,-,13 Jul 2019,26 Jul 2019,08 Jul 2019,11 Jul 2019,-
532978,BAJAJFINSV,BAJAJ FINSERV LTD.,11 Jul 2019,Dividend - Rs. - 2.5000,-,13 Jul 2019,25 Jul 2019,08 Jul 2019,11 Jul 2019,-
500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LTD.,11 Jul 2019,Dividend - Rs. - 32.5000,-,13 Jul 2019,26 Jul 2019,08 Jul 2019,11 Jul 2019,-
500034,BAJFINANCE,Bajaj Finance Limited,11 Jul 2019,Dividend - Rs. - 6.0000,-,13 Jul 2019,25 Jul 2019,08 Jul 2019,11 Jul 2019,-
533146,DLINKINDIA,D-Link (India) Ltd,11 Jul 2019,Final Dividend - Rs. - 1.0000,-,13 Jul 2019,19 Jul 2019,08 Jul 2019,11 Jul 2019,-
500495,ESCORTS,ESCORTS LTD.,11 Jul 2019,Final Dividend - Rs. - 2.5000,-,14 Jul 2019,27 Jul 2019,08 Jul 2019,11 Jul 2019,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,11 Jul 2019,Final Dividend - Rs. - 9.0000,-,13 Jul 2019,15 Jul 2019,08 Jul 2019,11 Jul 2019,-
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,11 Jul 2019,Dividend - Rs. - 20.0000,-,15 Jul 2019,22 Jul 2019,08 Jul 2019,12 Jul 2019,-
500245,KIRLFER,KIRLOSKAR FERROUS INDUSTRIES LTD.,11 Jul 2019,Final Dividend - Rs. - 1.0000,-,15 Jul 2019,23 Jul 2019,08 Jul 2019,12 Jul 2019,-
505283,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,11 Jul 2019,Final Dividend - Rs. - 1.5000,-,13 Jul 2019,20 Jul 2019,08 Jul 2019,11 Jul 2019,-
540005,LTI,Larsen & Toubro Infotech Ltd,11 Jul 2019,Final Dividend - Rs. - 15.5000,-,15 Jul 2019,20 Jul 2019,08 Jul 2019,12 Jul 2019,-
540115,LTTS,L&T Technology Services Ltd,11 Jul 2019,Final Dividend - Rs. - 13.5000,-,13 Jul 2019,20 Jul 2019,08 Jul 2019,11 Jul 2019,-
500266,MAHSCOOTER,MAHARASHTRA SCOOTERS LTD.,11 Jul 2019,Dividend - Rs. - 33.0000,-,13 Jul 2019,24 Jul 2019,08 Jul 2019,11 Jul 2019,-
523704,MASTEK,MASTEK LTD.,11 Jul 2019,Final Dividend - Rs. - 5.0000,-,15 Jul 2019,16 Jul 2019,08 Jul 2019,12 Jul 2019,-
526299,MPHASIS,MPHASIS LTD.,11 Jul 2019,Final Dividend - Rs. - 27.0000,-,13 Jul 2019,25 Jul 2019,08 Jul 2019,11 Jul 2019,-
541301,ORIENTELEC,Orient Electric Ltd,11 Jul 2019,Final Dividend - Rs. - 0.5000,-,13 Jul 2019,16 Jul 2019,08 Jul 2019,11 Jul 2019,-
533179,PERSISTENT,PERSISTENT SYSTEMS LTD.,11 Jul 2019,Final Dividend - Rs. - 3.0000,-,15 Jul 2019,24 Jul 2019,08 Jul 2019,12 Jul 2019,-
517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE LTD.,11 Jul 2019,Final Dividend - Rs. - 2.0000,-,15 Jul 2019,22 Jul 2019,08 Jul 2019,12 Jul 2019,-
532163,SAREGAMA,SAREGAMA INDIA LTD.,11 Jul 2019,Final Dividend - Rs. - 3.0000,-,13 Jul 2019,19 Jul 2019,08 Jul 2019,11 Jul 2019,-
532663,SASKEN,Sasken Technologies Ltd,11 Jul 2019,Final Dividend - Rs. - 7.5000,-,13 Jul 2019,13 Jul 2019,08 Jul 2019,11 Jul 2019,-
522034,SHANTIGEAR,SHANTHI GEARS LTD.,11 Jul 2019,Final Dividend - Rs. - 1.0000,-,13 Jul 2019,23 Jul 2019,08 Jul 2019,11 Jul 2019,-
520151,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,11 Jul 2019,Final Dividend - Rs. - 1.2000,-,13 Jul 2019,20 Jul 2019,08 Jul 2019,11 Jul 2019,-
500472,SKFINDIA,SKF India Ltd,11 Jul 2019,Dividend - Rs. - 12.0000,-,15 Jul 2019,23 Jul 2019,08 Jul 2019,12 Jul 2019,-
500407,SWARAJENG,SWARAJ ENGINES LTD.,11 Jul 2019,Dividend - Rs. - 25.0000,-,13 Jul 2019,19 Jul 2019,08 Jul 2019,11 Jul 2019,-
500407,SWARAJENG,SWARAJ ENGINES LTD.,11 Jul 2019,Special Dividend - Rs. - 25.0000,-,13 Jul 2019,19 Jul 2019,08 Jul 2019,11 Jul 2019,-
532156,VAIBHAVGBL*,Vaibhav Global Ltd,11 Jul 2019,Final Dividend - Rs. - 5.0000,-,13 Jul 2019,13 Jul 2019,08 Jul 2019,11 Jul 2019,-
514162,WELSPUNIND,WELSPUN INDIA LTD.,11 Jul 2019,Dividend - Rs. - 0.3000,-,15 Jul 2019,17 Jul 2019,08 Jul 2019,12 Jul 2019,-
505412,WENDT,WENDT (INDIA) LTD.,11 Jul 2019,Final Dividend - Rs. - 15.0000,-,15 Jul 2019,22 Jul 2019,08 Jul 2019,12 Jul 2019,-
500343,AMJLAND,AMJ Land Holdings Ltd,12 Jul 2019,Dividend - Rs. - 0.3000,-,16 Jul 2019,27 Jul 2019,09 Jul 2019,15 Jul 2019,-
532443,CERA,CERA SANITARYWARE LTD.,12 Jul 2019,Dividend - Rs. - 13.0000,-,16 Jul 2019,23 Jul 2019,09 Jul 2019,15 Jul 2019,-
523367,DCMSHRIRAM,DCM Shriram Limited,12 Jul 2019,Final Dividend - Rs. - 1.6000,-,16 Jul 2019,23 Jul 2019,09 Jul 2019,15 Jul 2019,-
504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,12 Jul 2019,Dividend - Rs. - 3.6000,-,16 Jul 2019,26 Jul 2019,09 Jul 2019,15 Jul 2019,-
500213,ITHL,INTERNATIONAL TRAVEL HOUSE LTD.-$,12 Jul 2019,Dividend - Rs. - 2.5000,-,16 Jul 2019,27 Jul 2019,09 Jul 2019,15 Jul 2019,-
532926,JYOTHYLAB,Jyothy Labs Ltd,12 Jul 2019,Final Dividend - Rs. - 3.0000,-,16 Jul 2019,23 Jul 2019,09 Jul 2019,15 Jul 2019,-
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,12 Jul 2019,Dividend - Rs. - 0.8000,-,16 Jul 2019,22 Jul 2019,09 Jul 2019,15 Jul 2019,-
500252,LAXMIMACH,LAKSHMI MACHINE WORKS LTD.,12 Jul 2019,Dividend - Rs. - 35.0000,-,16 Jul 2019,22 Jul 2019,09 Jul 2019,15 Jul 2019,-
539785,PDMJEPAPER,Pudumjee Paper Products Ltd,12 Jul 2019,Dividend - Rs. - 0.1500,-,16 Jul 2019,27 Jul 2019,09 Jul 2019,15 Jul 2019,-
532848,DELTACORP,DELTA CORP LTD.,15 Jul 2019,Final Dividend - Rs. - 0.6500,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
500124,DRREDDY,DR.REDDY'S LABORATORIES LTD.,15 Jul 2019,Final Dividend - Rs. - 20.0000,-,17 Jul 2019,19 Jul 2019,10 Jul 2019,16 Jul 2019,-
532309,GEPIL,GE Power India Ltd,15 Jul 2019,Final Dividend - Rs. - 6.0000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
509162,INDAG,INDAG RUBBER LTD.-$,15 Jul 2019,Final Dividend - Rs. - 1.5000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
532714,KEC,KEC INTERNATIONAL LTD.,15 Jul 2019,Final Dividend - Rs. - 2.7000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
506528,KELENRG,KELTECH ENERGIES LTD.,15 Jul 2019,Dividend - Rs. - 2.5000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
532720,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,15 Jul 2019,Dividend - Rs. - 4.0000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
532720,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,15 Jul 2019,Special Dividend - Rs. - 2.5000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
508989,NAVNETEDUL,Navneet Education Limited,15 Jul 2019,Final Dividend - Rs. - 1.0000,-,17 Jul 2019,24 Jul 2019,10 Jul 2019,16 Jul 2019,-
504112,NELCO,NELCO LTD.,15 Jul 2019,Dividend - Rs. - 1.5000,-,17 Jul 2019,24 Jul 2019,10 Jul 2019,16 Jul 2019,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,15 Jul 2019,Final Dividend - Rs. - 0.5000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
500333,PIXTRANS,PIX TRANSMISSIONS LTD.,15 Jul 2019,Final Dividend - Rs. - 2.7500,-,17 Jul 2019,24 Jul 2019,10 Jul 2019,16 Jul 2019,-
532460,PONNIERODE,PONNI SUGARS (ERODE) LTD.,15 Jul 2019,Dividend - Rs. - 2.0000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
522205,PRAJIND,PRAJ INDUSTRIES LTD.,15 Jul 2019,Final Dividend - Rs. - 1.6200,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
501301,TATAINVEST,TATA INVESTMENT CORPORATION LTD.,15 Jul 2019,Dividend - Rs. - 20.0000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,15 Jul 2019,Final Dividend - Rs. - 3.5000,16 Jul 2019,-,-,09 Jul 2019,15 Jul 2019,-
526817,CHEVIOT,CHEVIOT CO.LTD.-$,16 Jul 2019,Dividend - Rs. - 1.0000,17 Jul 2019,-,-,10 Jul 2019,16 Jul 2019,-
508906,EVERESTIND,EVEREST INDUSTRIES LTD.,16 Jul 2019,Dividend - Rs. - 7.5000,17 Jul 2019,-,-,10 Jul 2019,16 Jul 2019,-
522275,GET&D,GE T&D India Ltd,16 Jul 2019,Dividend - Rs. - 1.8000,-,18 Jul 2019,24 Jul 2019,11 Jul 2019,17 Jul 2019,-
500182,HEROMOTOCO,HERO MOTOCORP LTD.,16 Jul 2019,Final Dividend - Rs. - 32.0000,-,18 Jul 2019,29 Jul 2019,11 Jul 2019,17 Jul 2019,-
509675,HIL,HIL LTD.,16 Jul 2019,Final Dividend - Rs. - 12.5000,-,18 Jul 2019,24 Jul 2019,11 Jul 2019,17 Jul 2019,-
523638,IPRINGLTD,IP RINGS LTD.-$,16 Jul 2019,Dividend - Rs. - 1.0000,-,18 Jul 2019,25 Jul 2019,11 Jul 2019,17 Jul 2019,-
532440,MPSLTD,MPS LTD.,16 Jul 2019,Final Dividend - Rs. - 25.0000,-,18 Jul 2019,24 Jul 2019,11 Jul 2019,17 Jul 2019,-
530365,ORIENTBELL,ORIENT BELL LIMITED-$,16 Jul 2019,Final Dividend - Rs. - 0.5000,-,18 Jul 2019,24 Jul 2019,11 Jul 2019,17 Jul 2019,-
532689,PVR,PVR LTD.,16 Jul 2019,Final Dividend - Rs. - 2.0000,-,18 Jul 2019,25 Jul 2019,11 Jul 2019,17 Jul 2019,-
532661,RML,RANE (MADRAS) LTD.,16 Jul 2019,Final Dividend - Rs. - 4.5000,17 Jul 2019,-,-,10 Jul 2019,16 Jul 2019,-
540143,SAGARSOFT,Sagarsoft (India) Ltd,16 Jul 2019,Final Dividend - Rs. - 1.5000,-,18 Jul 2019,24 Jul 2019,11 Jul 2019,17 Jul 2019,-
502090,SAGCEM,SAGAR CEMENTS LTD.-$,16 Jul 2019,Dividend - Rs. - 2.5000,-,18 Jul 2019,24 Jul 2019,11 Jul 2019,17 Jul 2019,-
502450,SESHAPAPER,SESHASAYEE PAPER & BOARDS LTD.,16 Jul 2019,Dividend - Rs. - 20.0000,-,18 Jul 2019,27 Jul 2019,11 Jul 2019,17 Jul 2019,-
539268,SYNGENE,Syngene International Ltd,16 Jul 2019,Final Dividend - Rs. - 0.5000,17 Jul 2019,-,-,10 Jul 2019,16 Jul 2019,-
532390,TAJGVK,TAJGVK HOTELS & RESORTS LTD.,16 Jul 2019,Dividend - Rs. - 0.6000,-,18 Jul 2019,25 Jul 2019,11 Jul 2019,17 Jul 2019,-
532540,TCS,TATA CONSULTANCY SERVICES LTD.,16 Jul 2019,Interim Dividend - Rs. - 5.0000,17 Jul 2019,-,-,10 Jul 2019,16 Jul 2019,-
532953,VGUARD,V-GUARD INDUSTRIES LTD.,16 Jul 2019,Final Dividend - Rs. - 0.8000,-,18 Jul 2019,24 Jul 2019,11 Jul 2019,17 Jul 2019,-
524200,VINATIORGA,VINATI ORGANICS LTD.-$,16 Jul 2019,Dividend - Rs. - 7.0000,-,18 Jul 2019,27 Jul 2019,11 Jul 2019,17 Jul 2019,-
530999,BALAMINES,BALAJI AMINES LTD.-$,17 Jul 2019,Dividend - Rs. - 2.8000,-,19 Jul 2019,26 Jul 2019,12 Jul 2019,18 Jul 2019,-
505681,BIMETAL,BIMETAL BEARINGS LTD.-$,17 Jul 2019,Dividend - Rs. - 10.0000,-,19 Jul 2019,22 Jul 2019,12 Jul 2019,18 Jul 2019,-
539527,CREATIVE,Creative Castings Ltd,17 Jul 2019,Final Dividend - Rs. - 10.0000,18 Jul 2019,-,-,11 Jul 2019,17 Jul 2019,-
504256,DELTRON,DELTRON LTD.,17 Jul 2019,Dividend - Rs. - 6.5000,-,19 Jul 2019,20 Jul 2019,12 Jul 2019,18 Jul 2019,-
532922,EDELWEISS,Edelweiss Financial Services Ltd.,17 Jul 2019,Final Dividend - Rs. - 0.3000,-,19 Jul 2019,24 Jul 2019,12 Jul 2019,18 Jul 2019,-
523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,17 Jul 2019,Dividend - Rs. - 7.0000,-,19 Jul 2019,25 Jul 2019,12 Jul 2019,18 Jul 2019,-
509525,EMPIND,EMPIRE INDUSTRIES LTD.,17 Jul 2019,Dividend - Rs. - 25.0000,-,19 Jul 2019,26 Jul 2019,12 Jul 2019,18 Jul 2019,-
500469,FEDERALBNK,FEDERAL BANK LTD.,17 Jul 2019,Final Dividend - Rs. - 1.4000,-,19 Jul 2019,25 Jul 2019,12 Jul 2019,18 Jul 2019,-
506076,GRINDWELL,GRINDWELL NORTON LTD.-$,17 Jul 2019,Dividend - Rs. - 6.0000,-,19 Jul 2019,25 Jul 2019,12 Jul 2019,18 Jul 2019,-
513509,KALYANIFRG,KALYANI FORGE LTD.,17 Jul 2019,Final Dividend - Rs. - 4.0000,-,19 Jul 2019,29 Jul 2019,12 Jul 2019,18 Jul 2019,-
523754,MAHEPC,Mahindra EPC Irrigation Ltd,17 Jul 2019,Dividend - Rs. - 1.0000,-,19 Jul 2019,23 Jul 2019,12 Jul 2019,18 Jul 2019,-
532865,MEGH,MEGHMANI ORGANICS LTD.,17 Jul 2019,Final Dividend - Rs. - 0.4000,-,19 Jul 2019,25 Jul 2019,12 Jul 2019,18 Jul 2019,-
517536,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,17 Jul 2019,Final Dividend - Rs. - 1.5000,-,19 Jul 2019,25 Jul 2019,12 Jul 2019,18 Jul 2019,-
509220,PTL,PTL ENTERPRISES LTD.-$,17 Jul 2019,Final Dividend - Rs. - 2.5000,-,19 Jul 2019,30 Jul 2019,12 Jul 2019,18 Jul 2019,-
532987,RBL,RANE BRAKE LINING LTD.,17 Jul 2019,Final Dividend - Rs. - 9.0000,18 Jul 2019,-,-,11 Jul 2019,17 Jul 2019,-
540686,SMRUTHIORG,Smruthi Organics Ltd,17 Jul 2019,Dividend - Rs. - 2.0000,-,19 Jul 2019,29 Jul 2019,12 Jul 2019,18 Jul 2019,-
540595,TEJASNET,Tejas Networks Ltd,17 Jul 2019,Final Dividend - Rs. - 1.0000,-,19 Jul 2019,25 Jul 2019,12 Jul 2019,18 Jul 2019,-
500412,TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,17 Jul 2019,Dividend - Rs. - 2.0000,-,19 Jul 2019,25 Jul 2019,12 Jul 2019,18 Jul 2019,-
539141,UFO,UFO Moviez India Ltd,17 Jul 2019,Final Dividend - Rs. - 2.5000,-,19 Jul 2019,25 Jul 2019,12 Jul 2019,18 Jul 2019,-
500575,VOLTAS,VOLTAS LTD.,17 Jul 2019,Final Dividend - Rs. - 4.0000,-,19 Jul 2019,09 Aug 2019,12 Jul 2019,18 Jul 2019,-
531335,ZYDUSWELL,ZYDUS WELLNESS LTD.-$,17 Jul 2019,Final Dividend - Rs. - 5.0000,-,19 Jul 2019,31 Jul 2019,12 Jul 2019,18 Jul 2019,-
517041,ADORWELD,ADOR WELDING LTD.,18 Jul 2019,Final Dividend - Rs. - 6.5000,-,20 Jul 2019,26 Jul 2019,15 Jul 2019,18 Jul 2019,-
531147,ALICON,Alicon Castalloy Limited,18 Jul 2019,Final Dividend - Rs. - 5.0000,-,22 Jul 2019,26 Jul 2019,15 Jul 2019,19 Jul 2019,-
533573,APLLTD,ALEMBIC PHARMACEUTICALS LTD.,18 Jul 2019,Dividend - Rs. - 5.5000,-,22 Jul 2019,29 Jul 2019,15 Jul 2019,19 Jul 2019,-
533138,ASTEC,ASTEC LIFESCIENCES LIMITED,18 Jul 2019,Final Dividend - Rs. - 1.5000,-,22 Jul 2019,25 Jul 2019,15 Jul 2019,19 Jul 2019,-
540611,AUBANK,AU Small Finance Bank Ltd,18 Jul 2019,Final Dividend - Rs. - 0.7500,-,20 Jul 2019,26 Jul 2019,15 Jul 2019,18 Jul 2019,-
532523,BIOCON,BIOCON LTD.,18 Jul 2019,Final Dividend - Rs. - 0.5000,19 Jul 2019,-,-,12 Jul 2019,18 Jul 2019,-
500878,CEATLTD,CEAT LTD.,18 Jul 2019,Final Dividend - Rs. - 12.0000,-,20 Jul 2019,01 Aug 2019,15 Jul 2019,18 Jul 2019,-
508814,COSMOFILMS,COSMO FILMS LTD.,18 Jul 2019,Final Dividend - Rs. - 6.0000,-,20 Jul 2019,25 Jul 2019,15 Jul 2019,18 Jul 2019,-
539876,CROMPTON,Crompton Greaves Consumer Electricals Ltd,18 Jul 2019,Dividend - Rs. - 2.0000,-,20 Jul 2019,24 Jul 2019,15 Jul 2019,18 Jul 2019,-
500166,GOODRICKE,GOODRICKE GROUP LTD.,18 Jul 2019,Dividend - Rs. - 4.0000,19 Jul 2019,-,-,12 Jul 2019,18 Jul 2019,-
517354,HAVELLS,HAVELLS INDIA LTD.,18 Jul 2019,Dividend - Rs. - 4.5000,-,20 Jul 2019,26 Jul 2019,15 Jul 2019,18 Jul 2019,-
524669,HESTERBIO,HESTER BIOSCIENCES LTD.,18 Jul 2019,Final Dividend - Rs. - 7.0000,-,20 Jul 2019,31 Jul 2019,15 Jul 2019,18 Jul 2019,-
540774,IFGLEXPOR,IFGL Refractories Ltd,18 Jul 2019,Dividend - Rs. - 2.5000,-,22 Jul 2019,27 Jul 2019,15 Jul 2019,19 Jul 2019,-
520051,JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,18 Jul 2019,Final Dividend - Rs. - 0.4500,-,22 Jul 2019,30 Jul 2019,15 Jul 2019,19 Jul 2019,-
500520,M&M,MAHINDRA & MAHINDRA LTD.,18 Jul 2019,Dividend - Rs. - 8.5000,-,20 Jul 2019,07 Aug 2019,15 Jul 2019,18 Jul 2019,-
532313,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,18 Jul 2019,Final Dividend - Rs. - 6.0000,-,20 Jul 2019,26 Jul 2019,15 Jul 2019,18 Jul 2019,-
531727,MENNPIS,MENON PISTONS LTD.,18 Jul 2019,Final Dividend - Rs. - 0.7500,20 Jul 2019,-,-,15 Jul 2019,18 Jul 2019,-
540769,NIACL,The New India Assurance Company Ltd,18 Jul 2019,Dividend - Rs. - 1.5000,19 Jul 2019,-,-,12 Jul 2019,18 Jul 2019,-
506579,ORIENTCQ,ORIENTAL CARBON & CHEMICALS LTD.-$,18 Jul 2019,Final Dividend - Rs. - 8.0000,-,20 Jul 2019,26 Jul 2019,15 Jul 2019,18 Jul 2019,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,18 Jul 2019,Final Dividend - Rs. - 28.0000,-,20 Jul 2019,30 Jul 2019,15 Jul 2019,18 Jul 2019,-
523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,18 Jul 2019,Dividend - Rs. - 2.7500,-,20 Jul 2019,27 Jul 2019,15 Jul 2019,18 Jul 2019,-
532725,SOLARINDS,SOLAR INDUSTRIES INDIA LTD.,18 Jul 2019,Final Dividend - Rs. - 7.0000,-,20 Jul 2019,31 Jul 2019,15 Jul 2019,18 Jul 2019,-
532374,STRTECH,STERLITE TECHNOLOGIES LTD.,18 Jul 2019,Final Dividend - Rs. - 3.5000,-,20 Jul 2019,23 Jul 2019,15 Jul 2019,18 Jul 2019,-
519091,TASTYBIT,TASTY BITE EATABLES LTD.,18 Jul 2019,Dividend - Rs. - 2.0000,-,20 Jul 2019,08 Aug 2019,15 Jul 2019,18 Jul 2019,-
540726,TTFL,Trident Texofab Ltd,18 Jul 2019,Final Dividend - Rs. - 1.0000,-,20 Jul 2019,29 Jul 2019,15 Jul 2019,18 Jul 2019,-
506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.,18 Jul 2019,Dividend - Rs. - 4.0000,-,22 Jul 2019,27 Jul 2019,15 Jul 2019,19 Jul 2019,-
524394,VIMTALABS,VIMTA LABS LTD.-$,18 Jul 2019,Dividend - Rs. - 2.0000,-,22 Jul 2019,27 Jul 2019,15 Jul 2019,19 Jul 2019,-
500780,ZUARIGLOB,ZUARI GLOBAL LTD.,18 Jul 2019,Dividend - Rs. - 1.0000,-,20 Jul 2019,27 Jul 2019,15 Jul 2019,18 Jul 2019,-
523411,ADCINDIA,ADC India Communications Limited-$,19 Jul 2019,Final Dividend - Rs. - 4.0000,-,23 Jul 2019,29 Jul 2019,16 Jul 2019,22 Jul 2019,-
500003,AEGISLOG,AEGIS LOGISTICS LTD.,19 Jul 2019,Final Dividend - Rs. - 0.9000,-,23 Jul 2019,30 Jul 2019,16 Jul 2019,22 Jul 2019,-
500040,CENTURYTEX,CENTURY TEXTILES & INDUSTRIES LTD.,19 Jul 2019,Dividend - Rs. - 7.5000,-,23 Jul 2019,30 Jul 2019,16 Jul 2019,22 Jul 2019,-
523127,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD.-$,19 Jul 2019,Dividend - Rs. - 4.5000,-,23 Jul 2019,25 Jul 2019,16 Jul 2019,22 Jul 2019,-
540755,GICRE,General Insurance Corporation of India,19 Jul 2019,Dividend - Rs. - 6.7500,22 Jul 2019,-,-,15 Jul 2019,19 Jul 2019,-
500010,HDFC,HOUSING DEVELOPMENT FINANCE CORP.LTD.,19 Jul 2019,Final Dividend - Rs. - 17.5000,-,23 Jul 2019,02 Aug 2019,16 Jul 2019,22 Jul 2019,-
504840,KAIRA,KAIRA CAN CO.LTD.,19 Jul 2019,Final Dividend - Rs. - 6.5000,-,23 Jul 2019,07 Aug 2019,16 Jul 2019,22 Jul 2019,-
533519,L&TFH,L&T FINANCE HOLDINGS LTD.,19 Jul 2019,Final Dividend - Rs. - 1.0000,-,23 Jul 2019,29 Jul 2019,16 Jul 2019,22 Jul 2019,-
540173,PNBHOUSING,PNB Housing Finance Ltd,19 Jul 2019,Final Dividend - Rs. - 9.0000,-,23 Jul 2019,29 Jul 2019,16 Jul 2019,22 Jul 2019,-
532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD.,19 Jul 2019,Final Dividend - Rs. - 16.0000,-,23 Jul 2019,29 Jul 2019,16 Jul 2019,22 Jul 2019,-
532531,STAR,Strides Pharma Science Ltd,19 Jul 2019,Final Dividend - Rs. - 3.0000,-,23 Jul 2019,30 Jul 2019,16 Jul 2019,22 Jul 2019,-
500251,TRENT,TRENT LTD.,19 Jul 2019,Dividend - Rs. - 1.3000,-,23 Jul 2019,25 Jul 2019,16 Jul 2019,22 Jul 2019,-
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,19 Jul 2019,Final Dividend - Rs. - 4.5000,-,23 Jul 2019,29 Jul 2019,16 Jul 2019,22 Jul 2019,-
507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,19 Jul 2019,Final Dividend - Rs. - 2.0000,-,23 Jul 2019,30 Jul 2019,16 Jul 2019,22 Jul 2019,-
500043,BATAINDIA,BATA INDIA LTD.,22 Jul 2019,Dividend - Rs. - 6.2500,-,24 Jul 2019,02 Aug 2019,17 Jul 2019,23 Jul 2019,-
